"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"TRIM21"	"TRIM21"	0.155265769671058	0.46044687416005	-0.261878596952135	-0.0375434978829414	-0.0937814744964919	-0.427182353603884	"IS02"	0.46044687416005
"DNAJC3"	"DNAJC3"	-0.0827269154716044	0.456811403234568	0.322751139906264	0.309237304640696	-0.277243999717517	-0.592707344204239	"IS02"	0.456811403234568
"RPL38"	"RPL38"	0.350520751875531	0.453497762403965	-0.198588393213618	0.0603046560079909	0.415364252471276	-1.02561015109821	"IS02"	0.453497762403965
"PSMB5"	"PSMB5"	0.154682103648193	0.442883785206874	-0.453001684862227	-0.635860905540111	-0.219615523315499	0.138586835252409	"IS02"	0.442883785206874
"RANBP1"	"RANBP1"	-0.290842393719334	0.426856494129495	-0.146746765681072	-0.10283415391271	0.106828568072488	-0.170481369755157	"IS02"	0.426856494129495
"THOC5"	"THOC5"	0.398135598037338	0.421760282660724	-0.13364280228602	-0.000887082765182777	-0.0515154640597344	-0.70162447835296	"IS02"	0.421760282660724
"SCAMP2"	"SCAMP2"	0.117386896412968	0.409992672113221	0.308652439046844	-0.357899514725836	-0.562857280115059	-0.0960164355565001	"IS02"	0.409992672113221
"BET1L"	"BET1L"	0.299869457351951	0.382076322838112	0.360346690626508	-0.268102526371154	-0.490640325267443	-0.347879551201285	"IS02"	0.382076322838112
"RAC2"	"RAC2"	-0.172970560797193	0.354078772407481	-0.215131881657323	0.169000990681357	0.286754437726401	-0.44584677822587	"IS02"	0.354078772407481
"MYL12B"	"MYL12B"	0.355805917390878	-0.127638524305994	1.09943204891999	0.05935862084155	-0.131127476444883	-0.635574260326554	"IS03"	1.09943204891999
"CEBPA"	"CEBPA"	0.229465174781943	1.00946102449189	1.08117701516412	-0.881921236632823	-0.626731020546531	-0.866607772131782	"IS03"	1.08117701516412
"SULT1C2"	"SULT1C2"	-0.471892267096179	0.760463698422158	0.99399037967381	-0.515956171332372	-0.834862542569557	-0.0395965099598953	"IS03"	0.99399037967381
"SH3D21"	"SH3D21"	0.0998331092420787	0.739327778217847	0.962841616852474	-0.947200659558603	-0.715633011120017	-0.298810906704717	"IS03"	0.962841616852474
"SCARB1"	"SCARB1"	0.108004714196866	0.555147693779535	0.943494878849225	-0.698746125701175	-0.115649589581708	-0.658196997374551	"IS03"	0.943494878849225
"NPFFR1"	"NPFFR1"	0.00488063666949728	0.879781032747034	0.925527039693434	-0.161831227091912	-0.742315675020716	-0.81927968974593	"IS03"	0.925527039693434
"CTSK"	"CTSK"	-0.202715185921634	0.714404564602981	0.921809284787318	-0.174330680641466	0.0705279844780244	-1.01377330647376	"IS03"	0.921809284787318
"PLXNA1"	"PLXNA1"	0.353003553492179	0.434729123806318	0.910897572423058	-0.992783563652754	-0.253531955897169	-0.438684500347812	"IS03"	0.910897572423058
"ITGAX"	"ITGAX"	-0.0914590023671862	0.432395862248441	0.874689432365121	-0.243616678068321	-0.578806273110587	-0.27944656875385	"IS03"	0.874689432365121
"LCP1"	"LCP1"	-0.471214738091493	-1.17680427396013	0.860588949521871	0.452094881558381	0.222601385266829	0.855246995117793	"IS03"	0.860588949521871
"CXCR6"	"CXCR6"	0.162141063650927	0.711702395470162	0.857815403128748	-0.240566973252704	-0.635541798645345	-0.757008814783119	"IS03"	0.857815403128748
"HAX1"	"HAX1"	-0.8322359419331	-0.301790307984734	0.853517749763874	0.378903535589999	-0.26481540163855	0.570156573942539	"IS03"	0.853517749763874
"LSM12"	"LSM12"	-0.0101955349570945	-0.324188459604225	0.829458142619243	0.799002222742756	0.389459638996284	-0.79155031127537	"IS03"	0.829458142619243
"PFN1"	"PFN1"	-0.848935639565968	-0.441556614371202	0.803678024892005	-0.0464994823328526	0.224899128082725	0.685496413609492	"IS03"	0.803678024892005
"PPIA"	"PPIA"	-0.134846230192795	-0.39265976058397	0.77097052468384	-0.568374924215955	-0.23058222360568	0.68251539799149	"IS03"	0.77097052468384
"RBPJ"	"RBPJ"	-0.863960588476184	0.579603675419321	0.759555052919791	0.416935159033613	-0.184740593870989	-0.416166114246663	"IS03"	0.759555052919791
"ERP29"	"ERP29"	-0.544604820392751	-0.491685974117123	0.755813835489131	0.407947271727523	-0.0850688828197394	0.445583953281806	"IS03"	0.755813835489131
"S100A11"	"S100A11"	0.34490167380697	-1.01266107260892	0.7199340924156	-0.795447156702798	0.667673311637918	0.51249871624083	"IS03"	0.7199340924156
"SLC2A5"	"SLC2A5"	0.378785907338998	0.354075598996269	0.674421482164986	-0.140877896189487	-0.314305647099988	-0.735028456157401	"IS03"	0.674421482164986
"TFRC"	"TFRC"	-0.584622776369731	0.565009213350307	0.637841018904066	-0.0734490910495475	-0.28832605524373	-0.203428604645974	"IS03"	0.637841018904066
"ATP6V1A"	"ATP6V1A"	0.453888395245093	-0.466300709312671	0.518244353453306	-0.975788279281089	0.0103867706871523	0.476224200395672	"IS03"	0.518244353453306
"CHCHD10"	"CHCHD10"	-0.023600900289596	-0.103016033913883	0.517908699507379	-0.261156717479817	-0.0535062302079834	0.0797233626998332	"IS03"	0.517908699507379
"BRI3"	"BRI3"	0.0301459014650381	0.231820758505226	0.512808536319533	-0.094950200591216	0.0343656166351343	-0.497527986210347	"IS03"	0.512808536319533
"LDHA"	"LDHA"	0.0323912056895133	-0.497045872288212	0.491138945891596	0.453166725753404	-0.666921631241251	0.470828895342075	"IS03"	0.491138945891596
"ANXA5"	"ANXA5"	0.274013568460578	-0.723780026177256	0.429359973551662	-0.302377033439635	0.401945098754883	0.273787976458119	"IS03"	0.429359973551662
"GPR137B"	"GPR137B"	-0.469555334915209	0.89391470800213	-0.115807369464633	1.26277200269332	-0.661888077400222	-0.859062210539603	"IS04"	1.26277200269332
"PSMA7"	"PSMA7"	-0.539372533318113	-0.461075247225161	0.332955757978594	0.956247128897174	0.165669047161702	0.103642019078508	"IS04"	0.956247128897174
"PPIB"	"PPIB"	-0.495624408951792	-0.806611439798751	0.549049948886955	0.814260292393662	0.212088629803044	0.401034912962482	"IS04"	0.814260292393662
"IER3IP1"	"IER3IP1"	0.273739921444802	0.581664724444617	-0.366346182546105	0.78510770764152	0.283523096516615	-1.37461280647814	"IS04"	0.78510770764152
"EEF1E1"	"EEF1E1"	0.643028202620284	0.177805610826896	-0.114123719152064	0.700318694836507	-5.91337533709543e-06	-1.10972954077072	"IS04"	0.700318694836507
"CKS2"	"CKS2"	0.27570568906799	0.644314449969472	-0.965457968483807	0.655811143296707	-0.266030143711174	-0.696229566784113	"IS04"	0.655811143296707
"UQCRQ"	"UQCRQ"	0.353865445115113	0.260100249537207	-0.31393428071501	0.58067627672305	-0.666682522462203	-0.327884301896093	"IS04"	0.58067627672305
"GNAI2"	"GNAI2"	-0.0766503373692033	-1.12133534750754	0.313555315889554	0.554697451299516	0.496034380442689	0.476553915035195	"IS04"	0.554697451299516
"MYOF"	"MYOF"	0.532815315341855	-0.825185986016768	-0.757394425051161	0.545406180220681	0.153334986893131	0.3987053252046	"IS04"	0.545406180220681
"KPNA2"	"KPNA2"	-0.185043554070392	-0.430067934736842	-0.0301206232187081	0.510805567082764	-0.0360265299503522	0.360269622519978	"IS04"	0.510805567082764
"TOMM6"	"TOMM6"	0.0114191615288394	0.251770102339434	-0.0682931792842084	0.509567467235111	0.344563289028095	-0.806228209543047	"IS04"	0.509567467235111
"ANXA2"	"ANXA2"	-0.0635538368770638	-0.0272370202575047	-0.250864659531276	0.457162094794079	-0.537288756693007	0.296983082634261	"IS04"	0.457162094794079
"VEGFB"	"VEGFB"	-0.342099679353258	0.1543860716441	-0.375323509784906	0.338861167911844	-0.340774044276538	0.325493029788356	"IS04"	0.338861167911844
"LRRC61"	"LRRC61"	-0.0112638769452764	-0.189179274843938	-0.252093441859343	-0.508510533162185	1.14078181633878	-0.135288668278458	"IS05"	1.14078181633878
"IL2RB"	"IL2RB"	-0.322486109888994	-0.580848788308053	-0.446295875658773	0.125900507708246	0.856825580481327	0.463432016959053	"IS05"	0.856825580481327
"LILRB4"	"LILRB4"	-0.0419592554828261	-1.40639323312905	-0.557937040577302	0.781488457422059	0.825639110816223	0.820764268956002	"IS05"	0.825639110816223
"IL2RG"	"IL2RG"	-0.52482933590847	-0.31483522480195	0.386656816335914	-0.231444337156595	0.791378910597841	0.196917879857954	"IS05"	0.791378910597841
"GAPDH"	"GAPDH"	-0.509969954160513	-0.711063298064823	0.21436775581817	0.240553075145234	0.773492517035242	0.432196772825768	"IS05"	0.773492517035242
"WARS"	"WARS"	0.271992178935673	-1.2366517570322	-0.247109052365146	0.139177413081771	0.758104678031266	0.657664957480578	"IS05"	0.758104678031266
"SLAMF8"	"SLAMF8"	0.554125212352628	-1.09528115174303	-0.736362718678641	0.0286661251529179	0.721847662820001	0.59409906948775	"IS05"	0.721847662820001
