"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"ALDH1A1"	"ALDH1A1"	-0.516316560267877	-1.37477201727637	0.0561749283050938	-0.315275742165081	1.2931404271248	0.235691722152075	"IS05"	1.2931404271248
"CD68"	"CD68"	0.359940837852539	-1.45503089156854	0.0369379703772581	-0.865026792239973	1.28151326680492	0.518840713020395	"IS05"	1.28151326680492
"GBP1"	"GBP1"	-1.27474960687912	-0.929450881110054	0.0771447340553829	-0.268877681156045	1.28008628834489	0.0811782624870443	"IS05"	1.28008628834489
"CD63"	"CD63"	-0.0825679603039652	-1.4939247735329	-0.0199530843694575	-0.347126339021226	1.27905511895741	0.263145690029268	"IS05"	1.27905511895741
"MAFB"	"MAFB"	-0.892412418891394	-1.28990452121531	-0.0236917633942534	0.165593754049134	1.27886574955445	-0.141080779377221	"IS05"	1.27886574955445
"IFI30"	"IFI30"	-0.477380601373325	-1.36645877672621	0.265034779794948	-0.662153250803727	1.27833649263488	0.42502945980306	"IS05"	1.27833649263488
"RGL1"	"RGL1"	-1.12486343387583	-1.44895300570574	-0.0880045932587432	0.462251682291168	1.27662437197662	-0.064411197035423	"IS05"	1.27662437197662
"LAP3"	"LAP3"	-0.51638156234995	-1.15759113022576	0.0164255711826065	-0.203317666850888	1.27464047804378	-0.140123549943151	"IS05"	1.27464047804378
"FCER1G"	"FCER1G"	0.79066436470978	-1.46155160876748	-0.818396343279892	-0.210121463304799	1.27099463630443	0.46277849348517	"IS05"	1.27099463630443
"HCK"	"HCK"	0.862368335253636	-1.0285041135346	-0.404584674345529	-0.436668735132194	1.27010383112262	-0.437601783448121	"IS05"	1.27010383112262
"TMEM176B"	"TMEM176B"	-1.6436129524397	-1.24747446061686	0.276871393104548	-0.24440651908881	1.26625437578562	0.531372702098102	"IS05"	1.26625437578562
"C3AR1"	"C3AR1"	-1.38725235750817	-1.02655703903545	-0.100302377223344	-0.103449890692901	1.25834528714982	0.348329268968019	"IS05"	1.25834528714982
"WARS"	"WARS"	-0.281396943426921	-1.2625318611702	-0.016058319677042	-0.653563025076846	1.25278747958958	0.541148987061113	"IS05"	1.25278747958958
"FTH1"	"FTH1"	0.359341704349576	-1.30944249504678	-0.217470667254575	-0.755551867216275	1.24821764028109	0.558761975725386	"IS05"	1.24821764028109
"RNF130"	"RNF130"	-0.2693090943695	-0.869711582251872	-0.377851657684372	-0.159664017004013	1.24789469242724	-0.220431999477408	"IS05"	1.24789469242724
"PLEKHO2"	"PLEKHO2"	-0.882943474410901	-0.680673385759125	0.142413094156801	-0.234671491807323	1.24500336988502	-0.622111081926889	"IS05"	1.24500336988502
"CPVL"	"CPVL"	-0.909955244018778	-1.27343892132944	0.103616378654874	-0.166724166650495	1.24350176177308	0.203490802016643	"IS05"	1.24350176177308
"CREG1"	"CREG1"	-0.203999049561068	-1.3672486922198	-0.767082356610422	0.224828372243982	1.23960391723033	0.441878939512004	"IS05"	1.23960391723033
"TGM2"	"TGM2"	-0.243902883534688	-1.02105739577155	0.256299547629284	-0.446378648326369	1.23952247249457	-0.446462075750194	"IS05"	1.23952247249457
"PXDC1"	"PXDC1"	-1.17616890292109	-0.834197182546543	0.0123470026526155	-0.114939667579356	1.23830285235811	-0.172301539512154	"IS05"	1.23830285235811
"RASSF4"	"RASSF4"	-0.774097205104482	-0.719651120123646	-0.261270322439481	0.236075510129915	1.22899720429469	-0.729795857316173	"IS05"	1.22899720429469
"FAM26F"	"FAM26F"	-0.269662612864968	-0.649183866623127	-0.203465867922642	-0.787022305928392	1.22209379629356	0.145005265822706	"IS05"	1.22209379629356
