"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"	"InitialState"
"AHR"	"AHR"	-0.609862667438483	-0.890611720433116	-0.748294110763063	0.599878358790052	0.938778200176839	0.0874797183857225	"S02"	0.938778200176839	"IS05"
"VIM"	"VIM"	-0.961150587992408	-0.93720019260669	0.206173204088179	-0.000616053689450426	0.933309757798533	-0.0123000884911256	"S02"	0.933309757798533	"IS05"
"MITF"	"MITF"	-0.286864864268486	-1.08338566269492	0.254797386073703	-0.169377149291168	0.93241099926162	-0.12093942621175	"S02"	0.93241099926162	"IS05"
"TNFSF13B"	"TNFSF13B"	0.751184103337792	-1.20018968748997	-0.29042942398312	0.122434596081578	0.931578161822103	-0.385583377888937	"S02"	0.931578161822103	"IS05"
"WDFY3"	"WDFY3"	-1.0421609825654	-0.751304016936394	-0.180158725746561	0.597744472600071	0.925424854265329	-0.516854106992341	"S02"	0.925424854265329	"IS05"
"TLR4"	"TLR4"	-0.414770195562097	-1.02639205575879	-0.518182796187035	0.566251297175178	0.924047490180119	-0.0875222872480241	"S02"	0.924047490180119	"IS05"
"UBC"	"UBC"	-0.367695740816455	-0.679140252064568	0.246093361463738	-0.863877794226201	0.918154761972464	0.350880714410418	"S02"	0.918154761972464	"IS05"
"UBE2L6"	"UBE2L6"	0.0553212615185446	-0.614976641694612	-0.388082913169708	-0.702540216677119	0.918023177080752	0.565847707899192	"S02"	0.918023177080752	"IS05"
"MRAS"	"MRAS"	-0.432584957458478	-0.600581217705739	0.00105029774094819	-0.469600608182022	0.916626286224131	0.0699145698471479	"S02"	0.916626286224131	"IS05"
"SDHB"	"SDHB"	-0.573056449006845	-1.13648882404522	0.408739563185834	-0.478504755469838	0.915388147747499	0.415031032131493	"S02"	0.915388147747499	"IS05"
"SNX10"	"SNX10"	-0.444710701023347	-0.573675825989346	-0.902004432451167	0.457052306226171	0.91091753315771	-0.033307801036431	"S02"	0.91091753315771	"IS05"
"GIMAP8"	"GIMAP8"	-1.19630285508939	-0.501195477902278	-0.116188698196474	0.279437844071983	0.908320080838322	-0.377756167514091	"S02"	0.908320080838322	"IS05"
"APOC1"	"APOC1"	-1.7458059225843	-0.921512625812893	0.332700209066572	-0.0255021455482671	0.908019676312644	0.44724110404515	"S02"	0.908019676312644	"IS05"
"ABCA1"	"ABCA1"	-0.839402809958868	-0.914971025664673	-0.136771121545139	0.562378565249812	0.896874622079215	-0.383908773371701	"S02"	0.896874622079215	"IS05"
"ARNTL2"	"ARNTL2"	-0.818640386253642	-0.933622888186625	0.0338030026580943	0.258824030970071	0.895071522590077	-0.176805153245826	"S02"	0.895071522590077	"IS05"
"SIGLEC7"	"SIGLEC7"	-1.39987409500416	-0.956993542317336	0.494381617048598	-0.0491000646451786	0.891781654207749	0.0993402982162596	"S02"	0.891781654207749	"IS05"
"UNC5C"	"UNC5C"	-1.17527624232484	-0.529701632212658	-0.18847594433909	0.308295512083263	0.891181650681061	-0.26437878006264	"S02"	0.891181650681061	"IS05"
"CLEC10A"	"CLEC10A"	-1.67455569934273	-0.855520180198499	0.349807866329631	0.345326251355753	0.888736186332497	-0.192205037109379	"S02"	0.888736186332497	"IS05"
"SAMHD1"	"SAMHD1"	-0.900067214883552	-0.741884376719706	0.169790912901475	0.0793881822330038	0.884564200196834	-0.304225783222176	"S02"	0.884564200196834	"IS05"
"MPEG1"	"MPEG1"	-0.969798987677495	-1.08420773962709	-0.396021414774016	0.589501729673085	0.882669849411519	0.281583687499627	"S02"	0.882669849411519	"IS05"
"HEXB"	"HEXB"	-0.569390618198526	-1.00425091406724	-0.586995547400961	0.436119206684241	0.878049492475591	0.348378004378155	"S02"	0.878049492475591	"IS05"
"APOL6"	"APOL6"	-0.798494502416061	-0.088010477611125	-1.1013981093089	0.30439197075638	0.871808396615835	0.0742769514401371	"S02"	0.871808396615835	"IS05"
"LCP1"	"LCP1"	-0.894530914873033	-0.924803006424986	0.582349407170863	-0.576513492146608	0.867879399737763	0.341588734029274	"S02"	0.867879399737763	"IS05"
"RNF144B"	"RNF144B"	-0.420647381879204	-1.17175821263069	-0.374446509346665	0.662894355536369	0.867312788472271	-0.0892828623098703	"S02"	0.867312788472271	"IS05"
"FAM198B"	"FAM198B"	-0.779491059237665	-0.648891559212141	-0.753904477241178	0.737116848110537	0.866673599407478	-0.178703348102711	"S02"	0.866673599407478	"IS05"
"CFH"	"CFH"	-0.536210946012042	-0.990590468280277	-0.0179388332216644	0.534232390348263	0.861668794968564	-0.545246584779013	"S02"	0.861668794968564	"IS05"
"OSBPL1A"	"OSBPL1A"	0.31687488330397	-1.0572693742162	0.391620003822212	-0.150582004357587	0.858984169623323	-0.659470135965801	"S02"	0.858984169623323	"IS05"
"HLA.DPA1"	"HLA.DPA1"	-0.796492033118442	-0.905221655492987	-0.0402779575891079	-0.0269563716871071	0.855611286166954	0.33045618468297	"S02"	0.855611286166954	"IS05"
"RHOU"	"RHOU"	-0.374204597047957	-0.649208280835894	-0.762803737300626	0.606994655136367	0.855234303646224	-0.258829135412868	"S02"	0.855234303646224	"IS05"
"IDH1"	"IDH1"	-1.13057972954366	-0.583291717985706	-0.256313043173163	0.515534154760698	0.847167643163511	-0.331513573410914	"S02"	0.847167643163511	"IS05"
"MCOLN2"	"MCOLN2"	-0.474702283440687	-0.813220340368479	-0.175168776098086	0.166702052623193	0.839054990684426	-0.089687597521293	"S02"	0.839054990684426	"IS05"
"PRKACA"	"PRKACA"	0.249427440924914	-0.606165487944076	-0.73307600352525	0.133093830262158	0.839036917496491	-0.128877867574183	"S02"	0.839036917496491	"IS05"
"SCPEP1"	"SCPEP1"	-1.30550976012634	-0.682565413380212	0.0811086844901799	0.0856090882650687	0.837753717023226	0.100321590109981	"S02"	0.837753717023226	"IS05"
"FCN1"	"FCN1"	0.747306407683884	-0.990972306598465	-0.0144062520492894	0.0607980905301568	0.835473371725	-0.776509812586787	"S02"	0.835473371725	"IS05"
"ITPRIPL2"	"ITPRIPL2"	-0.800053708416908	-0.403472257579442	-0.560179433972204	0.370326421874308	0.835468245853192	-0.206342191637851	"S02"	0.835468245853192	"IS05"
"LPCAT2"	"LPCAT2"	-0.889490976072812	-0.858012137762623	-0.406134019128962	0.327327423248664	0.830945167170138	0.371779701176119	"S02"	0.830945167170138	"IS05"
"ANXA1"	"ANXA1"	-0.186558410279965	-0.659784296906801	-0.535994360973953	0.611993732121896	0.829116772471817	-0.634005329859966	"S02"	0.829116772471817	"IS05"
"PLEKHB2"	"PLEKHB2"	-0.38185423043609	-0.503329592961147	-0.215081553320118	0.0527128278227401	0.825165364264771	-0.36368732506628	"S02"	0.825165364264771	"IS05"
"IL18BP"	"IL18BP"	-0.651822302104994	-0.367888875123385	-0.122071034362688	-0.33075405385817	0.825135429990136	0.0412284350328939	"S02"	0.825135429990136	"IS05"
"H2AFY"	"H2AFY"	-0.00787784176993609	-0.152117153142998	-0.651229500874929	0.122275240451366	0.825131181751452	-0.657114622838274	"S02"	0.825131181751452	"IS05"
"MNDA"	"MNDA"	0.731442672544318	-0.851824537396966	-0.495371628257806	-0.106168743935819	0.819934099251146	-0.0739801800736909	"S02"	0.819934099251146	"IS05"
"DOCK5"	"DOCK5"	0.235045387543235	-0.448800868292616	0.272001541683734	-0.217890474959533	0.813648929619462	-1.13298804448985	"S02"	0.813648929619462	"IS05"
"LAMP1"	"LAMP1"	-0.613630006205273	-0.910428833571711	-0.159511403903974	0.143381676675631	0.813180546160532	0.209687057228613	"S02"	0.813180546160532	"IS05"
"AGTRAP"	"AGTRAP"	-0.627039077864906	-0.599167221249508	0.0715218862901703	0.050320846296236	0.807559443999775	-0.389635060325953	"S02"	0.807559443999775	"IS05"
"GLRX"	"GLRX"	-0.245995372345336	-1.02247601250084	-0.0331270857214188	0.409511804037925	0.807167955540633	-0.41473392288635	"S02"	0.807167955540633	"IS05"
"TMSB4X"	"TMSB4X"	-0.907021329745183	-0.575817527934423	0.246939168278883	-0.770133246735654	0.804123300376932	0.679442042370005	"S02"	0.804123300376932	"IS05"
"CHP1"	"CHP1"	0.113892703793436	-0.902071809604851	-0.302154232049453	-0.0819495889678504	0.803631580325646	0.187211515659285	"S02"	0.803631580325646	"IS05"
"TPMT"	"TPMT"	-1.25050616435411	-0.984841460281428	0.158780977553158	0.207648188620554	0.796291123197228	0.301363574895021	"S02"	0.796291123197228	"IS05"
"MS4A4A"	"MS4A4A"	-1.24462559450831	-0.712352015047879	0.0136971814364339	0.382819007234835	0.792198946734939	-0.133348050868225	"S02"	0.792198946734939	"IS05"
"SAMSN1"	"SAMSN1"	-0.93240195388421	-0.775258616779474	-0.468654356833853	0.715027323481533	0.790622418301626	-0.0878957705698488	"S02"	0.790622418301626	"IS05"
"CYBB"	"CYBB"	-0.676756359058419	-0.83094461758047	-0.559677453982584	0.689072492529542	0.786470222193672	-0.0299155262461784	"S02"	0.786470222193672	"IS05"
"PSME2"	"PSME2"	-0.742578792187922	-0.928856265849314	0.0245105645422501	-0.0533475077275848	0.782096106478439	0.416020214199497	"S02"	0.782096106478439	"IS05"
"SPI1"	"SPI1"	0.365641548697055	-0.625163110145929	-0.136746115530149	0.143510547910251	0.781926006034726	-0.874090217754842	"S02"	0.781926006034726	"IS05"
"TFEC"	"TFEC"	-0.835749433225139	-1.15399760908681	0.134652199299695	0.416490699987378	0.780224655558663	0.0195500007786872	"S02"	0.780224655558663	"IS05"
"FAM129A"	"FAM129A"	-0.741427394626965	-0.736523100741417	0.189367167207483	0.393333092389753	0.776495514693962	-0.676908335907878	"S02"	0.776495514693962	"IS05"
"PDIA6"	"PDIA6"	-1.0813390065861	-1.25887405867953	0.225668120630887	0.295026563669779	0.775989477134213	0.401254859054696	"S02"	0.775989477134213	"IS05"
"NAGK"	"NAGK"	-0.319232393878501	-0.321071311323811	-0.546042533503686	0.68787961030358	0.762655541374984	-0.986004814224169	"S02"	0.762655541374984	"IS05"
"MS4A6A"	"MS4A6A"	-0.717071777541012	-0.874874604945195	-0.119783894032526	0.637963086232397	0.760937233847325	-0.397027809824456	"S02"	0.760937233847325	"IS05"
"PPA1"	"PPA1"	-0.19160385366329	-1.07518228057676	0.0113904097630002	-0.283182061139164	0.758331926984508	0.604651517729555	"S02"	0.758331926984508	"IS05"
"DNAJA1"	"DNAJA1"	-1.17311075466524	-0.453921816808859	0.456502286086695	-0.410882514375531	0.753636638176602	0.0260577208430254	"S02"	0.753636638176602	"IS05"
"RNF135"	"RNF135"	-0.699554666117535	-0.897533085850462	0.334858800426051	0.04656700582041	0.750127791438529	-0.143207586891412	"S02"	0.750127791438529	"IS05"
"HSPA5"	"HSPA5"	-0.951233872403295	-0.946876642636634	0.662136068461475	-0.343449742314311	0.748505898818224	0.216596240444359	"S02"	0.748505898818224	"IS05"
"COL6A1"	"COL6A1"	-0.0316386730246381	-0.663354235265352	0.63777136580733	-0.525904807947998	0.748239711742831	-0.568473596103636	"S02"	0.748239711742831	"IS05"
"NMI"	"NMI"	-1.226395013779	-0.367562554791438	-0.209306047132312	0.0749571395232876	0.745968517551313	0.164052940665986	"S02"	0.745968517551313	"IS05"
"IFIT2"	"IFIT2"	-0.255296611724536	-0.350692932819603	-0.222128153720299	-0.0889911494444719	0.745003031754666	-0.31701605203821	"S02"	0.745003031754666	"IS05"
"ZNFX1"	"ZNFX1"	-0.309993266016033	0.116216416284946	0.49867503016182	-0.967040340051699	0.744746090617202	-0.685985764625158	"S02"	0.744746090617202	"IS05"
"CD300A"	"CD300A"	-0.114734854204115	-0.364883148519724	-0.0342891085939997	0.2600457457183	0.739975576750254	-1.11338253930337	"S02"	0.739975576750254	"IS05"
"CTNNA1"	"CTNNA1"	-0.170042966169622	-0.649771248647307	-0.0838356562971973	0.173100938151103	0.739955600036772	-0.482967210870081	"S02"	0.739955600036772	"IS05"
"PRR13"	"PRR13"	-0.672962663887556	-0.686366528361985	-0.523113232818171	0.258612017314159	0.737326695859522	0.396288040500815	"S02"	0.737326695859522	"IS05"
"HLA.DRB1"	"HLA.DRB1"	-0.837781211714312	-0.884081020495655	0.499008411647993	-0.0671841991334517	0.731416560761751	-0.0867634132543373	"S02"	0.731416560761751	"IS05"
"GBP3"	"GBP3"	-0.257822255677095	-0.66490843206044	0.7215569667142	-0.676719493848454	0.730098250628682	-0.272015858822123	"S02"	0.730098250628682	"IS05"
"UPP1"	"UPP1"	-0.331025869233022	-0.651795029590377	0.13529771135335	0.272620119214842	0.724783587594383	-0.75914801496175	"S02"	0.724783587594383	"IS05"
"CALCOCO2"	"CALCOCO2"	-0.0194743197199497	-0.346803965300076	-0.0653276649670741	-0.0599276642658533	0.7239388541027	-0.69824849129057	"S02"	0.7239388541027	"IS05"
"HLA.B"	"HLA.B"	-0.597460206492726	-0.856022093443468	0.13880712499515	-0.118396809821252	0.720486488182872	0.26360016765361	"S02"	0.720486488182872	"IS05"
"CLIC2"	"CLIC2"	-0.726645404806379	-1.08505675093889	0.0968170482563227	0.358152280701651	0.712533889847564	0.100680959146277	"S02"	0.712533889847564	"IS05"
"EFEMP1"	"EFEMP1"	-0.886297692513539	-1.0733816521458	0.353311505904931	0.220187538993409	0.712239897934151	0.0521103907265724	"S02"	0.712239897934151	"IS05"
"CASP1"	"CASP1"	0.25028862789775	-0.739459217112198	-0.333797687923143	-0.00659418089963217	0.712095434806686	-0.0309710552753436	"S02"	0.712095434806686	"IS05"
"ADAP2"	"ADAP2"	0.421812367430803	-1.08680463169686	-0.277408182883133	0.272568502690289	0.706414230684796	-0.104982491208414	"S02"	0.706414230684796	"IS05"
"RAP2B"	"RAP2B"	0.524838252144969	-0.601416733581082	-0.989884526571841	0.626449003750887	0.704769452047314	-0.4182156926263	"S02"	0.704769452047314	"IS05"
"ADAM9"	"ADAM9"	0.326023687988721	-1.01423083686647	-0.206197451666103	0.554533699611395	0.699140970501538	-0.605413245322577	"S02"	0.699140970501538	"IS05"
"PRNP"	"PRNP"	-0.609069246274681	-0.546782658381474	-1.05072605025903	0.591301743721702	0.693627446846155	0.470754561779676	"S02"	0.693627446846155	"IS05"
"DBI"	"DBI"	-1.03148221189817	-1.34968872511679	0.597432967392632	0.0455594611811164	0.673016279545317	0.544254374747586	"S02"	0.673016279545317	"IS05"
"B2M"	"B2M"	-0.555844233243775	-0.519168772980945	-1.05267823837554	0.444822633708788	0.672306521152367	0.636742004416254	"S02"	0.672306521152367	"IS05"
"YBX1"	"YBX1"	-0.281178864079597	-0.787725333335067	0.478791349375319	-0.548843745277712	0.67113586808224	0.175386729007422	"S02"	0.67113586808224	"IS05"
"PARP9"	"PARP9"	-0.748825808813335	-0.348234952013112	-0.693425250538757	0.412657204266596	0.669716098243864	0.109584159266015	"S02"	0.669716098243864	"IS05"
"PDIA3"	"PDIA3"	0.251989810929411	-1.48295890665949	0.192595594256712	-0.0536854839493525	0.661878059795522	0.497240077294022	"S02"	0.661878059795522	"IS05"
"GOLIM4"	"GOLIM4"	-0.871854227881597	-0.841786235006133	0.494387754098684	0.230701828167597	0.658024870981393	-0.385238708495019	"S02"	0.658024870981393	"IS05"
"ATOX1"	"ATOX1"	-0.306396250581292	-0.697160624604358	-0.0636008898432953	-0.286993624781918	0.650069929731231	0.457511345990625	"S02"	0.650069929731231	"IS05"
"IFIT1"	"IFIT1"	-0.696095325329173	-0.771483088255204	0.264218541010128	0.132324249641682	0.649247606027834	-0.158698376167719	"S02"	0.649247606027834	"IS05"
"CD200R1"	"CD200R1"	-0.906039552177442	-0.523231039121795	-0.372024357132189	0.373313757681988	0.64897273221713	0.144015098227742	"S02"	0.64897273221713	"IS05"
"CLIC1"	"CLIC1"	-0.0433728066575158	0.311198117253567	-0.184829939948583	-0.889279760282496	0.644341791486245	-0.1751340839929	"S02"	0.644341791486245	"IS05"
"FKBP15"	"FKBP15"	-0.0482971202346728	-0.0458553538069239	-0.826159614208055	0.286473469366911	0.621873843663512	-0.38891927567277	"S02"	0.621873843663512	"IS05"
"KDM1B"	"KDM1B"	-0.0875426761562181	-0.438565872731276	-0.41173163449857	0.0855062441967628	0.616479544824773	-0.0588302239585342	"S02"	0.616479544824773	"IS05"
"PSMB4"	"PSMB4"	0.543641265253802	-0.679731824184661	-0.0957594962599535	-0.306872238354315	0.602731044500648	-0.0210108050373225	"S02"	0.602731044500648	"IS05"
"DCTN2"	"DCTN2"	-0.0749739954517169	-0.684449995876703	0.564593509662361	-0.305967825796505	0.568328407720961	-0.370785195870612	"S02"	0.568328407720961	"IS05"
"KCTD12"	"KCTD12"	-0.765734557997897	-0.913630250173964	-0.113890953464034	0.557013418644892	0.56134566389728	0.175556217918697	"S02"	0.56134566389728	"IS05"
"RALB"	"RALB"	-0.392628332011795	-0.832267268635991	0.185691432799728	-0.0898654070832394	0.555155818334166	0.295343931664336	"S02"	0.555155818334166	"IS05"
"VCAM1"	"VCAM1"	-0.818707293087938	-1.05867926739276	0.337138669437297	0.435635314085071	0.462686130163808	0.182331733674887	"S02"	0.462686130163808	"IS05"
"GADD45B"	"GADD45B"	0.207665879362677	-0.715792079946403	0.200469954589858	-0.243980861872512	0.456890391382135	0.0746938072807178	"S02"	0.456890391382135	"IS05"
"VDAC1"	"VDAC1"	-0.555134500989227	-0.56839279926378	-0.172600549262557	0.231558528712587	0.402203550804798	0.356484321927888	"S02"	0.402203550804798	"IS05"
"H3F3B"	"H3F3B"	-0.256591717183749	-0.531332413116382	0.341192096889979	-0.239516819318048	0.399417786742261	0.0647317248088543	"S02"	0.399417786742261	"IS05"
"CHMP2B"	"CHMP2B"	-0.52055276426498	-0.259709232851665	-0.20017619485875	0.161274020000273	0.33380689277587	0.153659951453366	"S02"	0.33380689277587	"IS05"
