"LP01"	"LP02"	"LP03"	"LP04"	"LP05"	"LP06"	"LP07"	"LP08"	"LP10"	"LP11"	"LP13"	"LP64"	"LP27"	"LP28"	"LP29"	"LP32"	"LP33"	"LP34"	"LP35"	"LP40"	"LP42"	"LP44"	"LP45"	"LP48"	"LP49"	"LP79"	"LP90"	"LP91"	"LP92"	"LP94"	"LP95"	"LP97"	"LP98"	"LP103"	"LP106"	"LP107"	"LP109"	"LP114"	"LP19"	"LP25"	"LP26"	"LP31"	"LP37"	"LP39"	"LP41"	"LP47"	"LP50"	"LP51"	"LP52"	"LP53"	"LP54"	"LP55"	"LP58"	"LP60"	"LP61"	"LP65"	"LP110"	"LP111"	"LP113"	"LP116"	"LP119"
"PPAN"	2.01252322800636	1.53678791218854	2.14391142677582	1.61659656393382	1.45430767580133	0.609538389913355	1.51207146473215	0.281379101215344	0.338263010586327	0.491834995243019	0.719840701727554	-0.36874345896703	-1.44906208695791	0.115450228840764	0.411505824910765	1.34944743145992	-0.331536736571829	-1.08775852935111	-1.65363256718761	-0.658685555057511	-0.628509310262785	-0.848963600608882	-0.682670494460698	-0.757677352383358	-0.235221189613846	0.831358396554823	-0.176918169730004	-0.334600560579775	-0.78398723135756	-1.29676871155451	0.388660895166987	-0.337582024744402	-1.6409339622213	-0.446369418771402	-0.323846776879585	0.516545795757574	0.127931304290294	0.370550859061651	-0.311951818624839	0.970577890481964	-0.061591297720443	0.637891312954907	0.917055101902211	0.717899660958808	-0.175992152393185	0.314876648854997	-1.08535685926082	-0.777977130288781	0.771090896227517	1.82350925561257	0.463270789178806	0.20666789091505	1.00764714133585	-0.07520782685205	1.5531023496583	1.33769426209796	0.543350331909162	0.288811793886137	-0.450583057068523	0.227529800027286	0.809079702370266
"NMT1"	1.08104219924342	1.31551073639197	1.34615900405659	1.25172074456979	1.29733884614942	1.33325508490474	1.29403587440906	0.0667665595201619	0.556751639019529	0.913026957920414	0.973628226032534	0.903197549919053	-0.816890777904406	0.729825527325842	0.815315813112345	-1.42184493847933	-1.21096997746938	0.0379223179148698	-0.650571660080982	0.710524293397857	-0.672586207815093	-0.389031664102233	0.155281881183227	0.519363800109543	-0.98927110968569	0.681710128420664	-0.965468909244341	-1.13419721667407	-0.517775036959927	-1.30155612739023	-0.0796232560425195	-1.13569669153459	-1.43618673221259	-0.825644077911951	0.843169109185461	-0.875895410500653	0.634697388400734	0.116131707655307	0.970952232268588	0.839843152131598	-0.293608085196788	-0.361511212644951	-0.327833346248504	1.16088923584203	-1.3201877548943	-0.81792568864756	0.768558927720552	0.505670686293637	1.10864683258803	1.26723607419831	0.458254115664738	1.03453067497817	0.840284860332724	-0.135094418888454	0.574678408694873	-0.373865167183524	0.380548313666408	0.690247400604062	0.711105279889126	0.43676202608221	0.641117482984368
"UXS1"	1.29446743362645	0.725886509746798	1.1226228683592	1.02048822772684	1.13682484365874	0.804552519649583	1.09735776197742	1.16123837034987	1.11352267075008	0.993273672168965	0.791388790142577	1.02111065845874	-0.863900029521173	-0.27455326063971	0.623385941664638	-0.80284013080391	-1.33822281758063	-0.739687011283134	-1.02353862814261	0.821395269943309	-1.17483454394888	-1.08704917456079	-0.950464492428065	-0.889444767311659	-0.858888517844292	0.650309742161596	0.678162665998182	0.68759585037279	0.944555105599135	-0.712705255695272	0.851403372468381	-0.29290887641854	1.36522022870444	-1.17317424364922	0.724472840478423	-1.29974709386902	-1.22678921814447	0.785303546530738	0.784077597344114	-0.325726319316488	0.599995518477175	-0.543985291948302	0.815176586763761	0.705584150784116	-1.37560787638376	-0.484375129726993	-0.650673983758522	-0.373236585987763	0.6457897034486	1.12638943441751	0.972189168470714	-0.177990905407553	0.916877699038554	-0.976272087884148	0.681353954334163	-0.246075377802267	0.51416120032251	-0.169268494258833	0.588196539748603	1.09163872169097	-1.17747880904295
"LUC7L3"	1.35968097898419	1.15399275059663	1.11045165272238	1.14469372628861	1.35274371127021	1.11922497976391	1.31278640126062	0.450403699433855	0.683809130029514	0.727981865774108	1.13879321942459	0.547850132542524	0.800929321907578	0.617733851759604	0.382351342969697	0.0112439779709579	-1.15472008093332	-0.295523523770994	0.260061104686129	0.761860805058585	0.671093256845889	-0.385963039028573	-0.979007183150916	0.651052957763302	0.433017485612525	0.592002856987521	0.781298359885593	0.946375568616632	0.84113745890141	-0.695351054206131	1.00430779470908	0.314183342981065	-0.485355152044394	0.845928300488386	1.34082608195433	-0.265501959074469	0.897108284629919	0.628288347960705	0.645791294294833	0.056364640986847	0.355563040520608	-1.17814821075661	0.475370463184009	1.07363930804307	-1.48545748124155	0.639022333319158	0.028697323078663	0.485888610122899	1.05908606896162	-0.796748854987496	0.135481990136531	0.840772720748899	1.50439502624885	-1.16495442510367	1.21719915098213	0.0754568828925086	1.12686463986234	-1.00716704071876	0.314613633854133	-0.505680921190654	0.165625852018721
"PHF7"	1.45530322881791	1.25393426985849	0.866077545290074	0.963569144879586	1.20869312887217	1.01776178828416	0.523066857012267	1.4999993630617	1.3882385303653	1.23919087025257	0.156989845641797	0.505215845218258	0.755255608721262	-0.792278169692933	0.730985163528315	1.85246651091328	-0.527991475711506	1.58221960685157	-1.19795040189677	0.696055333666624	-1.08095576946213	-1.06921314389471	0.942738054621476	-1.31760044572618	-0.897452130943819	-0.334547823019545	0.963482441406585	0.111876591822685	0.726448327638051	-0.814747830498534	0.246514597900791	-0.0592267387874611	-1.56665986462461	-0.125680684687782	0.411708481406931	-1.71227706216623	-1.04814501530116	-0.480683609455117	-0.393852443416377	-1.01704927147834	-0.596998168085623	-0.344389189552378	-0.214194130613607	0.963101443017482	-0.346342302126009	-0.259145435825225	-1.09816227356107	-1.02186384622387	1.33318331229165	1.64396339340093	0.655484897152848	0.476942636248061	0.496301807531886	1.17629555026092	1.10473618310848	0.920527601475782	0.863406052631708	0.750795172288083	1.14467040822407	0.349920963348508	-0.545696828382317
"CBWD3"	1.12185592390295	1.27069619644002	0.805533586943819	0.933918437414909	1.15188768248661	1.41411054445359	1.19582714953013	0.832226652788531	0.717292957688007	1.39727222179859	0.742722955555432	0.462815844130688	0.877141761353783	-1.13213974425891	0.802177893931194	1.18486620437242	-0.630163723267843	-1.38429581458934	0.487749292649215	-0.085307248711391	0.960014395051744	-0.974941009111787	0.163938496732537	0.724630343935088	-0.221274595872549	0.500732398459867	1.06322480523173	0.912284018766348	1.08120194330332	0.847976996742281	0.487612400530668	1.22403295596075	1.16593467363966	0.747252271298126	1.4371461052552	-0.00628298026348422	0.242582702680572	0.541405232036584	-1.23701520841316	-0.794272388636726	-0.0344648046088495	-0.139783426300636	0.768612228117945	-0.165599920867411	-1.42784324211908	-0.887747650305078	0.75198521643555	0.266913542013967	-0.763832432940109	-0.105210485598872	-1.05914044221297	0.333861982494996	1.11142330708032	0.65220557321401	0.713219399254927	-0.33193850320811	1.05731307287175	0.295287875353253	-1.033256567302	-0.797242693858194	0.576355356492102
"FGD3"	1.32856571834923	1.09979225693764	1.3139528744687	1.26169039035078	1.24887456853035	1.09682809659925	0.670879678627451	0.991048118917833	0.953608666272611	0.846809691319462	0.987969644887475	0.178423461815031	0.485694562086672	-0.158421345769331	0.330980493657055	-2.04343178187288	-1.33660906319785	-1.13516170528767	-1.16830126371049	0.316391447072581	-1.36942794622899	-0.779982224349982	-0.854389107140639	0.280036187955171	-0.263868369365607	0.470807834425395	-0.399516229761833	0.66742151678394	-0.6065600168466	-1.38411262471214	-0.218797592769145	0.483182141950739	-2.57279035966702	0.430007293114157	0.955745679764805	1.06190170087688	-0.875697144073929	0.316724697504696	0.885401297212377	0.717780380850284	0.543794579816244	0.627139123226089	0.706995709176118	1.03607974976754	-0.343383665239321	0.190239502444141	0.795140544190834	1.29847066661471	1.39390517723294	-0.360408165765395	1.32127373795526	0.940772550019285	1.17616601183887	0.464184129440122	0.981493908828138	0.88283833785169	0.563854317870253	0.959663103153956	1.36183852368442	-0.0219558707615085	1.32117608138242
"NSRP1"	1.34601711340874	1.2683122898314	1.40707553150777	1.29574426428831	1.36398927481907	1.2181227742422	1.27545800742108	1.09132823844552	1.12231660713878	1.26793908549402	-0.195021705909683	-0.50368102972188	0.677240307299925	0.894078385554088	0.867733868265624	-1.01011954051874	-0.227260952531992	-0.623033164456499	0.907316162083544	1.11024105665381	0.284133895176735	0.86254221941475	0.0422535872867337	0.97458444358901	0.753957758127693	0.261712546836362	1.0300298726547	-0.729305571571724	0.560529670610967	-1.1556199638157	1.03555085258098	-1.10513850670856	1.10472855724794	-0.0677982629613399	1.00901756696723	1.19869823794081	-0.112504081680482	0.658120233696862	0.339168163517226	0.395946019603541	0.518630126278903	0.118238281564885	0.0134298584643796	0.937281212338739	-1.41777464130685	-0.22721595344964	-0.450132059811096	1.09070933117635	1.07589058045358	0.967162752150468	-0.434272705123707	0.839750554092101	1.0666364383725	0.796347856577395	-0.100832203253752	0.446410044531375	1.09741460617959	-0.609975137388733	-0.113114194175083	0.110907987038851	0.847605829065409
"PIP5K1C"	1.01094690238062	0.780389890573222	1.00429186683637	1.11769436541752	0.962235728585085	1.01420959428816	1.61245124545365	0.562917037092688	1.03051280453321	0.99363774580011	0.772670881489274	1.03824486031889	-0.97534955474366	-0.830520280166487	-0.688105031086074	-1.48948153677805	-0.629485051160565	-1.15405675885641	-1.00263764015703	0.921839460325988	-1.29382932977008	-0.691253916709302	-1.46366568269232	-0.365557575870367	-0.58889678335794	-0.390433202536974	0.84933275248034	1.00151762837004	-1.27163460525764	-1.67936610714323	-1.29015452951887	0.627901936593434	1.02732977374712	-0.831985715896084	0.754773013993677	-1.31557499932384	0.735084235420195	-0.762345477028893	0.786062955511243	-0.111549106557831	0.873266659919743	0.933923738682101	0.670534397197702	-0.916176947213878	-0.626431903980859	0.924377983382238	0.82306318045485	-0.58485618894724	1.00975312777595	0.882625847087629	0.981108685025781	0.985874131869878	1.04105804937603	0.933814401083996	0.830202841174439	0.941990204619199	-0.856891202843608	0.959030103638151	1.06224590830343	0.690634980689606	0.903252526408248
"LEO1"	1.11101957880647	0.837358551061888	1.17375078088431	1.14847416832534	1.1997739483931	1.17071493852151	1.24165862568389	1.14129697507804	1.10374064594788	0.816674693890922	1.01635890902663	-0.0710733321259954	-0.566532046511617	0.781045653476914	1.0999674298259	-0.878950677407284	-0.105855409806371	-0.0800463745873479	-0.157920675505329	0.554951971822247	1.08121661737802	0.795799066164791	-0.713003148753085	0.621115061938591	-0.15997110226283	1.06074885713837	0.646029139952689	-0.342095142934728	0.84793025503657	-0.531913708452316	0.983507312817249	-1.06748319349849	-3.10026198243216	-0.608262980761428	0.659018894364773	0.282754924165934	-0.197511641425836	1.08233942940111	0.797550626139926	0.524607817592527	-0.125849331683451	0.124259914902542	0.323616865171572	0.170797019587103	-0.119013621441238	0.000571259568246593	-0.997455814933736	-1.09745877486093	-0.176627306055863	-1.98110946541243	0.00603071812901988	0.000676797924130339	0.565172070084167	0.885941096086468	0.871299497698792	-0.299428410012663	0.695414134710631	-1.25313812672173	-0.0515198438481676	-0.0272088647574318	-0.523189269910067
"NDUFS7"	0.980521932505902	1.07306290389603	1.15140956180044	0.929796421834129	1.02465428589738	1.18119908126296	1.13430470585313	0.905816782829215	0.788721444801615	0.95147051810462	0.741081460432609	1.01391649525301	-1.20722868262707	-0.336601567540878	-0.592134973678952	1.03311963835555	0.428318664030495	-0.508519900213312	-1.45891680861184	0.595475606948933	-0.453738873300119	-1.72548025790737	-0.495567382735325	0.365312456558197	-0.44828320275741	-0.0875800607393111	-0.761637138039012	-0.786187839032764	-0.355166099128183	-1.31244986245547	-0.768571348050257	-0.918215240055316	1.41140171037618	0.0813378877648914	-1.08546024987139	-1.2637028061612	-0.628063493326996	-0.917509984208233	-0.0276470791236565	-0.496640159535278	-0.877810920703056	-0.250410808301351	0.781526352131671	-0.942903328500385	0.687423093874297	0.920866361752621	1.20821936676286	0.0258430504596089	0.861275490163693	0.791052351427246	0.956587666492155	0.260283167298806	0.851432249319194	0.961742223125062	0.593351493354953	0.962208670254127	0.848675968130101	0.841703141938913	0.528418857242107	0.806118390175712	-0.923702229323465
"LDLRAP1"	1.16295015592864	0.949036619500402	1.14996212977003	1.18587899565557	1.12315434406706	1.17688857493923	1.15909033338001	1.07213974478574	1.08280878360786	0.857864017089768	0.71642712938925	0.0145033212919163	0.579125098955674	-0.382547105528453	-1.01681354210037	-0.49240897078507	-0.439745582104276	-0.556077792458753	-2.39288102690844	0.960683001780126	-0.366045296485624	-0.726502626423486	-1.51182954977373	-2.08794445131239	0.367950877246656	0.541520908216547	-0.669968757079598	0.374829723263528	0.733364321675471	0.30107512125288	0.532762937374309	0.660583761216928	0.945336531121576	0.833715041177008	0.481382210949786	0.857474557290612	-0.10496498383647	-0.465032003260244	-0.30807117600129	0.169113952194226	-0.0274926966696441	0.453266400579793	0.717384717791384	0.550072625199949	0.447993013079798	-0.185203381268382	1.26764368638659	0.945798426606399	1.25652115267989	-0.0526009552232138	1.0052001381062	0.0164299900080833	1.11387428025125	-1.16760071720307	1.02274641910737	0.838782235444363	-0.000731674075555019	0.625094849671597	0.394044971920881	-0.0349369638367846	-0.169566357879163
"USF2"	1.30304196654774	0.820505248756982	1.19076704393843	1.14865052582468	1.09387575673331	1.09254670993326	0.641563569220206	0.932047505678137	0.720471943781397	0.748799884151453	0.893169675173816	1.00533729772454	-1.35053039607415	-1.25612593072284	0.67344209107614	-1.23415674021954	-0.92938982366714	-1.22263725110315	0.878449699107206	0.629405600390973	0.962674618078105	-1.19604471892884	-1.06111552178432	-0.926100819423555	-1.03387816877934	-0.155819272621179	-1.36279588722181	-0.956841074913987	-1.43972496408365	-1.04869021016914	-0.793991567421977	-0.489287441082124	0.925462267189894	-0.9271457245309	0.542086304690826	-0.491823215892095	-0.661039145843558	-0.887547359004418	0.419235088840776	-1.09984509772689	0.674773589366541	0.756034599389413	0.680123351900026	0.914911337689808	-0.626969943956325	0.736806785397275	0.810754864275634	-1.03472236246853	0.823089579674498	-0.918080154448021	1.02266108025331	0.959822214052931	0.859899649216298	0.874097431910773	0.292034420996245	0.61733806406387	-0.104611348031253	0.844354507926637	0.618248632936078	0.909923771739157	1.01551110499936
"JADE2"	1.31308415219758	1.34135189239533	1.10141861691796	1.10015997320233	1.01419437738332	1.10445837173794	0.964373133261637	0.543495696531593	0.755175812329799	0.828069650803888	0.890526902931082	0.632095707336946	-0.0442462824162562	-0.30599122358353	0.42995017572926	-0.71884819819322	-0.400284384818564	-0.177638692711018	-1.01185703421051	-0.266085020787957	-0.253220704872017	-0.0213368608343736	-0.516912343826813	-0.331483630315966	0.786955833000428	-0.294187968390651	-0.904429352934822	0.66875013682774	-0.709819489675553	-1.8429661001997	-0.026522219429725	0.230435090106099	-2.5227582013653	0.125442992819143	0.285334244976979	-1.05533520382459	0.0706309615891034	0.364417190606253	0.0534089519322695	0.601080471278223	0.279948484315081	1.15888386353687	0.948275087863245	0.723728173976629	-0.295015352498203	0.522770345620026	0.456498151509933	1.09105179016431	1.19964675033619	0.928122227417321	1.05525026358349	0.948734118691215	1.19178015040008	0.580915161732831	1.38068578324257	0.971562806650715	0.649465736748729	0.810234901514729	0.852498652752098	0.645149365411973	-0.105938623286185
