"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"GGNBP2"	"GGNBP2"	0.989612818970312	-1.27027210880248	-0.241200041275537	-0.144658029666182	-0.74815105857577	0.459396892997635	"IS01"	0.989612818970312
"ZNF131"	"ZNF131"	0.983096127961654	-0.4877589607225	-0.243069010471038	-0.70145639038281	-0.877195172301533	0.570187114637679	"IS01"	0.983096127961654
"NDUFB5"	"NDUFB5"	0.98138742210017	-0.636969710906752	-0.323359335290979	-0.0285990301260066	-0.887150676468558	0.0974046781287779	"IS01"	0.98138742210017
"RSL24D1"	"RSL24D1"	0.973033052875533	-1.47172057759462	-0.710270269948964	0.216851168225243	-0.0057577942027547	0.145360225144873	"IS01"	0.973033052875533
"LY75"	"LY75"	0.972789598767992	-1.25523022926461	-0.214185223857707	-0.0325639054485454	-0.962940146652558	0.47176650540149	"IS01"	0.972789598767992
"C9orf40"	"C9orf40"	0.970954891774151	-1.27492196095696	-0.248079676249187	-0.250802389275193	-0.0319878755338503	0.165037726359474	"IS01"	0.970954891774151
"EPM2AIP1"	"EPM2AIP1"	0.969720178636121	-0.733490604209107	0.483555738287874	-0.689198249966107	-1.22222714734492	0.442832033407584	"IS01"	0.969720178636121
"ALG8"	"ALG8"	0.969692033123316	-0.621014964445766	-0.346930343736343	-0.78974921007901	-0.609056108455442	0.663420867434622	"IS01"	0.969692033123316
"PHF14"	"PHF14"	0.968708325370755	-1.25721386574833	-0.403267493856561	-0.660024674632786	0.0963304905582931	0.567478772924461	"IS01"	0.968708325370755
"HSD17B12"	"HSD17B12"	0.966277927755238	-1.17853903724676	-0.158796294012007	-0.382510402691473	-0.322564981454902	0.3433432173971	"IS01"	0.966277927755238
"UBE2W"	"UBE2W"	0.964427548191808	-1.01519643350808	0.883302921855383	-0.723459958207582	-0.580554881899577	0.011960313069375	"IS01"	0.964427548191808
"ARMC1"	"ARMC1"	0.964309446127232	-1.14309400390167	-0.068888078181056	0.422489568427413	-0.625402160716035	-0.311208256457465	"IS01"	0.964309446127232
"TAS2R13"	"TAS2R13"	0.959727228203915	-0.939897044555093	-0.380854747691896	-0.302935080074959	-0.915022517770297	0.623532460179009	"IS01"	0.959727228203915
"SP140L"	"SP140L"	0.954866937822971	-1.20612047967536	-0.540433597641788	-0.273047245071883	-0.576016833640614	0.676687105625363	"IS01"	0.954866937822971
"NFXL1"	"NFXL1"	0.954722666246637	-0.560149634955206	-1.00449351151708	-0.0768129407971749	-0.542444554650698	0.378214043067829	"IS01"	0.954722666246637
"TERF1"	"TERF1"	0.951143785083525	-1.35054712522592	-0.277309285840616	-0.327740671321834	0.0287511447313763	0.290158899077427	"IS01"	0.951143785083525
"ARAP2"	"ARAP2"	0.948827755864285	-1.39238109927216	-0.368989377765372	-0.28443071402683	-0.629266107278633	0.727487813730227	"IS01"	0.948827755864285
"RLIM"	"RLIM"	0.945900130738715	-1.51949204345982	0.292588275948627	-0.557394618370137	-0.988152427631448	0.832257766230059	"IS01"	0.945900130738715
"MAPK14"	"MAPK14"	0.945399058329985	-0.387528531372223	0.492536043452344	-1.02055786233754	-1.13665127297002	0.504269217806716	"IS01"	0.945399058329985
"NAE1"	"NAE1"	0.944824789690088	-0.950402877843655	-0.309549185305664	-0.404508480904789	-0.622805700129643	0.521409918866107	"IS01"	0.944824789690088
"RAB12"	"RAB12"	0.943275379447743	-1.2610259145453	-0.533246430822226	-0.0684092559784223	-0.232563251673999	0.325841130179234	"IS01"	0.943275379447743
"AP3M2"	"AP3M2"	0.94314404729223	-0.336073284026698	-0.130340430654799	-0.804794681954252	-0.969231324753202	0.592979378889663	"IS01"	0.94314404729223
"NUDCD2"	"NUDCD2"	0.941544007302919	-0.457967405958394	-0.600726765000682	-0.681250685658494	-0.3173373535233	0.488872547484987	"IS01"	0.941544007302919
"TM9SF2"	"TM9SF2"	0.940913437118354	-1.75121197957424	0.232928695966275	0.0888600005409101	-0.504099347577032	0.135381469743257	"IS01"	0.940913437118354
"TRAPPC8"	"TRAPPC8"	0.940821548866149	-1.04573384522512	-0.387895255737967	0.176868718334236	-0.48717871040101	0.0156250019941383	"IS01"	0.940821548866149
"HSPH1"	"HSPH1"	0.940585134847634	-0.969666802619605	-0.227708726750844	-0.0284366700712252	-0.653298411542785	0.14974943001725	"IS01"	0.940585134847634
"MTMR6"	"MTMR6"	0.939154908775386	-1.0305959957847	0.42475900380667	-0.58212445130752	-0.0518119320080377	-0.085625323856013	"IS01"	0.939154908775386
"NUP58"	"NUP58"	0.937875877995849	-1.00003017829691	-0.102655243671263	-0.317275171387446	-0.756902384555673	0.418600548144126	"IS01"	0.937875877995849
"ATP2C1"	"ATP2C1"	0.934657790482735	-0.455445139465277	-0.333745940427486	-0.773719844122725	-0.865264493465605	0.724109335334803	"IS01"	0.934657790482735
"ATXN1L"	"ATXN1L"	0.9332112785108	-1.32314752773988	-0.461178363623655	-0.287979343999326	-0.259487476362998	0.548541278771391	"IS01"	0.9332112785108
"FAR1"	"FAR1"	0.931934614760607	-0.475516518408905	-0.264829357544069	-0.375577603267727	-1.18446728684584	0.509272039727934	"IS01"	0.931934614760607
"PRR4"	"PRR4"	0.931596476058715	-1.39632339523948	-0.770792419310516	-0.171669713585456	-0.269041231411695	0.701612711666473	"IS01"	0.931596476058715
"TMEM170A"	"TMEM170A"	0.931417713164857	-0.940804259049558	0.178550655958034	-0.354815455895237	-0.839485117679162	0.282867319177373	"IS01"	0.931417713164857
"ERAP2"	"ERAP2"	0.93099399701058	-0.887315178217696	0.132147685037383	-0.573159334665297	-1.17105079618389	0.679893555604982	"IS01"	0.93099399701058
"TCAIM"	"TCAIM"	0.930850112355281	-1.20597596636168	0.105250316753765	-0.250594896259518	-1.08400518742277	0.546603614116216	"IS01"	0.930850112355281
"ZDHHC6"	"ZDHHC6"	0.93007100449107	-0.706222942639395	-0.430002001475879	-0.274376153446342	-0.501018873842801	0.271187445605164	"IS01"	0.93007100449107
"EIF2A"	"EIF2A"	0.926582414156864	-0.957105068409908	0.0929670330616781	-0.380407792059171	-0.380922086915288	0.110031865797656	"IS01"	0.926582414156864
"ZNF605"	"ZNF605"	0.925007994213787	-0.859756004559268	-0.744921849501652	-0.441068652789838	-0.310998254523872	0.629247290513256	"IS01"	0.925007994213787
"FBXL5"	"FBXL5"	0.922023334178217	-1.35274748175291	-0.580893655244407	0.532049802294082	-0.644086894336447	0.120111311382334	"IS01"	0.922023334178217
"OGFRL1"	"OGFRL1"	0.921787678063707	-1.18750665378328	0.101805138017772	-0.324194111372789	-0.524553409861163	0.28669390697256	"IS01"	0.921787678063707
"ATXN1"	"ATXN1"	0.919411495472353	-0.95868929572899	-0.189199983429566	-0.507357741550171	-0.609844797612579	0.561904278365786	"IS01"	0.919411495472353
"SFT2D1"	"SFT2D1"	0.918364454907932	-1.12692770947879	-0.0236185507474388	-0.315086290914372	-0.626167715844228	0.387829447464484	"IS01"	0.918364454907932
"COL4A3BP"	"COL4A3BP"	0.916723054126512	-0.41495282063777	0.167759076165076	-0.59392685747644	-0.874536652524964	0.218397722045952	"IS01"	0.916723054126512
"AFF4"	"AFF4"	0.916163925112419	-1.17659492603023	0.156762133708501	-0.591688443630296	-0.624798325944805	0.557897156061355	"IS01"	0.916163925112419
"MAGEF1"	"MAGEF1"	0.914855239871108	-1.3616787432107	-0.256624521730698	0.115932437519009	-0.166008026634101	0.0229617170141048	"IS01"	0.914855239871108
"RALGAPA1"	"RALGAPA1"	0.913913726172753	-0.456253387925188	-0.346453342989293	-0.780198472640983	-1.02946990755082	0.858478818531492	"IS01"	0.913913726172753
"SLC33A1"	"SLC33A1"	0.909043069696501	0.0254010532688883	-0.464883248745626	-0.665382798756018	-0.896413403362017	0.453959492194929	"IS01"	0.909043069696501
"PSMD11"	"PSMD11"	0.904094580073826	-1.28268331636527	-0.32744917214761	0.12937200765127	-0.777351340999296	0.379685320912282	"IS01"	0.904094580073826
"TBK1"	"TBK1"	0.903229828495161	-1.02404939522801	-0.189835856289808	0.217344555290508	-0.121973693910728	-0.342947418729693	"IS01"	0.903229828495161
"GIMAP1"	"GIMAP1"	0.902929032060473	-1.14553412116984	-0.633973098223296	-0.474664705947476	0.0872584285599846	0.556067501727784	"IS01"	0.902929032060473
"HELZ"	"HELZ"	0.900487400789615	-1.45807704724742	-0.498834310285316	0.147797098059422	-0.591722332883797	0.483070644592108	"IS01"	0.900487400789615
"ZNF91"	"ZNF91"	0.900023516238195	-1.38862279380671	0.662589437234491	-0.155956814367508	-1.23280485916905	0.31986834991446	"IS01"	0.900023516238195
"NOTCH2NL"	"NOTCH2NL"	0.884700431792547	-1.393355955034	0.172009206197836	-0.91739681991075	0.266019671627747	0.498814399014843	"IS01"	0.884700431792547
"ORC3"	"ORC3"	0.884289887887211	-0.889562024524389	-0.911114929880591	-0.118986719990876	-0.187004846090843	0.430343672740092	"IS01"	0.884289887887211
"ZNF283"	"ZNF283"	0.882643851269922	-0.571367889781451	-0.37069493914515	-0.519845268189748	-0.597940957891012	0.48433938072275	"IS01"	0.882643851269922
"KIAA1468"	"KIAA1468"	0.8818526690601	-0.653363372032753	0.418734813994794	-0.529000877942171	-0.406187295696874	-0.0981608895447941	"IS01"	0.8818526690601
"SLC9A9"	"SLC9A9"	0.879932380496942	-0.931711367747855	-0.77098217372959	-0.00734267093559885	-0.929307375819788	0.699985360081141	"IS01"	0.879932380496942
"SCAMP1"	"SCAMP1"	0.879732715478373	-1.31881812028099	0.263541046918029	0.272741194520251	-0.830823688616814	-0.0707961234661719	"IS01"	0.879732715478373
"FBXL20"	"FBXL20"	0.879675628524827	-1.17790360989916	-0.620782446685206	-0.285226636672871	-0.430985042068294	0.720975614978695	"IS01"	0.879675628524827
"PPCS"	"PPCS"	0.876770203062381	-1.17253651266258	-0.339938837450309	0.0797718395724384	-0.288745807635323	0.107207221415997	"IS01"	0.876770203062381
"FAM208B"	"FAM208B"	0.873026717766203	-1.35404106720961	-0.421079628486157	-0.510278891378774	0.141879505109754	0.578228082985308	"IS01"	0.873026717766203
"RWDD1"	"RWDD1"	0.872688313520606	-0.908432344621307	-0.559201288969765	0.0990396906271957	0.448153887770803	-0.359189369971973	"IS01"	0.872688313520606
"CDC42SE2"	"CDC42SE2"	0.865249243146607	-1.6180555228437	0.197788069408888	-0.292573162849554	0.560902260723877	-0.112814829652111	"IS01"	0.865249243146607
"NUDT16"	"NUDT16"	0.864221358438073	-0.799644601700542	-0.470265940945241	-0.33761463436249	-0.698238797108855	0.604187197677793	"IS01"	0.864221358438073
"COQ6"	"COQ6"	0.862493402573254	-0.735646642813496	-0.484298204137793	-0.729072516858425	-0.434925812170361	0.785906226239685	"IS01"	0.862493402573254
"DLG1"	"DLG1"	0.862037463960269	-0.352267554747646	-0.275333036340646	-0.464507570785771	-1.0196324154862	0.500914116213297	"IS01"	0.862037463960269
"ZBTB25"	"ZBTB25"	0.859488097909835	-1.05132358676865	-0.285513972842868	-0.645652325376059	-0.56142740221947	0.85120176863361	"IS01"	0.859488097909835
"RPS6KC1"	"RPS6KC1"	0.854886732107055	-0.849910341753034	-0.121916678988237	-0.439587436065224	-0.96512168476177	0.664181468446082	"IS01"	0.854886732107055
"COX11"	"COX11"	0.853193463378629	-0.838105577719796	-1.16083397800154	-0.0883839596249793	-0.169325108640954	0.560718625687719	"IS01"	0.853193463378629
"IFT80"	"IFT80"	0.848895523571917	-0.77563783652237	-0.198006104225437	-0.554798552838056	-0.778917556043425	0.673081577154109	"IS01"	0.848895523571917
"SYNCRIP"	"SYNCRIP"	0.844926337056521	-1.72592176123916	-0.452742845854728	0.251301960790509	-0.17372033034842	0.339004928528815	"IS01"	0.844926337056521
"ZNF43"	"ZNF43"	0.843119859244863	-1.15190493510402	-0.407052667333877	-0.320713322576301	-0.341431223379974	0.581197631167213	"IS01"	0.843119859244863
"AP1G1"	"AP1G1"	0.839573296097423	-0.948401769216515	0.338196216126381	-0.670310083705232	-1.16612195199999	0.76749456742727	"IS01"	0.839573296097423
"UVRAG"	"UVRAG"	0.839050705795406	-0.79340958538362	0.175256313717427	-0.592782051555085	-0.553936920635625	0.347146940900788	"IS01"	0.839050705795406
"RNF34"	"RNF34"	0.838901111975754	-1.43692839956649	-0.566710321904783	-0.317171470437267	-0.130138737162863	0.745337279360117	"IS01"	0.838901111975754
"ATP13A3"	"ATP13A3"	0.837951216797133	-1.21288578305632	0.327332223035609	-0.499035562139181	-0.990628680881361	0.680151859528727	"IS01"	0.837951216797133
"GLCCI1"	"GLCCI1"	0.836396004067646	-1.10310164638317	0.0798213764635016	-0.40308384740958	-0.762996792308897	0.555405997710931	"IS01"	0.836396004067646
"ZBED5"	"ZBED5"	0.836340073994245	-1.33688704455344	-0.373360575787567	-0.316287934667322	-0.283772084943154	0.644587223387065	"IS01"	0.836340073994245
"SERPINB9"	"SERPINB9"	0.83447265097188	-1.15646638391016	0.663576846285467	0.1028585287344	-0.618492313298965	-0.359068072628048	"IS01"	0.83447265097188
"USP53"	"USP53"	0.834236571960949	-0.57623576810729	0.196451828057259	-0.869815848527451	0.401579874270264	-0.102346056917009	"IS01"	0.834236571960949
"ATP11B"	"ATP11B"	0.83295783060746	-1.10241325851291	0.476183244577777	-0.702549062587374	-1.01808665812631	0.722107467444519	"IS01"	0.83295783060746
"TMEM87B"	"TMEM87B"	0.832955351969328	-0.743851825700027	0.258238509234051	-0.143496431089875	-0.602391768172085	-0.124510801593057	"IS01"	0.832955351969328
"ZNF23"	"ZNF23"	0.831908962064454	-0.586869051000506	-0.611090117312218	-0.732748094385209	-0.464374057611763	0.831422028828487	"IS01"	0.831908962064454
"XKR6"	"XKR6"	0.821726195215392	-0.236352990620441	-0.47242370655479	-0.880323475596495	-0.545305980164815	0.713640483595315	"IS01"	0.821726195215392
"HDAC8"	"HDAC8"	0.820261081542208	-1.38418817486397	-0.698133490146025	-0.190016851948749	0.0269751605848126	0.609511135306839	"IS01"	0.820261081542208
"MPZL3"	"MPZL3"	0.820189002888633	-0.646100220872348	-0.0936516037998792	-0.448581655584781	-0.642092773928552	0.372748599010298	"IS01"	0.820189002888633
"PLSCR1"	"PLSCR1"	0.818507518823251	-0.670646842251983	-0.462749514759036	-0.134669679894807	-0.722063178395495	0.392030331768138	"IS01"	0.818507518823251
"TTC39C"	"TTC39C"	0.81263217091237	-1.05883442177755	-0.552488790269182	-0.550378062585244	0.0285918080142569	0.650350363870798	"IS01"	0.81263217091237
"STK17A"	"STK17A"	0.805555024349064	-1.50494337733894	0.000977879238289006	0.228731474071637	-0.324174647688307	0.0470801510675404	"IS01"	0.805555024349064
"SIDT1"	"SIDT1"	0.802989290570818	-0.305291155389057	-1.06200286647799	-0.498172439229188	-0.269272721138557	0.654536097265047	"IS01"	0.802989290570818
"ERH"	"ERH"	0.798782204299985	-1.36123074362512	0.795977085970031	0.299477657883656	-0.640715979360222	-0.450579810398916	"IS01"	0.798782204299985
"PASK"	"PASK"	0.794093664790116	-0.428445862926262	-0.878593291657911	-0.446696223468212	-0.450024411489707	0.67689505670536	"IS01"	0.794093664790116
"COA5"	"COA5"	0.792609210039235	-0.940314263480316	-0.640780181858817	-0.511533957419958	0.75742331781086	0.191594124778176	"IS01"	0.792609210039235
"AKTIP"	"AKTIP"	0.790019903118195	-0.610239215497233	0.00376369934289198	-0.80100477623163	-0.621087273844765	0.634434925741554	"IS01"	0.790019903118195
"RABL3"	"RABL3"	0.789078316230474	-1.41013614459075	-0.204429986782389	0.111787630640302	0.209007795067899	-0.061151582627829	"IS01"	0.789078316230474
"EXOC6"	"EXOC6"	0.788836214586249	-0.679064892020726	-0.617691082919697	0.0400630246932048	-0.610179768408893	0.304806044106596	"IS01"	0.788836214586249
"INTS6"	"INTS6"	0.788738545395804	-0.831729605356593	0.207418367537522	-0.913836464056108	-0.364914898911553	0.593308931043839	"IS01"	0.788738545395804
"ZNF708"	"ZNF708"	0.787452828724445	-1.1605517765952	-0.424817613809956	0.0570103120189489	-1.00517570904385	0.697028467081252	"IS01"	0.787452828724445
"SLC30A9"	"SLC30A9"	0.782109400450393	-1.14841780403937	0.135723407285436	-0.0121692642855332	-0.555041226949137	0.118037406546012	"IS01"	0.782109400450393
"HIBCH"	"HIBCH"	0.781598806074226	-1.27067547178262	-0.0867081946748586	-0.839339517968762	0.318801765339844	0.603866955786039	"IS01"	0.781598806074226
"SAMSN1"	"SAMSN1"	0.777514365348532	-1.07375469361263	-0.575603214391261	0.465642611641501	-0.0927720709198089	-0.164205623567251	"IS01"	0.777514365348532
"UBLCP1"	"UBLCP1"	0.777406741842458	-1.39393682322749	0.135040366077677	0.137563482082657	-0.229733994633747	-0.0527913172530302	"IS01"	0.777406741842458
"BCAS3"	"BCAS3"	0.776112968287163	-0.983033546138191	-0.469265540102883	-0.873983937071894	0.369203480006119	0.688304708460736	"IS01"	0.776112968287163
