"IS01"	"IS02"	"IS03"	"IS04"
"EDIL3__pos"	2.22044604925031e-16	4.04070858314036	2.22044604925031e-16	4.96061059946778
"EGFL6__pos"	0.309288468578639	6.02275452452931	2.22044604925031e-16	2.51828088835937
"EHD2__pos"	2.72351110622516	2.30339554497906	0.739957786258106	2.51111054855359
"FAM180A__pos"	1.68568167727853	6.92933396868688	2.22044604925031e-16	0.42307841279398
"FBLN2__pos"	0.313405803514896	3.58958659626223	2.22044604925031e-16	3.19734680005334
"FKBP7__pos"	2.22044604925031e-16	4.50235923581921	0.592092995346106	2.47742423351844
"FZD7__pos"	2.22044604925031e-16	3.96965911602377	0.430002454057617	3.49364450220201
"GATA6__pos"	1.22467396288292	4.14729178364054	2.22044604925031e-16	3.34117119075264
"GPC6__pos"	0.314779656435307	3.70964452882245	2.22044604925031e-16	3.19139712335907
"HMCN1__pos"	0.132837769576529	4.26512876225411	0.299508992303897	3.77797394377438
"IGFBP4__pos"	2.22044604925031e-16	3.65285493615811	0.473894625612705	4.11608966232007
"INHBA__pos"	0.122994101551787	4.02516243144232	2.22044604925031e-16	3.21533472934665
"ITGB6__pos"	1.92352290004052	6.53391908703352	1.5150388242353e-07	0.677319032158836
"JCHAIN__pos"	0.477126095575732	3.90421471355851	1.13102911493843	3.02133230520869
"KCNK3__pos"	1.22284800496515	7.06309254420801	2.22044604925031e-16	0.800037389534774
"LAMB2__pos"	2.02444811326401	2.70414954048682	0.956168678636577	2.17528501332234
"LDLRAD1__pos"	1.97949362635046	6.87367235065089	0.0516185502469774	2.22044604925031e-16
"LMO3__pos"	1.85731362905151	5.44098883775524	2.22044604925031e-16	1.61573647648753
"MALL__pos"	0.0774588608801146	3.51305886839066	1.64083429612162	2.79467995939343
"MGST1__pos"	2.22044604925031e-16	4.70658252175824	2.22044604925031e-16	2.9943944245207
"MINOS1.NBL1__pos"	0.320304345393005	3.89789996791788	0.060559283515273	3.58969445138199
"MYH6__pos"	0.824401466195756	6.00852348182669	0.776746233980065	0.574201966659757
"NFIX__pos"	0.480835065144419	4.3776412317519	1.72178073555147	1.46805582804983
"NRK__pos"	1.70706362880197	5.88174741187729	2.22044604925031e-16	1.14924892632821
"PIEZO2__pos"	0.000979494939390851	5.16863666231477	1.42899890298955	1.68118388347544
"PLEKHS1__pos"	1.42101911037015	6.82417647450201	2.22044604925031e-16	0.779733928910779
"PON3__pos"	1.02778836857893	5.41723683266606	2.22044604925031e-16	2.14166372153637
"PTPRD__pos"	0.680559127809372	4.90442272962097	2.22044604925031e-16	3.08010579354157
"RGS22__pos"	2.22044604925031e-16	6.25815119075725	2.22044604925031e-16	2.03607954329782
"ROR2__pos"	0.202148657108294	4.51776550842344	0.486750825739358	2.26340809353122
"SERPINF1__pos"	2.22044604925031e-16	4.62738638108842	2.22044604925031e-16	3.56693063004401
"SFTPA1__pos"	2.17024862492663	5.2153963077693	2.22044604925031e-16	2.15722328948683
"SH3D19__pos"	0.146326545042602	4.55088680599289	1.01066879213947	3.27968597123261
"SLC34A2__pos"	3.04636692173225	6.27691808461756	2.22044604925031e-16	2.22044604925031e-16
"SPON1__pos"	1.15053564040997	3.95246493697859	2.22044604925031e-16	2.02717374490943
"SRPX2__pos"	0.867397031182259	3.64593989881398	0.109533126463729	3.17023992665609
"TACC2__pos"	0.30904043071107	4.37325929561205	1.38340089500839	1.9833059234843
"TBX5__pos"	0.458234147111456	5.82475260075526	0.0483226574354251	2.04368088789548
"THBS2__pos"	0.2907570625371	3.91780735647935	2.22044604925031e-16	3.74772452229802
"TMEM190__pos"	2.63154494291528	6.68821350791576	0.0782626723622742	2.22044604925031e-16
"TNFSF13__pos"	0.586327304998541	4.30885221883265	0.617031272334093	2.49448393907794
"VLDLR__pos"	2.22044604925031e-16	4.19812170179793	0.833498922461819	2.2952331904552
"WIPF3__pos"	1.70927112805195	3.10525494128734	1.10816254157614	1.73702590277583
"A2M__pos"	1.75090910307602	3.4582777882311	1.08898950914372	1.59346279618332
"ADAMTS5__pos"	0.610665485656422	3.68927818310446	2.22044604925031e-16	2.71163785087587
"AEBP1__pos"	2.22044604925031e-16	4.09801794441046	0.149535754573667	3.47559550496224
"ANO1__pos"	2.22044604925031e-16	4.69771046496414	2.22044604925031e-16	3.75778332521261
"ARFGEF3__pos"	1.06278850358077	2.2721167620309	1.24220455206758	2.54409562691138
"BGN__pos"	0.274935016376964	3.98662544842638	0.697758606847825	3.265539579599
"BPIFB1__pos"	2.22044604925031e-16	6.46445944486594	2.94983250434608	2.22044604925031e-16
"C10orf107__pos"	2.22044604925031e-16	6.77786945375021	2.65388800813375	2.22044604925031e-16
"C1QTNF5__pos"	2.22044604925031e-16	4.91661691538127	2.22044604925031e-16	3.60419087422446
"CDH11__pos"	2.31829177035677	3.80933994088697	1.31995795205192	0.754883116261995
"COL3A1__pos"	0.225596303217227	4.52851805160575	2.22044604925031e-16	3.62967703114351
"COMP__pos"	2.22044604925031e-16	4.83796682012555	0.794493161658725	3.17129312706169
"CTSE__pos"	2.22044604925031e-16	5.70023406877391	2.88770761482901	0.888770159648707
"CYP7B1__pos"	0.296683893827703	2.69926748932709	0.711761227097196	4.38103666037304
"DIO2__pos"	0.0261816309575325	3.88101931940108	1.19947852709692	3.21753387952508
"DKK2__pos"	2.22044604925031e-16	4.69529234354379	2.22044604925031e-16	3.18423464655066
"ENAH__pos"	2.14126759823872	3.03441951192831	1.78838228802439	1.16535707051521
"EPCAM__pos"	2.22044604925031e-16	5.85951892393062	1.16740985090144	1.66812707679844
"FAP__pos"	1.0643829082681	3.19186936912643	0.123353904318707	2.98953715135166
"FBLN5__pos"	1.22357560468109e-11	2.32037080148398	1.71345962052049	4.14834587450111
"FN1__pos"	0.0961035851922872	2.89621884478313	1.14632157914629	3.44461734349351
"FOXA2__pos"	2.22044604925031e-16	6.23951429353518	3.33827288173026	2.22044604925031e-16
"FZD8__pos"	2.22044604925031e-16	5.70851132742069	2.22044604925031e-16	3.16198586228584
"GPR153__pos"	1.9594725303444	3.01742024897135	1.61147381586962	1.18835956925445
"HTRA3__pos"	0.998651800604527	3.59767258680918	2.22044604925031e-16	3.23939971629611
"IRX2__pos"	2.22044604925031e-16	5.44973813255411	2.83796802960221	1.19836586992969
"LOX__pos"	0.960585579504289	2.92728855387074	0.0158866320508242	3.14357111766347
"LUM__pos"	0.239906908204467	3.29484608511441	0.463652940498191	3.99569168244834
"MEIS3__pos"	2.22044604925031e-16	3.36604351199331	0.985148126217986	3.22331144401992
"MFAP2__pos"	0.100984855647698	4.56626445371883	1.22871136724692	2.06733355498616
"MN1__pos"	0.453091424101371	5.14173921857915	0.0352161435061752	3.64990468011788
"MSLN__pos"	2.22044604925031e-16	6.36397236264935	2.46373003106189	0.372186494475742
"MUC5B__pos"	2.22044604925031e-16	6.11413508830639	1.68664517927272	1.57419944709206
"MXRA8__pos"	0.408898657384331	4.05758978274369	0.559113366183332	2.20099254591812
"NDNF__pos"	2.22044604925031e-16	5.40897487464603	0.669238004175199	2.92120868865739
"NID1__pos"	0.964344623793318	2.35780394981261	4.96433233445414	0.285786863530433
"NPAS2__pos"	2.35404829782311	2.70454168962631	2.22044604925031e-16	2.65693294975025
"OVCH2__pos"	2.22044604925031e-16	6.58689125300056	2.81855441571179	2.22044604925031e-16
"PDE1A__pos"	0.748016899753646	2.91672644715649	2.22044604925031e-16	4.21965413868309
"PDPN__pos"	2.22044604925031e-16	4.58629771285548	0.0462102837562373	3.23589135266729
"PLAT__pos"	1.70772097551273	3.41494711732515	2.22044604925031e-16	2.83809010115968
"PTGIS__pos"	0.260227395767139	3.87293148796125	1.2218547854355	2.66885966346838
"RERG__pos"	0.0948350908791335	4.35771360530961	0.0436855228813919	2.93750681073916
"SFRP2__pos"	0.489590662843691	4.23392313652171	2.22044604925031e-16	3.74987762786425
"SFTPA2__pos"	0.354854272690682	4.56173492981795	3.90761508501307	1.02130374120536
"SNAI2__pos"	1.10511719863555	3.11934970351469	0.348509580622873	3.39899747044503
"SOD3__pos"	2.22044604925031e-16	3.59188094931346	2.22044604925031e-16	3.93824598697215
"STEAP2__pos"	0.590484567264309	3.11296654617451	0.343037231464011	2.80154755039729
"STK32A__pos"	2.22044604925031e-16	6.51257691684035	0.990898236368784	1.57043112768508
"TEKT2__pos"	2.22044604925031e-16	6.44658166988866	2.63318218745149	0.130587944470147
"TRIL__pos"	2.22044604925031e-16	4.56000417883292	0.641027452801007	2.53303817494989
"VGLL3__pos"	0.809535365582299	1.22354366892138	2.39827430016422	4.10127574801928
"ZNF503__pos"	2.22044604925031e-16	4.21435066943174	1.06923712676117	2.10222212392797
"ADAMTSL2__pos"	0.946530680170841	5.10047737674378	2.22044604925031e-16	2.13286984150844
"ANTXR1__pos"	2.22044604925031e-16	2.37223685003407	2.34406498733369	3.66362487195606
"BMP3__pos"	2.22044604925031e-16	5.78927860138084	2.76791696108668	0.687906242171043
"BOC__pos"	0.558994427676296	3.48875150606603	0.844511207911795	2.59674162540807
"C1R__pos"	2.22044604925031e-16	4.80644227637371	2.22044604925031e-16	3.06019908091026
"CA12__pos"	1.30881678046971	3.72778815169298	0.159252823142313	3.53939998996914
"CAPN13__pos"	2.22044604925031e-16	6.37515811146508	2.9430614237721	2.22044604925031e-16
"CDH5__pos"	2.22044604925031e-16	4.20027802698317	0.852045011009917	2.43295913700238
"CDR1__pos"	1.41203297255261	3.27232715349766	0.397392863178798	3.55201492541746
"CES1__pos"	2.22044604925031e-16	3.513794988203	1.87958683421183	3.86919351168822
"COL4A1__pos"	0.357858178645766	4.9571777729731	2.22044604925031e-16	2.68896251938696
"COL6A1__pos"	0.766104394669571	4.26213462380956	2.22044604925031e-16	2.60220298228271
"CTHRC1__pos"	2.22044604925031e-16	3.84238858987734	0.477539085806215	2.65924732586694
"DENND5A__pos"	0.671357831443697	2.12039173795842	2.88524141805157	2.67680842532756
"DKK3__pos"	2.17489880911595	3.81900371193241	0.79892741752739	0.969098667352086
"DLG2__pos"	1.55045165121336	3.7351926126241	2.22044604925031e-16	3.25110377315215
"EFNA1__pos"	2.22044604925031e-16	3.88133139054791	1.43454007224054	2.37126544553388
"EPDR1__pos"	2.22044604925031e-16	4.01422762647259	2.22044604925031e-16	3.47306845618153
"FAM198B__pos"	0.326517321374079	2.58275889581317	2.03167360931648	3.58335465957027
"FAT1__pos"	0.345763514343599	3.28007208242032	3.34761768897371	1.26465545829136
"FBLIM1__pos"	0.0723141781378309	2.41349593449739	1.58317744061511	4.13533734488081
"FKBP9__pos"	0.654746705617864	3.36915738327902	0.196096968520051	3.64780699263925
"FNDC1__pos"	2.58168299115279	2.5600401380188	0.493488688943569	3.16954418256903
"FOLR1__pos"	2.22044604925031e-16	6.42332662970442	2.82648507293341	0.0828346342688389
"GFPT2__pos"	3.39976470145275	2.194150195113	1.66727268968679	1.40001754941476
"GPX8__pos"	0.171021200760119	3.70961412139927	0.183349304316737	2.55080787447644
"GRPEL1__pos"	0.216963459824965	4.18483926793578	1.36565861667605	1.78751988857217
"GXYLT2__pos"	2.22044604925031e-16	4.85086001406269	2.22044604925031e-16	3.70318323664932
"HHIP__pos"	1.04314615239231	5.90374641723254	1.33750975870244	0.590081024701356
"KCND3__pos"	0.412519592077619	4.51591404974915	2.22044604925031e-16	2.41005535273249
"KLF5__pos"	0.906346474230916	3.48668293808916	2.22044604925031e-16	4.21181190433292
"LAMA4__pos"	2.22044604925031e-16	3.51666786873936	1.24785811840693	3.50655594957781
"MAOA__pos"	0.628731853240563	5.0514774633381	0.505690594161048	2.59591352379843
"MOXD1__pos"	0.404888615640503	3.61517590863972	1.11792852976053	2.88965590070542
"MRC2__pos"	3.61935869965511	1.38087021457159	2.30527096845819	1.13797850101639
"MSR1__pos"	2.22044604925031e-16	4.19648769964039	0.777929745951957	2.76080838386251
"OLFML2B__pos"	2.22044604925031e-16	3.52377039009947	0.350616568281786	2.70168361978666
"PALM__pos"	2.22044604925031e-16	3.28332344372795	2.02884621464294	2.83798532224306
"PDZRN3__pos"	2.22044604925031e-16	4.1204747644309	1.48827557951828	2.65195305152345
"PI15__pos"	0.783342448630371	4.17951094707226	0.393305115001063	3.03310989330202
"PIFO__pos"	2.22044604925031e-16	5.20013633939371	1.46325584531583	2.03299682448553
"PIGR__pos"	1.3763331844014	5.24185256091423	1.69851947082299	1.20431663343089
"PLAU__pos"	0.960628123598156	2.60524090434596	1.50921554411476	3.16810518182189
"PLS3__pos"	1.54887409115741	2.01051856637256	0.727727020030556	3.72909117298129
"PPIC__pos"	0.146033429597982	3.55094707367768	0.10054174020767	4.63444134175671
"PRR16__pos"	2.22044604925031e-16	3.21243228668325	0.926027882835	4.05343675243058
"RCAN2__pos"	0.526209081616476	5.29362886939053	0.63418136254125	1.0467888496912
"SCGB3A1__pos"	2.22044604925031e-16	5.65987038853521	1.00604486203906	2.55680143780994
"SERPINE1__pos"	1.94106832547495	3.04983038749187	8.8859789859442e-16	3.09413973248243
"SFRP4__pos"	0.299444775006316	4.02839704560179	2.22044604925031e-16	2.86824056212268
"SFTPB__pos"	0.493148959822755	5.49137852788938	1.86516458483918	1.55372447676398
"SGCD__pos"	1.59065546145605	3.26857879644043	2.22044604925031e-16	2.66366332429803
"SGIP1__pos"	2.22044604925031e-16	3.68775184174766	0.332582055004043	2.85142515815094
"SLC6A14__pos"	2.22044604925031e-16	5.53643916072066	4.17351445609828	2.22044604925031e-16
"SOX4__pos"	3.01030110108723	2.05563660425915	2.2568403473564	1.60887711828084
"SRM__pos"	1.20367918137621	3.86846871329239	0.719495696339827	2.14526001709817
"SSC5D__pos"	0.0937432513745883	4.14445985322542	1.04980965658282	1.88218564024125
"TLR3__pos"	2.22044604925031e-16	3.74470324529569	1.04179484566508	3.13322910198937
"TMPRSS2__pos"	2.22044604925031e-16	5.92065255439948	3.24662374185274	0.200229373811272
"TSPAN6__pos"	0.383410802571695	2.95864722167241	2.22044604925031e-16	4.5646343133574
"VCAN__pos"	2.18245523522892	2.89540478265329	1.09446763239573	1.99906950734852
"WNT2__pos"	2.22044604925031e-16	5.15178735325512	2.9996783115863	1.46478304898576
"ADAMTS16__pos"	2.22044604925031e-16	6.57920952007942	2.11541754852426	0.357570566306279
"ALDH1A3__pos"	0.21117881150153	4.91468570501259	2.22044604925031e-16	2.68547263960877
"ANGPTL2__pos"	2.22044604925031e-16	3.26191160948418	0.421599569425845	3.01246809608938
"BPIFA1__pos"	2.22044604925031e-16	6.1565984041284	3.43986443954546	2.22044604925031e-16
"CD248__pos"	2.22044604925031e-16	4.06955453999725	0.587368488315439	3.09903541508862
"CERCAM__pos"	0.0767348197370019	4.01529385436313	0.252693613685032	2.09801669462968
"CILP__pos"	0.633665511439842	3.51296110890877	1.0744228782806	3.45086119192325
"CLIC6__pos"	0.35231096918175	4.21477878844055	0.606171141051325	2.10800714599588
"COL10A1__pos"	1.07119078058062	4.22973486699695	2.12268537099702	1.82354836067604
"COL14A1__pos"	2.22044604925031e-16	3.052045454429	1.1808841049219	3.50092457243439
"COL4A2__pos"	2.22044604925031e-16	4.83705778419171	1.01050222501396	2.88452342591031
"COL6A2__pos"	0.433054162277304	3.9915200530418	2.08903788026354	1.51272403968375
"COL8A1__pos"	0.870024479863521	3.73120925106603	2.1400096562574	1.27581077857244
"DCN__pos"	0.000431727481612089	3.90629716850117	0.286847468606879	4.23113514653976
"FAM13A__pos"	0.867508384592191	3.48430467854666	1.04414085209579	1.87370265862405
"FBN1__pos"	0.600080044057416	3.6244480483053	2.22044604925031e-16	3.50690764889809
"FHAD1__pos"	0.669498645909641	4.08792486313159	0.70919682444606	2.66579084417279
"FIBIN__pos"	0.668796662336216	4.12614019428546	0.320537762940205	2.53340067540766
"FMO1__pos"	0.41002369442759	5.32043385938875	0.984203385234654	2.27865933519326
"FZD1__pos"	0.894073504819303	3.57922464531028	2.22044604925031e-16	3.2772511733367
"GPC4__pos"	0.0968101140470673	3.55831284934673	0.193954934399804	2.80643585078857
"HSD17B14__pos"	2.22044604925031e-16	6.0060878503935	0.416665362321628	1.16472552422434
"IL1R1__pos"	0.539636075429574	2.09345401693765	0.202458927207337	5.48635949639738
"ITGBL1__pos"	0.589575975682087	4.55281111496291	2.22044604925031e-16	3.38142840960378
"LGALS3BP__pos"	0.25805853443269	3.16748811066963	3.52465341753844	1.58926489576494
"LRP1__pos"	2.0668695321089	3.54460553062294	0.175217366266386	2.191204945323
"MDK__pos"	0.000576599368849304	3.62448466424733	1.65753028152456	3.05438783053742
"MEDAG__pos"	2.22044604925031e-16	4.47474144627314	0.28085047192907	2.86798627350201
"MGP__pos"	0.86215081612637	3.87736125343497	2.22044604925031e-16	4.16263209097816
"MMP2__pos"	2.22044604925031e-16	4.22441789345318	0.541759078235919	3.594329587043
"MOCS1__pos"	0.774506974314195	3.60505381369215	2.74342735751942	0.618204634751406
"MSC__pos"	0.0494281739603954	3.78192982090808	0.384476459069759	2.51152205127164
"MSMB__pos"	2.22044604925031e-16	6.16050370145163	3.46656865255883	2.22044604925031e-16
"OLFML3__pos"	2.22044604925031e-16	3.01160024793266	2.22044604925031e-16	4.81745694923713
"PLVAP__pos"	2.22044604925031e-16	5.35905693300908	2.22044604925031e-16	2.2738518426495
"PODN__pos"	0.0670732156381621	4.55919191832901	2.22044604925031e-16	2.47915453071388
"PRSS23__pos"	2.22044604925031e-16	4.78680258647298	0.481665177557229	2.73789892685832
"PTPRG__pos"	1.37311475380181	3.54428262847735	0.0604711544299336	3.41252994052581
"PXDN__pos"	0.310805545732912	3.62035304600085	0.664952733357665	3.25526773067812
"S100A16__pos"	0.823921950851012	4.69601485748687	0.000217238882364712	2.94849302234776
"SERPINH1__pos"	2.22044604925031e-16	3.74972208989383	2.25424893387896	2.71396650647688
"SFTPC__pos"	2.22044604925031e-16	5.01053409540056	4.10134235023862	0.605223931458524
"SH3PXD2A__pos"	1.90887965582048	1.94325352125998	3.23892208230633	1.13090303726189
"SMARCA1__pos"	0.459749727224366	3.20532792537317	0.404611820183399	3.51069383496266
"SPATS1__pos"	2.22044604925031e-16	6.43289273732329	2.89876603819728	2.22044604925031e-16
"SUSD2__pos"	2.22044604925031e-16	4.31482964098098	1.30796768537762	2.19872089860401
"TCEAL7__pos"	2.22044604925031e-16	5.34447989304347	1.43038742605701	1.97447728983211
"THY1__pos"	0.663266094152356	3.41551668389221	0.304631636198737	2.8565481174124
"TIMP2__pos"	0.825667992440504	5.00875025313157	2.22044604925031e-16	1.67198564863387
"TM6SF2__pos"	2.22044604925031e-16	6.25679890674988	2.5687657129826	0.486115925850914
"TMEM119__pos"	2.22044604925031e-16	4.64659932849745	0.005282421561159	2.83404499531216
"TMEM39B__pos"	1.22510882304837	5.63545711574483	0.698870320951386	0.512331771175249
"WISP1__pos"	1.0833586827108	3.02043635410615	0.441045472211461	3.56359519169261
"ZBBX__pos"	2.22044604925031e-16	6.20629772769525	3.24856440130742	2.22044604925031e-16
"AGR2__neg"	2.22044604925031e-16	2.22044604925031e-16	5.11935989849703	5.46451797485171
"ASPN__neg"	0.349851974206381	2.22044604925031e-16	8.55913715458251	2.22044604925031e-16
"C1orf53__neg"	2.22044604925031e-16	2.22044604925031e-16	5.45833676792937	5.11303489447821
"C1S__neg"	2.00655242697525	3.66751682420387	0.963401016156306	1.80238299098973
"CADPS2__neg"	0.747916959009938	2.47172624531003	1.22076286762097	3.69899298445311
"CATSPERD__neg"	2.22044604925031e-16	2.22044604925031e-16	6.01693707610615	4.83865521812322
"CCDC173__neg"	2.22044604925031e-16	2.22044604925031e-16	6.1392978263495	4.42408635810765
"CCDC8__neg"	3.23344347388341	2.22044604925031e-16	5.67503145730013	0.557241279866507
"CFAP43__neg"	2.5739516024634	0.713697860793149	5.19688498219037	1.40255918390154
"CHRDL1__neg"	4.18687258684885	1.11130167858861	4.52665906690392	0.116015812531685
"CLEC14A__neg"	4.65063464622308	0.308921934015495	5.18346925894002	2.22044604925031e-16
"COL1A1__neg"	2.85513697792456	2.22044604925031e-16	6.78895453876719	2.22044604925031e-16
"COL5A1__neg"	5.53665817414457	2.22044604925031e-16	3.49361710285953	0.0600131537354967
"COL6A3__neg"	0.727213617931573	4.48077452315924	2.48186471004198	0.501805019424602
"COL8A2__neg"	4.90725109717663	0.219508719832659	2.7748793463395	1.01625519751226
"CPXM1__neg"	1.92076520620602	0.244642535677054	7.24734581236202	3.20891609369325e-07
"CXCL17__neg"	2.22044604925031e-16	2.22044604925031e-16	5.58790084197631	5.02623319905664
"CYP1B1__neg"	2.49427403659251	2.98021356112361	2.64662100053214	1.22897921273355
"DYDC1__neg"	2.22044604925031e-16	2.22044604925031e-16	5.17144188573419	5.5365915441775
"ELN__neg"	3.14704106925797	0.0390497835318653	5.20522343334212	0.739481137060395
"FBLN1__neg"	4.21799740495654	8.57471960466942e-13	4.07798791482454	1.198727508607
"FLRT3__neg"	2.22044604925031e-16	2.22044604925031e-16	7.26257246552615	3.68143645405564
"FSTL1__neg"	2.79354643055828	2.68121566497139	1.86235291838455	0.531303619517073
"IRX5__neg"	2.22044604925031e-16	2.22044604925031e-16	4.81274559025356	5.75424545601919
"ISLR__neg"	3.02170266916421	0.298476610246939	5.15414344314518	0.110172144329371
"KIAA1211L__neg"	1.99433557452002	0.513990423135529	6.96645903433187	0.0745643948744839
"LAMB1__neg"	2.56266082459973	2.71233318634472	2.84181555755619	1.38211988570534
"LRRC15__neg"	4.23814865250176	0.812878548013871	3.30568828765848	1.02165614869348
