"LP01"	"LP02"	"LP03"	"LP04"	"LP05"	"LP06"	"LP07"	"LP08"	"LP10"	"LP11"	"LP12"	"LP13"	"LP18"	"LP23"	"LP26"	"LP27"	"LP30"	"LP37"	"LP40"	"LP43"	"LP44"	"LP46"	"LP54"	"LP56"	"LP60"	"LP63"	"LP64"	"LP68"	"LP70"	"LP81"	"LP95"	"LP110"	"LP112"	"LP115"	"LP116"	"LP117"	"LP118"	"LP121"	"LP14"	"LP15"	"LP16"	"LP17"	"LP19"	"LP20"	"LP21"	"LP22"	"LP25"	"LP28"	"LP29"	"LP35"	"LP39"	"LP41"	"LP47"	"LP49"	"LP50"	"LP55"	"LP62"	"LP65"	"LP67"	"LP69"	"LP72"	"LP90"	"LP91"	"LP92"	"LP97"	"LP100"	"LP106"	"LP109"	"LP119"	"LP120"
"TMEM119"	1.80005878463577	1.07754534298822	-0.138579838467002	-0.534170945684572	0.928055314344732	-0.569830382244408	2.31591713920659	1.52708687859074	0.761645346154317	1.44414623588595	-0.334357141581473	-0.263621626376239	-0.4086395161481	-0.212446475083883	0.0783307505035056	-0.854579254260304	0.567399029528679	-0.834453167069693	2.26440605307218	-0.0264047367212561	0.260410336811743	0.36279344968822	-0.644668406310473	-0.819670130832297	-0.604890651984299	-1.17855933359767	-0.434482167858089	0.262226710241569	1.19901642598803	0.144734611170647	-0.364585377564812	2.54390446334542	-1.07367787343521	-0.765842893199357	1.42529834277903	0.159582443225838	0.391359337105503	0.542928851228309	-0.175221831438561	2.0997959579152	0.738507701461713	-0.422204893747933	0.501880966632385	1.09191174903109	0.518167392720933	-0.710618407774215	-0.604131795264979	-0.412948365974317	-0.911019989185401	-0.598606309883422	2.28265642129594	0.0646913294593316	0.689192846932159	0.636721271897665	-0.00407545609435493	0.881491944549187	-0.430345369741134	1.0433297573026	0.541349678310485	0.215611657678096	0.993652700467287	-1.23792741616924	-0.188172856309767	-1.32526240602759	0.725320102859851	-1.50511144479065	-0.859194382812585	-1.2958300308724	0.903415408854053	0.205421325104585
"CA12"	0.0235172984320285	0.668895171190965	0.809312824642334	0.848169672283312	0.00572077690561957	0.834156149979027	0.689713949650261	0.682937005506057	0.698131890075283	0.700489462326244	0.152184143345502	0.725732353601035	0.674246774296037	-0.428010881741862	0.839507264500211	0.763385096493163	0.701555031003239	0.718599955739183	0.523797455631918	0.559463270679758	1.03935516099567	0.941735540328543	0.706181402357146	0.992932571169783	1.03812618194417	1.04390790728932	0.756001862070178	-0.026163428915752	-1.50741999268013	1.04637782600719	-1.50741999268013	-1.50741999268013	-1.50741999268013	-0.164427426674733	-1.50741999268013	0.676347622147654	-0.20403008975912	-1.50741999268013	0.693054631691634	-1.50741999268013	-0.92353871945981	0.814169634692903	0.754226121844095	0.669759298695578	0.775397532124788	0.668383311933701	-1.50741999268013	0.447907318434317	0.0132781378410342	0.817697287426586	0.746976493980316	1.06675541285374	0.841306278116947	-1.50741999268013	0.723634729317565	0.842626202599087	0.0538562541891631	0.696043255527006	-1.50741999268013	0.711287707256911	0.978945926272622	0.670731531503002	0.678498378902768	0.667701345281629	-1.50741999268013	0.669409578289941	-1.50741999268013	0.720362867666691	0.684033280543023	0.419802521768994
"DLG2"	1.19424673596139	0.756799457769123	0.371788480629672	0.405872007530976	0.545641546456934	-0.64808330201628	-0.556119892846119	0.742908283908096	0.648152970219036	0.3894975519378	0.737867150375298	0.472966313428337	-1.23354588455988	-1.27783803817603	0.735552711008388	0.807056509368729	-0.687474719941657	0.416816900403447	0.758404318608412	0.493867206340807	0.92807786262266	-1.49909060302595	1.44072971146794	0.987994601160448	2.18989543938231	-0.380604219053264	0.509354289433648	-0.645120509134288	-1.46116345578415	0.905505449215935	0.530758158340427	0.458424400042529	-1.15997119038348	0.537908167073834	0.390131664398742	0.21438062051024	0.386181918454979	0.497163170318422	-0.0502505132313361	-1.50143094134373	-1.69674262117166	-0.683168559724669	0.352504461719491	-1.15319085120527	0.310991199038065	0.479745229252493	0.488608539309367	0.358237218856799	1.54550093979363	-1.00932514296012	2.11990543098976	1.75508141779665	-1.05462807867747	-1.14464642432714	-1.08622257361794	1.18913642946372	1.47045655308746	0.568279581950167	0.334351137702927	0.949569701437077	-1.05650418914359	0.0956684669876339	-0.341172384665017	0.645616895427582	0.505451816730426	0.401371537978568	-1.12820079670371	1.09971141691058	1.26350449640835	-0.237876006586945
"LRRC15"	-0.130060894793653	0.593642855845736	0.0625160576482239	0.664472162331813	0.521341887812878	0.753382905872303	0.863701045031746	-0.964692406777767	0.806313263422411	0.785935799669799	-1.81463097958954	0.821750740966955	0.597584836108732	-1.81463097958954	0.663869006381607	-0.437754570370856	-0.392199080973042	0.406647767430187	0.810382737052571	0.926326303971127	0.938099664493807	0.760579807961444	0.184254755452826	1.03253694724814	0.898338184505175	-0.271110118253832	-0.804818563381021	0.627475114704881	0.787342390682695	-1.81463097958954	0.632115442154196	-0.454512161981167	0.589958724493131	0.785086674990023	0.785417346778226	0.439700877997282	0.301722815618716	0.676102358114359	0.666673366068292	0.869355296727832	0.891461177148585	-0.155383658322959	0.660803973884206	-0.310387026691863	-0.153634330788866	0.822914764643455	-0.33907971315188	0.178488456760497	-0.457610614530271	0.962096984110545	0.801355267040232	0.982713898168268	-0.16283043941008	0.609301214052067	-1.81463097958954	1.00390880128247	0.831380171307926	-0.574154423627837	-1.81463097958954	-0.103721510760654	0.890675886278288	-1.81463097958954	0.621139239016019	-1.81463097958954	0.775352718973825	0.609987030775901	-0.387505229936024	-1.81463097958954	0.0877662576450785	0.667136359380021
"MAOA"	1.07435380823878	0.934084602747374	-0.319517740738618	-0.128332567161067	0.835380113767662	0.665455462289642	0.198746254926566	-0.0356044019381391	0.898246439670183	-0.785856569416366	0.682255128523821	-0.527686116865246	1.05739347641222	0.638047499132407	0.924981117353827	-0.669820279922647	-0.842838827288069	0.867002041852064	0.81789835983458	0.863760665181428	1.33900648019577	-0.561304759207302	0.565752639419308	1.75852904034817	1.33750355909044	-0.495587216105603	1.08040912110227	-1.01964425248581	-0.380390778160813	-1.45443388072321	-0.808137248220867	-1.02025540872476	1.06967515654758	0.835098694281044	-1.0319353992028	0.630283836722572	0.810537142483668	-0.0382749120136716	-0.788124559913084	0.869034999780658	-0.366692787282148	0.566199204039866	0.616108438248869	-1.47098323785434	0.605926370191938	0.598348891784073	-1.54929901787706	-0.516235423887954	0.50124865634872	1.0028483339899	1.1055162853241	0.681770299396074	-0.356997488740313	-0.899492573192732	-1.36559402741938	0.558135554488009	0.906156821821219	1.18334902002036	-0.958437409576799	0.829727855448353	0.683842542445404	1.28725066198132	-0.537203035325534	0.900854189074154	0.553975363867159	0.64491469256969	0.776691434008004	1.16342531392389	-1.36185920875144	0.801285575338295
"PI15"	-0.0662996924487957	0.663193655360785	-1.77773857278381	0.723836841985918	-0.184643572126115	0.739778151548461	0.718699620639846	0.252626221340236	0.694675725049371	-0.262997299952882	0.640451512528745	-1.08276661836172	-0.966841783534552	-0.645150973937479	0.639696746991364	0.701343228417114	0.508773720290571	0.677782600722742	0.673614096929939	0.729503264235814	0.899044361201011	0.933432039647231	0.460029018984015	0.948744720333753	0.750465204372072	0.950886043580994	0.873060144415263	-0.468767095827103	0.809106723689699	0.911273410384547	0.959156495385329	-1.77773857278381	0.371076955069494	0.0563527115224353	0.119403938895134	0.639780197520513	0.524540850824948	-1.77773857278381	0.22099481837025	0.659659181294232	0.364616256410398	0.36507560185483	0.669327665465355	-1.77773857278381	0.724167811910918	0.634774194419518	-0.300866458617549	-0.717004118216783	0.212370317757321	0.984366897268337	0.767672156350229	1.00412675267313	0.680749376689665	-1.77773857278381	-1.77773857278381	0.794786323105729	0.709951298810344	0.39388021530778	0.85714029862386	-0.474120413460639	1.0640197435747	0.744743020902894	0.749353438509564	0.797596007385168	0.829804972098785	-0.787032514052163	0.151772174616369	0.72938379761939	0.888065575753301	0.320907626747701
"A2M"	0.442092154953824	0.579793128934232	0.500432483487695	0.405206862170782	0.513992732823556	-1.64413276029218	0.644226020097218	0.252887233896098	0.426245272511781	0.515258414556933	0.620478641244042	0.99242292593412	0.191294554714113	-0.112648038408671	0.75118561317936	0.782916600375933	1.01243612019657	0.944977594404702	-2.15609024535399	0.67181977196149	0.0927498976324902	0.641576101866539	0.713938746761488	-0.591405550108246	0.570449813596625	-0.897124151602562	0.282055186774292	0.153769701121933	0.705286262431503	0.564722327344218	0.445653433456716	0.646806976553097	0.891456950857889	0.878605326268477	-0.0459432243188624	0.881577409787549	-3.47878677416503	0.618432830519962	0.823328514679107	0.2256166533284	-0.120000135892772	0.585020931379533	0.277735816009739	0.361883718666785	-1.09693385651282	0.746578067592078	-1.38766509472692	-2.66455600077833	-1.29252271048036	0.503568565854849	-0.664205379920092	0.326564474838288	-2.8262242139373	-1.08202589338909	0.543422426987935	0.255615708493555	0.319156789440732	1.11646180466341	0.583101726387194	0.190282446359841	-0.835662535388239	-1.38803838458208	0.399424432966156	0.20425972569409	-0.625590451284544	0.956974514698397	0.585977850380863	0.5982705167912	0.170091785324584	0.492842086595771
"TACC2"	1.21781508750653	0.862171967727412	0.966161922751372	1.1802802512555	0.970936078255599	0.672926103634661	1.03917824533701	1.00212641649459	0.902207084277098	0.920664419144319	0.982956431410317	-1.04004853502019	-1.80831569522421	0.865379665407213	0.854651534662942	-0.979656712406296	-0.382882256189493	0.62230133222581	0.623242582547445	-1.42240193780103	0.768335588480571	-0.294924199970952	-0.29500555385114	1.4024003092937	0.903631758843662	-0.15991937292958	0.673807078010062	-0.839286388414748	-0.502102132052822	1.91670003807595	-0.841621399827774	-0.720825669151547	-0.012746750859995	0.285767675837493	0.554418575571385	0.267201713420562	-1.96205347417138	-0.0865505574764644	0.636259375303479	-0.940949583096541	-0.125437914606917	0.300658386350465	-0.46824311144705	-0.82851996367261	-0.600426160829995	-0.291927517252011	0.711154821432084	-0.292187397554108	-0.575030811245595	-0.375740404285516	0.68779919626632	0.827300447118618	0.253798610855399	1.407294065222	0.42689074270554	0.556062328401178	-0.255378737676077	0.338331730816852	-0.237930899194003	-0.940814145153387	0.34683880181231	0.636210316789944	0.174268010029103	0.462219643575683	0.83761219340679	1.2062608410974	0.663559294587085	0.80982190760542	0.77291703691399	-0.150077323717809
"SRM"	-1.01464612120579	0.680076995051166	1.01358530826805	1.72525559712046	1.85442832568081	1.84338201067864	0.709370937118679	2.07232347409166	-0.10296794738363	-0.166716028412209	1.02755783605596	0.831557495562858	-0.597802891645035	-0.945003728067802	0.120604422695584	0.299619526067047	0.520835537693277	0.87720139019414	-1.69602028978364	0.596686343488751	1.04270531881967	2.11092690074912	0.588538942192059	-1.08776753615653	-0.459644881582321	-0.428534567447746	0.37018015946003	0.486307885537677	-1.03268742613791	0.628608052872042	-0.233606223786941	-1.41124053213095	0.45292670736193	-0.386764502611744	0.315588936137409	-0.796156098258834	-0.198813775950348	-0.546264338781991	-0.528984864345861	0.226891655745594	0.173092922017832	-1.48674189428365	0.261530043901803	-0.151659513926107	-0.958230404372756	0.136752606524521	0.529127507352087	-0.821784405486466	-0.0217916500100542	1.24754537056513	-0.192238466974652	0.0344164222117507	0.883991041593933	0.268140568696249	0.999929947688491	-1.70738900374599	1.38650744151881	0.409420499317474	-1.96062162395311	2.72975175283357	-0.18339766300366	-0.798640505791443	-0.339487036967097	0.87607939424386	0.925704040618684	-0.148765357907954	-0.0929466231253531	0.253376338197326	-0.971340472756146	1.08481608889329
"SUSD2"	-0.417170330257246	-0.217715196687626	-0.771603305310033	1.39356221805368	1.93701600681138	-0.533996230480444	-0.122883308531958	1.79318016401592	0.757592234573256	-0.421693803284747	0.31225969254504	0.489417780793399	1.23593832181633	-0.211596515221316	-0.772107046569962	-0.118528130375122	0.863868773968578	-0.749773973978062	-1.0736115595123	0.165643830134399	0.0991013338270066	0.784565325634975	0.690865675954803	1.04480730492756	-0.102502498282581	0.524040547259058	1.9868041545959	-1.15609067232325	0.582847714297798	-0.165371866607936	-0.255322975263996	0.910186666045459	0.642217338622986	0.184772312459171	2.09172864088865	-0.383618853858303	-1.15858106728312	-0.887734124690188	0.0958388912660513	-0.785469788271085	-0.843191435299149	-0.824717288512981	0.954107081815438	1.72939799044652	-0.364032665074272	0.177978716432682	1.39232239417521	-1.84770435453177	-1.08756695131418	-0.763967279138305	-0.163168168036564	0.11432277349799	1.02330718117306	0.19658892196765	-0.083929392724499	-1.06660128909545	0.158427451459395	-0.365896794916612	-1.26031002326298	0.197401639640603	0.141395484530427	1.18131013633905	2.12949572659546	0.82564534334373	-1.56821904824021	1.61359806326356	-0.197287548860981	1.576325977347	-0.0901402749959883	1.72859664400625
"PRSS23"	1.5652200904895	0.202992631918504	0.220929674179594	0.672075529070279	0.509838296557492	0.677685689955747	1.28355962303457	0.573056245576724	1.0504633239796	0.641877728638299	2.07146978441083	-0.591358680670488	0.373223864965635	0.20212343311118	0.973113892584502	0.195269488674987	-1.49012730018474	-0.286032395416705	0.526090191007643	1.00851332739677	1.83263861312914	-1.47222403360036	0.0184286841776179	1.71823179463266	0.91114036374296	-1.69564330646052	0.972520684674976	-0.69959845051015	0.391626197194585	-1.11185002746419	0.540920940324262	-0.630699721192011	0.0970015533523957	-0.0365789944032808	-0.112258467066568	-1.29896567613109	-0.442452112762984	-0.544750906325146	0.235008936725443	-1.52241551481708	1.14258387476627	-1.07808591740989	0.173246042250256	-0.96567424058999	0.561752462403612	-0.881379403494251	-0.959424766558467	-0.435404102570094	0.0184286841776179	0.869508413760022	1.44034364037849	0.747766993723604	-1.57778944783966	-1.46910367812928	1.7541805916784	1.11537851881867	1.35733594020108	0.48051683106081	0.978888953449445	0.0260117686579973	1.50867863583608	-0.745900234091514	1.1489329145999	-0.945666277899708	0.123736766112014	-1.14651384884996	0.625797225899266	0.218138251840949	1.5583687007521	0.321705639019641
"GPR153"	-0.138800905165273	0.627668681339415	0.0843751861922739	0.722684628517624	0.470489105031339	1.3317217165475	-1.16064397854286	-0.688834673584976	0.678475796543784	-0.19088304341125	0.875530883331068	-0.797669763353467	0.0738101220857433	1.03657345630795	0.166095477079306	-0.708710950008085	0.0785122198711536	1.56449902968728	-0.390610874040027	-0.310585259982079	1.11007384685409	1.31205780679437	0.147954714858248	0.822803378984047	-0.425031671630971	1.18002977193651	0.468691609343813	-0.798083595163191	0.716770723899091	0.687437698800043	-0.0356864378592337	-1.27033541511548	0.927961372018727	0.609666376465978	-0.295720859104482	-0.0620337473283733	1.14504944314993	-0.779430481051249	-0.368392163462792	-0.278517559863812	-1.21546939511296	-0.66411702108974	-0.0611572709607935	-0.195489850731916	1.0384137120723	-1.76355320901916	0.0410746009552469	-2.2438874230236	-0.663436862182763	0.186461049943138	-0.670437569305628	1.10298412895815	-1.13573205735751	0.169390016937869	1.03186715340251	0.579988285480759	-0.502389200069269	0.855717504849815	-2.60156477020019	0.928849294527314	0.108199057898708	0.546572438164932	0.899379714079858	-0.592040049976927	-0.593829774224062	-1.28084098529927	1.27939208729531	-0.0678578994811137	-1.29117138812386	-0.60630614876534
"CADPS2"	-0.148451881966136	2.22062668471986	0.952911577564311	2.68386747736987	-0.583858278801949	-0.286271757008302	1.23634792357819	-0.766606356829274	0.166398968860569	-0.567560242193239	0.22803431054503	1.54265997504721	1.7044954635152	-0.0898535918531989	1.02185838152129	-0.559083089932154	-1.07263234828166	-0.142282734845346	1.01880242772626	0.49879567371792	-1.17661580633894	-0.956069761963287	0.091896878362841	-0.706043857376279	1.03575314709695	2.59529815570788	-1.63001336717415	-0.558864455973	1.05594372735456	-1.23232932368529	0.793941033103881	-0.0764365568270027	0.587855510700304	0.105666294772347	0.13239307173782	-0.321628684830488	-0.531638086525439	0.508407616217864	-0.986211484769194	1.32644924066173	0.170624247674082	-0.9850641321988	-1.34987000773409	-0.913542918542453	0.144686883569643	0.559892837635163	2.12783296144194	-1.58452456691905	-1.42745717486239	-0.429217039303759	0.39953753684254	-0.512838068249679	2.22303454388118	-0.751183302195087	0.802640966133429	0.225092345643223	1.19228327994243	-0.468708094165004	0.698881786356162	-0.39910996073241	-1.66103491861673	-0.456762135411097	-0.761818895092013	-1.66226261950634	0.0128812289249033	-1.76650043165369	-1.21493892000535	-1.24887259907729	0.240637454485216	-0.570671758838497
"COL6A5"	0.815722486729676	-1.09628921552468	0.897398772205409	0.804565424875626	-1.05311820959838	-1.08570244645762	-1.09885728279125	-0.574063392133376	-1.0953249927631	0.804114835622958	0.805860714291561	0.806627305068957	0.804612346665933	0.804088142240405	0.848863026174075	-0.503493718535804	0.933435290879159	-0.990779209637582	0.813392665447027	0.804088142240405	2.12104656915678	-1.03137786788738	1.15337101078497	2.1317524168102	1.24845321128984	-1.06641191857919	-1.03222367553347	-0.434380581764459	0.804088142240405	-1.00569322313558	0.811849967702595	-0.701556091484018	0.81297708946365	-1.08212710528256	0.804088142240405	0.804088142240405	0.816363093974593	0.804088142240405	-1.05306270116739	-1.09999119095691	-1.0985685777518	0.804826136643069	0.806497784856845	-1.09999119095691	0.844415133234888	0.805240347793623	-0.989239476346756	0.876480342198367	0.93717342830874	0.85450672237746	0.834686173841357	0.866491536280542	-1.09985506388317	-1.09999119095691	-1.09999119095691	0.805953052253099	0.834649915017927	-1.08114420614296	-1.09995017554112	-1.02275550264341	1.11078047395288	0.879481316607611	-0.902769003640192	0.875469616074492	0.825970828368212	0.848309614207324	0.805014048368611	-1.09726785306165	0.883812250015811	0.804176735897132
"PIFO"	-1.1899912946128	-1.22531156811713	0.615869051730261	0.733371059765027	-1.07097215901898	0.504747820353973	1.26553392942739	0.523643805907981	-1.15110614136796	0.545313808999591	-0.392007555441265	-1.2615128734093	0.499834204962769	0.515576835868242	0.897993780091274	-1.18107953926484	0.718725194936136	0.638717307285627	0.516365657377323	-0.379730863523588	1.66413965319581	-0.717850861541566	0.549879132457281	1.69773309966563	0.984678579641928	0.59141381638063	1.82072228693716	0.590016571060367	-0.923303037794393	-1.14879688075053	0.584003731054075	-0.655869861453202	0.583981033574034	0.612538377197576	1.25161105679487	0.510136842560744	0.666100013142776	-1.1139575298851	0.566543938693992	-1.16061971887457	1.07685166104024	0.482169575370338	0.519987040598547	-1.21735390510692	0.570293432371748	0.485085364599972	0.504628030003574	0.601375614690972	-1.21770416253373	-1.16735779955854	-0.91725202339953	1.6901860867513	-1.10847701527437	0.792507754115706	-1.16105065237173	0.490353115761439	0.490067451670468	2.19667516916164	-1.29320474510034	0.493569576384562	0.550089423958398	1.06879364749624	-0.822512709457787	0.746003991278712	-1.27996978568005	0.571914204987931	0.537134077665686	-1.13235035498858	-1.18376819102242	0.697434899898083
"PALM"	1.20554834136864	0.634681592785934	0.464525496299279	0.497743219409998	0.31347848965342	0.610414263934049	-0.0263477255705261	0.477636849871136	1.7035241917631	0.363073700054324	-0.0602564426341963	-1.01781814741547	-0.0885289002746358	-0.836006867698535	-0.095275123895018	0.92337134739186	0.52793637126746	-0.727621500781691	1.40204833413149	0.912033271010075	1.19681821159692	-1.00052650007686	-0.739658911621923	1.51482345699198	0.366595640729916	0.209318908072513	1.7735767337987	-1.13033413753682	0.379461739865652	-1.6172993735577	-0.826166368020553	-0.0213989491208945	0.602893185736299	0.529550375780867	0.444480654156102	0.0928223131587822	-0.337277664842234	-0.974035796295091	0.328657468806997	0.692000359246026	0.276737272326322	-0.0578506359858949	0.405657925654092	-1.21801403483952	1.2413586485055	0.324055205591329	0.257413697587326	-0.216985058213692	-1.095622138662	0.690234725905793	0.988110080829016	-0.612822745165217	-0.0149251788793636	-0.794444264565575	0.084751659764617	1.67635636154991	0.016429138981557	0.676671709262454	-1.5247806960554	0.827603693999241	0.644770526518675	-1.14379724383356	0.563194288861193	-1.14740301831975	0.00338301858824346	-0.434943121961134	1.02054840310068	1.60780893650114	0.495031199933129	0.272244434100103
"DKK3"	0.311418455652161	-1.48404816908334	1.56831972330195	1.36631871420236	-0.161753772188947	0.717298215712765	-1.1558651889023	-1.19055050815743	2.08350729842618	0.317277342352792	-0.775831292013323	0.107998682445216	1.73383518321615	0.177518909395175	-0.584536276202665	-0.177853730501707	-0.547368624875598	2.32919504568566	-0.644810409771836	0.493626164796788	0.542697833067526	-0.740484980890151	-1.23350313129253	-0.149161663465849	0.379537656059558	-0.655172467484848	1.70752751151394	-0.647530547024074	0.0805801148835813	-1.09215558095544	2.28312259687689	2.8132050318565	-0.423582269974162	0.447254153348759	-0.810842129786147	-0.218013423813757	0.417329431923736	0.392319785765801	-0.165910574762564	-0.70606507246103	0.628057505546869	1.91427524384764	-0.555599183216172	0.640174323730616	-1.41799323012463	0.4015665719422	0.741362069780571	0.413259645224624	-0.0581903212751638	0.0398421084055855	-0.876622257685052	0.365633839194965	1.78956309379478	1.22545121844321	-1.30967629270516	-0.93281891102334	-1.10650575839323	1.13816350682837	-0.213375638987341	-1.54150705146179	-2.03768973607785	-0.319079868471027	-1.17906321713135	-0.214555648067247	-1.70443701085854	-0.823493434092108	-0.200354080393257	-0.335624499715539	0.263305737740675	-0.0656694573701946
"WIPF3"	-0.39434138606413	0.2921850062838	0.403067697359453	-0.0216420007450265	0.0403007893522152	-0.617094326735554	0.52268575391414	1.00730814640369	1.25968258898118	-0.322177509789495	0.214240055223641	0.076496139888899	1.50223915984243	-0.805328943835326	-0.678941016252992	-1.0908453377503	0.944825865538723	0.787795589862525	0.660661291538885	-0.56140553376357	0.137528680069411	0.113111332432457	1.20795098193556	0.933593328048977	1.37865234112911	2.90810438176505	-1.22545220287169	-0.130226622004548	-0.903449370265122	0.417159326855834	0.202678457024914	-0.750901724618611	-0.557422115234305	1.57096165322461	-0.32904816908896	-0.755771570957399	0.0596226929216948	-0.110124228432203	0.751672614369686	2.87907763944681	1.1282998067603	-0.22037072258497	0.0589850114340293	-0.659465374792634	1.91079327587075	0.241087063929457	-0.64225107423097	-0.140367599414294	-0.48564427279271	-1.10944983201836	-0.189001350869971	0.353765564331105	-0.519123451135451	0.00766231690477869	-0.452747064472428	-0.130202603731197	-0.0375166861965901	-0.55529818893158	-0.569485193453598	0.259305558882452	-0.313495791075809	-0.192456932267735	-0.781098221137824	-1.33337943101881	2.38622509511434	0.191583219476388	-1.38105509376151	-0.892973277239265	0.610226146311673	1.69664293707218
"COL5A2"	0.856958157404517	1.53260459660101	0.437623654581407	-0.120674440845616	0.991678317443457	-0.0788591078258537	1.27376678180003	-0.830966986662309	-1.0913619942554	0.597363568399643	0.947876577560253	-1.06193327756692	0.989147063562367	0.110419845114812	0.243414612914444	0.694048938167173	1.35577324295893	0.103704587929206	0.208494049510166	1.12733431607321	-0.29078641084861	1.22855427966849	0.0765884834962396	0.357191643454579	-0.566452478638657	-0.0173444185105015	0.51928425795194	-0.339249789790269	-0.732511095506873	0.252088229114671	0.497111397144927	0.292737151532147	-0.790096047349141	-0.521790142972283	0.34785944597827	-1.53858644372206	0.499819836489022	-0.491374515065748	0.143588275734156	0.956191311217222	-1.09596876488875	-1.16842573254731	1.30017153938944	-0.0892207586992461	1.40962018822824	0.429601704900188	0.847505118320794	-0.516098770334872	1.28068533960639	0.478538372005751	1.27352248201696	-0.0290228844622367	1.69967650165606	0.88335687145921	-0.725028062866986	1.55230890061214	0.452038226097744	-1.41898305392713	0.0262706138980405	0.923847801369025	0.47364107649384	0.122566215589362	-0.89892567701263	-1.21774790621557	-0.272015082474446	-0.546903968973083	0.547907763538539	-1.733573502775	0.554284605692635	-1.10971540908144
"CYP1B1"	0.951108020468531	0.587202612353566	-0.712769827219389	-0.804076715382077	1.6742387994909	-1.21691718943878	-1.25375332550902	-1.30317510612554	-1.26699953336927	-0.985282437566832	0.556039508647358	-0.996977642665916	0.532520685268737	0.837104011202743	-0.655437858524079	0.648518931757017	0.501746395998885	0.647442036622556	0.573832969009756	-0.346313139345428	1.1658448208303	0.996931515335276	-0.99944882712571	-1.29821763286149	0.471125801982455	2.19188774201704	0.166176444378234	0.627921522786018	1.14954618424282	0.669717959263421	-1.26800878690918	0.821672824437426	0.59967022091059	0.479952458890018	-0.47833582135377	0.44969061352612	2.185259354311	0.570016702857032	-1.28489499177402	-1.26758425996633	-1.17270411922257	0.519945819948093	0.498456595577351	0.586522747770318	0.735892323927595	0.451432795960834	0.491631040239158	0.670331140537759	-1.0887086015184	1.71011631492591	0.452852867169592	1.68057164587723	0.503900976755741	1.08825832188869	-0.394166406933994	0.655156726229146	-1.21678777948106	0.775677177728255	-0.996404071355961	0.532465930719255	1.69666198930071	0.4800350434693	0.46324228427732	-0.735642421790287	-1.23577715784544	-0.545098949197671	0.470852517300128	0.448250962183354	0.471502230621758	-1.17261978373184
"FHAD1"	2.71682560318138	-0.979536838802829	0.545314448069627	0.811331693957092	-0.700019786257808	0.410860779356971	0.506041173022369	-0.00576548577827127	1.49821978823313	0.54411567719547	-0.939163618187646	1.30877834479471	0.389756703529721	-0.886302951549145	1.12355582458611	0.130503846858714	-0.713390469785718	-0.417525981405112	-1.58353002608128	0.561223016059649	0.823900958003486	0.507270809306344	1.03201039762258	1.4923701938997	0.59525856693009	0.45294338597933	0.216336905842739	-1.43828411234588	-1.62619523668229	1.22910698039905	-0.083278933808681	-0.6511629751348	-1.0382804711656	0.648820212840731	-0.140009153444262	-0.473722223226687	0.465276513817442	-0.269209062551669	0.389966175887203	1.42073550686737	-0.679617790807837	1.43690130381684	-1.09481354872121	1.03669635929383	0.341257675452347	-0.561447039165317	-0.943308641970739	-0.82339830875378	1.92089846826514	0.499870308174138	1.08955764495119	-0.0426868698602892	0.0868745753941426	0.333598047254194	-1.6228926800807	1.28671702494347	0.273441126118419	0.843080874167601	1.84991084899195	0.599152913530751	-0.0457844358254818	0.782387402736157	-0.0484567740581534	-1.40950060743544	0.0166633961486607	-0.924440306620272	-0.381386908595861	-0.207994850953529	-1.48478165891159	-0.700550087951678
"ZNF768"	0.164291998047082	-0.195759998935418	0.653699228123952	-0.542981137525962	0.190093261625234	2.73246309739469	-0.0786458189539863	-0.391192990191156	1.37711286990476	1.40674728703222	-0.446551088195754	-0.861010138714338	0.632100937784758	-0.741058603833669	-0.964843362590774	-1.72026757875968	-1.43944122975742	-1.75497503389401	0.0813309018521159	0.869709914478583	0.504979823113083	1.10839997798971	1.18231752460199	0.180920231820881	0.843625953576974	0.15319064974167	-0.067615084687382	-0.570611339489833	2.29368403603805	1.1444759572875	-0.102259842904867	0.271008785517994	-0.269309411988141	0.265371703034798	0.255837831635493	-0.0723408545512184	0.558902132302639	-0.950665063554865	-0.577065362418228	-0.586553123220823	-1.25252582299691	-0.514904226283266	-1.38600950128165	-0.551501147115234	1.4998968881419	0.505474639033749	0.674167635592071	-0.358083931706148	0.930079248412699	-0.456586173365073	1.62414878705251	1.04169539159756	0.322207634189099	0.359120211423162	-0.962059300368667	1.01007596697444	2.05518024565585	1.1551718140145	0.380417167277046	0.94973130325815	-0.734136733993933	0.842378155294273	-0.711889259915527	-1.25640686725559	1.92707088523942	-1.71717070038795	-0.176707257052331	0.480013491627431	0.222007228056003	-0.234639292758989
