"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"State"	"MaxFC"
"GXYLT2"	"GXYLT2"	-0.93632379652362	0.338822529603766	-0.439854317124839	0.610659113321655	"IS04"	0.610659113321655
"CCDC80"	"CCDC80"	-0.891313526042724	0.483140888876435	-0.711387665448655	0.608562039807072	"IS04"	0.608562039807072
"BGN"	"BGN"	-1.03008480224057	0.50719203497565	-0.604803881886641	0.608507092390447	"IS04"	0.608507092390447
"PDE1A"	"PDE1A"	-1.26325547901627	0.442246980336128	-0.251550328347065	0.602907248853718	"IS04"	0.602907248853718
"SNAI2"	"SNAI2"	-0.527395607394765	0.20052554815336	-0.635901794674368	0.602734708254093	"IS04"	0.602734708254093
"KLF5"	"KLF5"	-0.596914950153846	0.236351655337252	-0.617985978590916	0.601293777826464	"IS04"	0.601293777826464
"LOX"	"LOX"	-1.08145269762679	0.433462171877501	-0.423536719765532	0.600548966253756	"IS04"	0.600548966253756
"RERG"	"RERG"	-0.915402691900705	0.380034332981237	-0.502919949346549	0.594187205593538	"IS04"	0.594187205593538
"ANGPTL2"	"ANGPTL2"	-1.39262491649749	0.424531018638678	-0.0698703030026041	0.589677711531178	"IS04"	0.589677711531178
"C3"	"C3"	-0.978248364166276	0.51060479713465	-0.635479040463906	0.588611811988622	"IS04"	0.588611811988622
"ADAMTS5"	"ADAMTS5"	-1.36982474659443	0.548620437587145	-0.278993554179249	0.582463103074064	"IS04"	0.582463103074064
"GPC4"	"GPC4"	-1.30350428772774	0.430052624381065	-0.154741563193232	0.578150862270978	"IS04"	0.578150862270978
"THBS2"	"THBS2"	-0.565225598544902	0.420529357610183	-0.903057996034375	0.574570832709592	"IS04"	0.574570832709592
"CYP7B1"	"CYP7B1"	-0.966570552932272	0.159030130023099	-0.0687179837606981	0.571810083461005	"IS04"	0.571810083461005
"WISP1"	"WISP1"	-0.471822426316617	-0.00322366867172829	-0.318676101853969	0.565534704176213	"IS04"	0.565534704176213
"MSC"	"MSC"	-1.18232589496982	0.478280793002448	-0.33587400254532	0.563507734528481	"IS04"	0.563507734528481
"MINOS1.NBL1"	"MINOS1.NBL1"	-0.816909692291024	0.462404921712712	-0.68605153684921	0.559934619119024	"IS04"	0.559934619119024
"MXRA8"	"MXRA8"	-0.80468851903673	0.221802226960657	-0.314212290791599	0.556504128571088	"IS04"	0.556504128571088
"OLFML2B"	"OLFML2B"	-1.36273427426893	0.456887474565053	-0.101320582723308	0.554481655145714	"IS04"	0.554481655145714
"SFRP2"	"SFRP2"	-1.00489552246414	0.462287200461322	-0.481988605768866	0.554246622973328	"IS04"	0.554246622973328
"CILP"	"CILP"	-0.823564057733946	0.299000802055053	-0.410500491467271	0.552433319493069	"IS04"	0.552433319493069
"MOXD1"	"MOXD1"	-0.851787977243192	0.182369140355855	-0.190278522029344	0.547697618296658	"IS04"	0.547697618296658
"PDGFRA"	"PDGFRA"	-0.414342805890933	0.198547677147286	-0.670116212926062	0.546975359434273	"IS04"	0.546975359434273
"PTPRG"	"PTPRG"	-0.0841710066732523	-0.0782714811015395	-0.574501501800383	0.545210396091314	"IS04"	0.545210396091314
"S100A16"	"S100A16"	-0.855346291090958	0.465882024614478	-0.627496980063872	0.543257520958306	"IS04"	0.543257520958306
"POSTN"	"POSTN"	-0.730229446223703	0.124585391425187	-0.213595700124864	0.539336718923114	"IS04"	0.539336718923114
"MEIS3"	"MEIS3"	-1.58808594882412	0.41171581972025	0.235237460417087	0.5331686891187	"IS04"	0.5331686891187
"PRR16"	"PRR16"	-1.22682586343847	0.326736692911685	0.000784140044720321	0.527951931805309	"IS04"	0.527951931805309
"CLEC14A"	"CLEC14A"	-1.03487255603335	0.407431609623175	-0.308803115480803	0.515777595149436	"IS04"	0.515777595149436
"FNDC1"	"FNDC1"	-0.233324279202746	-0.133509625221277	-0.2690033675001	0.501429360492315	"IS04"	0.501429360492315
"FBN1"	"FBN1"	-0.67476462468227	0.31953260716769	-0.518247164069088	0.49723405371516	"IS04"	0.49723405371516
"SRPX2"	"SRPX2"	-0.551884183853361	0.22232663434813	-0.477198857718727	0.486415030230013	"IS04"	0.486415030230013
"CES1"	"CES1"	-0.935707539871963	0.217967896704226	-0.0653944318944292	0.482673098296902	"IS04"	0.482673098296902
"JCHAIN"	"JCHAIN"	-0.595874003256392	0.179105743373166	-0.348480000523244	0.476188811311008	"IS04"	0.476188811311008
"COL6A3"	"COL6A3"	0.0382149398065381	-0.35441558406837	-0.161599209595802	0.472615787893525	"IS04"	0.472615787893525
"CD248"	"CD248"	-1.23960229433212	0.446387344081747	-0.0826314184958147	0.464057936366261	"IS04"	0.464057936366261
"TNFSF13"	"TNFSF13"	-0.347375333492951	0.323976893056232	-0.812824320412306	0.460295464308759	"IS04"	0.460295464308759
"VGLL3"	"VGLL3"	-0.564336326655687	-0.152132821037716	0.173968629702829	0.453525428496365	"IS04"	0.453525428496365
"LAMB2"	"LAMB2"	-0.0157966588562723	-0.204042118135779	-0.312102065584146	0.451427848881244	"IS04"	0.451427848881244
"FZD1"	"FZD1"	-0.556177374899309	0.29130393362941	-0.517104406518887	0.441682731142824	"IS04"	0.441682731142824
"PLS3"	"PLS3"	-0.298748308237002	0.000895436871738269	-0.323331482169207	0.439226028608465	"IS04"	0.439226028608465
"MSR1"	"MSR1"	-0.894566752952943	0.411352112478127	-0.336604939244188	0.42942178039684	"IS04"	0.42942178039684
"PLAU"	"PLAU"	-0.641907031791962	-0.00927479276803564	0.0662759011893774	0.427875858946436	"IS04"	0.427875858946436
"SGCD"	"SGCD"	-0.431590741125337	0.269856039024828	-0.579994568587698	0.418811135632742	"IS04"	0.418811135632742
"SH3D19"	"SH3D19"	-0.578200058918579	0.334032568743631	-0.528639754838257	0.41881096395218	"IS04"	0.41881096395218
"DPYSL3"	"DPYSL3"	-0.361344453295183	0.297652356711612	-0.689136094592626	0.413372479793379	"IS04"	0.413372479793379
"THY1"	"THY1"	-1.04174993061939	0.363327889506986	-0.0745116235956752	0.406441196007011	"IS04"	0.406441196007011
"DENND5A"	"DENND5A"	0.095509360368492	-0.517552774786302	0.134784497941298	0.404167708375775	"IS04"	0.404167708375775
"KIAA1211L"	"KIAA1211L"	-0.55936796253694	0.37890972368839	-0.592745178210022	0.400556328548545	"IS04"	0.400556328548545
"ARFGEF3"	"ARFGEF3"	-0.602268844665249	0.292891710828741	-0.408851369473509	0.39811385937009	"IS04"	0.39811385937009
"PDZRN3"	"PDZRN3"	-0.58752713535877	0.172710703977557	-0.23249487824058	0.396668451054608	"IS04"	0.396668451054608
"COL6A1"	"COL6A1"	-0.596308503091863	0.337730267786801	-0.47158260697521	0.388246400544779	"IS04"	0.388246400544779
"COL14A1"	"COL14A1"	-0.757794913272283	0.34857930410913	-0.303279165977551	0.376223764999937	"IS04"	0.376223764999937
"LAMB1"	"LAMB1"	-0.602742912578274	0.114311178987703	-0.0603458549003059	0.352135647467543	"IS04"	0.352135647467543
"FBLN5"	"FBLN5"	-0.132164333792971	0.0442552860358131	-0.435915261986821	0.349540117867016	"IS04"	0.349540117867016
"PCDH18"	"PCDH18"	-0.672929408456222	0.301344175414961	-0.261526804641316	0.337661768554854	"IS04"	0.337661768554854
"PDPN"	"PDPN"	-0.579459284535129	0.0634628157972318	0.0249888993096367	0.331771035564984	"IS04"	0.331771035564984
"FBLIM1"	"FBLIM1"	-0.736133031852318	0.0518072587426707	0.208050764256163	0.330671268559806	"IS04"	0.330671268559806
"FAM13A"	"FAM13A"	-0.345358748227377	0.135221446361281	-0.257436992367838	0.280084564330762	"IS04"	0.280084564330762
"FSTL1"	"FSTL1"	-0.233105407045447	-0.156014446288032	0.0950830015405364	0.273239719152471	"IS04"	0.273239719152471
"BBS5"	"BBS5"	-0.250429041941529	-0.0769119659052946	0.0119882048338769	0.256806959578928	"IS04"	0.256806959578928
"BOC"	"BOC"	-0.310150104821655	0.0808111963092593	-0.157172784765946	0.244644497114421	"IS04"	0.244644497114421
"EHD2"	"EHD2"	0.136999272575974	0.143124694157733	-0.685024709958536	0.219717176950608	"IS04"	0.219717176950608
"TSPYL5"	"TSPYL5"	-0.299209028490228	-0.0627545373885063	0.0978917603702392	0.216927314266919	"IS04"	0.216927314266919
"FN1"	"FN1"	-0.531397727515044	0.149255244317695	0.00847296808215609	0.214573267202577	"IS04"	0.214573267202577
"LRP1"	"LRP1"	0.0794810898174582	0.102331960305813	-0.478615259193735	0.162688362192016	"IS04"	0.162688362192016
