"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"MYCBP2"	"MYCBP2"	1.09091190368959	-1.167081873067	-0.522762976666109	0.0418932326811529	0.477219285249909	-0.585195745317706	"IS01"	1.09091190368959
"NISCH"	"NISCH"	1.0884174766132	-1.33171068309128	-0.337968428716907	-0.102389801557816	0.364639850559563	-0.255330396388041	"IS01"	1.0884174766132
"ZNF335"	"ZNF335"	1.08791616797868	-1.10582432805017	-0.617955640241101	-0.41631672710277	0.808668064715731	-0.353790539898001	"IS01"	1.08791616797868
"INO80E"	"INO80E"	1.08698702118171	-1.33486673225624	-0.359755189521684	-0.0560969578912044	0.475440310390272	-0.415293148646789	"IS01"	1.08698702118171
"ZNF75A"	"ZNF75A"	1.08662112089955	-1.01212526130286	-0.38183029713835	0.556741531222612	-0.246777584943162	-0.675986244493878	"IS01"	1.08662112089955
"GRAMD1A"	"GRAMD1A"	1.08275266179141	-1.13211107298036	-0.129758261429383	-0.516834529386751	0.73780991179403	-0.455252980416939	"IS01"	1.08275266179141
"ZNF839"	"ZNF839"	1.08088873106602	-0.925052462250131	-0.403381206725048	-0.122588403099772	0.232447175417138	-0.396962216997665	"IS01"	1.08088873106602
"FGD3"	"FGD3"	1.07891271751373	-0.933944156234823	-0.712345697085002	-0.631245758222657	0.998783423822858	-0.367984377846508	"IS01"	1.07891271751373
"RBM6"	"RBM6"	1.07328872630638	-1.29806894101496	-0.050901153180961	0.819129508114203	-0.678775055081396	-0.488422745885904	"IS01"	1.07328872630638
"PUS1"	"PUS1"	1.0713585087909	-1.29815298129583	-0.498754901906312	-0.39728320708364	0.702502138393005	-0.148958019879738	"IS01"	1.0713585087909
"CRTC3"	"CRTC3"	1.06588731707656	-0.953165729751004	0.229213695968025	0.831899019492249	-0.908950084665052	-0.747270094577512	"IS01"	1.06588731707656
