"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"
"CENPH__pos"	4.44128321705467	2.22044604925031e-16	3.55151803091237	5.78022440010734	3.67272220764073	4.27295887000487
"CD8B__pos"	5.316525294374	2.22044604925031e-16	2.22044604925031e-16	0.998987345029799	4.52243837074143	6.39630411339335
"VPS8__pos"	7.63727245800872	2.22044604925031e-16	1.43653780207277	11.7526767068704	0.53956742230665	2.22044604925031e-16
"UQCRC2__pos"	3.59760386814486	2.22044604925031e-16	2.22044604925031e-16	3.45980621783331	1.828231450948	4.24956044831381
"HIST1H2AE__pos"	1.08362198843336	0.844278288159908	4.01950841949907	2.22044604925031e-16	9.87969114109231	8.63282064338642
"CEP295__pos"	11.5230908718199	2.22044604925031e-16	1.20016082012917	5.92078938272393	2.22044604925031e-16	0.944592741731352
"WNK2__pos"	8.12574121578912	1.36375247540475	2.45133240741437	3.43409476709459	3.47136904367353	3.7585228515511
"SLC44A2__pos"	6.63047670583124	2.4631566749196	5.15884536469115	4.32088173063972	4.60626604619094	1.06525798348142
"INVS__pos"	10.8617333384264	2.22044604925031e-16	1.31922646415354	5.88743871656032	2.22044604925031e-16	2.22044604925031e-16
"KIAA1191__pos"	7.6577488837096	2.22044604925031e-16	1.12556597446679	4.89669888875626	0.700969157287136	4.32366039078958
"CBR4__pos"	7.80828377918637	2.22044604925031e-16	1.14889797195921	10.2470529110763	2.22044604925031e-16	0.533106949383165
"CRTC3__pos"	11.3605229630928	2.22044604925031e-16	2.22044604925031e-16	9.14391252120841	0.018413991703486	2.22044604925031e-16
"PTOV1__pos"	10.3025113285142	1.24998595069418	1.18732361509279	1.3536737746485	5.58023890304643	2.22044604925031e-16
"ZMYM2__pos"	5.82664332109997	2.22044604925031e-16	2.80193529736833	8.64005204969404	2.22044604925031e-16	2.22044604925031e-16
"ZNF823__pos"	5.04063737015122	2.22044604925031e-16	2.17319108623947	6.97594843418708	1.2967266584465	5.96232842484901
"NCAM2__pos"	5.90367946384524	0.618566663241357	2.22044604925031e-16	1.05886631087429	4.1552617331098	12.5768335441886
"COA4__pos"	9.80057790739441	0.52502946465838	2.22044604925031e-16	7.85841538754957	0.341125919618763	1.37390217170845
"IL9R__pos"	8.86570800910403	2.22044604925031e-16	2.22044604925031e-16	3.24103882852074	4.99753432551398	5.53102134050005
"SYN3__pos"	8.26168734938664	0.945052470866756	2.22044604925031e-16	2.76681694393145	5.70432278779938	3.74657147891249
"IPO4__pos"	6.82367368668238	0.894234805282871	2.22044604925031e-16	2.22044604925031e-16	8.21824739501825	4.86941521615475
"CYTH1__pos"	10.3894220997307	2.22044604925031e-16	2.22044604925031e-16	2.24551021627942	2.0245071231337	2.22044604925031e-16
"MATR3__pos"	5.13392558171219	2.22044604925031e-16	3.0141607794032	12.6985889431662	2.22044604925031e-16	2.22044604925031e-16
"SLC38A11__pos"	6.78905170979684	2.22044604925031e-16	2.22044604925031e-16	5.82186686256908	0.768160334757123	6.74546735318405
"GALNT14__pos"	7.54600135068697	2.22044604925031e-16	2.22044604925031e-16	3.25968884841202	5.39947585865501	5.89364201201206
"FAM81A__pos"	6.64892789521501	2.22044604925031e-16	2.22044604925031e-16	7.16014465914798	6.38134686815251	1.85472006836556
"BUD31__pos"	2.45599116241888	2.22044604925031e-16	1.80026883890074	1.01012742919066	7.36696269574003	9.95190706648719
"ZBED5__pos"	8.36164811097579	2.22044604925031e-16	2.22044604925031e-16	7.63680339142559	2.22044604925031e-16	2.22044604925031e-16
"CLDN16__pos"	7.20596534857506	0.737434563591332	1.17315269729045	4.6822882247521	4.17752276775074	4.93395778053296
"FAM160A1__pos"	8.07991373360293	1.00060652402907	1.27796859104215	2.4393113695376	7.53766630636859	2.75515545407286
"FDCSP__pos"	0.837232580649928	2.22044604925031e-16	2.22044604925031e-16	4.39614960002772	2.74220211181231	14.09589671329
"PC__pos"	9.38198791822808	1.76071710735388	1.18899001467169	1.85614525277554	4.61523396055953	2.98093431665359
"COMMD3__pos"	6.36116499496608	2.22044604925031e-16	1.83467258205388	10.3490581788029	2.22044604925031e-16	1.51416586544402
"LILRA4__pos"	7.07835001375563	2.22044604925031e-16	2.22044604925031e-16	1.06829753727915	2.79307694927673	8.68740424554967
"DEF8__pos"	8.24827032962044	0.119709186941743	0.396416428451142	1.10304640568058	7.79100023897251	0.511615487193409
"CRIP3__pos"	12.2613373794673	2.22044604925031e-16	1.53460151385352	3.3582398346478	2.84617662767564	3.24572084328483
"CLU__pos"	0.952908559140427	2.22044604925031e-16	1.46588468055255	2.22044604925031e-16	7.64264915116151	14.0442254648258
"EIF3G__pos"	4.31625373598743	2.22044604925031e-16	0.699764594364596	2.22044604925031e-16	5.93320740331018	5.51542697090432
"SLC7A7__pos"	7.58393282482396	2.93959006868425	3.80460856917761	1.32597851678843	4.63291342724601	4.46849431158713
"UBTF__pos"	8.45073249606209	0.06780709273572	2.22044604925031e-16	0.193193650984878	7.26563559421228	1.9595684895658
"TMEM70__pos"	1.90705606514621	2.22044604925031e-16	3.46329086276571	4.23694140906613	4.7851681168402	9.98279950043569
"YAE1D1__pos"	6.75086317180124	1.15264990099627	2.40178534104078	7.32621100087826	2.89651309868836	2.22044604925031e-16
"HIST1H2AG__pos"	1.46193272022867	1.0079238844425	4.20576358344225	2.22044604925031e-16	9.41146378310345	6.58182926065099
"TM7SF2__pos"	8.38903239440803	2.22044604925031e-16	1.07793233942912	4.92820582147858	4.09302288452915	2.22044604925031e-16
"VPREB3__pos"	4.47032291064137	2.22044604925031e-16	2.22044604925031e-16	2.98296310442223	2.5029515619795	10.6098086816623
"RBCK1__pos"	10.2107280858881	1.43316532375678	0.463017923279764	0.810575457187819	6.11158640416713	2.22044604925031e-16
"FZD3__pos"	5.92665147490966	0.655012571043987	2.22044604925031e-16	7.13300995273282	1.70445692191214	4.88655929402566
"RAPGEF1__pos"	12.5321784924435	2.22044604925031e-16	0.424089536736152	2.22044604925031e-16	8.32525526180278	2.22044604925031e-16
"SLC6A9__pos"	9.53963946829753	2.22044604925031e-16	2.22044604925031e-16	2.62231594126755	5.09818298498726	5.90804625453035
"ARHGAP22__pos"	8.73250020434035	0.938779580049393	1.97272068929236	2.99718525871853	7.10654931030378	2.22044604925031e-16
"HIST1H4I__pos"	4.2358122217159	1.3985763863837	0.25053293127819	0.483153022294126	8.52708722916785	6.2749940476551
"PHC3__pos"	4.11511049172802	1.3522510553502	1.23403531054279	7.52428326467323	2.22044604925031e-16	5.58598375918653
"HIST1H2BD__pos"	3.92085395932781	2.22044604925031e-16	2.7127905723716	2.22044604925031e-16	9.79376608284591	6.22309502425983
"FERMT3__pos"	5.78663280598723	2.13471964877332	7.27355339571649	2.22044604925031e-16	8.89935822843022	1.00736575793391
"KIAA0100__pos"	13.5203290518722	2.22044604925031e-16	1.51438776609013	2.90880592695648	1.51618557636244	1.60997670828089
"TREML4__pos"	6.90643288292014	1.6906199978206	2.22044604925031e-16	4.38313605024619	2.3563998766412	7.42120511118312
"SKA1__pos"	2.12823708687859	1.00925913194694	1.24953730851122	5.10582606835	7.31082590838617	4.58243702111606
"KIAA2026__pos"	15.3333969650567	2.22044604925031e-16	1.33481513878769	1.74767421152109	0.156705301797828	3.37558396392583
"UBE2B__pos"	9.41099038412937	1.70464490920225	0.0664410850334537	9.24869717491942	2.22044604925031e-16	1.31785062092891
"DNLZ__pos"	5.953344963557	2.22044604925031e-16	3.00901203855418	2.22044604925031e-16	4.4102359166223	7.6021172289596
"SPNS2__pos"	10.1082451763192	1.00053768348553	2.22044604925031e-16	3.22741160139598	6.14674337374163	2.22044604925031e-16
"FCRLB__pos"	5.99214357035826	2.22044604925031e-16	2.22044604925031e-16	5.57704031560521	3.51456357012339	8.72176290384365
"ALDOA__pos"	1.48576534698578	2.16135330517261	3.86454879276958	2.22044604925031e-16	6.16852471657401	10.4936706586704
"CTBP1__pos"	14.6497609760678	2.22044604925031e-16	5.13981986369543	1.70328310469884	0.155863429602191	2.22044604925031e-16
"VAMP4__pos"	4.90835669406978	2.22044604925031e-16	4.29500091902147e-16	7.85229787352232	3.01639315825842	3.53891169042048
"SORL1__pos"	8.64165770044356	2.22044604925031e-16	2.22044604925031e-16	5.94705276504347	1.14771579768872	2.22044604925031e-16
"EXOSC2__pos"	7.5983118589491	2.22044604925031e-16	2.22044604925031e-16	1.95773377779022	3.48027491530636	2.70423048236288
"TLN1__pos"	6.69432002614956	1.61795380222834	7.71455224964601	2.22044604925031e-16	6.30687771826109	2.50695961515385
"NOTCH4__pos"	9.91003518292531	0.103289814775182	3.13339743051925	4.00182708085467	3.0637707641537	0.409416348525511
"C21orf2__pos"	9.44975555996951	0.268877628495268	0.194516017369019	2.25577169751627	6.93174763747624	2.22044604925031e-16
"MTRR__pos"	7.06517985049218	2.05500487333025	0.0274597332791328	2.86623108277379	0.771988036548256	3.14491561625566
"DNASE1L3__pos"	6.33717485074938	0.533363835083976	0.092357876148999	3.95818567574508	5.04745449811444	3.67205682483611
"ZCCHC11__pos"	9.52686627867068	2.22044604925031e-16	6.72940353014017e-15	8.12047534265192	2.22044604925031e-16	2.22044604925031e-16
"TAPBPL__pos"	8.5561221872849	2.22044604925031e-16	1.67630385350088	0.871881565017375	6.89283017507847	1.16781633798857
"DLGAP3__pos"	9.5424951530756	2.22044604925031e-16	2.22044604925031e-16	1.34352109342703	7.80042353535844	4.80179564950746
"OR2T10__pos"	7.90289199506905	0.889863829259583	0.360094898692087	5.90414097850602	1.91501498397536	4.80257824483185
"H1FX__pos"	8.940316709039	2.6841840978109e-08	1.91181699861812	2.22044604925031e-16	7.90528840425683	1.77548009635858
"TSPAN32__pos"	12.3434420985521	2.22044604925031e-16	2.59874916599622	0.488860725690444	6.32950538454985	2.22044604925031e-16
"COX8A__pos"	3.66605257762781	2.51929155092366	2.20818922896318	2.22044604925031e-16	7.06906147722721	7.67357604513765
"CACNG5__pos"	7.12742661099878	1.93939249309601	2.22044604925031e-16	4.6405773391399	5.45971238692579	5.37553323444595
"GREM1__pos"	3.87450604031493	0.053131314032401	2.22044604925031e-16	5.3230848233524	5.77425865743696	6.45215819907197
"PSMB7__pos"	3.43666432170164	2.22044604925031e-16	1.95741280354838	2.5100994522634	6.25610057865091	4.41667660053176
"MAD1L1__pos"	10.1229535358095	0.279459051513764	2.00272592795368	0.247249070711564	6.27447570244371	0.558615183444015
"PPP6C__pos"	4.49260391465247	2.22044604925031e-16	1.48031078381884	4.56000405166194	2.22044604925031e-16	5.79042166920107
"ZDHHC8__pos"	10.8870267812057	1.94488442151097	1.04641947213447e-07	0.973285857875787	7.86844530735015	2.22044604925031e-16
"RTF1__pos"	3.97083527945368	2.22044604925031e-16	2.4580277850498	2.2177796582849	8.59334393361688	5.09586883127071
"SSRP1__pos"	3.37453418701057	2.22044604925031e-16	1.60866001256494	1.36169093225826	8.98939319905262	8.13879938557963
"POC1B.GALNT4__pos"	2.71127350914778	2.22044604925031e-16	2.22044604925031e-16	4.67738643181744	4.74946164460452	9.49375161268945
"CORO6__pos"	10.773407686383	1.79565762466055	2.22044604925031e-16	2.51306407853179	5.9799618342619	0.567534155844562
"HIST1H2AL__pos"	2.80470382371499	2.22044604925031e-16	2.22044604925031e-16	1.11808430418188	8.82305006137695	9.79461223022736
"CD24__pos"	3.4454475451131	1.41865139946925	1.09985276151393	7.78821115666867	0.582368392098133	5.60730920215972
"FXR1__pos"	4.79548221325862	2.22044604925031e-16	2.66526509111502	10.4991720868305	2.22044604925031e-16	4.4946315456135
"PLPPR2__pos"	7.63568075127691	2.12420601562561	4.42394368159178	1.41569717102737	6.92292248674041	2.22044604925031e-16
"POLE2__pos"	4.12673365614846	1.56836416642181	2.28809571179147	4.54252461123632	5.23732824333818	3.57963892082059
"LBH__pos"	6.04177193621997	1.06625049268166	2.22044604925031e-16	0.361548718461135	5.41707497496037	11.3161831179122
"MTA3__pos"	7.29449179067605	2.22044604925031e-16	5.42589094817651	9.34535583060607	0.497550632132406	2.22044604925031e-16
"ERMARD__pos"	9.3690089547147	2.22044604925031e-16	2.22044604925031e-16	7.7281816978261	0.962260368690793	1.06771225586837
"CCZ1__pos"	6.10140659819355	2.22044604925031e-16	0.527012723293804	7.86292984375234	2.3602672041488	2.22044604925031e-16
"EDNRA__pos"	7.2526508261567	1.58008095921724	2.22044604925031e-16	6.45292747249456	1.14376028004643	3.85217037617502
"TNK2__pos"	14.4709820910213	1.00963011302704	1.56091526278493	2.22044604925031e-16	6.2126637053765	2.22044604925031e-16
"AARD__pos"	5.22191734284921	2.22044604925031e-16	2.22044604925031e-16	2.08923587089845	7.88075620309884	9.38947432093112
"FCAMR__pos"	7.12711965559045	2.22044604925031e-16	2.22044604925031e-16	4.58291936085054	3.4760391615673	4.88974347244279
"ZNF771__pos"	9.87715312602281	1.29800572632754	1.33765651365439	3.67159571909539	6.51146364871912	2.22044604925031e-16
"HIST1H2BC__pos"	0.701463009091639	1.63142777126182	3.40068774930633	2.22044604925031e-16	9.70959048648374	8.27185680203355
"DHX15__pos"	5.98580343225807	2.22044604925031e-16	2.29480856341954	11.8178491604622	2.22044604925031e-16	2.22044604925031e-16
"VAC14__pos"	12.3915947085587	2.22044604925031e-16	4.30954259272304	2.22044604925031e-16	3.58839040551038	4.61261386303723
"TPRN__pos"	11.5407383751146	1.05167282274108	1.79194339214606	2.22044604925031e-16	6.36892970743882	1.44287459183446
"IL12A__pos"	5.87545667373472	0.00146976166401981	2.22044604925031e-16	4.43190111545446	4.48676626047042	7.29567799017753
"C11orf98__pos"	1.67661668167816	2.22044604925031e-16	2.3579822991475	0.694557772884432	8.62271231045783	10.1168075092364
"TMEM106B__pos"	4.05646969801868	2.22044604925031e-16	3.2768623847238	8.45434450031023	2.22044604925031e-16	6.51720513414721
"HLA.DQA1__pos"	5.10041575075341	2.22044604925031e-16	1.23506058746666	3.51663773977923	1.3113139601827	9.85567896162527
"ZNF586__pos"	12.1671131726243	2.22044604925031e-16	2.22044604925031e-16	5.9613868134199	0.674206951383599	2.22044604925031e-16
"COX6C__pos"	2.22044604925031e-16	2.22044604925031e-16	2.36001587121324	0.0848739805078891	4.80845200150472	16.251841355719
"ZC3H3__pos"	12.2232461455813	1.01092296913848e-09	2.61691317829956	0.649847324717095	3.96067237896091	2.25650718800303
"TKFC__pos"	9.64694805200989	1.29901718938224	1.67213254130335	2.62586635838115	4.56828257348928	0.366288466417724
"LRP2BP__pos"	5.96397065533435	0.779256717937159	2.2846938430249	5.38378289908256	7.49337614207988	2.22044604925031e-16
"ECT2__pos"	5.68501676134865	2.22044604925031e-16	0.390095091208102	7.1764148356517	3.10232025734901	5.06722369398628
"LGALS9__pos"	4.05596870908153	2.22044604925031e-16	0.89194946652853	2.22044604925031e-16	4.92457299614877	10.8620357105021
"PAK1__pos"	7.07223706594456	0.107680690587953	1.21630818494058e-06	5.92266593018637	3.27998688711985	4.97578310471034
"RRP7A__pos"	6.40270197770391	2.22044604925031e-16	2.06732143475608e-15	0.992466762728572	7.72215422456316	4.72336943522095
"SSTR2__pos"	6.13664861864679	1.00151486528272	1.80395446552838	2.27168273812981	7.87550555070509	4.09001262221916
"CNTN1__pos"	4.8346719256762	2.22044604925031e-16	2.22044604925031e-16	7.35957956238768	4.28266727194005	5.10243030689615
"TGS1__pos"	6.81606752670539	2.22044604925031e-16	2.22044604925031e-16	5.23746796669372	5.28165499384626	2.5365458749381
"GRASP__pos"	8.08582720392795	2.22044604925031e-16	2.22044604925031e-16	3.00068692757658	5.08434847685694	4.82894460881175
"GIMAP2__pos"	9.76990388284666	2.22044604925031e-16	1.34347363406922	7.29893676378786	2.22044604925031e-16	2.11856730702347
"UHMK1__pos"	3.95625017759519	2.22044604925031e-16	1.71840815853979	11.5451251436264	2.22044604925031e-16	1.64755052753473
"C16orf74__pos"	7.76580529938118	1.83339943504872	2.22044604925031e-16	2.51330402171511	4.64800501349086	2.34996014272055
"MFAP3__pos"	11.8651068632725	2.22044604925031e-16	2.22044604925031e-16	6.65253299154637	2.22044604925031e-16	2.20529895884556
"KIAA0753__pos"	10.6392076228892	2.22044604925031e-16	2.96848707293193	3.63194478180879	1.26062752341799e-05	4.08486650021318
"OPA1__pos"	8.74534665275149	2.22044604925031e-16	2.22044604925031e-16	7.76793552211389	1.04709470345127e-07	5.0328439984522
"HSDL1__pos"	7.51808983974978	0.470083977175914	3.9588700702279	4.98271364616325	5.53640806042528	1.77989397058962
"KANSL1__pos"	12.3341683886435	2.22044604925031e-16	4.32107988757828	6.16917255503179	2.22044604925031e-16	2.22044604925031e-16
"SDR39U1__pos"	10.1104912078728	0.0857810310446296	0.619313400986797	6.57083600871188	2.22044604925031e-16	3.01168580709351
"TBX6__pos"	10.2719989542004	2.22044604925031e-16	2.22044604925031e-16	0.660397559803399	7.06470830043102	4.88902819433927
"HIST1H4F__pos"	0.344629837096083	2.22044604925031e-16	3.15009671917596	5.79652759761e-09	8.89925644954026	13.0187337908897
"PFDN2__pos"	2.22044604925031e-16	2.22044604925031e-16	2.67348037641882	1.67605903904315	7.39780123432051	12.1549837433397
"SOX9__pos"	3.15781941804176	1.55524813547139	2.22044604925031e-16	7.11507729561442	3.0354605776161	8.14278888239198
"KCTD9__pos"	8.88609750759512	2.13609479241347e-14	0.0232153171219567	8.97075174647944	2.22044604925031e-16	2.81337381334441
"FAM227B__pos"	7.58413954877885	0.999370056855581	2.22044604925031e-16	5.6827738091543	7.01857063359144	0.221062923463192
"ATF7IP__pos"	9.64575683196315	2.22044604925031e-16	2.59665932390338	8.46045822446724	2.22044604925031e-16	0.954998183183582
"HIST1H3B__pos"	0.964913587860569	2.22044604925031e-16	3.30683368919215	2.22044604925031e-16	8.45680230371483	12.5876286980102
"RDH11__pos"	5.81301591744982	3.68209721442675	7.00367214980861	5.13957202627923	2.22044604925031e-16	2.23113274832714
"TROVE2__pos"	5.41012178539706	2.22044604925031e-16	0.82104245886444	10.4689346631416	2.22044604925031e-16	2.30895442937658
"FAM163A__pos"	9.36401181356194	2.22044604925031e-16	2.22044604925031e-16	1.47433208133469	5.80033354012429	7.31591766847588
"FAM91A1__pos"	8.4399111944389	2.22044604925031e-16	3.0951978946173	9.93333132523757	2.22044604925031e-16	2.22044604925031e-16
"PDCD10__pos"	2.13906483943935	2.73344400816962	4.07691033306424	4.13442487500085	2.22088809480193	7.22892965848026
"MFSD1__pos"	2.12113634919749	2.06794076667191	7.33130060143548	7.37680831483933	2.22044604925031e-16	3.89056864766752
"KMT2E__pos"	10.107344266251	2.22044604925031e-16	2.87489615823129	8.15172526823224	2.22044604925031e-16	2.22044604925031e-16
"ZNF513__pos"	8.42086981414829	3.80021285132605	0.147496693403473	2.22044604925031e-16	9.37808331057473	1.02562107187436
"SLC16A9__pos"	5.73355459206572	1.00683109528332	2.22044604925031e-16	5.92417135882966	2.1134862315911	6.93897118184318
"VAV2__pos"	8.76707956765461	2.22044604925031e-16	1.03299156771765	1.02477700689746	6.56758206245541	0.557771925317695
"CARNS1__pos"	8.67395121005158	1.2418465920479	3.20935169311223	2.33082003859265	7.86495906338725	2.22044604925031e-16
"YEATS2__pos"	11.7026796943052	2.22044604925031e-16	1.17391493222069e-12	7.00989082505313	2.22044604925031e-16	2.22044604925031e-16
"SMC1A__pos"	7.64603443680364	2.22044604925031e-16	1.73842724737956	0.373376858297094	7.09048642209779	7.15907350710856
"COQ3__pos"	6.92411058558235	2.22044604925031e-16	1.01604757515056	2.04899765547544	4.24107638356597	7.67101238863713
"PAN2__pos"	14.0508722799561	2.22044604925031e-16	2.67043669044482	2.69734707298739	1.74967597623162	0.00924607286819863
"PEX5__pos"	9.91391121982499	1.26062424136722	2.95470906739089	4.77275120286376	4.93791420830687	0.388289022314113
"MAMSTR__pos"	11.3835596120703	2.22044604925031e-16	1.56752826277706	3.65230959193861	5.29988833685039	2.22044604925031e-16
"CHAC2__pos"	4.51471239058868	2.22044604925031e-16	2.22044604925031e-16	2.13039689819337	7.69283999493929	7.61993208205736
"CNN2__pos"	7.25884698678768	0.964356945641878	2.22044604925031e-16	2.22044604925031e-16	5.2326352061155	7.81733537352273
"CSTF3__pos"	3.83683324700347	5.9392396636259e-10	1.95303533898018	8.99553192075525	4.79852654144544	1.45884002902941
"DAB2__pos"	5.34936681867897	3.12115171780628	4.04479078946939	6.79665169753492	2.8606398218558	0.572501279087778
"ZNF234__pos"	10.6431505574931	2.22044604925031e-16	0.108182728653259	5.41379043612451	1.22464852467324	2.21899825755997
"HIST1H3J__pos"	5.02044646255355	2.22044604925031e-16	0.894515020168579	1.37191791190606	7.08192146206793	7.76970597193744
"AUP1__pos"	11.1369493660087	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	4.89040701887768	3.07441811847776
"FAM96B__pos"	1.75762340083641	2.22044604925031e-16	3.24222024592255	0.868487364159851	9.06022131203908	10.1802344556836
"ZNF77__pos"	10.181489305263	0.00454687500454071	1.52110948419213e-05	0.839716936562055	1.96824580598792	6.57198467141338
"KCNJ6__pos"	5.86072496019515	2.54039035890337	0.531857740257318	3.9443471967294	9.22294285855989	1.24182511275293
"HIST1H3I__pos"	2.73975352664366	1.06477454827752	1.61710552071363e-13	0.806254778020918	8.04853984031009	9.4997643045657
"CNST__pos"	9.01844669720269	1.64927747819877	5.45198833303629	3.751331345094	1.50166754090914	3.24128751455774
