"LP03"	"LP04"	"LP06"	"LP07"	"LP12"	"LP13"	"LP14"	"LP17"	"LP21"	"LP22"	"LP24"	"LP30"	"LP31"	"LP63"	"LP68"	"LP69"	"LP71"	"LP72"	"LP112"	"LP114"	"LP115"	"LP116"	"LP117"	"LP118"	"LP120"	"LP16"	"LP18"	"LP20"	"LP23"	"LP27"	"LP28"	"LP29"	"LP32"	"LP35"	"LP40"	"LP41"	"LP42"	"LP43"	"LP44"	"LP45"	"LP46"	"LP48"	"LP49"	"LP67"	"LP79"	"LP90"	"LP91"	"LP92"	"LP94"	"LP95"	"LP97"	"LP100"	"LP103"	"LP106"	"LP108"	"LP109"	"LP121"	"LP01"	"LP02"	"LP05"	"LP08"	"LP10"	"LP11"	"LP15"	"LP19"	"LP25"	"LP26"	"LP37"	"LP39"	"LP50"	"LP51"	"LP52"	"LP54"	"LP55"	"LP60"	"LP61"	"LP62"	"LP64"	"LP65"	"LP80"	"LP81"	"LP84"	"LP110"	"LP111"	"LP113"	"LP119"
"NR2F1"	-0.926860040911986	-0.72519548470631	0.784324054539816	-0.748231575624808	0.774606551925679	0.5414482517212	0.619570416476794	0.265399268732943	0.961881071374659	0.702591359815117	-0.906155125960389	-0.00768741756422602	0.694011121063914	-1.0401077915634	-0.789150563306782	0.217976762648223	-1.02216601948538	-1.10021420741458	0.980637640422529	0.0485158111662362	0.840260164099662	-0.770845933587208	0.866385475978099	0.703085362420176	0.537448485602672	-0.908948662048501	-0.552960143665092	0.753933362825236	-0.34465642351596	-0.683908919063106	0.718195515705201	1.01740936033197	-0.625863709502633	0.0544067979260446	1.04558267928728	0.703987485761032	0.540569403379139	0.940060931565013	0.829011031516571	0.69475124179963	-1.12112334075509	-1.16935730676307	0.32650418453731	0.729568687311601	-0.48157422937583	0.852483745123822	1.1218353965957	0.822370517603369	0.913672892668149	0.748438924806723	1.05019902187925	-0.293797551400031	0.717552437900945	0.68615540111132	1.21854660487157	1.11925742042952	-0.126692297211467	0.952962661970355	0.778751992882573	0.749411157916887	-0.405469087697849	0.58143173509739	0.516381430793459	0.107828168854715	0.556834749992062	-0.0688703237387683	1.19606488144455	0.835859995364564	1.24815445333948	1.3447606428512	-1.66029310556525	-0.197570488699224	-0.670447010485345	0.848350705367712	-0.115297384343043	-1.17212617825534	0.889834729047431	1.1455152411857	1.11108809011024	0.817055375161022	-1.33080617072543	-2.42590691839594	1.03869111368953	0.734600192501822	0.0297473751277585	0.783568456859021
"PREX2"	-0.267624112869593	0.596014863229126	0.696402676114106	0.040577455766931	-0.315135098861609	-0.792547262901631	-0.302057906688279	-0.129654171280616	0.732648053771507	0.45787668381783	-1.10295081597385	-0.161254456897641	-1.31497145832599	-1.01140050737439	-1.06100226390587	-1.3235526061692	-0.732328766875647	-1.12613411478412	-0.623136793837153	-0.0483948116339447	0.183167186024882	-1.18520642593064	-0.577875865457605	0.0781473216495874	-0.132455661023833	-0.218067852123745	-1.10104437373887	-1.05930653476581	1.16124976284282	-0.977837811026447	0.731723699807691	0.708934124014663	1.00624825868748	1.4735435231002	0.312392514559887	0.881057022210792	-0.177431006433156	-0.482709080369705	1.33718045644757	0.750202630070018	-0.315321196904462	-0.0306545181291723	0.319367646603928	1.27526278374282	0.283190717692575	-0.157013794524002	1.2556629360746	0.741786993652027	-1.28509607768299	0.664944981333353	1.16136265268794	0.766183559971189	0.978380658460169	0.751310011138786	0.375961535150084	0.611696670764218	-0.451542707412661	0.984113481059228	0.591524487293824	0.990723361685835	1.07936873891372	1.16930247608773	0.939730771171461	1.25828854886693	0.983716202927345	-0.613967006002247	1.19027495502238	-0.674184606049786	1.22062549950721	0.664676258199709	1.38221046428972	-0.689920852876334	-1.02516531325816	0.709966638549017	0.777341362442651	-0.575373267975762	1.24566038919088	1.27352196454201	-0.998082011114897	0.388316678544692	-1.04256489494723	-1.8008574389468	1.00478346186627	-1.04098071568577	0.351565262126974	-0.387673493007296
"CLOCK"	-0.68985511457934	-0.792859130486325	-0.685513709778128	-1.01278569914076	-0.0951001800393255	-0.128298607575956	0.402655225415037	0.121499834602517	-1.78581193610607	0.248533688371281	0.148843215097136	0.750533022928108	0.230703101625155	-1.21056163355876	-0.216148560606895	0.171068895015065	0.519632667688814	1.51541775497554	0.232045468589815	0.89463962165906	-1.433429269296	0.891253627259825	0.384159029134027	0.485119156671801	0.0364284155664657	-1.83757129037849	0.78242673654335	1.53042299079522	1.69898152259874	1.19220166141071	0.811408878332899	-0.469507496278125	0.629510385373106	-0.896744392416322	-1.05170335840205	-1.79525017630013	-0.513278691994367	0.417329131626466	0.386323028841355	-0.808991653533998	-0.12440808181307	-0.0187117948373452	0.705989748042416	0.365896676904242	0.822640118335956	1.41915010147911	0.713534592099103	1.01922050106452	0.826405064859198	0.91664525801967	1.29578981902568	-0.0685971704365562	1.05032595126818	0.74152646280133	1.56062955007549	0.832685383816588	-0.850703680835836	0.399504457248594	0.630948806568639	-0.642866275920167	0.506595748621756	1.31995149298164	0.80572778250643	-1.68647188539739	0.985382364843867	-1.66938604647517	-0.77844509864739	0.535858690177187	0.154953689714485	0.927650148350197	0.785474735433864	-1.28577517084337	0.643934251918806	-0.271402697440321	-0.912738538771146	-1.97016342095441	0.167636819113942	0.739477083504619	-0.961291672433646	-1.43668164896478	-1.46416066863382	-0.694683244827707	-0.909772455536125	0.219543516704368	-0.843341438320949	-0.787455126937718
"EXOC6B"	0.496444344719346	1.75357994050885	0.61531261175348	1.65632230118787	-0.216994968929337	-1.55446519454356	-0.82995618637223	0.0797879423179254	-0.891704406788719	-1.41113444314887	0.959131788216684	0.0788099436153066	-0.703177723489952	-0.0508778389735201	0.568482270138402	-0.85105546440179	0.345902246272816	-1.31000876037503	-0.538530297883574	0.0127777273673796	0.565016724415198	-0.0679336964965218	0.161171821759853	-0.416592045725458	-0.172326054503267	-1.47554151578508	0.830221258381248	0.82431262150564	0.0636961235183683	0.554448019718437	0.929346374236876	0.492695834121599	0.943209171731529	0.538134759781696	2.02260118538253	0.0745701994917162	-1.63140957626672	0.950926122713175	-0.523132331542498	0.359654837506907	0.492711785585211	1.5109937521049	0.624658923213733	-0.409239336011293	0.982942447731155	0.403285536947481	0.0936209402774483	-0.323134610262557	1.25005026745262	1.39327401791932	-0.613923224484098	0.104737116639904	0.903015492841249	1.0187840398001	-2.67800102993358	1.88284498164621	-0.345761260726562	1.63456200950371	-0.0604110111978836	0.966994294774064	0.944106277792973	0.71308683052346	0.733553347651335	-1.21041380276959	0.696246448191924	-0.398910405610769	0.489727790433081	-0.392206801403198	0.453548988158816	0.228272630094429	1.32350171350799	0.0349838532714264	0.0872224788268952	-0.648801146625166	-0.149969199543624	1.18847695448829	-0.386750494392121	1.32351639470776	0.882655437130462	-2.51778374550429	0.516990101844745	1.24124077135261	1.09899790658511	-0.52498574154193	-0.485216067757522	0.112822222829293
"USP31"	-0.967772524487822	-1.17003380544591	-0.760593947471878	-0.249332230946466	-1.38271377041775	-1.27539982602067	-1.08706514862192	-1.37003178682713	-0.435609772708935	0.329964632944824	-0.740382809649798	0.319142052219716	0.155156858353679	-0.84902867261754	-0.95255668437592	-1.04263622986091	-1.50692254829008	-0.862853271117387	-0.349188640662185	-0.92378282394601	-0.749003503539813	0.0123697650041287	-0.531647651183628	-1.49838190016424	-0.929333125321716	0.591377598953284	0.0881501750185636	-0.709590367689404	0.721235030413792	0.770809715423611	0.441346830096267	-0.707207942408333	0.351028143425946	0.0955750843313261	0.539114880955335	1.5812602559806	0.765586169593835	0.974682073898295	0.658966781407673	-0.446355452695012	1.73118144397103	-1.30096536848437	0.729411440128701	-0.040612076874246	1.31190519524335	0.250024860874477	1.64931979856035	1.2304810204253	-1.60331979746109	0.013869376134745	1.40648416513156	-0.247515098835318	0.835146047392714	-0.855427294158246	1.22035768533792	-0.248824785204303	-0.804932631824382	-1.16044792601928	-1.27398271174792	0.0087689630961086	0.415972115767107	0.549006175118685	0.0875713812374074	-1.39243453573892	0.142452343193028	0.736575237771642	1.14001326286405	0.499174205422505	0.924418652663511	1.72363302548588	1.6541292912441	-0.312810500442222	0.230364510788903	0.882677642845168	0.972438878539745	0.560880620826926	-0.361100561772194	0.222336514154258	0.440014127733447	1.34618426741705	-1.15951846809451	1.4060059188779	0.828156258107402	0.487683615903422	0.54813186789883	0.131735727362482
"CCDC3"	-0.342879572298432	-0.160904235284198	-0.45416442892418	-0.881178257259043	0.948491292345637	0.872211226498964	0.602287335129576	0.172095075070125	0.817524839062007	0.847879782007641	0.388174763136238	0.426674327035026	0.455467008027774	-1.59016115585452	-0.532819954622361	0.576196406000971	-0.393011728681	0.660251570362941	0.738079377710733	0.801571068516034	0.127190138063657	0.326220441800004	0.329571032739557	0.417462410648428	-0.0711843506421007	1.08732878860309	0.538119221886824	-1.44410237825932	1.26635563150387	1.12816437903614	0.451744392756465	1.10574258184763	0.829195194050143	0.462779961279009	-0.711840334702258	-0.165033453527118	1.06539196992646	0.994364274293725	0.409914614271149	-0.056746542122628	-0.210957632106353	-0.575288035826241	-0.0990113787229707	1.08452134877827	0.434395383309073	0.695440703469236	0.615817223471574	0.336924035765639	-0.859073785366657	0.658131051333791	0.752311306947486	-0.752956235962171	-0.405387879278763	1.02191063763065	-0.0375512934050385	0.909626306998449	0.412479404309691	-0.226326987661842	0.667035712614374	-1.19316045404233	0.805582608223086	0.485350494487264	-1.29029216609915	-0.564533132406657	0.702605015793806	0.892639475467031	1.02658164336831	0.867235036967694	1.00234466939048	1.13818854719473	-1.0003302654599	-0.993366458185603	0.462160880611973	0.191939875541978	0.0897582407796171	-0.502255928924105	0.970483817455431	1.01101741894878	0.537541206716508	-2.63747864248985	0.941827096860242	1.01767400658828	0.0444818583060559	-1.44170578624404	-0.107663268312177	-0.0475992547437624
"FAM169A"	0.828876304005414	0.706078463055699	-0.283658436485586	-0.948704709244196	1.07532521951569	1.25076544703143	-1.30187126766669	-1.00284570850463	-0.394282327587886	-0.369113460463513	0.837463508879683	-0.187610155516476	-0.690101377867187	-0.248599492291704	0.523398484010475	0.477456602632815	-1.04638335798894	-1.5663959959247	1.27869860199225	-0.139528960324099	1.19560766784012	-0.103569432499416	0.512791756912418	0.887863723660176	-0.594658786182619	0.824738613724808	0.351754392210952	0.941363435758389	1.61337908747361	-0.627785062728589	1.04662593950354	1.02292846611338	1.00507192358049	-1.42316239037064	0.810365388767133	1.20467541494107	0.895218661768114	-0.731924904805269	-1.57229447400118	-0.541011844021921	1.34606540879023	0.542376263432284	-0.850213447523456	-0.920670304292122	0.851715517649714	0.807699100153726	-0.0250490416060585	0.597861139156671	0.918259433558141	-0.550990501892854	1.35704668309724	0.731289074041954	1.13814315895177	-0.498543115205067	-0.835989346841254	0.621970972298397	0.867492164133677	-1.00241850501149	-0.385355540038383	0.705926779680795	0.788389624189702	-0.267765264533406	0.654680678424896	0.454969751540165	0.607584509946981	0.898714916671042	-1.00773316683583	1.05206630826202	-1.16238328307421	0.724559942867548	0.971761816269508	-0.791667768761371	1.13314521333728	0.949611922880789	-0.00657977232816205	-0.829240749932593	0.810150967745585	0.539732369035041	0.55386574051851	-1.3222683449385	-1.76541893353869	1.26209497932463	0.410684968009914	0.545709752549795	-0.965667509772226	-1.40669763066955
"CEBPZ"	1.00619857423416	0.455288674596525	1.04903222876787	1.02051115656965	0.276487154720333	-0.393581441996268	-0.616873308360325	-0.376516824670436	-0.209962905493999	0.778831331289657	0.810083533928046	0.432024697161323	0.917155045375125	0.217978554560424	-0.450038008636782	-0.446799227388898	0.884857782134638	-0.357189933380537	-0.286586527063625	1.0614150880666	0.595098346367132	-0.301874642871369	-0.304816853540486	-0.271535223931966	0.331487129895819	-0.649641501582016	-0.777579215702308	-0.646885371557457	1.09314553674455	-0.175827179969728	0.930210207270255	0.925123061828945	-2.06337295211857	1.16239316893579	0.196070605347706	-1.15943980948894	-0.595091278819866	0.693990341430878	0.889976773734879	0.377132081399334	1.23811531039364	1.17355575144656	1.53320405937375	1.15267944552229	0.586729610080609	0.221498440960646	0.969891381011563	0.883092474020164	-0.981057231799145	1.13369433504953	-0.652635212352375	-0.29073081234812	1.06088183311298	1.11376403708807	1.101861098441	1.06868120079483	-0.656782281536095	0.880648295288055	1.09496466199542	1.10442838830469	0.0321209208915983	-0.0254662318203289	0.0928497259507784	-1.66126054674542	-0.239501237756547	-0.639008304507677	-0.356321353353474	0.866266497800791	0.904229020191347	-1.88382278584391	1.03859501759135	0.371988246469346	-0.573158651501273	-0.209109613066084	-0.321477320670643	1.04097268866591	-0.389690575483272	-0.581697075230468	-0.0737843282479072	0.891133913129481	-0.506900608983225	1.30599468529916	-0.640967564591656	-0.344496079727221	0.358138219545583	1.00423445674083
"CLIP3"	-0.368497059585144	-1.27629115144496	-0.772730948981982	0.566155558510093	1.25930351257136	0.845603389436406	1.16033998717417	-0.989300121439905	-0.796126371802398	-0.868615794689828	-0.932859619596821	-0.690425121499135	-1.2396268532351	-1.30272667966272	1.04596257626937	0.959324696424019	0.634043905810594	-0.476194834399158	0.78832147566334	0.709680309137316	-0.520382479942959	0.44106899972855	0.756460926311704	-1.00678245016209	0.737926981701596	1.07916167939448	0.591057003883297	1.13741087469196	1.7187371007502	0.572223808558077	0.981725510466578	-0.426975877094946	-1.19869836223209	-0.731039445046534	0.776058308006612	1.17968006368546	0.560197791339928	0.648282973399141	1.01210067691568	0.92791766326583	1.11132615558927	-1.2325605496763	-0.0857565084413703	0.0819005447734511	0.730618821075353	-0.836248296458048	0.57928469186801	0.669669347734507	0.894096137464757	-0.601604422768429	-0.537528041002908	0.910175367385086	-0.202768616791431	0.741114925786112	-0.94446896463104	-0.324697080390691	0.947709237843895	0.620464637692301	0.980160528125206	0.721465914481434	0.761244613858233	0.880925625511137	1.08811511980489	1.32490760485401	-0.26652200549597	-0.850515613855226	0.661572826239082	0.820228644593147	0.912069365498765	0.684911135785687	1.63691152106998	-1.36588437643529	1.00062637043386	0.724731642256626	0.992983654681254	-1.39366230880562	0.681804364340747	1.19239254552739	-0.667797441165468	0.875342014969811	-1.26899349898529	1.42126499152848	-1.65263179310044	-1.15581790984688	-0.384085051474681	0.677685599654903
"RPS11"	0.237549255696613	-0.0149131771235283	0.137780103856142	0.0218684552499835	0.134471880850879	-2.716654071535	-2.716654071535	0.373051011321239	-0.0425174910269682	-2.716654071535	-0.112406402943828	-2.716654071535	0.505457809345724	0.597410927668407	-2.716654071535	0.360671054953112	-2.716654071535	0.383465022453614	-1.19063379010834	0.658449924714281	0.37715429115089	-0.247425694683275	-0.0617100876359443	-2.716654071535	-0.335236069336929	0.506139474187145	0.230992312421664	0.589321346606347	-2.716654071535	0.482441106364508	0.142664037172371	0.200613140114422	0.692311162297763	0.592775184180422	0.224311195275378	0.454720769405901	0.661612449387022	0.491615812763156	0.694837704678275	0.51886067213957	0.556391094032773	0.573088953866014	0.71961965715747	0.483908920443838	0.386784702711444	0.272581899328032	0.374776104556768	0.352471647317558	0.265052721266549	0.243955166313788	0.555217766895505	0.275380868246805	0.558134604842689	0.230157943004821	0.506397497767422	0.591164992483087	-0.0223464326376672	0.447031982884387	-0.0249687445940723	0.147999860151484	0.314147874318673	0.358995532845607	0.183085851371321	0.228837797269398	0.198477372286523	0.202436150256221	0.271631471569351	-0.258770208706137	0.532269258063598	0.302153666373702	0.505688751668318	0.316090438976858	-0.118847860619006	0.496105623404267	0.579867919424845	0.0659105361551185	0.306007804948292	0.113403861101835	-2.716654071535	0.388279778885742	0.628222295043159	0.456690862364135	0.50103135828277	-2.716654071535	-0.101677734200229	-0.246410001221047
"FLT3"	0.879039973842254	-0.452646870550114	0.499211961932513	-1.02911143883761	1.01466300607486	-0.577337301507255	0.656649354854412	-0.683109980926096	-0.294732564615238	1.04167634869016	-0.665579734257625	0.848030737489065	-0.541355705967684	-1.22291874840374	0.664122686100431	-0.220839271215115	-0.506591346552377	-0.675931050811146	0.630514007179339	-0.0320854265095843	-0.166768068316896	0.40553757814258	1.10213209957972	1.06474327826572	0.488470483310599	0.872470090140733	0.386583645911504	0.97030027820552	1.29157044617992	0.548304597186783	1.11287846809797	-0.460690337050511	-1.47682418998717	-0.060318547182118	0.761280149634697	-0.758366924723216	0.501015091257675	0.833782843947467	-0.353577640073449	0.566916503264453	-1.34900535097783	1.26190885053188	-0.480995202344572	0.984775108712151	-0.0620376598360006	0.94673045986842	0.590638118545	0.84213208884678	-0.650700484731127	0.664774016661936	0.957862727176191	1.05654788090849	-0.779425938992514	1.1647258889079	0.909733078356431	-0.726514677946479	0.54142905572133	1.15421612466556	0.966759707153537	1.15336203717191	0.688856458510386	0.854876801655736	1.07629991806313	1.15117554833325	0.680025277907229	0.833132069348708	0.875405160297573	0.885777504132446	1.16830373002292	1.19857356728158	-0.969189266526992	-1.17278383655554	0.027817216037434	-0.262788886766618	0.671854110345686	-0.667064828866385	0.739395099394719	0.931759036997915	0.916442823009423	0.87964987682258	-1.79755482769778	-3.3175479039473	0.205828823846144	0.500759783357987	-0.2453182591025	-0.593236406601046
"F8"	-0.963286785179869	-0.862252122758794	-0.412962981870397	0.49039337907159	0.826540677188551	0.750826059658961	-0.672098761185525	0.792434589110542	-0.0644464326839834	0.425088559412986	0.588126742790296	-0.411403774500746	0.44480532382687	0.513731232961086	0.175687053897005	1.15625393163374	-1.07849515605902	0.704961145828113	1.30667743984033	-0.332056817421912	0.211695498259194	-0.323694978457482	0.397204308013541	0.505991080373735	0.0911099853327738	-0.947351864410547	-0.496241360080341	-1.17699800291137	-1.55427623359373	1.0401836551726	0.830631607904533	0.993437503008387	0.923829963959262	-0.84762815258742	1.167575053378	0.38768389308838	-1.28535221786006	0.626772090327969	0.75730203267749	1.21859714777491	0.477142669770754	0.894196226270382	1.47759535652076	1.29684470817319	-0.198116413951162	0.954192127274189	0.509045159872065	0.896086445839077	1.2715448148517	0.874300803802166	1.15053641136065	0.532908142360484	-0.772178911658542	-0.645958833219207	-1.61244594251907	1.18646317047269	0.677234064614084	0.66706749132045	0.032018475325949	-0.316196998237086	-0.0284655822561829	0.422944511085524	-0.514303382245282	-0.623253027630933	0.498091793247323	-1.25057879991684	1.03651746739994	-1.23637743562092	0.94580034694836	1.31687813442365	0.686860347984175	-0.562033746309481	-0.0971857410770216	1.03243761741477	0.590791811778176	-1.76052855096849	0.885920824370731	1.25045421437524	0.982652037835143	-0.43565814984535	0.994180972118549	0.466670966790106	0.193398450136934	0.129772523605236	0.649840807210049	-0.78170928255288
"FRMD6"	-0.625297002113739	0.525841953044252	-0.52962179314369	-0.138000666883817	-1.20057566021991	0.645886539143524	0.776068184999774	-0.376664648129614	0.879390607570992	0.781377858731367	0.546966446912564	0.777569906263262	-1.17983217529053	-1.46445280339826	-0.448810361520108	1.05432904862144	-0.894561251627329	1.08773572079693	-0.0760936328414774	0.633345716561747	0.77630513551688	-1.02161320999758	0.442091430271228	0.708699334849528	0.598615602990863	-0.649603820452164	-0.750960991311772	1.23155018350129	-1.02105716188801	0.942671363755513	0.413358803882978	0.968409149954558	0.95628101123518	0.279541433470113	-0.0891835759366203	-0.062010324058195	0.701662151220768	-1.27463973415298	1.3196687444901	0.435850113167465	1.2888571477642	0.631008052921571	0.0292765261010074	0.831144388983942	-1.0180905670026	0.518672057286632	0.982155486897689	0.9998817461619	0.284809866680876	0.727318914255357	1.22452239367858	-0.241724768546163	0.516804650144965	0.671944063886831	-0.779940429210134	1.2391338674425	-0.919936699695816	-0.418620289289717	0.678788062201068	0.895667734240876	0.0849607017228006	0.838891926417255	0.710097744654007	0.595785269233512	1.03937585643166	0.459007767633494	1.19849164650665	0.126269502314936	1.34276072583169	-0.56641741826395	-0.351946589290814	-1.18326256193112	-0.620735143149194	1.14411832991551	1.43017938281719	0.819993845180332	0.924109327198444	1.43323270505334	0.882451385565828	-1.34089732823681	-1.66401593565824	1.50872441817447	-1.13785579239009	-1.18811573949977	1.07528929074392	0.70672322195192
"EPM2A"	0.735182733023461	0.775346550978633	1.02165172273969	-0.954973188993707	0.908805634331929	-1.18537767780898	-1.04441620506168	-0.676415389736357	-1.49593383985829	-1.20930285267301	-1.30277576052422	-0.680010118929679	-0.720853819572369	-1.46498979149569	-0.912647817849342	-1.01842076358763	-0.947200284327796	-1.09795231502574	-0.561898247997624	-1.33795760424874	-1.04875647296532	-1.06002285573995	-0.609557785483043	-1.1363686714529	-1.48853451626146	-0.62635497017063	-1.39398736123331	-1.33345009874682	1.0198907133128	1.35561011050904	0.722420489097064	1.10205545285934	0.85453028339426	0.757537534013146	-0.0298682906084869	-1.2066790920176	1.2318937620309	-0.485047996185283	-1.22768485926708	-0.545483713443389	-0.392246978541189	0.892789866175914	0.824369241748488	0.622699972781866	1.00797828116576	1.03124813923457	0.86017074490775	0.767377023274463	1.11275918416936	-0.0384967272029135	1.0784621156752	1.16515428324927	0.826487356979348	0.554340719403171	1.23699247030148	-0.265495936387936	-1.09320604513735	0.730527803810405	0.696854981980591	0.846437400187036	1.11735853064617	1.04631662501142	0.655020376997944	0.932971165893179	-0.861014711168153	-1.03085444671534	0.658021244331916	0.651034743114131	1.40085579912858	1.08671797087512	-1.33292286857311	0.727867768212252	1.05465159337815	0.0421574357830964	0.785771556532983	0.667606947546793	-1.17685043841514	0.789501455973767	-0.758563198850942	-1.50578252818331	-0.515137390194245	0.776486926697577	0.84136135013275	0.722198124365936	0.720298199866426	-0.255941915582757
"TMEM97"	-0.212679549420846	0.848229494971081	0.200159104533977	0.647262845841581	-0.35925279117092	-0.52871657997366	0.424825181217411	0.998450197562348	0.532047335924891	0.777235041746754	-0.291910249190313	-0.354031382185041	-0.701018448198743	0.54450048454385	0.88657173995817	0.731497919272252	-0.396386490935711	0.301022486749124	0.672765560532765	0.478684867190802	0.601253559237707	0.857201065954448	0.454190582980594	0.731382450993288	0.446413236615763	0.975097326479358	-0.484098314118012	1.19382436686541	1.26970966373572	-0.607320186597182	0.952498598819202	0.0861541401752037	-0.17771377566791	-0.887700181478795	1.07855229292512	-0.983489008405104	-0.742019471520119	0.834799994765821	-0.401746980732745	0.489983273843022	1.11248531979305	1.15768537023573	0.994158161969382	0.650075208974484	0.511410260447951	1.20983066950677	0.977487328748009	0.740084456052839	1.29241792635374	0.242472785021144	-0.278414397346611	-0.107503242085149	-0.162602798916971	-0.349764058236518	1.32427016988837	-0.883148486128558	-0.680974612195448	0.919702661699606	1.02490292981971	0.419036114074245	0.77551987871899	0.680937530464327	0.831842280628437	-0.589597955309342	0.224007207042935	0.856326924568788	-0.880796851939191	0.442654475927077	0.778122300740105	1.03114391490002	-1.25221486538245	-1.00722298277129	-0.0162183250981933	-0.715915515649798	1.13376984032701	0.0550496612615294	-0.734575217776365	0.996518339350894	-0.452903146408288	0.536099575887808	-1.39668433892581	-2.65577975855695	-0.152797535641847	1.06192273274616	0.893964344336185	0.938903621154457
"CTGF"	-0.975099778249466	-1.07214284901696	-0.953534813520899	-1.66024922778189	-0.766136061726899	-1.33554693646375	0.372230721459075	-0.745496463410384	-1.18200368198448	-0.637665491693754	0.479205755149355	1.32326120529296	-0.744355064948625	-1.12303024447889	-1.17271150145658	-0.807674636712668	-0.76297266811251	1.32522860609683	1.00927901646212	-0.612756392897144	-0.790090466846981	0.823048395106314	-0.943692303864106	0.236481951299499	0.818207671738681	1.17623999498705	-1.01622637978075	0.777171465206448	1.50889591611785	1.09911604032119	1.28255794740756	0.866183355332271	0.996230362906116	-0.860621346452118	0.757882619932413	0.614248070607255	0.857565392076177	0.954949525100482	0.731947094901019	0.520306925108457	0.739679955074344	-0.33804664557134	0.888753580282916	0.708634138376859	-0.719629186215622	-1.13090705789347	-2.47378262862068	-0.532503000014561	-0.257022794786913	0.792023794158087	0.992150071581998	1.14317715448726	0.187712531844705	0.648549772420774	1.17166481516615	-0.51883102313141	-1.25705948602571	-1.11156266329039	-0.888858043451749	0.879538777656809	0.345217893496552	-0.497974538677332	-1.05539545106171	1.00333182507917	0.877976750575872	1.00143304719713	-0.205308455604583	0.686139804026451	0.787357994531321	1.00519421235364	-1.87479731659969	0.831816654800498	1.31286731865711	0.97650709079749	-0.534351716796254	0.024909687159519	0.395948646143764	0.831712037793983	-0.550862251799173	0.986725771056328	-2.01180287524848	0.99527164522762	-0.507410852785179	-0.570679203020857	0.681961693233678	1.01420363563633
"AP2B1"	-0.983560417876251	-1.00149501507058	-1.46256905448442	0.849621697937757	0.78119346586653	-0.307824691809184	-0.870763621765939	-1.11644703763358	0.745745567133503	-0.81571034083837	1.1761338619994	-1.26747732759467	0.998760761882683	0.773016579324884	-0.723272910522588	-1.61829671289867	-0.649828096912276	-0.836049024549812	0.876201128444354	-0.654774648515615	-1.00047247431254	0.677594056793091	0.71053500394574	-1.09724327148408	-0.978395386482305	0.957847178966106	-1.28417119365824	1.0015465410772	1.15481667926879	0.359261912730796	1.12847859134067	1.44351941150709	0.598642764357626	1.1072749032743	0.482362137686626	0.683150439286151	0.63506881678441	0.868129249716254	0.803084706177395	0.863990113410805	-0.38418540133488	1.40976229363485	0.995833173455708	-0.98681880331674	0.637254162412516	0.861379180830355	1.19066017019041	-1.31602192085961	-0.474692338737293	-1.41345631919875	1.06229425349802	-0.622171206445589	-1.57115654355665	-0.389277242913283	-1.05963509876617	0.852449598583928	0.704141193158462	0.694776949651591	0.658802711836813	-1.13138238256245	-0.819349459840586	-1.20984864227151	-1.19526290168638	-1.2702233350638	-0.866595903180128	0.396474611176823	1.34766458300294	0.5168311695635	1.07320811185445	1.3435275988384	0.982401957370262	1.13247329825137	1.27420088932337	1.00424190157035	-1.41907260312869	0.521284545995351	-1.19109805123866	0.954498371496509	-1.0587957106089	-1.21682108809417	-0.681040138998034	2.54137674237474	-0.577840424501384	-0.266368597810468	-0.327777039540615	-1.05963086702341
"HERPUD1"	-0.141822071045051	-0.372850756632568	-1.06383336144023	-0.420121943693812	-0.28750476470603	-0.523033834282779	0.909541154132445	-0.309031946488763	1.1967627819633	-0.993444584889347	-0.57136708296814	-0.240070330452552	-0.475659979319564	0.0267723452651766	0.306140035022144	-0.133953350972004	-1.46597989214493	-0.105766116276246	0.859558933348494	0.245263489194827	-1.17153242542584	0.766068643976972	-0.56021013105332	0.71990233993145	0.864378475423642	-0.425166704885452	1.13031348975843	0.542860078807288	0.729285289448774	0.351623972683941	-0.575234217228448	0.482321127746474	0.249718879418779	0.16909627532302	-0.759471336784811	-0.404360518763553	1.57152672662225	-1.215377713963	1.43776909200524	-1.14831615684269	-1.24098783432412	0.105106784290896	1.10898236818333	1.03641705400731	-1.0908783140753	1.5003941290524	1.16477601712504	2.41103270249069	0.879436493391557	0.104430525966397	0.7305587717929	0.716208736225138	0.223908461971033	-0.240769367505383	0.316899888697514	0.0975957366355802	0.253573174500232	-1.05979481384539	-0.408816273074272	1.1848729078842	0.179777303561978	0.1287685427619	-0.740271388796391	1.56033827962376	1.60212118520974	1.36106063809889	-0.548488822136912	0.725322142008658	1.41086203566234	0.0806716997467543	-1.40934806923601	-0.36150019489432	-1.90077497960954	0.970518722821739	0.146942744886634	-0.561543416918539	0.616165557687298	0.920385933441357	1.18957334253207	-1.7542411919151	-1.91307371055363	-1.22324983944814	1.38899336596601	0.319637850539374	0.835712814209095	1.55861663316801
