"Gene"	"IS01"	"IS02"	"State"	"MaxFC"	"InitialState"
"RNF113A"	"RNF113A"	0.321623973343819	-0.321623973343819	"S01"	0.321623973343819	"IS01"
"TMCO1"	"TMCO1"	0.316437298678533	-0.316437298678533	"S01"	0.316437298678533	"IS01"
"NUBP1"	"NUBP1"	0.30686996244673	-0.30686996244673	"S01"	0.30686996244673	"IS01"
"PRG3"	"PRG3"	0.30621514838335	-0.30621514838335	"S01"	0.30621514838335	"IS01"
"SLC7A3"	"SLC7A3"	0.303312753058757	-0.303312753058757	"S01"	0.303312753058757	"IS01"
"GPATCH11"	"GPATCH11"	0.302937110830956	-0.302937110830956	"S01"	0.302937110830956	"IS01"
"EIF3J"	"EIF3J"	0.299677586828595	-0.299677586828595	"S01"	0.299677586828595	"IS01"
"AMIGO3"	"AMIGO3"	0.297353564434187	-0.297353564434187	"S01"	0.297353564434187	"IS01"
"LDHA"	"LDHA"	0.296798218524647	-0.296798218524647	"S01"	0.296798218524647	"IS01"
"BATF"	"BATF"	0.284899554037799	-0.284899554037799	"S01"	0.284899554037799	"IS01"
"RSRC2"	"RSRC2"	0.284794457416691	-0.284794457416691	"S01"	0.284794457416691	"IS01"
"PITPNM2"	"PITPNM2"	0.271605612990367	-0.271605612990367	"S01"	0.271605612990367	"IS01"
"MPND"	"MPND"	0.263184865100842	-0.263184865100842	"S01"	0.263184865100842	"IS01"
"JADE2"	"JADE2"	0.257911283483231	-0.257911283483231	"S01"	0.257911283483231	"IS01"
"NARS"	"NARS"	0.256752855961965	-0.256752855961965	"S01"	0.256752855961965	"IS01"
"ANP32B"	"ANP32B"	0.25632192077616	-0.25632192077616	"S01"	0.25632192077616	"IS01"
"MYL6"	"MYL6"	0.249684326281185	-0.249684326281185	"S01"	0.249684326281185	"IS01"
"HSPA8"	"HSPA8"	0.247811960851819	-0.247811960851819	"S01"	0.247811960851819	"IS01"
"TTN"	"TTN"	0.240859586384886	-0.240859586384886	"S01"	0.240859586384886	"IS01"
"CLTA"	"CLTA"	0.237703736803549	-0.237703736803549	"S01"	0.237703736803549	"IS01"
"RAPGEF6"	"RAPGEF6"	0.235856681369917	-0.235856681369917	"S01"	0.235856681369917	"IS01"
"ZFHX3"	"ZFHX3"	0.22644042752251	-0.22644042752251	"S01"	0.22644042752251	"IS01"
"MAN1C1"	"MAN1C1"	0.209249621091242	-0.209249621091242	"S01"	0.209249621091242	"IS01"
"MUC6"	"MUC6"	0.206908027250925	-0.206908027250925	"S01"	0.206908027250925	"IS01"
"NBPF26"	"NBPF26"	0.198717198232248	-0.198717198232248	"S01"	0.198717198232248	"IS01"
"HIST1H1B"	"HIST1H1B"	0.194204313959944	-0.194204313959944	"S01"	0.194204313959944	"IS01"
"LEF1"	"LEF1"	0.192536490008348	-0.192536490008348	"S01"	0.192536490008348	"IS01"
"HELLS"	"HELLS"	0.192142618039271	-0.192142618039271	"S01"	0.192142618039271	"IS01"
"NCL"	"NCL"	0.186047206879827	-0.186047206879827	"S01"	0.186047206879827	"IS01"
"IRF4"	"IRF4"	0.185511454370826	-0.185511454370826	"S01"	0.185511454370826	"IS01"
"SNX9"	"SNX9"	0.184632250695521	-0.184632250695521	"S01"	0.184632250695521	"IS01"
"SESN3"	"SESN3"	0.179092208739622	-0.179092208739622	"S01"	0.179092208739622	"IS01"
"R3HCC1"	"R3HCC1"	0.176825702553402	-0.176825702553402	"S01"	0.176825702553402	"IS01"
"C2orf74"	"C2orf74"	0.176310563110531	-0.176310563110531	"S01"	0.176310563110531	"IS01"
"RPL4"	"RPL4"	0.171251363711829	-0.171251363711829	"S01"	0.171251363711829	"IS01"
"SURF6"	"SURF6"	0.166777407410411	-0.166777407410411	"S01"	0.166777407410411	"IS01"
"TCF7"	"TCF7"	0.161010522809474	-0.161010522809474	"S01"	0.161010522809474	"IS01"
"PDHB"	"PDHB"	0.156242582115402	-0.156242582115402	"S01"	0.156242582115402	"IS01"
"WHAMM"	"WHAMM"	0.141103885870479	-0.141103885870479	"S01"	0.141103885870479	"IS01"
"CENPB"	"CENPB"	0.136432614959386	-0.136432614959386	"S01"	0.136432614959386	"IS01"
"ELK3"	"ELK3"	0.136096455862141	-0.136096455862141	"S01"	0.136096455862141	"IS01"
"MEOX1"	"MEOX1"	0.136075430732011	-0.136075430732011	"S01"	0.136075430732011	"IS01"
"SUPT5H"	"SUPT5H"	0.124049649911435	-0.124049649911435	"S01"	0.124049649911435	"IS01"
"ISY1"	"ISY1"	0.123940716160008	-0.123940716160008	"S01"	0.123940716160008	"IS01"
"AGPS"	"AGPS"	0.121890224302572	-0.121890224302572	"S01"	0.121890224302572	"IS01"
"MSH6"	"MSH6"	0.121009145503278	-0.121009145503278	"S01"	0.121009145503278	"IS01"
"CYTH4"	"CYTH4"	0.11638770896259	-0.11638770896259	"S01"	0.11638770896259	"IS01"
"SREK1IP1"	"SREK1IP1"	0.115356378021584	-0.115356378021584	"S01"	0.115356378021584	"IS01"
"PDAP1"	"PDAP1"	0.109932495089926	-0.109932495089926	"S01"	0.109932495089926	"IS01"
"DYNC1I2"	"DYNC1I2"	0.109039225872634	-0.109039225872634	"S01"	0.109039225872634	"IS01"
"NHS"	"NHS"	0.107934117988844	-0.107934117988844	"S01"	0.107934117988844	"IS01"
"CCT3"	"CCT3"	0.105532838454836	-0.105532838454836	"S01"	0.105532838454836	"IS01"
"AHSA1"	"AHSA1"	0.10268881676225	-0.10268881676225	"S01"	0.10268881676225	"IS01"
"MAGOHB"	"MAGOHB"	0.0979890825523743	-0.0979890825523743	"S01"	0.0979890825523743	"IS01"
"SASH3"	"SASH3"	0.0950186612349865	-0.0950186612349865	"S01"	0.0950186612349865	"IS01"
"JRK"	"JRK"	0.0785342705457096	-0.0785342705457096	"S01"	0.0785342705457096	"IS01"
"STMN3"	"STMN3"	0.0758207659812289	-0.0758207659812289	"S01"	0.0758207659812289	"IS01"
"TSR2"	"TSR2"	0.0701201918294848	-0.0701201918294848	"S01"	0.0701201918294848	"IS01"
"HSP90AA1"	"HSP90AA1"	0.0566501559159056	-0.0566501559159056	"S01"	0.0566501559159056	"IS01"
"NME1"	"NME1"	0.0552859872993948	-0.0552859872993948	"S01"	0.0552859872993948	"IS01"
"GMFG"	"GMFG"	0.0525110357417882	-0.0525110357417882	"S01"	0.0525110357417882	"IS01"
"RPS11"	"RPS11"	0.0485990121683707	-0.0485990121683707	"S01"	0.0485990121683707	"IS01"
"STRN"	"STRN"	0.0472535396258491	-0.0472535396258491	"S01"	0.0472535396258491	"IS01"
"DDX21"	"DDX21"	0.0426421021179265	-0.0426421021179265	"S01"	0.0426421021179265	"IS01"
"NOP14"	"NOP14"	0.0389920960757037	-0.0389920960757037	"S01"	0.0389920960757037	"IS01"
"NFKBID"	"NFKBID"	0.0386862520245122	-0.0386862520245122	"S01"	0.0386862520245122	"IS01"
"PDS5B"	"PDS5B"	0.0329005119923188	-0.0329005119923188	"S01"	0.0329005119923188	"IS01"
"SATB1"	"SATB1"	0.0187402970822218	-0.0187402970822218	"S01"	0.0187402970822218	"IS01"
"RPL26"	"RPL26"	0.0145100260020135	-0.0145100260020135	"S01"	0.0145100260020135	"IS01"
"SPOCK2"	"SPOCK2"	0.00870952801289506	-0.00870952801289506	"S01"	0.00870952801289506	"IS01"
"POGK"	"POGK"	0.00416377135913483	-0.00416377135913483	"S01"	0.00416377135913483	"IS01"
"MPHOSPH6"	"MPHOSPH6"	0.00186914724677031	-0.00186914724677031	"S01"	0.00186914724677031	"IS01"
"CD38"	"CD38"	0.00126259381805558	-0.00126259381805558	"S01"	0.00126259381805558	"IS01"
"HMGN3"	"HMGN3"	0.000303984870862423	-0.000303984870862423	"S01"	0.000303984870862423	"IS01"
"RPL3"	"RPL3"	-1.33363113723633	1.33363113723633	"S02"	1.33363113723633	"IS02"
"BRD4"	"BRD4"	-1.31622436714485	1.31622436714485	"S02"	1.31622436714485	"IS02"
"EIF3G"	"EIF3G"	-1.27692567376318	1.27692567376318	"S02"	1.27692567376318	"IS02"
"CCDC137"	"CCDC137"	-1.27087999132073	1.27087999132073	"S02"	1.27087999132073	"IS02"
"ERP29"	"ERP29"	-1.26048889580498	1.26048889580498	"S02"	1.26048889580498	"IS02"
"FAU"	"FAU"	-1.2473767107778	1.2473767107778	"S02"	1.2473767107778	"IS02"
"EZR"	"EZR"	-1.23497887446388	1.23497887446388	"S02"	1.23497887446388	"IS02"
"VAV1"	"VAV1"	-1.21802726355013	1.21802726355013	"S02"	1.21802726355013	"IS02"
"ACTG1"	"ACTG1"	-1.19359669395387	1.19359669395387	"S02"	1.19359669395387	"IS02"
"HIST1H1D"	"HIST1H1D"	-1.16588366394999	1.16588366394999	"S02"	1.16588366394999	"IS02"
"PPM1G"	"PPM1G"	-1.15517182248429	1.15517182248429	"S02"	1.15517182248429	"IS02"
"RPS18"	"RPS18"	-1.14575383426595	1.14575383426595	"S02"	1.14575383426595	"IS02"
"DDX23"	"DDX23"	-1.14179527394037	1.14179527394037	"S02"	1.14179527394037	"IS02"
"FTSJ3"	"FTSJ3"	-1.13922839333569	1.13922839333569	"S02"	1.13922839333569	"IS02"
"AKAP8"	"AKAP8"	-1.13496542792168	1.13496542792168	"S02"	1.13496542792168	"IS02"
"RAB11FIP4"	"RAB11FIP4"	-1.12965575929441	1.12965575929441	"S02"	1.12965575929441	"IS02"
"BAZ1B"	"BAZ1B"	-1.12734454731382	1.12734454731382	"S02"	1.12734454731382	"IS02"
"KPNB1"	"KPNB1"	-1.12616834582984	1.12616834582984	"S02"	1.12616834582984	"IS02"
"GATAD2A"	"GATAD2A"	-1.12497060310434	1.12497060310434	"S02"	1.12497060310434	"IS02"
"BRD7"	"BRD7"	-1.12390936501474	1.12390936501474	"S02"	1.12390936501474	"IS02"
"RPS8"	"RPS8"	-1.12367805779185	1.12367805779185	"S02"	1.12367805779185	"IS02"
"LBH"	"LBH"	-1.11250087854951	1.11250087854951	"S02"	1.11250087854951	"IS02"
"PUF60"	"PUF60"	-1.10690085234869	1.10690085234869	"S02"	1.10690085234869	"IS02"
"WDR46"	"WDR46"	-1.1012680471459	1.1012680471459	"S02"	1.1012680471459	"IS02"
"PA2G4"	"PA2G4"	-1.10034580845651	1.10034580845651	"S02"	1.10034580845651	"IS02"
"RPL7A"	"RPL7A"	-1.09961266331755	1.09961266331755	"S02"	1.09961266331755	"IS02"
"RPL35"	"RPL35"	-1.09689771805028	1.09689771805028	"S02"	1.09689771805028	"IS02"
"RPL19"	"RPL19"	-1.09620447309188	1.09620447309188	"S02"	1.09620447309188	"IS02"
"AATF"	"AATF"	-1.09034920163765	1.09034920163765	"S02"	1.09034920163765	"IS02"
"MYH9"	"MYH9"	-1.08525622616863	1.08525622616863	"S02"	1.08525622616863	"IS02"
"CASC3"	"CASC3"	-1.07907924318546	1.07907924318546	"S02"	1.07907924318546	"IS02"
"TNIP1"	"TNIP1"	-1.05958569768759	1.05958569768759	"S02"	1.05958569768759	"IS02"
"SEPT9"	"SEPT9"	-1.05011371945883	1.05011371945883	"S02"	1.05011371945883	"IS02"
"RPS9"	"RPS9"	-1.05011186917713	1.05011186917713	"S02"	1.05011186917713	"IS02"
"MRPL23"	"MRPL23"	-1.04837797260064	1.04837797260064	"S02"	1.04837797260064	"IS02"
"DDRGK1"	"DDRGK1"	-1.04261694043321	1.04261694043321	"S02"	1.04261694043321	"IS02"
"LRPAP1"	"LRPAP1"	-1.04061785225316	1.04061785225316	"S02"	1.04061785225316	"IS02"
"HIST1H1E"	"HIST1H1E"	-1.03259322543164	1.03259322543164	"S02"	1.03259322543164	"IS02"
"PRPF6"	"PRPF6"	-1.02537233376943	1.02537233376943	"S02"	1.02537233376943	"IS02"
"HNRNPD"	"HNRNPD"	-1.02355190192673	1.02355190192673	"S02"	1.02355190192673	"IS02"
"TOP1MT"	"TOP1MT"	-1.01423643876563	1.01423643876563	"S02"	1.01423643876563	"IS02"
"PSMD8"	"PSMD8"	-1.0092391675527	1.0092391675527	"S02"	1.0092391675527	"IS02"
"RPS7"	"RPS7"	-1.00520590899283	1.00520590899283	"S02"	1.00520590899283	"IS02"
"COX4I1"	"COX4I1"	-1.00424917242665	1.00424917242665	"S02"	1.00424917242665	"IS02"
"SAP30BP"	"SAP30BP"	-1.00086516838997	1.00086516838997	"S02"	1.00086516838997	"IS02"
"RARRES2"	"RARRES2"	-1.00042942706986	1.00042942706986	"S02"	1.00042942706986	"IS02"
"C1orf35"	"C1orf35"	-0.984638086902494	0.984638086902494	"S02"	0.984638086902494	"IS02"
"NOP56"	"NOP56"	-0.980900254034045	0.980900254034045	"S02"	0.980900254034045	"IS02"
"ARL6IP4"	"ARL6IP4"	-0.978975248450018	0.978975248450018	"S02"	0.978975248450018	"IS02"
"RNF4"	"RNF4"	-0.977986654603833	0.977986654603833	"S02"	0.977986654603833	"IS02"
"RRP9"	"RRP9"	-0.972174753312569	0.972174753312569	"S02"	0.972174753312569	"IS02"
"RPL18A"	"RPL18A"	-0.964518654318515	0.964518654318515	"S02"	0.964518654318515	"IS02"
"CHMP2A"	"CHMP2A"	-0.964134257785295	0.964134257785295	"S02"	0.964134257785295	"IS02"
"LCP1"	"LCP1"	-0.960845856296075	0.960845856296075	"S02"	0.960845856296075	"IS02"
"KRI1"	"KRI1"	-0.959866402273516	0.959866402273516	"S02"	0.959866402273516	"IS02"
"CUEDC2"	"CUEDC2"	-0.948851830658571	0.948851830658571	"S02"	0.948851830658571	"IS02"
"FKBP2"	"FKBP2"	-0.947229906329441	0.947229906329441	"S02"	0.947229906329441	"IS02"
"FAM193A"	"FAM193A"	-0.941908626682963	0.941908626682963	"S02"	0.941908626682963	"IS02"
"THRAP3"	"THRAP3"	-0.941675433037772	0.941675433037772	"S02"	0.941675433037772	"IS02"
"LUZP1"	"LUZP1"	-0.937552591450076	0.937552591450076	"S02"	0.937552591450076	"IS02"
"CCT5"	"CCT5"	-0.93665463556978	0.93665463556978	"S02"	0.93665463556978	"IS02"
"UBB"	"UBB"	-0.935592269747527	0.935592269747527	"S02"	0.935592269747527	"IS02"
"SAFB2"	"SAFB2"	-0.934837854919953	0.934837854919953	"S02"	0.934837854919953	"IS02"
"EIF3D"	"EIF3D"	-0.934197756925661	0.934197756925661	"S02"	0.934197756925661	"IS02"
"STAT5A"	"STAT5A"	-0.933619415529009	0.933619415529009	"S02"	0.933619415529009	"IS02"
"DHX16"	"DHX16"	-0.932141288503347	0.932141288503347	"S02"	0.932141288503347	"IS02"
"RPL31"	"RPL31"	-0.931113552064823	0.931113552064823	"S02"	0.931113552064823	"IS02"
"WASF2"	"WASF2"	-0.919694071221696	0.919694071221696	"S02"	0.919694071221696	"IS02"
"RAD23A"	"RAD23A"	-0.917265901386461	0.917265901386461	"S02"	0.917265901386461	"IS02"
"CCDC91"	"CCDC91"	-0.916256041257004	0.916256041257004	"S02"	0.916256041257004	"IS02"
"CD3D"	"CD3D"	-0.914707704865229	0.914707704865229	"S02"	0.914707704865229	"IS02"
"RTFDC1"	"RTFDC1"	-0.908884711788689	0.908884711788689	"S02"	0.908884711788689	"IS02"
"AIMP1"	"AIMP1"	-0.907578417694518	0.907578417694518	"S02"	0.907578417694518	"IS02"
"RPL36"	"RPL36"	-0.907017267372514	0.907017267372514	"S02"	0.907017267372514	"IS02"
"NUDC"	"NUDC"	-0.896115676279492	0.896115676279492	"S02"	0.896115676279492	"IS02"
"TNIP2"	"TNIP2"	-0.894191254300278	0.894191254300278	"S02"	0.894191254300278	"IS02"
"MAP3K14"	"MAP3K14"	-0.892153525019331	0.892153525019331	"S02"	0.892153525019331	"IS02"
"SUPT16H"	"SUPT16H"	-0.890443433940242	0.890443433940242	"S02"	0.890443433940242	"IS02"
"SNRNP35"	"SNRNP35"	-0.881184867320192	0.881184867320192	"S02"	0.881184867320192	"IS02"
"RPL8"	"RPL8"	-0.876438614351332	0.876438614351332	"S02"	0.876438614351332	"IS02"
"RPS3"	"RPS3"	-0.870112295845927	0.870112295845927	"S02"	0.870112295845927	"IS02"
"NHP2"	"NHP2"	-0.867277556781974	0.867277556781974	"S02"	0.867277556781974	"IS02"
"SBK1"	"SBK1"	-0.86664983522744	0.86664983522744	"S02"	0.86664983522744	"IS02"
"HIST1H4C"	"HIST1H4C"	-0.865555377134993	0.865555377134993	"S02"	0.865555377134993	"IS02"
"EIF3A"	"EIF3A"	-0.861029668475379	0.861029668475379	"S02"	0.861029668475379	"IS02"
"KRR1"	"KRR1"	-0.860478565902791	0.860478565902791	"S02"	0.860478565902791	"IS02"
"RNASEH1"	"RNASEH1"	-0.859176849557353	0.859176849557353	"S02"	0.859176849557353	"IS02"
"SARNP"	"SARNP"	-0.853608686930154	0.853608686930154	"S02"	0.853608686930154	"IS02"
"WDR70"	"WDR70"	-0.850852044818311	0.850852044818311	"S02"	0.850852044818311	"IS02"
"LMNB1"	"LMNB1"	-0.845017578936547	0.845017578936547	"S02"	0.845017578936547	"IS02"
"AHNAK"	"AHNAK"	-0.843980964260247	0.843980964260247	"S02"	0.843980964260247	"IS02"
"DNMT1"	"DNMT1"	-0.841995402793398	0.841995402793398	"S02"	0.841995402793398	"IS02"
"LTV1"	"LTV1"	-0.840176660218781	0.840176660218781	"S02"	0.840176660218781	"IS02"
"RPSA"	"RPSA"	-0.828801472790601	0.828801472790601	"S02"	0.828801472790601	"IS02"
"GNL3"	"GNL3"	-0.827773957399786	0.827773957399786	"S02"	0.827773957399786	"IS02"
"MRPS9"	"MRPS9"	-0.827686004910128	0.827686004910128	"S02"	0.827686004910128	"IS02"
"CD247"	"CD247"	-0.82700550439337	0.82700550439337	"S02"	0.82700550439337	"IS02"
"MCM3"	"MCM3"	-0.818837834592786	0.818837834592786	"S02"	0.818837834592786	"IS02"
"PSMB8"	"PSMB8"	-0.818215376759405	0.818215376759405	"S02"	0.818215376759405	"IS02"
"SMC3"	"SMC3"	-0.817633019817459	0.817633019817459	"S02"	0.817633019817459	"IS02"
"RPL13"	"RPL13"	-0.815199689625943	0.815199689625943	"S02"	0.815199689625943	"IS02"
"HNRNPM"	"HNRNPM"	-0.814503788954417	0.814503788954417	"S02"	0.814503788954417	"IS02"
"TUFM"	"TUFM"	-0.809807823703601	0.809807823703601	"S02"	0.809807823703601	"IS02"
"LEO1"	"LEO1"	-0.80680533378995	0.80680533378995	"S02"	0.80680533378995	"IS02"
"ZNF614"	"ZNF614"	-0.806317913009802	0.806317913009802	"S02"	0.806317913009802	"IS02"
"CD5"	"CD5"	-0.805753725267685	0.805753725267685	"S02"	0.805753725267685	"IS02"
"RPS2"	"RPS2"	-0.805543263019882	0.805543263019882	"S02"	0.805543263019882	"IS02"
"HADHA"	"HADHA"	-0.797410505149557	0.797410505149557	"S02"	0.797410505149557	"IS02"
"IL27RA"	"IL27RA"	-0.794208772517145	0.794208772517145	"S02"	0.794208772517145	"IS02"
"WBP11"	"WBP11"	-0.794069990982626	0.794069990982626	"S02"	0.794069990982626	"IS02"
"UBTF"	"UBTF"	-0.789691630351282	0.789691630351282	"S02"	0.789691630351282	"IS02"
"BMS1"	"BMS1"	-0.789607325324476	0.789607325324476	"S02"	0.789607325324476	"IS02"
"CD27"	"CD27"	-0.782632094405553	0.782632094405553	"S02"	0.782632094405553	"IS02"
"RPN1"	"RPN1"	-0.781097100178612	0.781097100178612	"S02"	0.781097100178612	"IS02"
"PAGR1"	"PAGR1"	-0.780504411196216	0.780504411196216	"S02"	0.780504411196216	"IS02"
"PPP2R2D"	"PPP2R2D"	-0.779105494855961	0.779105494855961	"S02"	0.779105494855961	"IS02"
"SFPQ"	"SFPQ"	-0.772999145092964	0.772999145092964	"S02"	0.772999145092964	"IS02"
"SLC39A7"	"SLC39A7"	-0.769889079238672	0.769889079238672	"S02"	0.769889079238672	"IS02"
"LAGE3"	"LAGE3"	-0.769365429326903	0.769365429326903	"S02"	0.769365429326903	"IS02"
"MIF"	"MIF"	-0.765937527873804	0.765937527873804	"S02"	0.765937527873804	"IS02"
"SLIRP"	"SLIRP"	-0.765267020727973	0.765267020727973	"S02"	0.765267020727973	"IS02"
"CDK11B"	"CDK11B"	-0.764823914497852	0.764823914497852	"S02"	0.764823914497852	"IS02"
"TCOF1"	"TCOF1"	-0.762070266638078	0.762070266638078	"S02"	0.762070266638078	"IS02"
"NBPF20"	"NBPF20"	-0.759382768215514	0.759382768215514	"S02"	0.759382768215514	"IS02"
"REXO4"	"REXO4"	-0.758765190176486	0.758765190176486	"S02"	0.758765190176486	"IS02"
"CTCF"	"CTCF"	-0.752146544904696	0.752146544904696	"S02"	0.752146544904696	"IS02"
"CRIP1"	"CRIP1"	-0.741106882172403	0.741106882172403	"S02"	0.741106882172403	"IS02"
"TAF3"	"TAF3"	-0.741006334805012	0.741006334805012	"S02"	0.741006334805012	"IS02"
"HCLS1"	"HCLS1"	-0.735370590073604	0.735370590073604	"S02"	0.735370590073604	"IS02"
"GBP2"	"GBP2"	-0.733681359867383	0.733681359867383	"S02"	0.733681359867383	"IS02"
"NUDCD3"	"NUDCD3"	-0.730944579219822	0.730944579219822	"S02"	0.730944579219822	"IS02"
"ZPR1"	"ZPR1"	-0.729353553731697	0.729353553731697	"S02"	0.729353553731697	"IS02"
"PSMD7"	"PSMD7"	-0.728430432551058	0.728430432551058	"S02"	0.728430432551058	"IS02"
"BAG5"	"BAG5"	-0.728052746604424	0.728052746604424	"S02"	0.728052746604424	"IS02"
"LARP1"	"LARP1"	-0.72346757082972	0.72346757082972	"S02"	0.72346757082972	"IS02"
"OCIAD2"	"OCIAD2"	-0.722746383307512	0.722746383307512	"S02"	0.722746383307512	"IS02"
"RSRC1"	"RSRC1"	-0.721084056514937	0.721084056514937	"S02"	0.721084056514937	"IS02"
"MPHOSPH8"	"MPHOSPH8"	-0.720798990269944	0.720798990269944	"S02"	0.720798990269944	"IS02"
"RNF8"	"RNF8"	-0.715982640240472	0.715982640240472	"S02"	0.715982640240472	"IS02"
"RAB11FIP1"	"RAB11FIP1"	-0.711889020852605	0.711889020852605	"S02"	0.711889020852605	"IS02"
"BLOC1S1"	"BLOC1S1"	-0.710591002419222	0.710591002419222	"S02"	0.710591002419222	"IS02"
"RPS19"	"RPS19"	-0.703308400501889	0.703308400501889	"S02"	0.703308400501889	"IS02"
"HNRNPF"	"HNRNPF"	-0.703257335326385	0.703257335326385	"S02"	0.703257335326385	"IS02"
"ZBED2"	"ZBED2"	-0.696413429004434	0.696413429004434	"S02"	0.696413429004434	"IS02"
"CTSL"	"CTSL"	-0.690922608146102	0.690922608146102	"S02"	0.690922608146102	"IS02"
"CHD3"	"CHD3"	-0.685682950465842	0.685682950465842	"S02"	0.685682950465842	"IS02"
"RPL10A"	"RPL10A"	-0.68460690093427	0.68460690093427	"S02"	0.68460690093427	"IS02"
"RBM19"	"RBM19"	-0.683703972675004	0.683703972675004	"S02"	0.683703972675004	"IS02"
"HIST1H2BC"	"HIST1H2BC"	-0.681448805033964	0.681448805033964	"S02"	0.681448805033964	"IS02"
"EIF2B4"	"EIF2B4"	-0.680165005038321	0.680165005038321	"S02"	0.680165005038321	"IS02"
"RUVBL1"	"RUVBL1"	-0.675350756578675	0.675350756578675	"S02"	0.675350756578675	"IS02"
"DDX24"	"DDX24"	-0.669965648931899	0.669965648931899	"S02"	0.669965648931899	"IS02"
"NELFE"	"NELFE"	-0.669218597730905	0.669218597730905	"S02"	0.669218597730905	"IS02"
"STAG2"	"STAG2"	-0.669216512093178	0.669216512093178	"S02"	0.669216512093178	"IS02"
"VASN"	"VASN"	-0.664338390142195	0.664338390142195	"S02"	0.664338390142195	"IS02"
"DHX38"	"DHX38"	-0.660827351400443	0.660827351400443	"S02"	0.660827351400443	"IS02"
"PSMC1"	"PSMC1"	-0.657051306859411	0.657051306859411	"S02"	0.657051306859411	"IS02"
"PET117"	"PET117"	-0.648833607526071	0.648833607526071	"S02"	0.648833607526071	"IS02"
"ING2"	"ING2"	-0.645040089550006	0.645040089550006	"S02"	0.645040089550006	"IS02"
"UPF3B"	"UPF3B"	-0.63815930591405	0.63815930591405	"S02"	0.63815930591405	"IS02"
"IMPDH2"	"IMPDH2"	-0.626578583399083	0.626578583399083	"S02"	0.626578583399083	"IS02"
"UTP14A"	"UTP14A"	-0.625559039789175	0.625559039789175	"S02"	0.625559039789175	"IS02"
"OS9"	"OS9"	-0.625211914998136	0.625211914998136	"S02"	0.625211914998136	"IS02"
"COPE"	"COPE"	-0.622826356822414	0.622826356822414	"S02"	0.622826356822414	"IS02"
"COL18A1"	"COL18A1"	-0.61992449830059	0.61992449830059	"S02"	0.61992449830059	"IS02"
"SELL"	"SELL"	-0.619325140438448	0.619325140438448	"S02"	0.619325140438448	"IS02"
"TCEAL1"	"TCEAL1"	-0.618059294000961	0.618059294000961	"S02"	0.618059294000961	"IS02"
"SNW1"	"SNW1"	-0.617310736052703	0.617310736052703	"S02"	0.617310736052703	"IS02"
"MRFAP1"	"MRFAP1"	-0.612186684483588	0.612186684483588	"S02"	0.612186684483588	"IS02"
"UPF2"	"UPF2"	-0.60965414781264	0.60965414781264	"S02"	0.60965414781264	"IS02"
"CCAR1"	"CCAR1"	-0.607430810854844	0.607430810854844	"S02"	0.607430810854844	"IS02"
"KIF2C"	"KIF2C"	-0.606633761703252	0.606633761703252	"S02"	0.606633761703252	"IS02"
"NBPF19"	"NBPF19"	-0.605049609668082	0.605049609668082	"S02"	0.605049609668082	"IS02"
"RNF187"	"RNF187"	-0.60468709639172	0.60468709639172	"S02"	0.60468709639172	"IS02"
"TESPA1"	"TESPA1"	-0.598281521362706	0.598281521362706	"S02"	0.598281521362706	"IS02"
"LSM4"	"LSM4"	-0.597988618075506	0.597988618075506	"S02"	0.597988618075506	"IS02"
"HNRNPAB"	"HNRNPAB"	-0.597656629645451	0.597656629645451	"S02"	0.597656629645451	"IS02"
"EIF3K"	"EIF3K"	-0.596159859605063	0.596159859605063	"S02"	0.596159859605063	"IS02"
"MBD2"	"MBD2"	-0.595938856070972	0.595938856070972	"S02"	0.595938856070972	"IS02"
"RPS15"	"RPS15"	-0.59149752873954	0.59149752873954	"S02"	0.59149752873954	"IS02"
"LUC7L3"	"LUC7L3"	-0.591255885657865	0.591255885657865	"S02"	0.591255885657865	"IS02"
"MRPS18A"	"MRPS18A"	-0.588485581298826	0.588485581298826	"S02"	0.588485581298826	"IS02"
"BAZ1A"	"BAZ1A"	-0.586335038234857	0.586335038234857	"S02"	0.586335038234857	"IS02"
"EIF3C"	"EIF3C"	-0.585983140030018	0.585983140030018	"S02"	0.585983140030018	"IS02"
"SPCS2"	"SPCS2"	-0.58398762900626	0.58398762900626	"S02"	0.58398762900626	"IS02"
"LAT"	"LAT"	-0.577130992280139	0.577130992280139	"S02"	0.577130992280139	"IS02"
"UBXN1"	"UBXN1"	-0.574392662643015	0.574392662643015	"S02"	0.574392662643015	"IS02"
"RPL37A"	"RPL37A"	-0.573828765581917	0.573828765581917	"S02"	0.573828765581917	"IS02"
"PSMC4"	"PSMC4"	-0.569627004424069	0.569627004424069	"S02"	0.569627004424069	"IS02"
"MPHOSPH10"	"MPHOSPH10"	-0.567032899378414	0.567032899378414	"S02"	0.567032899378414	"IS02"
"ECHS1"	"ECHS1"	-0.562213237663075	0.562213237663075	"S02"	0.562213237663075	"IS02"
"IWS1"	"IWS1"	-0.56003344639926	0.56003344639926	"S02"	0.56003344639926	"IS02"
"NSA2"	"NSA2"	-0.554258256448175	0.554258256448175	"S02"	0.554258256448175	"IS02"
"CARD11"	"CARD11"	-0.551882158414617	0.551882158414617	"S02"	0.551882158414617	"IS02"
"GPS2"	"GPS2"	-0.55175745487966	0.55175745487966	"S02"	0.55175745487966	"IS02"
"VAMP8"	"VAMP8"	-0.54159822026223	0.54159822026223	"S02"	0.54159822026223	"IS02"
