"IS01"	"IS02"
"SAMD10__pos"	9.9111250321844	1.09310049484761
"SARNP__pos"	2.22044604925031e-16	10.9277102365127
"SATB1__pos"	5.96516903643457	4.29143709228211
"SBK1__pos"	1.68372659676634	9.34642686791453
"SEPT9__pos"	0.383458876085322	10.8010285519754
"SF3A3__pos"	3.263719881593	7.01068119770778
"SLC39A7__pos"	0.207614877935331	10.3834755334521
"SMC1B__pos"	8.45560963747188	2.52770825204446
"SNRPD1__pos"	9.77394237613914	1.07366739514442
"SOX12__pos"	8.48136785386573	1.819005575628
"SRP68__pos"	9.11805651575443	2.64104245187658
"STAG2__pos"	1.29286144935359	9.96259791341995
"SULT1C3__pos"	8.33640739478454	3.60200525444998
"SYF2__pos"	8.46732886164173	1.48409099430212
"TCEAL1__pos"	0.646505776609974	9.53950348434189
"TESPA1__pos"	1.07716496653538	9.30596039656812
"THRAP3__pos"	2.22044604925031e-16	11.7034773515262
"TMED9__pos"	3.33967990360313	7.10971366441964
"TMEM147__pos"	7.25169645897999	2.67965241056611
"TSR2__pos"	5.72576250018963	4.7625477514247
"U2AF1L4__pos"	8.93659034448375	1.37304721922249
"UBE2K__pos"	0.283145089146952	10.3642587003628
"USP17L18__pos"	7.78162529105835	4.34960070937992
"VAMP8__pos"	1.1366971943628	9.39061942624815
"WDR46__pos"	2.22044604925031e-16	11.1811414669408
"XRCC6__pos"	7.65144690590545	2.192491223095
"ZC3H15__pos"	9.744410924959	2.22044604925031e-16
"ZFP91.CNTF__pos"	9.71727891963009	0.572908830363505
"ZNF593__pos"	8.9275245835388	0.866788773939342
"ZNF695__pos"	10.4061329440052	0.933627341871305
"ABCF2__pos"	9.33505236280373	0.304552363997361
"AGPS__pos"	4.53653878730989	5.50559578160051
"AIFM1__pos"	3.25528483943657	5.74953475344809
"AIMP1__pos"	0.147848025457631	10.6487510099978
"AKAP8__pos"	2.22044604925031e-16	11.6254005482193
"ANP32B__pos"	7.97969238549702	3.0087545449763
"API5__pos"	2.46060466124548	9.22070930147115
"APOE__pos"	10.1482043303863	2.22044604925031e-16
"ATP5I__pos"	8.20336389181877	1.7859544396335
"AVPR2__pos"	10.4493220756373	1.13520701268333
"BATF__pos"	5.66464556552772	4.24451692053252
"BAZ1B__pos"	2.22044604925031e-16	12.4445907725175
"BMS1__pos"	0.0380482192463281	10.2253502149587
"BTBD11__pos"	8.35473982406642	2.15192355280202
"C1orf228__pos"	8.34132663313479	1.00986900094349
"C9orf92__pos"	7.93381072669245	3.89424785525314
"CASC3__pos"	2.22044604925031e-16	10.5683620138971
"CBWD3__pos"	4.68049879826296	5.51747596380164
"CCDC137__pos"	2.22044604925031e-16	12.0608949760777
"CD38__pos"	5.13250444854859	4.87090326757943
"CD4__pos"	4.2086320064122	5.79158074529812
"CDC26__pos"	2.55233371941945	6.97131482186986
"CHAD__pos"	8.31549445721177	3.85194635712013
"CHD6__pos"	1.29744852926021	9.41571187752295
"CHMP4B__pos"	7.61861427494052	2.45302850353414
"CHRNA6__pos"	10.2200901953283	0.990240392440247
"CLASRP__pos"	3.21306538772737	7.1113063942956
"COX5B__pos"	2.56967081224898	7.9566084138541
"CSK__pos"	8.5601470104896	1.1081128737581
"CSPP1__pos"	8.58791221604562	1.42881649236022
"CUEDC2__pos"	0.309106009710234	11.8892494992455
"DDX23__pos"	2.22044604925031e-16	10.4261491492198
"DEAF1__pos"	8.26145216314429	1.69610734235485
"DNAJA2__pos"	2.21313881669784	8.18272021715385
"DTX1__pos"	9.80427567557679	0.723301098664552
"EIF3C__pos"	0.60942587187761	7.74642957638087
"EIF3G__pos"	2.22044604925031e-16	11.6386398873521
"ENO1__pos"	7.92999083711012	1.70633751387862
"EP400__pos"	2.37192401190606	8.99519079613435
"GBP6__pos"	8.78911414849933	1.2161746122511
"GEMIN6__pos"	6.91280955495594	3.32918107723925
"GNL3__pos"	0.176420608628627	10.4060186335541
"GPR25__pos"	8.66496008718999	2.89700549328544
"GPT__pos"	9.35441726848558	2.68251988676267
"GTF3C6__pos"	2.02026534613379	8.14964187316652
"GTPBP4__pos"	0.829271355768694	9.35234786268795
"HELLS__pos"	6.54909218331972	3.12113295760196
"HIST1H1E__pos"	2.22044604925031e-16	10.8822075455822
"HIST1H2BB__pos"	9.39586858400818	2.50265405991701
"HIST1H2BL__pos"	10.0922135716854	1.40600206278736
"HNRNPF__pos"	0.739843194040995	11.0207484971833
"HSPA5__pos"	2.90455403593411	5.93083908108548
"IRF2__pos"	3.87054299011718	7.01025323368969
"IRF4__pos"	5.78196220314249	5.45158959381698
"ISY1__pos"	6.02687917009491	4.43793473811493
"KDM6B__pos"	8.37625798385703	1.63877272050969
"KRI1__pos"	2.22044604925031e-16	10.5974873714955
"LBH__pos"	0.828218505826038	10.4033262567207
"LBX2__pos"	10.5823601508814	0.9118443340317
"LDHA__pos"	4.63028428588535	5.03202175103566
"LEF1__pos"	6.28543252826912	4.61632531903585
"LGALS13__pos"	7.81975127704178	4.48065039372718
"MAL__pos"	1.77395843173177	8.05615490354754
"MAP1LC3B__pos"	6.76684791322337	5.13557129890537
"MAP2K1__pos"	4.82782234648408	5.02864910459757
"MEA1__pos"	8.71112782177685	1.14083302855152
"METAP2__pos"	1.15212572796905	8.97667081058535
"MRPL41__pos"	9.79622483636116	0.114193043368917
"MRPS9__pos"	2.22044604925031e-16	12.1349597476724
"MTRNR2L8__pos"	7.35808719275892	3.35035593646637
"MYL6__pos"	7.21191854603624	2.90063181716546
"NAB2__pos"	7.91912959441003	2.09975935748647
"NDUFAF2__pos"	4.38706249442334	5.57994668154388
"NELFE__pos"	1.46513852624665	9.23096287177077
"NME2__pos"	1.67475436193408	8.53876064074539
"NMS__pos"	7.70373917885613	4.67701454695732
"NMUR2__pos"	8.05762088257326	4.28675455676973
"NOLC1__pos"	9.91663321285947	0.217884798924541
"NOP56__pos"	0.353450747214689	11.3133489055978
"NPL__pos"	8.71613455719224	3.00538982591505
"NUDC__pos"	2.22044604925031e-16	10.7045239699579
"OAZ2__pos"	6.38171126613437	1.56650566501512
"OCIAD2__pos"	0.71266499510443	9.82257128419523
"PDIA4__pos"	7.78705413922902	2.39973240596607
"PELP1__pos"	9.0702919992145	1.05302477175865
"PIP5KL1__pos"	8.21526811878521	3.10644333837226
"PITPNM2__pos"	6.869568648719	3.15569853172577
"PLA2G2C__pos"	7.74945023910298	2.43283601688836
"PMVK__pos"	8.24566896726657	0.789839819602806
"POLR3D__pos"	8.43074771321695	1.6831708223636
"PQBP1__pos"	0.636949775091289	10.0037664786387
"PRPF31__pos"	2.84184986273786	5.79369990301786
"PRPF40A__pos"	3.05981899695246	7.90928356265032
"PSMC1__pos"	0.691425881818857	9.16166937357103
"PSMD4__pos"	2.47773079707138	7.87601251641945
"R3HCC1__pos"	5.54266461645314	4.39879522865594
"RAB13__pos"	7.90656029822592	2.48165998323878
"RALBP1__pos"	3.80416155052016	6.32373936602695
"RBM17__pos"	0.959484107410357	10.2410805526191
"RBM28__pos"	2.4726948341622	7.1009720404175
"REXO4__pos"	0.870185609587008	9.6563025086227
"RNF113A__pos"	5.5951664075976	4.12610517692188
"RNF4__pos"	0.51323587953775	11.2970836538172
"RPL13__pos"	0.447160538184585	10.0335587611506
"RPL22__pos"	4.00498613081433	4.95057293589022
"RPL26__pos"	5.29463396102256	5.75384329014002
"RPL5__pos"	1.54589151676881	9.19408060699507
"RPL8__pos"	2.22044604925031e-16	10.7279784057593
"RPN1__pos"	0.0299897274877893	10.7954960924646
"RPS15__pos"	1.44206849894061	8.25468085624195
"RPS19__pos"	0.281277980329	10.1991753291568
"RPS23__pos"	9.57140771100031	0.379044860500873
"RUVBL1__pos"	0.654302064095931	10.0832742425601
"SAFB__pos"	0.536479701434902	8.40851640566881
"SAP30BP__pos"	0.135317701233328	11.0031378790465
"SASH3__pos"	4.65352489458328	6.13043439026879
"SEC62__pos"	4.13482994076047	6.28846906310421
"SESN3__pos"	6.61416674294582	4.84579687953055
"SFPQ__pos"	2.22044604925031e-16	11.127036193919
"SLC7A3__pos"	7.69271496459573	4.67660220990435
"SNRNP35__pos"	0.552633953119391	10.9934801318121
"SNRPD2__pos"	8.55290308466662	1.94655093647999
"SNW1__pos"	0.484200811564093	10.1731793568603
"SNX9__pos"	5.26570110793206	5.07100539572672
"SPOCK2__pos"	3.85231252998266	5.98202675854191
"ST13__pos"	6.20811821020642	0.966350856327431
"STIP1__pos"	10.3707921895228	0.553943844936779
"STK32C__pos"	8.71916521008038	1.06935756331858
"STRN__pos"	5.83733345096599	4.56101523643812
"TAF3__pos"	0.253742503906778	11.5446602653726
"TBCA__pos"	9.7198263250078	5.02099352790098e-16
"TBL1X__pos"	9.1775987750081	2.69619673510215
"TNIK__pos"	3.68996977858979	6.84982662730054
"TPT1__pos"	3.5618799699988	6.82140835791496
"TRIM74__pos"	8.35762128027379	1.11913216718283
"UBA52__pos"	2.76081948117083	9.64158671750277
"UBXN1__pos"	2.11639227502259	7.54839384728068
"UPF2__pos"	1.30527228880969	8.95865624424478
"UTP14A__pos"	1.74875224106847	8.87730714300725
"WDR43__pos"	7.71878553228263	2.29178308183278
"WDR60__pos"	4.12605016369165	6.56569018928074
"ZNF330__pos"	2.45483406543511	9.11810680918756
"ZNF614__pos"	0.406959428465844	11.6615880435623
"ZNFX1__pos"	7.31702366615281	2.51879438374188
"ARHGAP30__neg"	2.2550493468807	8.91349953881985
"ATPIF1__neg"	0.542367976908702	10.331038860651
"BCLAF1__neg"	6.54620467162573	3.7610277034797
"BIN3__neg"	0.478037660657967	11.1253466749655
"BRD4__neg"	10.397506918809	2.22044604925031e-16
"CARD11__neg"	7.37196300855888	2.91622235611497
"CCAR1__neg"	8.45213124100001	1.32132570672327
"CCDC47__neg"	1.48233968180837	8.91365081096086
"CD27__neg"	8.69153232813591	0.677866362817366
"CD3D__neg"	9.7940918319138	0.088595044971132
"CD99L2__neg"	2.89478996996457	8.17166026678309
"CEACAM16__neg"	1.31614708532524	11.4300223243287
"CFL1__neg"	1.57900412982393	9.25641212039506
"CHMP2A__neg"	8.99607570764207	0.601767078436561
"CLINT1__neg"	7.83854250489547	3.26098701009671
"CLPSL2__neg"	1.14501778698945	1.25895124942875
"CYP2W1__neg"	2.85429890608724	9.49242920353931
"DDX19A__neg"	6.01675896685567	4.09345016462634
"DDX24__neg"	8.28144507746414	0.639381029608392
"DEF6__neg"	2.22044604925031e-16	12.013663780833
"DKC1__neg"	9.51407456045258	0.712969072034073
"ECHS1__neg"	8.36603128974571	1.81036216038636
"EIF2S2__neg"	2.22044604925031e-16	11.2831095043033
"ESF1__neg"	1.38493493635039	9.20127829907344
"EXOSC2__neg"	7.71233581528426	2.26982028724916
"FBXL16__neg"	3.56570797179368	7.51050574912018
"GADD45GIP1__neg"	4.79003007670286	6.00703177754306
"GBP2__neg"	11.4303367714173	0.198544426320904
"GIGYF1__neg"	2.22044604925031e-16	11.4878970312699
"GOLGA3__neg"	1.76539919530977	8.88621826868332
"GPI__neg"	5.75827983290199	5.13100317340142
"GPS2__neg"	8.51064371310851	1.20685403085458
"HDGF__neg"	5.98584575940097	4.06098408911704
"HIST1H2BC__neg"	7.98611040481337	1.99371662707052
"HIST1H4C__neg"	9.13038954291678	0.860685855351252
"HMCES__neg"	7.55195997141954	2.49666960943106
"HMGN5__neg"	2.22044604925031e-16	11.4033193738438
"HSPE1__neg"	5.4516473860027	4.58173644128422
"HTATSF1__neg"	2.22044604925031e-16	11.1646151524892
"IFITM1__neg"	0.108786344118542	12.0838633890356
"LGALS14__neg"	2.22044604925031e-16	12.503550054367
"LMNB1__neg"	9.83314693699797	2.22044604925031e-16
"LRRC74A__neg"	3.79246182834174	8.88107060706463
"LRRN2__neg"	2.22044604925031e-16	12.4963565305597
"LUC7L2__neg"	8.07132638246631	2.7764554524728
"LUZP1__neg"	9.08228921896537	0.815987385464376
"MAGOHB__neg"	3.23873158645141	7.87444545515975
"MAN1C1__neg"	4.12954365741124	7.63041324075921
"MCM2__neg"	2.22044604925031e-16	10.9774957856381
"MIF__neg"	10.3382150650477	0.969174154933891
"MPHOSPH10__neg"	10.2128712066006	0.996100215561366
"MRFAP1__neg"	8.36217835817723	1.86194326495853
"MYB__neg"	6.16643776682065	3.98454660297245
"MYBPC2__neg"	2.22044604925031e-16	11.4388219104671
"MYH9__neg"	9.42970406003748	1.53479148713996
"NASP__neg"	8.73266651826816	1.22662058385281
"NEDD8__neg"	0.583005518699129	9.65633339337231
"NMT1__neg"	9.41217642796287e-07	11.7506276884952
"NNAT__neg"	2.22044604925031e-16	11.4719242197394
"NSA2__neg"	7.73425928965291	2.22717630058696
"NUBPL__neg"	0.809415596380858	9.68460739192886
"NUPR1__neg"	2.22044604925031e-16	9.4660597088724
"PAK1IP1__neg"	1.22875468342239	9.39563088192566
"PARP1__neg"	4.84455865750062	5.80408011703241
"PDHB__neg"	4.9221249707565	5.3002834842524
"PET117__neg"	8.29207453810739	1.50709031880288
"PHB2__neg"	3.67685718092493	6.03650567835022
"PHRF1__neg"	1.13690128055303	9.21745090179097
"POLR2J__neg"	7.86892637582754	2.52517595715842
"PPP1R7__neg"	0.692241758652228	10.0214728646308
"PSD__neg"	0.359667486211299	10.8502340390797
"PSME1__neg"	2.22044604925031e-16	10.5964590510611
"PSMG1__neg"	6.78219826231052	4.26914729907985
"PTPN7__neg"	10.0192773535523	0.385470483513075
"RAPGEF6__neg"	3.57605528620648	6.20795488844796
"RBM5__neg"	6.71813452932295	3.64581900831671
"RPL10A__neg"	8.66048634041099	2.48735848371577
"RPL13A__neg"	7.66572261891472	2.32748177919873
"RPL26L1__neg"	0.218960031302328	10.2903665413169
"RPL3__neg"	10.162656708093	0.815871158028139
"RPL35__neg"	10.0532525447443	2.22044604925031e-16
"RPL36AL__neg"	7.21360996835215	3.25249893873053
"RPS11__neg"	5.29231452749423	4.5132439265025
"RPS7__neg"	9.93374584210708	2.22044604925031e-16
"SAFB2__neg"	9.57304556625147	2.22044604925031e-16
"SELL__neg"	7.81321928231575	2.69174443251742
"SERBP1__neg"	7.3388674398029	3.14538434281141
"SGPL1__neg"	2.22044604925031e-16	10.7999570753822
"SLC12A8__neg"	0.180581048974638	11.0878557887534
"SMC3__neg"	10.8529165927669	2.22044604925031e-16
"SPCS2__neg"	8.05549228835523	2.23933704992455
"SRP14__neg"	3.13679450945176	7.30962310543104
"SRSF3__neg"	6.40063988991246	3.68100252947029
"ST6GALNAC3__neg"	0.946721413524994	10.2906671239987
"SUPT5H__neg"	5.7747976910427	4.30717594256881
"TAPBPL__neg"	0.496791023850206	10.0343383102005
"TCF7__neg"	4.55032901821575	5.80328906687768
"TLCD1__neg"	0.273500453357438	11.7431021905385
"TMSB10__neg"	7.29784893605153	2.78412891941392
"TNIP1__neg"	9.30448142591707	0.641119597418571
"TOMM40__neg"	8.38338184437737	2.64223388384964
"TONSL__neg"	8.21356582384175	2.00929592352708
"TTN__neg"	2.94717569550242	7.25707625174492
"VPS72__neg"	0.369472271165444	10.4298936063273
"WAS__neg"	2.22044604925031e-16	10.841107221311
"ZC3H8__neg"	0.449323069023243	10.1407978919758
"ZMAT2__neg"	8.14530825694303	1.93995399376872
"ZNF830__neg"	5.11725651635202	4.57716986897987
"AC074033.1__neg"	2.22044604925031e-16	10.4783915286219
"ADGRF1__neg"	3.24671590873402	9.40660279460534
"AHSA1__neg"	4.44921840846349	5.30824886343256
"AMIGO3__neg"	3.70696392099803	8.50242586054089
"ANP32E__neg"	0.013669474871914	10.4337172902588
"APOC4__neg"	2.21372732957682	10.4639702324217
"ARL6IP4__neg"	9.78312461466674	2.22044604925031e-16
"ATP1A3__neg"	1.41082182064739	11.1917854431411
"BLOC1S1__neg"	9.47975342628215	1.21947559513318
"BRD7__neg"	8.94493550460261	0.827215461746552
"BRMS1__neg"	2.22044604925031e-16	11.0307018431331
"C1orf35__neg"	9.33693990378102	0.977964515417424
"C2CD4D__neg"	2.22044604925031e-16	12.5608051652076
"C8orf44.SGK3__neg"	2.22044604925031e-16	11.7504297810185
"C9orf78__neg"	0.16508336825461	10.2371718661235
"CCDC12__neg"	2.22044604925031e-16	11.5203444525107
"CCT3__neg"	4.76153172386015	5.66572884193988
"CD5__neg"	9.47364836804336	1.69326317912587
"CELA2B__neg"	2.63291513297277	9.89199270121125
"CHCHD6__neg"	2.22044604925031e-16	10.7193799006875
"CHD3__neg"	9.51575139290671	0.0958031781651782
"CHST2__neg"	4.65794056597114	5.45173690837039
"CKM__neg"	2.73432117351302	9.64206887100142
"CLTA__neg"	3.00389539708098	6.91103962572436
"COPS6__neg"	7.43733065015378	2.47171888548714
"COX4I1__neg"	10.1927873556362	0.190664089164833
"CRIP1__neg"	8.18302840009607	2.02363465764842
"CSRNP2__neg"	0.562837199225956	10.0265805690177
"DDX54__neg"	6.88447762609955	3.27579593847996
"DNAJC11__neg"	6.21782153546489	3.92977581517059
"DNMT1__neg"	9.51472771559261	0.214234090198765
"DYNC1I2__neg"	3.59972579039924	7.32606587879497
"EEF1G__neg"	4.99876554240884	5.40802598175443
"EHMT1__neg"	0.396374467445541	10.9128326088142
"EIF2B4__neg"	8.71284662226913	1.79087600592255
"EIF3D__neg"	9.66768267194409	0.154139584933016
"EIF4A1__neg"	0.0806341972671812	11.4246196824939
"EIF5B__neg"	10.0452529110428	0.337863150260173
"EMILIN1__neg"	2.22044604925031e-16	11.8838651623809
"ENDOG__neg"	2.22044604925031e-16	11.1672320454885
"EPHX2__neg"	0.820106591352847	9.58430444846982
"EPN1__neg"	2.22044604925031e-16	11.8164369907807
"ETHE1__neg"	2.22044604925031e-16	10.4981743549161
"EZR__neg"	10.945687502351	0.497086538898221
"FAM50A__neg"	2.22044604925031e-16	11.5042617284376
"FHIT__neg"	3.63467700666908	4.88658701031601
"FKBP2__neg"	9.63878450969656	2.22044604925031e-16
"GLI1__neg"	2.22044604925031e-16	11.5711951286216
"GOLGA8A__neg"	2.61392788713922	8.23208980062371
"GOLIM4__neg"	6.97158777855202	2.8890197703337
"GPATCH4__neg"	0.191636624863554	11.968856014347
"GPRC5A__neg"	2.20697596140901	10.3474727114221
"GTF2F1__neg"	7.8908829626885	2.26061638063072
"H1FX__neg"	2.22044604925031e-16	10.8923450639574
"HIST1H1B__neg"	2.64253926194066	7.35397475586482
"HIST2H2AA4__neg"	2.22044604925031e-16	10.7372202896548
"HNRNPAB__neg"	8.51407998000465	2.46515952723349
"HNRNPM__neg"	8.59682543325305	1.13093684367601
"HNRNPUL2.BSCL2__neg"	2.22044604925031e-16	8.3109958104278
"HSP90AA1__neg"	4.11584895810298	5.74658987199745
"HSPA8__neg"	2.52708339914893	7.95758133271437
"IL23A__neg"	6.11804652339876	4.25519892871319
"ING2__neg"	9.34923401423039	0.68089288286603
"ITIH2__neg"	3.29526611062078	9.25268408300613
"JADE2__neg"	3.98297966686511	6.67092052159322
"KPNA1__neg"	7.88396181983995	2.86854938077393
"KRR1__neg"	9.5325804094065	1.01703192837338
"LAGE3__neg"	9.00447281321201	1.90278758836106
"LCP1__neg"	9.61971074455876	1.04385884389735
"LEO1__neg"	9.26744491989218	0.611647977792093
"LIG1__neg"	0.253524828045764	10.4552261588869
"LMNB2__neg"	2.22044604925031e-16	12.1261525241194
"LUC7L3__neg"	8.9442887012529	0.781373285986978
"MAP3K14__neg"	9.94690931507404	0.422638519534861
"MCM3__neg"	9.28141320847904	0.516297543461126
"MED19__neg"	2.22044604925031e-16	10.9425347848111
"MEOX1__neg"	2.80781469810438	7.62379939204577
"MFAP1__neg"	2.22044604925031e-16	10.7672630073698
"MLKL__neg"	4.94628195784748	5.06144885551228
"MPHOSPH6__neg"	4.52161122145879	6.28219319651765
"MSH6__neg"	3.47521541814047	6.43029435800781
"NBPF19__neg"	8.92087491701357	1.13057509345307
"NDUFA12__neg"	4.48488806132038	6.28961740842484
"NFKBID__neg"	5.92775902576745	4.10980087426479
"NIM1K__neg"	2.22044604925031e-16	11.8924464722869
"NKD1__neg"	0.434583257679451	9.7065771068716
"NOC2L__neg"	0.368297099597226	10.2372342482965
"NOL12__neg"	2.22044604925031e-16	11.069087939878
"NOL7__neg"	1.02428614326271	9.567485903979
"NOP14__neg"	3.95651353984689	6.20715595235006
"NOSIP__neg"	0.918597339858879	9.72215623597928
"NSRP1__neg"	7.31457718466793	3.04261809364164
"NUCB1__neg"	6.95781815755513	3.45117463817789
"OR1K1__neg"	3.17389400699199	9.36608721758243
"OS9__neg"	8.99375408272892	1.01407435677915
"PA2G4__neg"	10.3534100703038	2.22044604925031e-16
"PDS5B__neg"	5.57368875208944	5.03258754466912
"POGK__neg"	3.23678504157777	7.50999509281235
"POLR1A__neg"	8.8342519643465	2.21639306019276
"PPP2R2D__neg"	8.42215655039296	2.36687032883159
"PSMC3__neg"	1.28856712122571	9.0751466018549
"PSTPIP1__neg"	0.349004818330755	5.98991287607414
"RAB11FIP4__neg"	9.77710629730502	1.04058258196941
"RAB35__neg"	0.834376321587961	9.94261161868182
"RAD23A__neg"	8.87120571771512	0.740643459827006
"RANBP3__neg"	6.50460764353633	0.365053463758001
"RBM10__neg"	4.37683963411623	5.54650791934839
"RBM19__neg"	9.63935342521393	2.22044604925031e-16
"RECQL__neg"	5.85070374022502	4.18202149898685
"RNF187__neg"	7.43151372759105	2.36144223907504
"RPL18A__neg"	9.60325838000874	0.463052108546687
"RPL23__neg"	8.18983501258596	1.9057675245676
"RPS16__neg"	0.481230600201628	10.9826536367648
"RPS2__neg"	7.98227083100212	2.18686439902242
"RPS25__neg"	6.37126080776817	3.77220205242409
"RPS8__neg"	9.93664098279293	2.22044604925031e-16
"SART1__neg"	9.3029642079142	0.428927653370467
"SEBOX__neg"	2.88398856910848	9.79861450490626
"SFMBT1__neg"	2.22044604925031e-16	11.0330457069128
"SLC16A8__neg"	1.86131889949623	10.8604013780254
"SSRP1__neg"	6.3895121677272	3.47560072061168
"STAT5A__neg"	10.1622591624243	0.568090619804225
"STMN3__neg"	3.33172460015243	7.69163321550342
"SUPT16H__neg"	9.39852903989416	0.790964979237257
"TCEAL4__neg"	5.01197738186894	5.07591880469544
"TMIGD2__neg"	0.641496468412032	10.4921981652705
"TNIP2__neg"	10.4822618588484	0.637281187866251
"TOP1__neg"	2.22044604925031e-16	10.6904633278878
"TPM3__neg"	0.467189823160603	10.7742118293213
"TRIOBP__neg"	0.180135701121274	10.5227082735109
"TUFM__neg"	8.57608508196297	1.44474728249482
"ULK4__neg"	4.96008646639213	4.91226888684978
"UPF3B__neg"	7.32651347492461	2.63173775651633
"VAV1__neg"	10.0557251627898	2.22044604925031e-16
"WBP11__neg"	9.35548264274712	0.492248154393995
"WDR70__neg"	9.54563441120297	2.22044604925031e-16
"XRRA1__neg"	1.90917278169048	8.77352797785727
"ZBED2__neg"	9.28738478179021	1.66701924025662
"ZC3H13__neg"	8.66755930276141	0.844065148144036
"ZFHX3__neg"	3.51328740629288	9.18483799391933
"ZNF616__neg"	1.21567564644377	10.201829038021
"ZNF622__neg"	0.458265377235568	9.64408697299719
"ZPR1__neg"	8.62229596269945	1.31372346224672
"ZRSR2__neg"	3.09117672035063	7.28226576561646
"AAMDC__neg"	2.22044604925031e-16	11.3994039470036
"ACTG1__neg"	9.41450170487698	1.07297444456965
"ADRM1__neg"	0.0932383461213778	10.4335711285276
"AHNAK__neg"	10.5943450883282	2.22044604925031e-16
"AP3D1__neg"	4.06457738764752	5.85641346236555
"APOBR__neg"	7.09715107715911	3.18280045200126
"ARHGAP11A__neg"	5.63731520888638	4.84742130275587
"ATG3__neg"	1.10903392906408	10.2183549894879
"BCCIP__neg"	0.479537243251306	10.647120277464
"BUB1B__neg"	1.98590293136073	9.81011187695139
"C19orf53__neg"	2.22044604925031e-16	11.6778804197652
"C19orf67__neg"	2.61351057533778	9.82436796538058
"C2orf74__neg"	2.31415591845343	8.67363338270961
"C3orf30__neg"	5.0279615659167	7.59214594563414
"CCDC134__neg"	6.23123016026123	3.46704912774775
"CCDC167__neg"	2.22044604925031e-16	11.227766962324
"CCDC51__neg"	2.22044604925031e-16	11.2231542424689
"CCDC91__neg"	9.52443687981271	0.646381713214197
"CCR7__neg"	2.86264595768493	7.78314117924914
"CD7__neg"	1.68288759268779	9.03737636466507
"CDC37__neg"	6.77845421820789	2.92314095331214
"CDK11A__neg"	7.29650526623077	2.49594858087774
"CENPB__neg"	4.07615086947626	6.03495985385409
"CFDP1__neg"	3.37544639078645	7.67300440623374
"CHD4__neg"	8.28964063319247	1.71510193995606
"CLPTM1L__neg"	2.00549338313116	9.96603485267708
"CLTB__neg"	0.782541971535568	8.56698662040652
"COQ5__neg"	5.43789763116628	4.56049636867725
"COX17__neg"	8.06220971263734	1.95394570501095
"CRLF1__neg"	3.0906884799662	9.27604374733977
"CTCF__neg"	8.76940064955675	0.554016161622454
"CTSL__neg"	9.20737059227493	0.871162569202879
"DBI__neg"	2.22044604925031e-16	10.3816414704201
"DDRGK1__neg"	9.58684031334334	0.80454806485643
"DDX27__neg"	4.23370729251642	6.27861081990417
"DHX38__neg"	8.57151527056871	1.55425693442855
"DNAJC17__neg"	1.04553606623515	9.05777058915098
"EEF1B2__neg"	5.87452569266806	4.042225657861
"EFHD2__neg"	5.4688586669332	3.74427582530846
"EIF3A__neg"	9.29321134785713	0.186774844366412
"EIF3J__neg"	3.61338788030591	6.56926668939665
"EIF4E2__neg"	0.0970419864053255	11.120196649195
"ERP29__neg"	10.3477130929529	0.756129846613742
"FBL__neg"	7.44158363971766	3.01878390980654
"FBXW12__neg"	2.83056761692663	9.81834194678063
"FTSJ3__neg"	10.0284150893539	2.22044604925031e-16
"FUK__neg"	0.505573868947335	10.8284693480387
"FUT3__neg"	3.88541136514509	8.73091699556551
"GMFG__neg"	4.98897021680381	5.12079372887546
"GOLGA8B__neg"	7.58630053244106	2.62432887829427
"GPATCH11__neg"	2.7591525330141	7.6037678928152
"GZMM__neg"	0.592190751301633	9.9611194295696
"HADHA__neg"	8.73858758377827	0.278936227429042
"HAVCR1__neg"	0.984062220521718	10.867025527923
"HCLS1__neg"	9.85930398946674	0.446208138307473
"HIST1H1C__neg"	7.37383598429683	2.36796778535989
"HNRNPD__neg"	9.98544555546795	2.22044604925031e-16
"HNRNPH3__neg"	7.22018281525564	3.09340849121806
"HSP90AB1__neg"	2.22044604925031e-16	11.0220277200745
"HSPA9__neg"	0.978437376378681	9.86138209742874
"IDH2__neg"	0.456850603688758	10.2804767086693
"IGBP1__neg"	0.330681726406659	10.5287472952779
"IGFL2__neg"	1.93729715347824	10.2715316885087
"IL27RA__neg"	10.5343772329567	2.22044604925031e-16
"ILF2__neg"	4.46635227494449	4.16610946710277
"IMPDH2__neg"	8.31832515225213	2.5122449896169
"INCA1__neg"	2.22044604925031e-16	12.4631758994169
"IPO4__neg"	2.22044604925031e-16	11.4159943462596
"JRK__neg"	5.31487458743525	4.5094622119587
"L3MBTL3__neg"	1.48933905686535	9.06341493921068
"LRPAP1__neg"	10.2029474394339	0.56757152141993
"LSM3__neg"	9.15955537027079	0.503587992911624
"MAP7D1__neg"	0.0043930017357783	10.4156080984604
"MPHOSPH8__neg"	10.5452388414695	0.55130606381424
"MPND__neg"	3.82737989206884	6.50576331988799
"MRPS21__neg"	9.17844857418747	1.61479498051091
"MRPS26__neg"	2.22044604925031e-16	11.6935113629224
"MTFP1__neg"	2.22044604925031e-16	10.9420970785394
"NACA__neg"	5.41048868751007	4.63918582223355
"NBPF20__neg"	9.83879335717871	1.12900609688572
"NCL__neg"	2.34511343429369	8.66640188738328
"NHP2__neg"	9.68623923604936	2.37488419565309e-08
"NME1__neg"	2.95789300113109	6.36091714542769
"NR1H2__neg"	7.26608162393629	2.37372936334165
"NRBP1__neg"	2.22951284797327	7.99032175931434
