"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"
"SLC19A2"	"SLC19A2"	-0.358315673782164	0.564228986811992	-0.495697501807641	0.695064357181438	-0.524718750813281	"IS04"	0.695064357181438
"TTC9C"	"TTC9C"	-0.260483652737825	0.15103711487164	-0.252183102486454	0.691356157060639	-0.556965879852547	"IS04"	0.691356157060639
"DSC2"	"DSC2"	0.627253900172959	-0.693320228950415	-0.475473569954667	0.691178318898102	-0.569936052380838	"IS04"	0.691178318898102
"DAAM1"	"DAAM1"	-0.50108913118217	-0.219039966203237	-0.468982350362797	0.682805957211852	0.263191465962341	"IS04"	0.682805957211852
"GTF2H3"	"GTF2H3"	0.101699109788821	-0.0420062407636468	-0.702147038617665	0.681939495291897	-0.271988678302936	"IS04"	0.681939495291897
"ZKSCAN8"	"ZKSCAN8"	-0.382450192540861	0.544184278762249	-0.941021828529145	0.68033348407023	0.0375685367347828	"IS04"	0.68033348407023
"DTWD2"	"DTWD2"	-0.166817530946683	0.224009888399519	-0.531106984383866	0.679545593692969	-0.389144280820238	"IS04"	0.679545593692969
"SUMO1"	"SUMO1"	0.552108339741124	-0.626559186387624	-0.414306830214237	0.678824842262034	-0.594437951660028	"IS04"	0.678824842262034
"GABARAPL2"	"GABARAPL2"	0.0838377630683601	-0.843794861054591	-0.730603924746669	0.674966017218194	0.450338136535753	"IS04"	0.674966017218194
"GPALPP1"	"GPALPP1"	-0.522629853011913	0.506556256734998	-0.346268332186671	0.674657157540154	-0.437439767253792	"IS04"	0.674657157540154
"EPRS"	"EPRS"	0.540931054754255	-0.216437598314029	-0.374794256980676	0.672017675789163	-0.954946737337173	"IS04"	0.672017675789163
"DESI2"	"DESI2"	-0.175453471538584	0.238264618046909	-0.416931901832561	0.667684311866513	-0.502269930043512	"IS04"	0.667684311866513
"BNIP2"	"BNIP2"	0.331433018633023	-0.595172784167123	-0.596619051166175	0.662324804579325	-0.153996518894492	"IS04"	0.662324804579325
"TMSB15B"	"TMSB15B"	-0.12331466557903	0.433882965035885	0.118886636080444	0.650374006322893	-1.29471348055446	"IS04"	0.650374006322893
"CYP4V2"	"CYP4V2"	-0.118444973171843	0.0699043283622138	-0.412690066837826	0.648905626672476	-0.402744718574584	"IS04"	0.648905626672476
"NR2C1"	"NR2C1"	-0.584756808980494	0.327489475440716	0.116701402568638	0.645649550324761	-0.699050616311135	"IS04"	0.645649550324761
"HIVEP2"	"HIVEP2"	0.190124284211758	0.235956171215026	-0.375223531975638	0.645603753495545	-0.910314436870274	"IS04"	0.645603753495545
"G3BP1"	"G3BP1"	0.297086315460125	-0.242271268836509	-0.422053492018315	0.639294698655002	-0.570072968230237	"IS04"	0.639294698655002
"ATP2A2"	"ATP2A2"	-0.409182009391014	0.110205646334311	-0.173200372372639	0.636228393896827	-0.371568922700196	"IS04"	0.636228393896827
"EIF3E"	"EIF3E"	0.075997410906725	-0.222996146995881	-0.462716367951099	0.635077221086713	-0.295444323152452	"IS04"	0.635077221086713
"IDI1"	"IDI1"	-0.174537338098526	0.283528163108465	-0.733727413064802	0.632093661811139	-0.134710072089752	"IS04"	0.632093661811139
"ZNF697"	"ZNF697"	-0.0893083713841143	-0.378012877704062	0.0933893674381486	0.630566610367653	-0.604925935287686	"IS04"	0.630566610367653
"BOLA2"	"BOLA2"	-0.15048485832532	-0.394471467876595	-0.70141700382701	0.629568844065329	0.365821813707085	"IS04"	0.629568844065329
"MMD"	"MMD"	-0.309582428303967	-0.746245627577159	-0.295352327384726	0.628480770101024	0.374878596184192	"IS04"	0.628480770101024
"PCBD2"	"PCBD2"	-0.993363815010395	0.303558503156228	0.198345541796313	0.627321726019897	-0.302710677907743	"IS04"	0.627321726019897
"TCP11L2"	"TCP11L2"	-0.923205258985011	0.523404615609395	-0.481403714365066	0.624039959843409	0.205763192301539	"IS04"	0.624039959843409
"ZNF189"	"ZNF189"	-0.254606240182943	0.48360745761019	-0.885172666753083	0.622776125322963	-0.0302187555571163	"IS04"	0.622776125322963
"DTD2"	"DTD2"	0.222814389986471	0.162126447364001	-0.168038516046856	0.619345455359075	-1.07883085717504	"IS04"	0.619345455359075
"UBE2Q2"	"UBE2Q2"	-0.833956379833764	-0.12787970804625	0.0534669965282324	0.608510209450831	0.0700332110152775	"IS04"	0.608510209450831
"SLC39A9"	"SLC39A9"	-0.309524963278582	0.537551010941542	-0.409546434866874	0.605675315021731	-0.523074206530469	"IS04"	0.605675315021731
"EML5"	"EML5"	-0.239468641446843	0.353790091717222	-0.58164630692777	0.602774525338863	-0.250451098773523	"IS04"	0.602774525338863
"RAP2A"	"RAP2A"	-0.158566972221649	0.124795852588117	-0.385032022933558	0.598394008378015	-0.362819843410665	"IS04"	0.598394008378015
"PABPC5"	"PABPC5"	0.406017845007506	-0.536101892842427	-0.24043114423854	0.593648220688013	-0.583030008402777	"IS04"	0.593648220688013
"LEPROT"	"LEPROT"	-0.546279667994006	-0.549932734759086	-0.228617532579639	0.593270042545997	0.444845938589079	"IS04"	0.593270042545997
"CCDC50"	"CCDC50"	0.06248883242848	0.263087075507814	-0.112075556064728	0.591958936875121	-1.01199201458845	"IS04"	0.591958936875121
"MYLIP"	"MYLIP"	0.104658046623113	0.267012524634516	-0.202957511304625	0.5884858712581	-0.954072654992449	"IS04"	0.5884858712581
"FBXO48"	"FBXO48"	-0.575182167651856	-0.117576211123253	0.020104150005077	0.587832371165823	-0.150981989566017	"IS04"	0.587832371165823
"PSAT1"	"PSAT1"	-0.18583871621713	-0.376971761629282	0.168467847384816	0.586652131107449	-0.522221157588742	"IS04"	0.586652131107449
"NECAP1"	"NECAP1"	-0.885452975395948	0.443416990228105	-0.459119615887662	0.585549216531929	0.261439074610758	"IS04"	0.585549216531929
"SPAST"	"SPAST"	-0.457627570163686	-0.0917200153031244	-0.44231333829561	0.583641142476832	0.22427890390338	"IS04"	0.583641142476832
"HNRNPC"	"HNRNPC"	-0.00347589504321333	-0.721028423538592	0.263059928874407	0.578230749646155	-0.52934721623653	"IS04"	0.578230749646155
"GPR160"	"GPR160"	-0.269673788197175	-0.425890996764836	0.0962738697299994	0.575814896324915	-0.29486118431638	"IS04"	0.575814896324915
"CYBRD1"	"CYBRD1"	-0.329016592677799	-0.296220048978718	-0.0155314964877841	0.570513706470209	-0.204868746278603	"IS04"	0.570513706470209
"KHDRBS1"	"KHDRBS1"	0.196210396481697	-0.253950728529129	0.444405187594388	0.560581185999796	-1.30783032563232	"IS04"	0.560581185999796
"GDI2"	"GDI2"	0.530010699771534	-0.141068209598111	-0.344963407063919	0.559329852231062	-0.876305492644126	"IS04"	0.559329852231062
"ZMAT3"	"ZMAT3"	0.0643188543100383	0.0880338574304107	-0.732140339327402	0.558672953560527	-0.127627210434105	"IS04"	0.558672953560527
"ARHGAP6"	"ARHGAP6"	-0.58702152031694	-0.553371705891666	-0.089516829723696	0.555703450278628	0.390147242957642	"IS04"	0.555703450278628
"ILKAP"	"ILKAP"	-0.606437766249547	0.262883883511695	-0.034573960618611	0.526514616167292	-0.281360665107903	"IS04"	0.526514616167292
"C17orf80"	"C17orf80"	0.359078911746694	0.113937067035858	-0.562348638025134	0.519890508967323	-0.601698254002239	"IS04"	0.519890508967323
"QDPR"	"QDPR"	0.245668511851052	0.0864299525853754	0.279193610140244	0.515774532037572	-1.39246003496791	"IS04"	0.515774532037572
"EPB41L4A"	"EPB41L4A"	-0.311696362788556	0.0990330096730808	0.261165243463156	0.514198462637592	-0.778056697738771	"IS04"	0.514198462637592
"ZNF112"	"ZNF112"	-0.231426242204305	0.317911339372014	-0.119625900966865	0.513953158119277	-0.618711052676201	"IS04"	0.513953158119277
"KPNA4"	"KPNA4"	-0.372867767240695	0.403733084007552	-0.672628303266737	0.50059682291379	0.101599991931645	"IS04"	0.50059682291379
"CHIC1"	"CHIC1"	-0.47506895998488	-0.608307323863822	0.109246591963054	0.499857260416292	0.172452922816971	"IS04"	0.499857260416292
"ZNF367"	"ZNF367"	-0.406508047777748	0.302013284830904	-0.512125684582779	0.498346253080133	0.0454219493471906	"IS04"	0.498346253080133
"ADAM9"	"ADAM9"	0.0857940919808874	-0.694633170094417	-0.163975339985679	0.497352016021692	-0.0530650753756796	"IS04"	0.497352016021692
"NUP155"	"NUP155"	-0.25903183606798	0.340177340093347	-0.0360584196136125	0.49288200545612	-0.670412083497905	"IS04"	0.49288200545612
"DPY19L3"	"DPY19L3"	-0.376591470916005	-0.30923700955364	0.0893876069667399	0.492489272983298	-0.147728787509811	"IS04"	0.492489272983298
"FTO"	"FTO"	-1.27104690583054	0.212167216717741	0.27701583255288	0.485482887267017	0.189064777000402	"IS04"	0.485482887267017
"SLC10A7"	"SLC10A7"	-0.18623578778188	0.285710929617553	-0.773696146375909	0.485062495573414	0.132732023468283	"IS04"	0.485062495573414
"ZNF674"	"ZNF674"	-0.890909013451476	0.186847457132663	0.0648729876401601	0.482675876488094	0.0406226223925985	"IS04"	0.482675876488094
"FAM217B"	"FAM217B"	-0.205678767030816	-0.0324190890436955	-0.00592294754136219	0.47542456269474	-0.429417733252114	"IS04"	0.47542456269474
"ITGB3BP"	"ITGB3BP"	-0.87308820410881	0.0886377906437835	-0.195481670166073	0.472021704576999	0.40911003099736	"IS04"	0.472021704576999
"DCTN4"	"DCTN4"	-0.592261866841412	0.404889194697079	-0.0263028457188709	0.471252864804365	-0.34340189869707	"IS04"	0.471252864804365
"LRFN1"	"LRFN1"	-0.155282705636071	0.197109307315773	0.447078506296037	0.471187736537116	-1.17407984045488	"IS04"	0.471187736537116
"SEL1L"	"SEL1L"	-0.014845750878912	-0.656997127607682	0.325254932211944	0.465892219871909	-0.47759969150116	"IS04"	0.465892219871909
"TXNDC15"	"TXNDC15"	-0.228913321421227	-0.233028570535139	-0.268011399464352	0.465708736855138	0.0684617505290541	"IS04"	0.465708736855138
"TBC1D23"	"TBC1D23"	-0.613091278881514	-0.0658090058189164	-0.0803727638177061	0.461143807150226	0.142314918541895	"IS04"	0.461143807150226
"CLCC1"	"CLCC1"	-0.524616281604644	0.357033665929574	-0.0140522507987975	0.454531272271777	-0.366664109593027	"IS04"	0.454531272271777
"CCNG1"	"CCNG1"	0.0885749996175272	0.0798270779206037	-0.772523660783547	0.451474055294125	0.0525938218325975	"IS04"	0.451474055294125
"TNFRSF10D"	"TNFRSF10D"	-0.0643011277154534	0.0999341371412217	-0.392961662271888	0.444450913866071	-0.213495368145363	"IS04"	0.444450913866071
"HSDL2"	"HSDL2"	0.0821216521685776	-0.0744044340412181	-0.189012154930648	0.433830262354157	-0.440958516440231	"IS04"	0.433830262354157
"LCA5"	"LCA5"	0.0290215047905469	-0.329337855125237	-0.306631192589599	0.427267311423435	-0.0322572619047946	"IS04"	0.427267311423435
"SUCNR1"	"SUCNR1"	0.320235900462796	-0.488009534582056	0.123680310586906	0.414355823361672	-0.679180914339792	"IS04"	0.414355823361672
"MYZAP"	"MYZAP"	-0.303367559332085	-0.342677489948072	-0.161862277614234	0.405283810483149	0.207592749003297	"IS04"	0.405283810483149
"FGF5"	"FGF5"	-0.246077078376485	-0.224923550514645	0.309490425698635	0.401335648855584	-0.473311734796463	"IS04"	0.401335648855584
"MKLN1"	"MKLN1"	-0.73673672391379	0.0347187652096838	0.00274019097745573	0.398402944581781	0.190424810448346	"IS04"	0.398402944581781
"DDX60"	"DDX60"	0.0139806342099372	0.101666049927221	-0.048010678531208	0.390186739607217	-0.607434520526781	"IS04"	0.390186739607217
"FCHO2"	"FCHO2"	0.0212165366574562	-0.116891828523832	-0.0821988891027496	0.389300251747708	-0.395495805899454	"IS04"	0.389300251747708
"C6orf48"	"C6orf48"	-0.193973944980962	-0.0357252282907189	0.117660537202308	0.384941831018948	-0.447288022000687	"IS04"	0.384941831018948
"TNFRSF11A"	"TNFRSF11A"	-0.20410682932829	-0.386553288425232	0.0843276602102799	0.377635732948853	-0.0992210703802285	"IS04"	0.377635732948853
"HOXB2"	"HOXB2"	-0.288923574777084	-0.0308248838965524	-0.0213761975500358	0.372124460054159	-0.174623845017829	"IS04"	0.372124460054159
"AEBP2"	"AEBP2"	-0.312113043659568	-0.0875747581651779	0.290878850676261	0.37106154634524	-0.450744126721201	"IS04"	0.37106154634524
"ATXN10"	"ATXN10"	-0.304663997724077	0.349284816990151	-0.207907595731112	0.370187526721518	-0.25946166770438	"IS04"	0.370187526721518
"MAP4K4"	"MAP4K4"	-0.518352934196722	0.165730108256178	0.0671903754625902	0.369948460194677	-0.184747727953655	"IS04"	0.369948460194677
"VAMP1"	"VAMP1"	-0.655982756470885	0.360152640818797	0.0441545620387707	0.369216428887249	-0.169485498313857	"IS04"	0.369216428887249
"RARB"	"RARB"	-0.24622598294342	-0.295403497209435	-0.0897045083781267	0.361149717867449	0.0896877612602841	"IS04"	0.361149717867449
"ALDH6A1"	"ALDH6A1"	0.151450129876875	0.00273421856706219	0.335603138213514	0.354613054313591	-1.05254155588385	"IS04"	0.354613054313591
"ATP6V0E1"	"ATP6V0E1"	0.257964757357133	-0.380819507569936	-0.35941685513445	0.347927944849868	-0.0638210300029882	"IS04"	0.347927944849868
"TSPAN12"	"TSPAN12"	0.160021556326528	-0.231214976321904	0.232969781237007	0.331014641405857	-0.720018103619417	"IS04"	0.331014641405857
"AK9"	"AK9"	-0.253210774668338	0.132821916536107	-0.00438081753779145	0.322890864741427	-0.296236021452845	"IS04"	0.322890864741427
"KIF14"	"KIF14"	0.0812364118846879	0.231850528525439	-0.687001874394501	0.31958635930994	0.0294892771155613	"IS04"	0.31958635930994
"C10orf88"	"C10orf88"	-0.450046976117658	0.181920091634777	-0.286941012198168	0.312833426372584	0.206761998494527	"IS04"	0.312833426372584
"GOLGA8S"	"GOLGA8S"	0.028511332610747	0.198476862818077	-0.0792890620704755	0.284979334345461	-0.516357388457588	"IS04"	0.284979334345461
"EPS8"	"EPS8"	-0.206075924139338	-0.0476447601122865	0.18050870045105	0.280819419332761	-0.34469314756223	"IS04"	0.280819419332761
"TRIQK"	"TRIQK"	0.052509075669248	-0.551530781184969	0.234041589962657	0.247042165715611	-0.219909865425587	"IS04"	0.247042165715611
"PKIA"	"PKIA"	-0.134722340810278	0.00344220208019104	0.055989141587128	0.194176764220042	-0.199708411199779	"IS04"	0.194176764220042
"ZDHHC7"	"ZDHHC7"	0.0113930786100443	-0.016829680485331	0.0776912569682442	0.186435653756788	-0.354036886830989	"IS04"	0.186435653756788
"SPARC"	"SPARC"	-0.314605117027112	-0.737573948155481	0.053953138711745	-0.175204004741405	1.14023735868647	"IS05"	1.14023735868647
"VAMP7"	"VAMP7"	-0.0262876739977432	-0.782071401040376	-0.978143205281293	0.469261871536692	1.09193283067646	"IS05"	1.09193283067646
"TRAK2"	"TRAK2"	-0.486746503379517	-0.524247082322255	-0.418509048084472	0.323233390563818	0.960979630411789	"IS05"	0.960979630411789
"CDC14B"	"CDC14B"	-0.261977970325986	-0.275295514504232	-0.210093596314388	-0.110891310614569	0.905062746966916	"IS05"	0.905062746966916
"NMT2"	"NMT2"	0.438444914220224	-0.27967932754933	-0.16248942094399	-0.661884177739363	0.892391237428169	"IS05"	0.892391237428169
"PDZK1IP1"	"PDZK1IP1"	-0.362450369899385	-0.792377815949704	0.110792674639194	0.0267873545760433	0.882456013525355	"IS05"	0.882456013525355
"CLIC4"	"CLIC4"	-0.510966670487901	-0.770833331389334	-0.52463972181386	0.642578830766999	0.849115551381546	"IS05"	0.849115551381546
"SLC2A3"	"SLC2A3"	-0.488910275300408	-0.0177101594406317	-0.838046831331413	0.455637554760084	0.824449247839721	"IS05"	0.824449247839721
"ARPP19"	"ARPP19"	-0.519696579841577	-0.474794965089642	-0.850245047496909	0.773024242117289	0.790934192196323	"IS05"	0.790934192196323
"TUBB1"	"TUBB1"	-0.0525905828925246	-0.371314954741324	0.189229203621658	-0.435926448600461	0.779344770169786	"IS05"	0.779344770169786
"PDLIM1"	"PDLIM1"	-0.144705800324924	-0.389989109410392	-0.21000414114437	-0.0363798928332779	0.765432131789844	"IS05"	0.765432131789844
"MARCH6"	"MARCH6"	-1.05700946041837	-0.00977663024895693	-0.40136350860919	0.586718050476568	0.754195912636197	"IS05"	0.754195912636197
"RBM4"	"RBM4"	-0.826869958827123	0.419574348142934	-0.748225393717426	0.472509749722699	0.7042662182979	"IS05"	0.7042662182979
"RNF11"	"RNF11"	-0.780668538231122	0.486012016953729	-0.721941378237943	0.389137013972781	0.690269421207512	"IS05"	0.690269421207512
"F11R"	"F11R"	-0.638420662210155	-0.444709691892745	-0.201046253164397	0.41081542945009	0.689704888727935	"IS05"	0.689704888727935
"VCL"	"VCL"	-0.528871302177297	-0.266929628264888	0.135378123480335	-0.0116944762734461	0.656974504955291	"IS05"	0.656974504955291
"SMOX"	"SMOX"	-0.650270140165381	-0.382341715139186	0.207365711745587	0.0967017311455653	0.646567251197749	"IS05"	0.646567251197749
"GUCY1B3"	"GUCY1B3"	-0.178998406249748	-0.390175795694469	0.0818911704487306	-0.146789233515847	0.635020992878896	"IS05"	0.635020992878896
"CD226"	"CD226"	-0.610612565255366	-0.0536366369295462	-0.154116556202663	0.197554794900596	0.591955410876845	"IS05"	0.591955410876845
"PCSK6"	"PCSK6"	-0.70926030464464	-0.826116582848436	0.501094781640083	0.206373827519951	0.589436784638194	"IS05"	0.589436784638194
"PBX1"	"PBX1"	-0.930049640585959	-0.270970666458364	0.543928991328931	0.0273708199689442	0.580279874679585	"IS05"	0.580279874679585
"GNAS"	"GNAS"	-0.27246335325233	0.203272439564517	-0.803284704886087	0.312008989560441	0.576371293508409	"IS05"	0.576371293508409
"SCP2"	"SCP2"	0.382435316461764	-0.716370526967919	-0.92808790298218	0.457190417305456	0.557418149865892	"IS05"	0.557418149865892
"ATF2"	"ATF2"	-0.0762349211405293	-0.304530692321596	0.186438326628933	-0.265947520279073	0.508024645170179	"IS05"	0.508024645170179
"PKM"	"PKM"	0.0932890880074585	-0.204497968714667	0.0522003326759378	-0.334257252065009	0.491018908535868	"IS05"	0.491018908535868
"ANAPC5"	"ANAPC5"	-0.500534264802476	0.139439851096971	-0.521190852066639	0.364032936689713	0.484771500678563	"IS05"	0.484771500678563
"PYCR2"	"PYCR2"	-0.390894703439976	0.374873546260386	0.157331201560208	-0.377933051744523	0.481811012539297	"IS05"	0.481811012539297
"AP2M1"	"AP2M1"	0.322879085067811	-0.225908178624682	-0.139590606487975	-0.332215049936838	0.472283208489966	"IS05"	0.472283208489966
"C2CD5"	"C2CD5"	-0.231036974273069	0.316818837183011	-0.798808772041937	0.29614811849801	0.455820347215063	"IS05"	0.455820347215063
"STXBP5"	"STXBP5"	-0.687965689274331	0.412530148680982	-0.525114826631347	0.379166578867869	0.444734743848391	"IS05"	0.444734743848391
"GLRX5"	"GLRX5"	-0.521012237059452	-0.301835629544078	0.289696244864742	0.121194145979677	0.313051382092385	"IS05"	0.313051382092385
"CNR1"	"CNR1"	-0.292214345515332	-0.00670521837691518	-0.169014825270732	0.19632035962246	0.227618408118258	"IS05"	0.227618408118258
