"IS01"	"IS02"	"IS03"	"IS04"	"IS05"
"APOL4__neg"	6.01225737124726	2.90307053649488	2.22044604925031e-16	4.90683205937006	5.20950861139932
"ARMC2__neg"	0.535085210829453	2.23548279671159	1.70709529714871	5.44470142363655	7.56076901838315
"ASTE1__neg"	5.07757581716627	2.22044604925031e-16	4.3755468915156	3.36965737763456	5.79975113905201
"ATP6V1E1__neg"	2.22044604925031e-16	7.28381751246878	2.22044604925031e-16	6.90683661993018	1.96698984212405
"AURKC__neg"	2.04250237748431	3.38143031334037	0.666272295011224	5.04301680462669	6.90062108735429
"C10orf88__neg"	8.1928721576233	1.38604003473828	4.94372002921591	1.26310085897704	2.32810929995899
"C3orf20__neg"	1.10429616726068e-06	0.693552406814229	1.94479951959307	5.62703693182974	8.22045440656223
"CALM2__neg"	2.22044604925031e-16	10.1208926824365	0.469620894812959	2.62516560063062	3.16198187521056
"CD226__neg"	6.9167464932985	5.82031199963778	2.47553195664006	1.70633110383608	2.22044604925031e-16
"CMPK1__neg"	0.572781013465743	3.79591234448819	10.5543005867126	2.22044604925031e-16	0.884917682479254
"CREBZF__neg"	12.9292051449148	2.22044604925031e-16	5.49430376606254	2.22044604925031e-16	2.22044604925031e-16
"CTBS__neg"	1.65155558245384	0.794420040756366	7.90230925333951	2.22044604925031e-16	3.75366385851707
"DESI2__neg"	3.50439208930716	0.808894868733298	4.9313920714602	0.498345090354928	5.54954857475966
"DPY19L3__neg"	5.89795749450294	4.34215303530256	4.51254991703947	0.690731753394928	4.15646887251236
"DSC2__neg"	2.22044604925031e-16	5.84817406400976	4.58682798808906	0.875852381862708	7.17957442580902
"E2F8__neg"	0.382579658909913	0.302030515683763	0.307755697041233	2.54908850086169	11.4592123387125
"ENY2__neg"	4.92295703675379	0.892531880505048	8.05034630395457	2.22044604925031e-16	2.8905318844063
"FAM166A__neg"	4.00007052148047	1.64392069525784	1.71643455704271	6.89338385536874	3.80991367519627
"FAM217B__neg"	3.67025006669913	2.71686998619141	4.43604258755908	2.22756667182721	5.42215057893765
"FAM83E__neg"	3.92672390412936	0.644206863262826	2.22044604925031e-16	6.82414173096464	6.84582877037339
"FTO__neg"	14.8307894853875	1.14030114755462	1.35332335900896	2.22044604925031e-16	2.20214671233822
"GABARAPL2__neg"	2.26013209567292	6.65961922378057	9.50631078257146	2.22044604925031e-16	0.302225577008938
"GORASP1__neg"	9.5347855127124	2.22044604925031e-16	3.10348601968073	2.2665629326697	4.73870088808251
"GPALPP1__neg"	8.06410415518366	2.22044604925031e-16	6.52880048991819	2.22044604925031e-16	5.37198067867838
"GYG2__neg"	3.4500481502775	4.50008201079798	2.22044604925031e-16	3.50749162475813	8.4652312624767
"HAUS2__neg"	2.22044604925031e-16	6.6235632390139	2.8318791948619	2.19032877186279	4.70648251832691
"HSDL2__neg"	4.20164476444381	3.31282855462954	2.95958504990184	0.164067437416314	6.03133130654984
"HTRA1__neg"	2.22044604925031e-16	2.20855624622668	0.0211334841521479	0.296682515109411	11.3601716486374
"IGF2BP3__neg"	7.39288502863556	3.82585916346414	2.22044604925031e-16	2.42752206464848	2.46044384946381
"ILKAP__neg"	7.97395584117672	6.12341220421955e-06	5.54429536600651	0.806536257601608	4.79183293881955
"JAGN1__neg"	0.761131057769083	3.54148932080009	1.82266494252702	3.59088649616548	7.50649056903579
"KHDRBS1__neg"	2.30669559764634	2.06264033870207	1.18153756010333e-07	1.39419930053969	10.6769295488165
"LCA5__neg"	1.33974862137262	5.23499991103683	5.47360150893535	0.917055031934843	4.25245766419188
"LEXM__neg"	1.92683457510542	1.98192523399791	0.720557763400201	6.76963598298926	5.90707223945842
"LIPK__neg"	3.2716233027523	2.28239920459825	4.5017553728071	5.90486808696062	2.25356636360899
"LRRC20__neg"	0.813532270881973	1.30236451897064	2.22044604925031e-16	8.05515567571598	7.27198413546118
"LYPLA1__neg"	3.44028267324715	3.08554108588721	9.79823544624337	2.22044604925031e-16	2.6654773642969
"MAP2K2__neg"	6.04746823787008	2.22044604925031e-16	0.698770926378266	8.24496213414901	2.89156837421142
"MCUR1__neg"	2.22044604925031e-16	6.39755787708336	0.718023503012565	6.03951286308268	3.04600756832044
"MFSD8__neg"	11.4437816590209	1.47924822682022	3.92849015250562	2.22044604925031e-16	3.53947798738611
"MGARP__neg"	3.56539437915707	3.13873975793109	1.41240767548062	6.18659864263181	3.80136926130914
"MON2__neg"	1.13709907754211	2.22044604925031e-16	7.45314612656584	2.22044604925031e-16	5.75982479251167
"MPP7__neg"	8.21466463508924	3.60809457291928	2.22044604925031e-16	1.93293708460937	2.26907978889399
"MYZAP__neg"	4.83838082783866	5.8107460845098	3.2804166306199	2.98036274420146	2.0303513813642
"NAPA__neg"	6.37513591161765	2.22930042300644	2.22044604925031e-16	7.08283418014696	1.46872935903837
"NDUFAF3__neg"	2.90887832101944	5.30603501851231	2.6366922086204	6.10839395069322	1.34629753516194
"NECAP1__neg"	9.18254612055751	2.22044604925031e-16	6.07785747801862	2.22044604925031e-16	3.0628172070611
"NEURL1__neg"	4.51962661707661	3.5621867553514	2.22044604925031e-16	4.19824902924785	5.9792232088058
"NKIRAS2__neg"	1.82504644063393	0.359248014904889	2.22044604925031e-16	4.32891980757577	8.44391141429395
"NPAP1__neg"	7.95283626520806	5.38871171195438	2.22044604925031e-16	3.85053606411442	2.19150225088238
"NUP155__neg"	4.58876235061153	1.09034980493316	3.96826958400575	1.25748827575563	7.3080161566463
"OCLM__neg"	0.0655802513189944	2.22044604925031e-16	2.66860873102134	2.22044604925031e-16	11.2652981497474
"OR1Q1__neg"	4.07033150929348	1.23885885125742	2.07968245928791	7.2489008800023	3.45899887161268
"OR2W3__neg"	1.88263426541042	5.98325244153681e-10	3.53377754486746	8.60601757414722	3.05163363307287
"P2RX2__neg"	0.745041631476003	4.02851664785986	2.22044604925031e-16	3.5496899636329	9.46722561966839
"P3H4__neg"	0.880274098739896	0.982748203826705	2.22044604925031e-16	4.46992455057572	10.0514837525836
"P4HTM__neg"	9.77975230417875	2.22044604925031e-16	3.24608564254847	0.673041438392955	4.85353653005949
"PABPC5__neg"	0.509287602160361	4.51762356074328	6.72077999787324	0.748876289725512	3.5123807269612
"PAQR5__neg"	5.7043994078268	2.03375819577948	2.22044604925031e-16	4.58567893744813	6.21250679405528
"PKM__neg"	2.22044604925031e-16	0.042718638895771	3.17888999500558	10.7546342361613	2.22044604925031e-16
"PLGLB2__neg"	6.83297453888286	2.19976517126224	6.48636556791829	2.22044604925031e-16	2.842834238575
"PTER__neg"	4.77489570711399	3.31069174944448	6.46100583735857	2.22044604925031e-16	5.22708581204604
"QDPR__neg"	2.22044604925031e-16	1.1428305152117	0.380640615314721	2.22044604925031e-16	12.5641180189046
"RAI14__neg"	4.89752759358326	3.60112920923091	0.449462270505318	3.50820434204939	5.98929787122395
"RARB__neg"	3.11642087570062	4.57748779325037	4.75092699305651	2.31650620515966	3.5834816051046
"RASGRP3__neg"	10.6725004351831	2.22044604925031e-16	3.77148911620754	0.0343495992189989	5.82631795176673
"RBM4__neg"	10.4713861410934	1.69237340803189	5.95376682560941	2.22044604925031e-16	1.37935381221544
"RFC1__neg"	3.45871782755858	2.22044604925031e-16	4.58023321662197	0.431402665017646	10.2166808011972
"RRP1__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	3.61503144775586	11.8616418861968
"SEL1L__neg"	4.7664765832962	7.3437020951115	1.05677496213733	1.82104596464175	5.30282607012457
"SHISA9__neg"	7.50185052536692	4.64290601817465	6.61574349876194	2.22044604925031e-16	0.18974501801097
"SLC10A7__neg"	3.52794505607061	8.61663361146026e-06	8.41062061618774	2.22044604925031e-16	5.03070625353051
"SLC22A23__neg"	3.52239069857652	0.557956063881407	2.22044604925031e-16	1.07074168612295	9.82218169815801
"SLC2A4RG__neg"	6.78862829672731	2.22044604925031e-16	2.22044604925031e-16	8.51605356127358	2.4420840463519
"SLC39A9__neg"	2.90496541339382	2.09384734111735	7.07816160245286	2.22044604925031e-16	5.72869064121032
"SNAPC2__neg"	4.90006360263525	3.32709755242793	0.532757037329941	5.72871599016007	4.25368295351333
"SPARC__neg"	3.79399071479623	10.1124576575166	1.86608257424269	2.91521503756938	2.22044604925031e-16
"SPATA31A6__neg"	4.98674377822081	2.22044604925031e-16	4.36675975411838	6.19988382671072	2.42333286066771
"SUFU__neg"	12.9244988575878	2.22044604925031e-16	0.0428710991677437	1.39662362908618	4.03725383061059
"SUMO4__neg"	7.11666117700438	2.22044604925031e-16	6.31728095339095	0.673635331843185	4.84853982455674
"SYNPR__neg"	6.45993444224326	2.59306056669279	2.22044604925031e-16	6.62143107500628	2.91014063338724
"TM2D3__neg"	2.2401370405156	2.73012174136335	5.33464120495141	2.22044604925031e-16	7.25650969734549
"TMEM126A__neg"	2.22044604925031e-16	1.47020411154564	2.22044604925031e-16	0.263100324198013	13.8803440332876
"TMEM248__neg"	3.13685357646307	2.07442074081448	10.3826961176121	2.22044604925031e-16	2.90724600642253
"TMEM260__neg"	3.05444340380311	2.22044604925031e-16	6.46573652533927	2.22044604925031e-16	7.55081767124053
"TMEM50A__neg"	2.22044604925031e-16	6.88153320257268	9.02447543771175	2.22044604925031e-16	2.3121370180207
"TNFRSF11A__neg"	4.86962254428683	5.84804771017402	4.01893660089332	1.63640367077679	3.46329209108869
"TNNC1__neg"	2.97328975347891	2.22044604925031e-16	0.13131521170139	9.15260457423368	3.89700081156239
"TRIP13__neg"	2.22044604925031e-16	0.808349613062042	2.22044604925031e-16	2.82108448020679	12.1228419252465
"TRPM4__neg"	6.94760481506615	7.78089299769275	2.22044604925031e-16	2.22044604925031e-16	4.60780104178207
"TUBB6__neg"	2.22044604925031e-16	3.70161400842805	0.954221121695944	3.48331311567518	7.19766237133408
"TXNDC15__neg"	3.12782436500428	4.58825185536051	7.17323747151236	1.60890102117073	1.7629677592914
"UBE2Q2__neg"	7.75354787424019	3.0600011242555	4.54784718944533	1.14204809998575	2.76492943573174
"UCHL5__neg"	9.54324965245028	0.584841130713237	4.11148936304136	2.22044604925031e-16	3.47175258686809
"USP17L13__neg"	3.23470247814565	2.2599577821738	4.10169504552149	6.2026568980016	2.23492587870359
"UXT__neg"	1.16709643703792	4.16601273281863	2.158303427805	5.98230431117109	4.89792512764364
"VPS28__neg"	4.91932547114908	2.22044604925031e-16	0.943736957159377	8.77999552559045	2.75764868279178
"ZDHHC11__neg"	3.73894452962085	2.22044604925031e-16	1.24407558298561	5.05742645946826	7.23153251223156
"ZDHHC7__neg"	4.01891140930859	2.40683026004179	3.56770029969515	3.49864415088408	3.09041337389819
"ZMYND12__neg"	2.22044604925031e-16	4.01535634802329	1.93202788005049	7.44734686723132	3.85205330929743
"ZNF430__neg"	2.7460126352198	3.77566318526354	7.42742610506616	2.22044604925031e-16	5.15485728333488
"ZNF461__neg"	4.97729575089224	2.48882080545332	2.42503820626356	4.39373307824072	3.98587625256904
"ZNF609__neg"	10.9847256155228	2.22044604925031e-16	3.91487625235158	1.34756295725037	2.90366143328779
"ZNF697__neg"	1.03774376671006	2.97351474541904	1.9447435738643	2.22044604925031e-16	9.0641508728134
"ZNF738__neg"	4.87963747248722	1.57238480064469	8.22716893707695	2.22044604925031e-16	3.93547811166339
"ZPLD1__neg"	5.62594463145563	2.31388562002705	2.22044604925031e-16	7.15149247122263	3.37815421459465
"ZXDB__neg"	4.87486289668361	3.89813060403126	6.47538426196666	2.22044604925031e-16	3.06674906515114
"ADAM9__neg"	2.88825617491756	6.61812911803924	3.28828905499387	1.40056744922313	2.94451436375669
"AP1M2__neg"	5.89021368480658	1.48506370492344	3.37861660922842	5.06163150353315	2.77795976064442
"ARHGAP26__neg"	9.06200824865908	0.683226486656632	0.513056124472224	4.74361542322393	3.39052064424476
"ARMC8__neg"	6.0227069244752	0.457665442834374	8.90746570964726	2.22044604925031e-16	2.98214515835515
"ASB11__neg"	7.79872255871059	2.48616339764792	2.22044604925031e-16	6.19835764474724	2.32584139959209
"ATP6V0A2__neg"	7.3538665268039	2.22044604925031e-16	1.80957787763475	0.933818248553979	8.58621315378898
"CALM3__neg"	2.22044604925031e-16	7.42637545296731	2.22044604925031e-16	7.73743469267458	1.76072135209482
"CBLN4__neg"	5.07801710401303	2.28888122100944	3.71823986430281	5.13052693681984	2.48233723401103
"CCDC150__neg"	0.893207485145159	0.182919184344995	2.22044604925031e-16	3.36911530109555	9.4511204349411
"CCDC50__neg"	1.02702415409101	2.22044604925031e-16	0.615855138529325	2.22044604925031e-16	10.1173323256924
"CCL3L3__neg"	2.22044604925031e-16	3.20998353512091	1.72555650831721	3.91677593274494	8.31469658864603
"CCS__neg"	12.0208554004094	2.55546010788415e-16	2.22044604925031e-16	4.06531179774086	2.95623044325996
"CDC14B__neg"	9.1925631003183	5.71402172185987	4.48883725976632	0.26238302979202	2.22044604925031e-16
"CEP44__neg"	4.90587986818026	2.22044604925031e-16	7.94602269655147	2.22044604925031e-16	5.41042208106283
"CMTM4__neg"	8.90530437842613	3.14981212554706	2.22044604925031e-16	2.34664187546793	4.49981738806078
"COX16__neg"	2.22044604925031e-16	6.39288882672389	4.91606890648196	2.22044604925031e-16	8.21521071586051
"CPB1__neg"	6.71737541974485	2.54827473908429	2.22044604925031e-16	8.34903933033733	0.0446898346095747
"CRISP2__neg"	4.15821888598156	2.55909214776305	3.22848186468196	5.89333070577871	2.50264457426592
"DCLRE1A__neg"	1.98871871827858	0.751000886944018	9.00331156920556	0.135575727638367	6.63492936670096
"DERL2__neg"	2.4387818965465	4.73673757037232	8.28324874407289	2.22044604925031e-16	4.16411402630336
"DHCR7__neg"	2.22044604925031e-16	3.67815556433068	2.22044604925031e-16	6.20258424421133	5.55083100687324
"DNAJC16__neg"	8.51723754111109	1.95719210707852	4.41653204511175	2.61138589616171	1.05074126225877
"DTD2__neg"	2.13044314818352e-08	2.22044604925031e-16	3.64028755761057	2.22044604925031e-16	10.1561187807494
"EHD2__neg"	8.15840262186872	9.31435379137007	0.924257511971808	2.22044604925031e-16	2.01109391057089
"ELF2__neg"	2.38315484986489	2.22044604925031e-16	6.62827414013749	2.22044604925031e-16	6.72642134628281
"EPB41L4A__neg"	3.89305001762458	3.12683250576553	0.000634766110782344	0.533191283315282	8.47289668134295
"FAM135A__neg"	6.18411950189814	2.61960871621574	7.61644470334394	2.22044604925031e-16	3.10791973082488
"FILIP1__neg"	1.34696270835341	2.09417176236517	2.22044604925031e-16	1.40758546222238	11.9024633546269
"FLI1__neg"	7.80168655095456	2.22044604925031e-16	4.49501608963574	4.08441406812385	1.76285323323054
"FOPNL__neg"	3.70782285569075	1.2176365046819	9.45616219603906	2.22044604925031e-16	3.10321611363295
"FOXRED2__neg"	1.73416863204233	2.29094718856179	2.22044604925031e-16	0.556989148662041	10.2925589423634
"FUT7__neg"	0.0831575314166631	0.113377033247919	2.22044604925031e-16	3.96076139845136	10.4366791600187
"G2E3__neg"	12.3392415194303	2.22044604925031e-16	0.0743109168389432	2.22044604925031e-16	6.35154275620862
"GALNT9__neg"	5.39151113906608	2.73836793228104	2.22044604925031e-16	7.46017265701775	2.4348620698535
"GART__neg"	1.38791564269983	1.7380659237225e-09	1.82223400519143	2.22044604925031e-16	11.2660566742167
"GCC1__neg"	6.00443530466364	2.22044604925031e-16	2.22044604925031e-16	7.27169699450349	5.07445739137151
"GLOD5__neg"	4.41107812574028	2.11518205684896	3.42318461965248	6.13203994090574	2.05211362138806
"GP6__neg"	8.60445455771267	6.46051367272638	2.22044604925031e-16	4.28127800470659	2.22044604925031e-16
"GSTM5__neg"	2.23839795091812	3.19828460177325	2.98831571580813	3.66681156007849	5.61857921253235
"GTF2H3__neg"	1.90178233536351	3.33772892086644	7.33829021620564	1.02750009031052	4.93148842432692
"HCCS__neg"	2.22044604925031e-16	5.5523645407642	3.05124823149907	2.84291517616408	7.57778573250943
"HIVEP2__neg"	2.1290679343488	0.783987402489847	5.80181620668969	2.93336143715568	7.29097542592712
"HLA.DQB2__neg"	2.22044604925031e-16	4.67967292949684	2.22044604925031e-16	5.504096404419	7.29791977511892
"HNRNPA0__neg"	2.31794839213823	5.08676612011213	8.95158752048859	2.22044604925031e-16	3.10749048700762
"HOXB2__neg"	4.45788285001718	4.81568442464363	4.22469447416578	1.70913236687487	4.28295268031448
"HSFX1__neg"	2.64859580353944	2.22044604925031e-16	0.430364812112535	4.88035804952014	9.4252663893009
"IDI1__neg"	4.44856642000324	1.13493974137047	8.13373578781242	0.337752822694328	4.76715160310964
"IFT20__neg"	0.399252057238106	2.75137839701987	0.829492235583145	3.98417268823152	8.54536600341372
"KCNMB4__neg"	0.129146831255335	1.04394408982793	2.22044604925031e-16	2.7767086967825	12.0880598164356
"KLHL6__neg"	7.11045595981847	2.22044604925031e-16	5.47105496318647	1.97805932335993	2.3227926518695
"LCN8__neg"	4.41930812152242	0.34779230577382	2.91482064710649	5.60609223153848	4.95892546840391
"LIPG__neg"	1.26431877668297	2.33729339188607	0.471342966994888	4.03863402911395	7.14079839159258
"LRRC17__neg"	0.119034302271319	0.750029046736042	2.22044604925031e-16	6.4281927887962	9.62094641995766
"LRRC37A3__neg"	9.32809553969519	1.57959358412301	5.0925237780182	2.22044604925031e-16	3.99932515303531
"MAGED1__neg"	0.404391430116943	0.697272834826207	3.69886270964832	5.83913305916243	7.13378105324847
"MAP1LC3C__neg"	0.565751759680417	4.04416808824228	2.22044604925031e-16	5.91078304732801	7.27807048755213
"MARCH6__neg"	9.33086533347537	1.50404719975873	6.80197184390077	2.22044604925031e-16	1.46668504872155
"MPDU1__neg"	1.92879109643383	0.454596649077498	0.68888257441045	5.79771434375452	8.61899740176549
"MPZL2__neg"	2.21793380883696	2.08575500764709	2.22044604925031e-16	2.77574587760195	9.29093867010519
"MYH6__neg"	0.883168001784406	2.22044604925031e-16	2.22044604925031e-16	9.57641501499042	6.16793265408531
"NCKIPSD__neg"	1.3736515947648	2.22044604925031e-16	2.22044604925031e-16	5.64850349298614	8.08234464784406
"NIP7__neg"	4.18552022724196	1.69233598400517	6.81895096071076	0.772824084376303	6.19597811867223
"NMT2__neg"	2.22044604925031e-16	4.24939960377189	3.11378619089319	6.91526592308649	2.22044604925031e-16
"NREP__neg"	10.4443690510114	2.77944565607603	2.60963701216786	2.22044604925031e-16	3.61018712081289
"NTAN1__neg"	2.63978585100654	1.24484042543333	3.2178233965693	5.61539079781685	5.41630527216681
"OSER1__neg"	2.46116876551609	2.86741805939206	3.8586804292653	4.54803601705852	5.00962023645907
"P2RY13__neg"	2.22044604925031e-16	4.23667133608989	5.25957541301462	2.22044604925031e-16	8.04390020738417
"PCBD2__neg"	10.8631250670729	2.22044604925031e-16	3.44347279208178	0.954969827856411	4.73636617882939
"PCDH11Y__neg"	5.26601644689605	4.33814924120991	1.73547994476932	3.52133252244671	4.31143439966335
"PDCD10__neg"	2.22044604925031e-16	4.64257605166373	5.70657159838097	4.21126682090337	1.25379476959698
"PDGFA__neg"	6.94399579234223	6.20142096717453	2.22044604925031e-16	5.38076625992785	2.22044604925031e-16
"PGM5__neg"	6.68182467540417	3.44148361024636	2.22044604925031e-16	2.48739833909654	5.54620899922237
"PHF6__neg"	1.4154995367494	2.22044604925031e-16	9.26877482970905	2.22044604925031e-16	5.33380324475808
"PITPNB__neg"	3.02848343448852	4.9467810297787	7.61612733011623	2.22044604925031e-16	3.1126260052082
"PKIA__neg"	3.60322720216246	2.83031594910955	2.42876218655733	4.09233007546119	4.55286072241203
"PLPPR1__neg"	4.65906560525418	2.280567209989	3.45096117668627	6.01403840441137	1.70767549292345
"PRDX3__neg"	2.22044604925031e-16	2.31765154166767	8.207931939815	2.22044604925031e-16	5.46487573045822
"PRMT3__neg"	8.35349677544993	0.000450543678454291	5.95410020421547	2.22044604925031e-16	2.88048136335531
"RAB6C__neg"	3.78089107902051	2.38343238376868	1.33060731989972	5.54683184366671	5.33115011382771
"RARS2__neg"	7.13618702962026	3.28178865503185	3.84166728588394	8.16491599195371e-16	6.28950462134566
"RHOT1__neg"	7.94073117037076	3.52360340742697	6.17918155908477	2.22044604925031e-16	0.182193071245797
"RNF11__neg"	6.68536912682151	2.81483385565812	7.88816814918347	1.78212242671858	2.22044604925031e-16
"RNF125__neg"	5.74571235291612	3.74765158070214	4.70426925984395	2.22044604925031e-16	6.19375803664529
"RPAP2__neg"	2.90415774274838	2.22044604925031e-16	7.9031649373593	2.22044604925031e-16	6.09011453405098
"RSG1__neg"	2.22044604925031e-16	2.22044604925031e-16	2.22044604925031e-16	5.3996752231583	10.2362651575649
"RTN1__neg"	1.08174361553617	3.87122697860406	2.27633104724209	4.92140926739925	4.62465049296994
"SACM1L__neg"	4.97338161785173	2.22044604925031e-16	11.1289447698515	2.22044604925031e-16	3.00297428173615
"SDCBP__neg"	2.22044604925031e-16	11.2484397515791	2.98243973533417	0.386469975119331	1.73505873835132
"SIRT2__neg"	9.66463884372974	1.2107519207215	2.22044604925031e-16	2.81133818172963	6.24022741501646
"SLC35F5__neg"	6.66575155897595	2.22044604925031e-16	9.01256357442525	2.22044604925031e-16	2.34054807627934
"SLC41A3__neg"	5.30202828982149	2.22044604925031e-16	2.31360467563031	4.72425483539211	6.12191630290344
"SORCS1__neg"	2.23511822764157	3.30177064617973	0.52509533338255	3.58230721331769	7.25929683202659
"SREK1__neg"	3.93428837939123	2.22044604925031e-16	7.16564218840699	2.22044604925031e-16	4.04591443465143
"STIL__neg"	1.75652038803852	2.22044604925031e-16	6.48136219259341	4.28129127824703	3.5121106193972
"SUGCT__neg"	2.22044604925031e-16	0.101406224023638	2.22044604925031e-16	6.50125647798974	9.59493808768104
"SUSD4__neg"	5.06635752244952	2.83795551491505	0.621506902762185	4.07699387060765	6.05126691740822
"SUZ12__neg"	2.03125436863943	0.581695158243648	10.8867521868629	2.22044604925031e-16	3.63540569368061
"TAS2R31__neg"	5.52331287668554	2.22044604925031e-16	4.1313661730886	2.22044604925031e-16	6.81150392680952
"TBC1D23__neg"	6.88846246280389	2.2744537293793	6.14922611277759	1.67182377442678	2.28651538844424
"TESK1__neg"	9.28749256195298	2.22044604925031e-16	2.00328684092002	1.02807459068862	6.27192644264863
"TIMM23B__neg"	9.34510905732521	2.22044604925031e-16	5.40694923523488	0.101838503139775	4.72498466972851
"TMEM126B__neg"	3.14657409442058	4.54690940927732	8.09965193612032	2.22044604925031e-16	3.93876783492389
"TMEM65__neg"	3.08031449900589	2.22044604925031e-16	10.3571164295176	2.22044604925031e-16	4.6495470247192
"TMX1__neg"	2.22044604925031e-16	3.84054655404841	9.64731728590569	2.22044604925031e-16	2.14453569302385
"TTC9C__neg"	4.38729970520834	3.03131961325077	5.62410211753633	2.22044604925031e-16	5.25603599945959
"UEVLD__neg"	3.6808350374565	1.62769367794229	4.88890055994441	2.22044604925031e-16	7.69091181843038
"ZMAT3__neg"	1.10362643460991	1.70650755348656	9.14464918147113	0.637739169403913	3.35281906992642
"ZMYND15__neg"	2.22044604925031e-16	1.14632837134802	1.19479334150973e-11	1.09098641851829	12.9777233312838
"ZNF189__neg"	6.37664223700731	2.22044604925031e-16	8.70400954507272	5.21760087897813e-16	3.36613376226522
"ZNF674__neg"	9.24903423035899	1.98339032900509	3.62147826372746	1.91813125369173	3.05227289555393
"ABHD16B__neg"	2.22044604925031e-16	3.90784301286834	3.16656228701988	6.97171390618057	3.7848147072356
"ABTB1__neg"	8.16940474295558	2.22044604925031e-16	1.64668369164186	6.01493589634504	2.41572469985889
"ARF1__neg"	2.76936378843802	2.17140243004981	1.06155756533467	7.29703011441772	2.39428134878995
"ARHGAP27__neg"	8.43006418400849	2.22044604925031e-16	2.22044604925031e-16	6.574626817991	3.64249449837821
"ARHGAP6__neg"	7.21261881031496	8.72049372054382	4.45497499368179	2.22044604925031e-16	2.22044604925031e-16
"ARL6IP5__neg"	2.22044604925031e-16	4.70909616054549	9.9919929102517	2.22044604925031e-16	3.14333581723438
"ATP6AP1__neg"	2.22044604925031e-16	2.05387632248892	3.74229257048014	6.99389309577878	3.30077905553298
"ATP6V0E1__neg"	2.22044604925031e-16	4.34465947629184	8.05170616500444	2.78837950518263	1.85183560899744
"BAG4__neg"	2.60587209828382	1.13264176485209	12.0386823375171	2.22044604925031e-16	3.15412386388405
"BBS10__neg"	3.42587324164365	1.83876131618327	10.1684292410428	2.22044604925031e-16	3.78737455800502
"C17orf80__neg"	0.356063932542126	1.21033547914153	7.96552537992186	2.94027117856384	5.56615614081622
"C2CD5__neg"	3.82529409306541	1.01254505115561	8.2946097221851	1.23828664196411	0.670773305046113
"C4orf46__neg"	5.91294618375267	2.520621145626	7.40552009720793	0.460609739509888	3.28824218157806
"C6orf48__neg"	5.81963456782219	4.91052593354544	3.19035678698726	0.632197880072762	5.51603341494112
"CAPZA3__neg"	7.59150653683829	10.990210832633	2.22044604925031e-16	2.22044604925031e-16	2.91417703095148
"CASP6__neg"	3.9218254818888	0.433099567040778	2.22044604925031e-16	7.26280855797345	6.43702685834388
"CCDC175__neg"	1.99273507911113	11.1803181567715	2.22345837444818	3.12355135919294	1.22154220927806
"CCDC97__neg"	7.95189352784716	2.22044604925031e-16	2.22044604925031e-16	4.00488200013893	7.5080642768737
"CLIC4__neg"	5.00446447463258	6.7900773320261	6.08829648632088	0.464774951215651	2.22044604925031e-16
"CNOT10__neg"	5.91960737291937	2.22044604925031e-16	8.521715880898	2.22044604925031e-16	4.9378198661321
"CNR1__neg"	9.40547031472943	4.08752235911696	3.8630542931758	0.396268327744568	2.0612428072202
"CYP4V2__neg"	5.31526144196787	8.26664157662481e-16	8.89089757235569	2.22044604925031e-16	3.81421538645747
"DAP3__neg"	0.985486085238248	2.22044604925031e-16	6.11496286787983	0.358707747615396	8.40179882715511
"DAZAP2__neg"	4.08337491337388	5.98584390917241	2.46963114803875	1.92894167023412	3.21961213720697
"DCTN4__neg"	9.63132557464009	1.64963442591521	3.25077046408395	2.22044604925031e-16	5.63513694228179
"DDX60__neg"	5.20608868857575	3.8569175949859	3.20798533278851	7.71202711997721e-12	5.38877843664617
"DLST__neg"	7.09929737798875	1.18363589101323e-12	8.94645410949584	2.22044604925031e-16	2.9562359591274
"DRC7__neg"	3.87664899309328	6.45614827266798	2.22044604925031e-16	5.48382747909764	3.18986296269443
"EIF3E__neg"	1.30352333434908	4.28873949598628	6.12140538733275	2.22044604925031e-16	3.990906673007
"EPS8__neg"	5.93862707674612	4.86484319674997	2.21206021911118	2.1331188086545	4.36777156787588
"FAM122B__neg"	8.28217881968062	0.633199029930457	9.48229478971541	2.22044604925031e-16	0.627698422452182
"FBXL3__neg"	2.35461181777489	0.202303721255717	5.27888888957208	2.22044604925031e-16	7.30020970600272
"FEZF1__neg"	7.87584406340235	10.5392456545505	2.22044604925031e-16	2.22044604925031e-16	2.8711504786252
"FSIP1__neg"	0.2000561645771	4.49972627737711	2.66166490166947	4.19767004176208	7.30410560941038
"G3BP1__neg"	1.01060626381567	1.7492046684911	7.29887298844838	2.22044604925031e-16	5.22349536814931
"GDI2__neg"	9.42115467914708e-05	5.82930096228078	4.70317160853041	2.15098020260288	6.66081940449916
"GGT5__neg"	2.22044604925031e-16	9.28814264839767	2.05474600325293	0.4553315229515	6.96497845177398
"GLRX5__neg"	8.02146635714105	5.16207050581628	2.02324674263272	2.55971736944015	1.94405062272258
"GPHA2__neg"	6.35028290280238	10.4549104480842	2.22044604925031e-16	1.08984819000841e-08	3.83058855159254
"GPR160__neg"	4.75355528496407	8.76647003468078	1.68921668005047	1.10359669503572e-09	4.47254888834159
"GRIN1__neg"	3.83748075367739	3.63533625048147	2.22044604925031e-16	5.61664978765352	5.23170148679993
"GSC__neg"	2.22044604925031e-16	6.63024858190133	2.22044604925031e-16	5.63440512215509	5.63041387631693
