"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"State"	"MaxFC"	"InitialState"
"AURKC"	"AURKC"	0.262327091609449	0.117300153681612	0.599726035653323	-0.330368990909007	-0.575450362939183	"S01"	0.599726035653323	"IS03"
"ARHGAP26"	"ARHGAP26"	-0.558468587663328	0.335501477877436	0.595624296655764	0.0397155489723548	-0.397012368580332	"S01"	0.595624296655764	"IS03"
"LIPG"	"LIPG"	0.220114108799502	0.0356926185778634	0.59395434860877	0.181286745600227	-1.19334305827626	"S01"	0.59395434860877	"IS03"
"GALNT9"	"GALNT9"	0.0865547888089308	0.0818550255891182	0.59184291444343	-0.525720845693934	-0.0659532223710131	"S01"	0.59184291444343	"IS03"
"EHD2"	"EHD2"	-0.546904975268765	-0.734353414631582	0.590511488575165	0.432761233513695	-0.0879789237329836	"S01"	0.590511488575165	"IS03"
"A3GALT2"	"A3GALT2"	-0.303461266827949	-0.0956702495557959	0.58929506241397	0.0592039930231757	-0.338068956314456	"S01"	0.58929506241397	"IS03"
"KLHL40"	"KLHL40"	-0.303756067890475	-0.0854468923780397	0.579128079379384	0.0613384811742289	-0.337875923877665	"S01"	0.579128079379384	"IS03"
"ZMYND15"	"ZMYND15"	0.381733014056625	0.382894921595779	0.577610358001513	0.194493570329535	-1.65503089586758	"S01"	0.577610358001513	"IS03"
"FMO5"	"FMO5"	-0.0127066710768689	-0.180279406976198	0.570578782568307	0.468762114157366	-1.15172031996082	"S01"	0.570578782568307	"IS03"
"AZIN2"	"AZIN2"	-0.573537299562695	0.475272611240205	0.565903553470732	0.345014235568824	-0.902626859673327	"S01"	0.565903553470732	"IS03"
"CCDC150"	"CCDC150"	0.0967691907110426	0.363643339633265	0.565645811621021	0.114585446788064	-1.20266151909084	"S01"	0.565645811621021	"IS03"
"SORCS1"	"SORCS1"	0.193055960090687	-0.123495965093795	0.558413491559136	0.0729949528212459	-0.837018181322266	"S01"	0.558413491559136	"IS03"
"TMEM126A"	"TMEM126A"	0.475054677516117	-0.0536918075217002	0.554635880953942	0.450892402805406	-1.73963014742839	"S01"	0.554635880953942	"IS03"
"CAPZA3"	"CAPZA3"	-0.323760501751344	-0.154740921366951	0.55308336309197	0.142437989580823	-0.346827284749295	"S01"	0.55308336309197	"IS03"
"IFNA8"	"IFNA8"	-0.323893506384946	0.00231598717904568	0.551282164891241	0.054157618886646	-0.346964198047722	"S01"	0.551282164891241	"IS03"
"LRRC26"	"LRRC26"	0.201266768695851	0.0243415388663462	0.543963338790701	-0.11909507455519	-0.674829312919821	"S01"	0.543963338790701	"IS03"
"IRAK2"	"IRAK2"	-0.376248072244282	0.202048589767678	0.542314669713728	0.0399588525010855	-0.424579511379967	"S01"	0.542314669713728	"IS03"
"PCDH11Y"	"PCDH11Y"	0.0833695708615574	-0.406401886325259	0.539680554946171	0.118054378731263	-0.529166595669208	"S01"	0.539680554946171	"IS03"
"TUBB6"	"TUBB6"	0.383848596539387	-0.291896752754472	0.534484528692754	0.161287673036449	-1.00479181245656	"S01"	0.534484528692754	"IS03"
"SYNPR"	"SYNPR"	0.125941039427452	0.177508586740502	0.532052745276299	-0.552370271443997	-0.0820671074777006	"S01"	0.532052745276299	"IS03"
"IFT20"	"IFT20"	0.39191537429763	-0.188506239483669	0.530282639513631	0.0480192203656072	-0.930845698853796	"S01"	0.530282639513631	"IS03"
"SPIN2A"	"SPIN2A"	-0.218657333294091	-0.449217694787953	0.528178150254859	0.270632743645586	-0.374442314825749	"S01"	0.528178150254859	"IS03"
"DAZAP2"	"DAZAP2"	-0.165402748077963	-0.716075541200054	0.527630408944627	0.380777038143777	-0.370051715301831	"S01"	0.527630408944627	"IS03"
"CPB1"	"CPB1"	0.0509995702332929	0.190172613955194	0.527302299694485	-0.68834107084831	0.189722342390083	"S01"	0.527302299694485	"IS03"
"ZPLD1"	"ZPLD1"	0.243916812309019	0.186079026524958	0.520823529924469	-0.551929723963802	-0.204696545599932	"S01"	0.520823529924469	"IS03"
"RAB6C"	"RAB6C"	0.412063002529583	-0.158768868767363	0.516466656114526	-0.154172356580077	-0.670330302282212	"S01"	0.516466656114526	"IS03"
"FCRL4"	"FCRL4"	0.140249461728329	-0.388364096524428	0.51626799688656	0.307127583588329	-0.851746749226332	"S01"	0.51626799688656	"IS03"
"H2AFB3"	"H2AFB3"	0.370144232204422	-0.550832913956301	0.512474501287994	-0.0381584456900808	-0.46444790509956	"S01"	0.512474501287994	"IS03"
"TPX2"	"TPX2"	0.187959908905238	0.184412329611305	0.508624617821502	-0.120081577891557	-0.751460705844667	"S01"	0.508624617821502	"IS03"
"ASB11"	"ASB11"	-0.132257722937774	0.167108335614911	0.508288582404514	-0.416789682592878	0.0367806724904046	"S01"	0.508288582404514	"IS03"
"APOL4"	"APOL4"	0.104694567413142	0.240204333854319	0.504217986403427	-0.282512432202097	-0.468494891429397	"S01"	0.504217986403427	"IS03"
"FAM71B"	"FAM71B"	0.285750691786693	0.0316172572907193	0.500215241953538	-0.274787361064569	-0.498820775811518	"S01"	0.500215241953538	"IS03"
"LAMTOR2"	"LAMTOR2"	0.422561920184807	0.0999617733346435	0.488565744709291	-0.0867295963814882	-0.960967040229805	"S01"	0.488565744709291	"IS03"
"MPP7"	"MPP7"	-0.545562598412251	-0.0420857740287251	0.488554897214145	0.0647347479211284	-0.0158244847363706	"S01"	0.488554897214145	"IS03"
"SLC22A23"	"SLC22A23"	-0.213970643583303	0.111183320438638	0.479767349940746	0.195134842926369	-0.678618534054793	"S01"	0.479767349940746	"IS03"
"GP6"	"GP6"	-0.0581283397290707	-0.438001751242766	0.477650452266535	-0.277473413827737	0.2891667643889	"S01"	0.477650452266535	"IS03"
"ARHGEF1"	"ARHGEF1"	-0.557031295583524	0.417022498086554	0.462361171577627	-0.0130656716960861	-0.240569213686616	"S01"	0.462361171577627	"IS03"
"KLHDC10"	"KLHDC10"	-0.425837001017232	0.430007445101686	0.450874431604143	0.185735524796802	-0.666660651990165	"S01"	0.450874431604143	"IS03"
"C19orf68"	"C19orf68"	-0.185358291495283	0.30491316334865	0.448288330941353	0.0521533465778234	-0.628020554987029	"S01"	0.448288330941353	"IS03"
"FOXRED2"	"FOXRED2"	0.150873688448905	0.0709716916437447	0.44756558160742	0.228682452758222	-1.05204605161644	"S01"	0.44756558160742	"IS03"
"HBG2"	"HBG2"	0.216924142434246	-0.357261321505804	0.438965011707468	-0.551983598289096	0.364193685310489	"S01"	0.438965011707468	"IS03"
"POLN"	"POLN"	-0.318519584875876	0.370614331198691	0.43584227807683	0.260954965420991	-0.825226414722754	"S01"	0.43584227807683	"IS03"
"NDUFAF3"	"NDUFAF3"	-0.314932361687445	-0.161121332814999	0.431287661262478	-0.272217379566314	0.382710598399159	"S01"	0.431287661262478	"IS03"
"NAPA"	"NAPA"	-0.190190907570517	0.251085279589776	0.424490649394541	-0.557036062833241	0.326025911607418	"S01"	0.424490649394541	"IS03"
"CT45A6"	"CT45A6"	-0.197377745206858	-0.098276895882384	0.421664911153974	0.10966308739098	-0.335644439148332	"S01"	0.421664911153974	"IS03"
"APH1B"	"APH1B"	0.310582656426598	0.204066578802245	0.421165841546593	-0.31136202068546	-0.526670191192236	"S01"	0.421165841546593	"IS03"
"TAC3"	"TAC3"	0.355594536063706	-0.387444879054077	0.41789086322401	0.0912925215202419	-0.664110706676088	"S01"	0.41789086322401	"IS03"
"STON1.GTF2A1L"	"STON1.GTF2A1L"	-0.0785917962470563	0.0548046249509562	0.408078255481379	-0.182082637375299	-0.154647394277725	"S01"	0.408078255481379	"IS03"
"SUSD4"	"SUSD4"	-0.0930613559677898	-0.0218195838780505	0.406350077090736	0.186140430127911	-0.604480156894921	"S01"	0.406350077090736	"IS03"
"CAMSAP2"	"CAMSAP2"	0.0916924165187566	-0.0127554609689697	0.394455494566676	0.387138257283669	-1.08792916275321	"S01"	0.394455494566676	"IS03"
"MPZL2"	"MPZL2"	0.297411093789602	0.193407967245221	0.391097283145398	0.176399628751475	-1.17282445632916	"S01"	0.391097283145398	"IS03"
"JAGN1"	"JAGN1"	0.36886057047344	0.0775016879903835	0.378260446127002	0.0650318776519146	-0.979626172352489	"S01"	0.378260446127002	"IS03"
"MGARP"	"MGARP"	0.261347200431703	0.0363228402294766	0.370823523176583	-0.301267815489192	-0.29334336673448	"S01"	0.370823523176583	"IS03"
"PAQR5"	"PAQR5"	0.238818784563617	0.268495442188058	0.369869904355078	0.0499014745956243	-0.965382408010505	"S01"	0.369869904355078	"IS03"
"NCKIPSD"	"NCKIPSD"	-0.00255721850423741	0.263350765106361	0.365618010393456	-0.137165098013951	-0.425974800813355	"S01"	0.365618010393456	"IS03"
"RMDN3"	"RMDN3"	0.0409814176603343	0.23851715984784	0.361012796133047	0.0831292291086254	-0.764825595055004	"S01"	0.361012796133047	"IS03"
"RTN1"	"RTN1"	0.0415350155230667	0.064833118412036	0.340193885033223	-0.19555601015981	-0.197340638928313	"S01"	0.340193885033223	"IS03"
"LRRC59"	"LRRC59"	-0.0502200126306999	0.196474616603459	0.288021676093712	0.134934140436952	-0.624546103011321	"S01"	0.288021676093712	"IS03"
"LCN8"	"LCN8"	0.162915127205643	0.0993488404323352	0.269970765368143	-0.0915144104850028	-0.42829330851766	"S01"	0.269970765368143	"IS03"
"IGF2BP3"	"IGF2BP3"	-0.315410496038434	-0.177092111857303	0.212013908058574	0.0941129452798723	0.113970501288952	"S01"	0.212013908058574	"IS03"
"PGM2"	"PGM2"	0.191274577102359	0.12560300630434	0.209555909875216	-0.012159817828689	-0.527312209207926	"S01"	0.209555909875216	"IS03"
"ZNF461"	"ZNF461"	-0.140855951234455	-0.243730682785361	0.198513006607166	0.0327655209226095	0.0837859195375477	"S01"	0.198513006607166	"IS03"
"FBXO9"	"FBXO9"	-0.0227971572229859	0.0346694165368261	0.156433563864197	-0.104750137817932	-0.0281077382582073	"S01"	0.156433563864197	"IS03"
"TMEM65"	"TMEM65"	-0.596979512107584	0.248620857077369	-1.08462134721893	1.34593611667498	-0.285238949131227	"S02"	1.34593611667498	"IS04"
"CD164"	"CD164"	-0.0157402703747131	-0.373901012698954	-1.30710621113166	1.29698309374485	-0.0805126358615858	"S02"	1.29698309374485	"IS04"
"NAA25"	"NAA25"	-0.880152251073181	0.528308447855381	-0.787833039845178	1.26650910411514	-0.427578681736191	"S02"	1.26650910411514	"IS04"
"BAG4"	"BAG4"	-0.523559049767035	-0.0946019758007825	-1.08434092823778	1.23171477679517	0.0826954599253825	"S02"	1.23171477679517	"IS04"
"ZDHHC21"	"ZDHHC21"	-0.66641150550997	0.357631831237009	-1.08319037164913	1.22111190606554	-0.121827944485868	"S02"	1.22111190606554	"IS04"
"SLC35F5"	"SLC35F5"	-1.01641281171624	0.161664600091059	-0.871231622115031	1.19754935677765	0.214713157632317	"S02"	1.19754935677765	"IS04"
"CEP44"	"CEP44"	-0.757202705744657	0.192560479406903	-0.796079637621834	1.18623981341059	-0.158712368177265	"S02"	1.18623981341059	"IS04"
"LIN7C"	"LIN7C"	-0.216571391744487	-0.495037492506178	-1.13354980615092	1.1727972109375	0.221092864093788	"S02"	1.1727972109375	"IS04"
"BBS10"	"BBS10"	-0.299936658468078	-0.259043098597344	-0.92812454005481	1.1632682098512	-0.099607476922335	"S02"	1.1632682098512	"IS04"
"ABI1"	"ABI1"	-0.335037079299062	0.0105957655833891	-0.758079178699189	1.15637483692931	-0.464406758533038	"S02"	1.15637483692931	"IS04"
"EED"	"EED"	-0.597175222969545	0.386821088341251	-0.986124448298757	1.15485193426823	-0.233889411992126	"S02"	1.15485193426823	"IS04"
"SUZ12"	"SUZ12"	-0.634755317807234	0.248370573803279	-1.06987205167744	1.14427457345467	0.0298642550663602	"S02"	1.14427457345467	"IS04"
"SACM1L"	"SACM1L"	-0.824234788958639	0.630822501139518	-1.12621198426971	1.12070538290671	0.0163028291221819	"S02"	1.12070538290671	"IS04"
"PYROXD1"	"PYROXD1"	0.232885199021664	-0.449180871523433	-0.673849256996029	1.10769224547412	-0.723177212808087	"S02"	1.10769224547412	"IS04"
"MLLT10"	"MLLT10"	-0.737840674175366	0.41998080892472	-0.587810924200773	1.09200079069637	-0.464481411732951	"S02"	1.09200079069637	"IS04"
"ZNF738"	"ZNF738"	-0.846445677558186	0.134593321832857	-0.496077006354402	1.08694202807073	-0.207180548924419	"S02"	1.08694202807073	"IS04"
"PHF6"	"PHF6"	-0.264793620320533	0.221593250042412	-0.935714202686438	1.07735579376942	-0.40161144100203	"S02"	1.07735579376942	"IS04"
"LETMD1"	"LETMD1"	-0.609713091669999	0.41194881211213	-0.626107427579304	1.05944901865843	-0.506556021789201	"S02"	1.05944901865843	"IS04"
"VEZT"	"VEZT"	-0.948891355681472	0.0363222615000283	-0.506109834978436	1.0507417205425	0.0479552405358654	"S02"	1.0507417205425	"IS04"
"HNRNPA0"	"HNRNPA0"	-0.193629751520792	-0.559076019529706	-0.711401844929158	1.03925423389283	-0.0309791419708901	"S02"	1.03925423389283	"IS04"
"LYPLA1"	"LYPLA1"	-0.388569712131978	-0.220687083257322	-0.854596743808775	1.03656026886144	0.0648299886480294	"S02"	1.03656026886144	"IS04"
"ZNF430"	"ZNF430"	-0.0676688389504259	-0.683761383783112	-0.418259956768289	1.03273831205441	-0.383018759142097	"S02"	1.03273831205441	"IS04"
"NREP"	"NREP"	-1.15077540353553	-0.320025291008471	-0.0810648014626371	1.02857051470283	0.116157244343458	"S02"	1.02857051470283	"IS04"
"PITPNB"	"PITPNB"	0.00882882390316309	-0.543096188954575	-0.773535978070339	1.02660170441522	-0.175174723859398	"S02"	1.02660170441522	"IS04"
"TMEM248"	"TMEM248"	-0.474327567660253	0.00778214996474901	-0.791390365478286	1.02626982228968	-0.0867971748599263	"S02"	1.02626982228968	"IS04"
"TMX1"	"TMX1"	0.139529963053568	-0.62910423529631	-1.07993638718524	1.02047175849503	0.106281539289833	"S02"	1.02047175849503	"IS04"
"VAMP2"	"VAMP2"	-0.349087406024287	0.250997098895573	-1.07534238166026	1.01883672046045	-0.0941524817699845	"S02"	1.01883672046045	"IS04"
"RNF145"	"RNF145"	-0.399227607322133	0.349650909748795	-0.777653102959805	1.01595585599805	-0.450363950016747	"S02"	1.01595585599805	"IS04"
"SHISA9"	"SHISA9"	-1.02760410235363	-0.395960465994562	-0.675632721569621	1.01221992757038	0.734717991668239	"S02"	1.01221992757038	"IS04"
"FBXO38"	"FBXO38"	-0.664467711118406	0.531541340346997	-0.503388800490408	1.00811247736656	-0.60938008177486	"S02"	1.00811247736656	"IS04"
"MAT2B"	"MAT2B"	0.594244978216485	-0.719823828378128	-1.10802415861242	1.00287720063509	-0.253534681000927	"S02"	1.00287720063509	"IS04"
"FAM122B"	"FAM122B"	-1.02674593097733	0.135569250148281	-0.795544129628247	0.997948286533653	0.450292820951212	"S02"	0.997948286533653	"IS04"
"TM2D3"	"TM2D3"	-0.206736300610614	-0.149656804763105	-0.340666838903448	0.996436993598771	-0.707672306620923	"S02"	0.996436993598771	"IS04"
"LAMTOR3"	"LAMTOR3"	0.0810071851322134	-0.185867837312793	-0.959826007752773	0.989194929935753	-0.2853198573311	"S02"	0.989194929935753	"IS04"
"SAAL1"	"SAAL1"	-0.485033414390031	-0.00601705091421119	-0.105153061834077	0.987075073568564	-0.775476157509184	"S02"	0.987075073568564	"IS04"
"RYBP"	"RYBP"	-0.408726794361826	0.0175233541281999	-1.33224236628865	0.984583432747871	0.499717834763513	"S02"	0.984583432747871	"IS04"
"ZXDB"	"ZXDB"	-0.536040971769425	-0.0547332821381008	-0.676599635641149	0.982795004636087	-0.0343962252406666	"S02"	0.982795004636087	"IS04"
