"LP01"	"LP02"	"LP03"	"LP04"	"LP05"	"LP06"	"LP07"	"LP08"	"LP10"	"LP11"	"LP12"	"LP15"	"LP55"	"LP56"	"LP60"	"LP62"	"LP63"	"LP64"	"LP65"	"LP82"	"LP112"	"LP115"	"LP25"	"LP27"	"LP28"	"LP32"	"LP33"	"LP34"	"LP35"	"LP39"	"LP40"	"LP41"	"LP42"	"LP43"	"LP44"	"LP45"	"LP46"	"LP48"	"LP49"	"LP67"	"LP79"	"LP90"	"LP91"	"LP92"	"LP94"	"LP95"	"LP96"	"LP97"	"LP100"	"LP103"	"LP106"	"LP108"	"LP109"	"LP110"
"CNOT10"	0.94820937907242	-0.992895355343254	-1.06299294186172	-1.10172467847091	-1.05886569807381	-1.12103074518892	-0.945050636950728	0.892066350108072	-0.874883460292599	-0.885986485103003	-0.947007094734736	-1.05408885522974	0.86529283519497	1.21615734007636	0.856953295661462	-0.721477937551332	-0.747827823378694	-0.832707657596121	-0.407406376844297	-1.2816027487899	-1.05859677973305	-1.00615307639793	0.962852828519058	1.06949541713453	0.912789455717119	1.24086895846649	1.10282150487873	0.895640672491838	0.895442597680394	0.922099848806128	-0.837624610780012	0.918323689819468	1.01206027429357	0.897471538137253	0.784690042713964	0.92665371332282	1.03035595266139	1.02001492849733	0.964053864038988	0.894571175052309	-0.481814844441381	0.760882086472304	0.888343327971777	-0.944924574205352	-0.857490655762085	-0.503691326873313	2.01670891363097	0.98530669920654	-0.542353461669948	0.894734417673414	0.93615474386354	0.948071201032475	0.919524366352411	0.921836202004755
"DLST"	-0.885038345733347	0.789773550681242	-1.0217625237779	-1.29665262771802	-1.33642860749723	-0.953670737128661	-0.707358546773336	1.00083154292488	0.895611788385838	0.096546682051156	-0.834997525351938	-1.10800292212024	-0.878333232032628	-1.12782518397177	-0.785055273283923	-1.37154727549413	-1.11854353694524	0.860659880495734	-1.2645554146708	-1.91702731853278	0.894521862359584	-0.946944581561361	0.744273571449621	0.938739257851987	0.810783212742597	1.74571395019046	0.893828376596129	0.955795273854757	-1.10162742229519	0.926143260392618	0.799541204181468	-1.04275737534254	0.868718950828419	0.876753203144055	0.849453215322121	-0.312732280597181	0.297518120263813	1.12015375884616	0.729044493128346	0.980688169898224	0.827909056093633	0.866749671954048	0.819994853708863	0.953451163042052	0.992928822924862	-0.922638101042312	1.4364870703639	0.755029151450493	-0.244589827202231	0.894232040119269	0.88714817791787	1.18320322435087	0.918100076324981	0.863505185921179
"SREK1"	0.692262601355936	-0.341691898915082	0.685072330127238	0.7288941980873	0.696767207095195	0.711434775413415	0.696864687812406	-2.42963804776672	0.0189229455687735	-1.11516474333715	-0.365440253847793	-0.246120970839584	-0.566475365628554	0.221095152241584	-2.42963804776672	-0.334485994088725	-0.0505961048955317	-2.42963804776672	-0.315464610135467	-0.943649502677315	-0.602201965253541	-0.106432810133793	-0.224962430890161	0.693062233580589	0.715902494650246	0.750196966447759	0.689987466722703	0.693074009388697	0.714999601964668	0.694175459660269	0.716726809023488	0.0235395544264397	0.716799686456019	0.670669705898159	0.670998666115942	0.677380166065639	0.670160826874225	0.709084360302306	0.68234490340947	0.728384749386411	0.715906013696159	0.711673383134246	0.763613232409078	0.696713751962002	0.730002397089716	0.692485653724331	0.90618073073496	0.741394963191785	0.744821715109089	0.704760351863925	0.706414063488481	0.702827587187919	0.735988182691759	0.725059251945613
"RFC3"	-0.989216798181103	-1.09768107532917	-1.41944155509578	-1.0325262641934	-0.939913020344627	0.671844621133882	-1.09633274707575	0.818299914986249	-0.921466451908681	1.04366348525313	-1.3248204290738	-1.1716486103927	-0.795978808573732	-1.07695847814918	0.90563761996083	-0.717748096291045	0.893657432172927	-0.762144816347605	0.832295632115303	-1.5848908119448	0.748867747572696	-0.797852216597029	0.741364924190999	1.01152564993025	1.00190564086904	1.08307478334837	0.917532988570103	1.06728368158218	0.884118862433838	0.785200172618326	0.782304876861093	1.11014859608594	1.06567656208809	0.826053572829351	-1.025482686925	1.15076679016152	1.12612748550143	1.00445189522982	0.927370412253456	1.02622061808244	1.02713619033885	0.869869686639115	0.934509303905158	1.04903393383047	1.02484958901048	-0.576829610818591	1.75665571928289	0.987671464748958	0.967106854895178	-0.800658880833679	-0.714512161144615	-0.92509660824777	0.914250747782049	-0.880609403101767
"ACSL3"	0.726532202538871	-0.99967314453643	-0.891586140236962	-0.874792387357614	-0.956615925160295	-0.920825085333449	-1.1902129204361	0.922267999643841	0.943105801250043	-0.994622093926529	-1.02867728452648	1.04541148759695	0.939496777270173	1.05587061983275	1.03400867845573	-0.912269052850149	0.899031743824671	-0.884987298102285	-1.02922279676882	-1.21125406790089	0.964819255863672	-0.965640702693149	1.03574704101329	0.930548808515287	0.982216478654957	1.10584775983097	-0.863759341602643	0.899548760033172	0.959295246216703	0.93220000462229	0.818689362427776	0.931334683268778	1.01665289123701	0.852925880739061	1.00177510696659	0.726532202538871	1.0748268234869	-0.941458783716434	1.01379705110362	1.00988551917621	0.746469229566205	1.06261112255373	1.00424514946841	-0.81104228676508	0.92703839503196	0.967849437042156	2.56516291642239	0.930907309724414	1.05036772264806	-0.905129933989073	-0.94240694287029	0.872493829509924	-0.918219317038161	1.02949162754481
"SEL1L3"	-1.03756190215794	0.782985061124302	-1.05345371499248	-1.16538069302759	0.744711127827944	-1.09982944187534	-1.13639463539229	-0.904676202122941	-0.98252600269135	1.05521634645159	-0.832217392583814	-1.15024523813491	-0.701880306776967	-1.16664379305417	0.697063460571913	-1.15261627365832	-1.19337806466717	-0.856254310491339	0.792592394010714	-1.15544680583104	0.874245164765181	-0.922434645909503	0.923661155437601	-1.19627443214549	0.781956322559803	0.981323416628873	0.793013907154384	0.793416724365111	0.88721869721585	1.20993290366507	-0.709821976287356	-0.782592322453918	1.30326301444552	0.841938520257048	0.793382535279336	0.760188412822055	0.778002717622712	0.962638403613131	1.09590921580145	0.955891810487465	-0.877348190766583	1.13379426167739	0.90343531860286	1.11270337659969	-0.99540861784095	-0.8322119815388	2.30133941036831	1.15565691671632	0.921650493242413	0.997921738998333	0.81658247112021	1.08611719582913	0.78207134400264	1.16218233681889
"NSUN3"	-0.752798466220992	-0.957602452145286	-0.432939980146072	-0.613268922372419	-0.311920736248153	-0.783991779673448	-0.734901974857579	-1.44422558880734	-1.21251705948631	-0.397946331360427	-0.690851747582555	0.774754946399147	0.704393050581104	1.19842528766059	-1.07006933414305	-1.11961549798848	-0.616590928610302	-1.1116498320581	-1.77142584430131	1.03805710525058	-0.544403415523296	-0.404454352242016	1.11374806626295	0.659116714221966	0.655196759326336	2.10285982615304	0.955620597373659	0.700011189898375	0.959001637034397	1.30321103792956	1.38723542043611	0.153458962217396	0.0667650496480447	-0.953072272954545	1.00348321625689	1.30911926778669	0.47439918400916	-1.44209455166472	0.715541922249883	0.886214003371859	0.7467839977605	1.11073560295271	0.521135567020024	0.662400881831498	1.2773530599261	-1.61183084718592	2.47265746530259	0.893900703579334	-0.787723614212088	0.571199863240506	1.04609392677939	1.17000935581408	0.0242600671584339	0.528627316061397
"PHTF2"	-0.636899402100209	-0.708075690667915	-0.280388421857091	-0.364624436142252	-0.677277463908766	-0.630607582271614	-1.10563724195408	-1.10622180712228	0.807822095079328	0.795137157840684	-0.312946400613769	0.837877112978969	-0.940578910516585	-0.518729744887565	-0.779063203838613	-0.583228334991756	-0.499335275107446	0.838224144349216	0.713996250683427	-4.59937488373231	0.81816586060849	-0.504172285511939	0.81353494261385	0.792718793824922	0.885408513518086	0.825897748723256	-0.525879515550279	0.846325405561299	0.803364060598004	0.769395344193926	0.833655290047853	-0.708654222432381	0.745501321302742	0.797904702164021	0.841252448884978	0.801660953077834	0.781212143736726	0.78559077125996	0.802337837054615	0.834312864572876	-0.523036955589136	0.78937891144876	0.793274640383343	0.813213930778977	0.81136258717015	-0.446198089607662	1.15225078857204	0.770787451611414	0.796074412388437	0.79826362088447	0.769422828728609	0.779964356880024	0.815699064794838	0.789137391992797
"AMD1"	-1.18836843005591	-1.32572753383396	-1.1213418295787	-0.814124545427808	-1.35046177602803	-1.34668861183586	-1.37714445832976	-0.940266181213401	-1.38150515454788	-1.31551255523222	-1.34154488407059	-1.14133672189927	-1.21422747578255	-1.27571372875213	-1.35705516566264	-1.27410740473521	-0.543842485360334	-0.680086068005856	-0.689655117931094	-1.29138962838609	0.678063783996731	-0.457472577657316	0.999725815818341	0.815041080414499	0.702186198111367	1.02666155688564	0.81079528354615	1.07323827176066	0.791471052802447	-0.707158476643114	-0.628912453124455	-1.12402697630389	1.18333255240409	-1.20187386702738	0.746610072502789	0.688462077164683	0.647296739911984	1.06725548195129	1.18646163488866	1.2497588200608	1.12139786104859	1.15284422642768	-0.762130651084849	0.662084714823944	1.0353945223146	0.664994232114633	2.07754675503838	1.08531623322231	0.689528246745891	0.96148409899042	-0.151345271606637	0.913697527992579	0.745548786321939	1.09192500893767
"TMEM260"	-0.181613838782185	-1.68339598898	-1.68339598898	-1.68339598898	-1.68339598898	-1.68339598898	0.0743089760016395	0.820937573470706	0.789763985807499	0.791440196808697	-1.68339598898	0.786864517166395	0.776732226979998	0.827730409857126	0.786090961053874	0.0179544116893073	-1.68339598898	0.20132820393809	-0.0263961413190512	-1.68339598898	0.0290288858465323	0.196964838690831	0.137449681979105	0.782805357863458	0.791737631989881	0.809433979396948	0.794644148144582	0.78947698517512	0.783355397666242	0.795935076157066	0.304266979663894	0.811902634784109	0.831070564728318	0.83690082923879	-0.0174780802508262	0.79898193998737	0.77822811916898	-1.68339598898	0.823735864433522	0.796643386505863	0.785614761779178	0.0621243145577705	0.817477749952228	0.783546568480765	0.794137489379211	0.782473164428981	0.978398987065672	0.779111323022306	0.784345863358402	0.821210519661863	0.793000724549464	0.817772254811381	0.800156871106931	0.808763924555648
"MON2"	-0.337228205485171	0.299462479469882	-0.124393558797957	-0.0718737166956158	-0.648701458991112	0.0751002029716703	-0.0332854909658405	0.337023831309106	-0.0116233812137296	-2.30972758822527	-2.30972758822527	0.0790340823349734	0.656136496006985	0.751127539370394	0.636743573383553	-0.0273780003035432	-2.30972758822527	0.595834793980041	-2.30972758822527	-2.30972758822527	-2.30972758822527	0.307753295467675	0.658143120497866	0.618462388718842	0.666713299381234	0.677261463361568	0.666240318777895	0.6766409198928	0.733905342400932	0.712917336875554	0.646647850080657	0.65542536640693	0.721500054729715	0.675495605600105	0.638318565938172	0.689616301252023	-0.0314037794446885	0.679393281274114	0.76960787823564	0.639663912260969	0.654314407123033	0.62668451105356	0.666767710145769	0.182300985687378	0.676222810069743	0.676029033426381	0.835933683449632	0.654902791476151	0.673159934674966	0.636010879460093	0.685977425559082	0.646043652421227	0.664231282782771	0.680977799444622
"NIP7"	-0.945051802956792	-0.90283464168232	-0.945482357612027	-0.968574041031897	-0.932008269543236	-0.856412314200023	-0.957823683567837	0.825468845639534	-0.958162089084516	-0.856802881257307	-1.00613559718796	-0.993868450547284	-0.961532685934112	1.06276257972706	0.979755126229861	-0.827366659411666	0.893268950075864	0.974527877247382	1.00023355154176	-1.24173031556182	0.841254121087557	-0.972175867452975	0.958100759992653	0.977598846341869	0.9755311709332	1.00045789857707	-1.00113741016695	0.798521219060166	-0.804261603830192	0.931045720935059	0.969934650088541	0.920390961930059	-0.999004290860303	0.964712327944381	-0.961940051767937	0.954143470016352	0.91483101731847	1.03369996989366	0.984782629263437	0.971903058358162	0.921669454639322	0.976881019673781	1.04986080102997	0.991942982527354	0.966050870113642	-1.02084737128725	2.0548510336718	0.925519310845819	1.00800552193836	0.906442298500307	-0.981740648754856	0.977784109070815	0.966555374835971	0.995026160070421
"RTKN2"	-0.0437364576884859	0.77226434252496	0.787054848713549	-1.10779257269048	0.868000752816886	-1.34253389162717	-0.863152333517055	0.741261521909324	-0.634469838350308	0.834090887388374	-1.80682164225313	0.804778504054637	-0.623903071915215	0.81824948539759	0.83967925526842	-0.498649600672918	-1.94047700732665	0.866883991664493	-0.695757035091254	0.0578890565281838	0.843270534820329	-1.05975861849406	0.909258189368509	0.895853989519975	-0.382028894377893	1.0207808596472	0.753849556568774	0.831820749342055	0.930325477389197	0.766245671880051	0.814474794192698	-0.863724179243007	0.908180927709722	0.193075096062096	0.866975529497366	-0.361373706799659	0.963767011378372	0.920467847266365	0.790693896960061	-0.523173522693887	0.760745816309031	0.967460051009037	1.08859070730922	0.945333820005204	0.772130657072174	0.828241056893679	1.38656710070856	0.890500039672235	0.898867406640419	0.851700907833865	0.995582782294957	-0.524044723082871	0.0687248879219367	0.935642303936474
"PTBP3"	-0.438920706219756	-0.164664639930511	-0.0260813439090342	0.0228382596338973	-0.0953467288274171	-0.437330530450662	0.0929946697508392	-0.0888196443779003	-0.550034808270668	0.0855306681482202	-1.81653636682335	0.850621036148718	-1.81653636682335	-1.81653636682335	-0.0344120481794864	0.756403656393646	-1.81653636682335	0.780538971010989	0.364591290804042	-1.81653636682335	0.77400847396962	-1.81653636682335	0.784246358951015	0.762369621982369	0.756891291690901	0.800480467282188	0.827708395061508	0.350535395908678	0.774688417217968	-1.81653636682335	0.761968545397983	0.749966027144853	0.791707502549138	0.760631832036366	-0.475642446936507	0.75840906421171	0.751647844721543	0.747847943280398	0.753169295639925	0.836243083529066	0.757748733047744	0.753461105132289	0.751874849158446	0.751082633668605	0.747930163853266	0.402956262889418	0.957323684383956	0.783573105986016	0.759723993337766	0.753784821844654	0.778505373869439	0.8227161013192	0.760178120374174	0.775200834494132
"CTBS"	-0.00753586826063141	-0.178275395165671	-6.81784074055004	-1.12757378061978	-0.843303256995692	-0.241980731242671	-0.0820134516337302	0.654550422158486	-0.289623969588887	-0.251030304176514	-0.75039089645685	0.654363266822793	-0.902121259213462	-0.610997162490579	-0.576765394488461	-0.66018876645073	-0.774620364790665	-0.817928111219693	-0.538498388637088	-0.749576916325495	0.63379299562731	-1.04320771392461	0.882965595296854	0.825221950626648	-0.111957730060251	0.843201739707664	0.770907300224409	0.688250139143609	0.727619835977895	0.652213493398109	0.792348368479484	0.531591241692462	0.541524615617002	0.781600094405394	0.667325676413066	0.584393764399992	0.825529058151766	0.595602198355411	0.739129161327128	0.653250089332398	0.644272060956167	0.563762349806909	0.675862837366424	0.800069516587449	0.741550456584709	-0.160769231066071	1.08130193239588	0.707390968990373	0.819330535537534	0.648848243284383	0.611750466490291	-0.418265218576108	0.639256959778141	0.867645996305618
"ADO"	-0.819051613087954	1.03015808910733	-1.37937699700507	-0.860357495094235	-0.818503420691608	-0.878526878192312	-0.814862619730233	-1.15560239982254	-1.07790732401365	-0.671342380488908	1.02684158583063	0.272635971831416	-1.19712993172548	0.982022486246001	0.994127298914894	-0.754356755814415	-1.03424162992451	-0.936710528044683	-1.06697748299782	-1.24243248258228	-0.92818328360549	-1.1159839335634	0.979938021211246	0.968707370262178	0.712084772822781	1.89336657716363	0.732359048837933	0.764496008892246	0.789415629132004	0.820508353041574	-1.04803415694289	1.47290076214727	0.833214336491663	0.982071280838155	1.04854458470385	-0.877174325007957	0.860403171202889	0.842329838711808	0.858643177277757	1.66016900990038	0.817851116414253	1.23359692904972	0.833728650532065	1.02968921675962	-1.03197707691592	-0.500842319374158	2.05861224009789	0.795193006600202	0.477155090008034	0.630780134364712	0.697346623244639	-1.11218774668654	-0.980270720491229	0.822893997215033
"PLPP6"	0.152371736168254	0.345690844862341	-1.01969775358324	-0.899638044093124	-1.2020090127379	-1.56394076919491	-1.19827769394807	-0.397954557789215	-1.2245583333345	-0.355683313558197	-0.323447233808776	-0.693764012339374	-0.0563252572515868	-1.09210192977139	0.859618780275623	-0.460871291574697	-1.03254636803531	-0.635502070493303	-0.626243940325596	-1.92789910457419	0.710165532598345	-0.793152214024535	0.958146641943205	1.09335003853198	1.61768266823769	1.51208515498149	0.940015971934489	1.42787779752059	-0.601605164785418	1.24381156771445	0.883510695139235	0.732059086623265	1.30323814433207	-1.0098733328769	-0.525804389940672	0.2593950908627	-1.05721367946854	0.316139849822287	0.859226673480424	-0.924049542132479	-0.0996880732048028	0.84955029545871	0.564845431760257	0.872453495417163	1.34511075272898	1.98824248964307	1.73398244611203	0.944138358102135	-0.891678930169197	1.18567027047747	0.40174330643785	0.495288185487245	0.92192032171398	0.720270436124276
"ZNF670"	0.886938498008843	-1.08171776976828	-0.859555086888362	-0.950321332952482	-0.67977151281907	-0.958492119586349	-0.824636955184239	0.826068135922279	0.827241108236175	-0.637182092334649	-0.830276762122179	-1.15169658199845	0.856787617574334	-1.11165902911993	0.887050980144156	-0.864713040699608	-0.939586250729535	1.0344825754368	-0.901894216696895	-1.36674771843139	0.773512619741216	0.71175634448309	0.981245209892439	0.926266418301861	0.987838835365248	1.03250661347781	0.745440159091394	0.951165808602267	-1.05806832720053	1.00814518257021	-0.18057324880302	0.691624913013241	1.13336853306625	-0.764759492960327	-0.773549312551773	1.01538174278278	-0.566955435355308	0.949756904546102	0.963397436125179	0.683311471170298	0.893322828815907	0.921979133191906	0.904581769973317	0.995977749640391	-1.04829183188324	0.839066353697144	2.07635068840716	-0.769924047892497	1.07399583596781	1.09981006270996	1.0120213573476	0.956449816438834	1.07738582817916	1.18303021747049
"PHF20"	1.22300723146941	-1.21545009298932	-0.910084269963139	-1.15091374102004	-0.833356582543724	-0.302322146708521	-1.07207149707814	-1.32555710024104	0.767774063780899	-1.25420466815109	0.900766925068878	1.07485889211385	0.921744857607139	0.785373994022419	1.35366895540714	-0.609264529048515	-0.868389141574112	-1.25857365291023	0.597912233244799	0.978453776047506	0.647645853102779	-0.748775150353553	1.18217236642716	0.440998910568258	1.03490690711131	0.856615983471459	1.11724217699353	-1.05903716663994	0.987919140531458	0.7869337597185	-0.858324817838522	1.09096133781438	0.71282018177955	-0.980227402430347	0.729332987389825	0.652163157485818	-0.950999518834427	0.919641411821882	-1.07010094324732	0.873284050794908	1.18990230074384	1.1713594412297	1.03370555826372	1.44388405023435	1.16758630067632	1.79034511431219	2.30203098586207	0.675976330663988	-0.983025399782365	0.87065318749728	0.867633936274537	0.687204423075776	0.611636147621092	0.615741908442174
"FEM1C"	1.06184224073568	-1.19258947987218	-1.07798495391593	-0.815699809868897	-0.836608892438749	-1.09709192880491	-0.784374882342874	0.893586708595	-1.05996172685242	-1.04668235951042	-0.81393634652176	-0.932323797942229	-1.17946687856922	1.28301520406641	-0.958859771781024	-1.22000299134176	1.06349972722756	-1.02630946082487	-1.10986412950691	1.04260993409468	-0.545757284966963	-1.14222467760543	0.970485355344894	-0.880599097617545	0.844791020391955	0.863931144019549	0.656091639158437	0.715606482927115	0.797435111229181	-1.24757995844556	-0.954808313022124	0.817349182402727	1.10427304788334	0.685384504823307	0.931111877928339	0.646034403504478	0.75504042165261	-0.949117209334936	0.73667085790354	0.763944415743519	0.952239758806721	0.897007383007644	1.28911354257049	1.04058557212899	1.46482302333262	-0.387133807660654	2.47478563658115	0.833401004397606	0.707735617647804	0.927304970137574	-0.580439789355306	1.21200888168983	0.829457752444381	0.894312932224875
"OCLM"	-0.38572865680128	-0.237588240683944	-0.307784389073738	-0.409199396984877	-0.376821651044349	-0.306303831753214	-0.374754513125173	-0.272898118580622	-0.226273546406107	-0.286737816154604	0.609961736181835	-0.481083121002789	0.604250492000398	-0.316837502402525	0.662617654044399	-0.209249561964782	-0.327258966682668	-0.214595102866317	-0.0991941265503206	-3.13259235379609	-0.260687124391166	-0.278358469951984	0.671201903955864	0.687730713274718	0.673519102597809	0.771127619804546	0.671332906026536	0.666145337927058	0.681836084636774	0.590691724751187	0.649435946516782	0.657094093402768	0.670319078225272	-0.234278475427145	0.66238371188025	0.665982943656614	0.666352284580505	0.601906481993358	0.66836702227431	0.693487845531494	0.662101409189364	0.654409313472294	0.665423077828113	0.668405147323763	0.670441519028348	0.665861778385299	0.896018080879363	0.672661335093223	0.668617197685364	0.67879224494481	0.670297001621724	-0.227441328578115	0.661152210855487	0.67007745332202
"SESN3"	-0.722083276296911	-1.27788793828976	-1.28794384172973	1.26863409628584	-0.490803368225505	0.0592852753226033	1.46980522000482	-0.376980159340632	-0.226701471385275	-0.776113330588361	-0.216658931738123	0.611558563944127	-0.31655133826344	-2.05906809188934	-0.954123507319247	-0.47748700330141	-1.63799130609519	-1.1850359544488	1.01633702618563	-1.89214422006827	1.04637818558458	-0.703297531097472	0.129124036496137	0.613768709287727	-0.0731358524813353	0.426560858937926	0.926548332436502	1.19365469079095	1.3456882788515	1.41955592979683	0.835962738246344	1.41203040679083	1.18346682081433	-0.38664818948278	-0.404640835264142	0.864061660085874	1.20731239447014	1.19897686109137	1.07490942367938	1.57258097073725	-1.15224759185622	-0.0859047411289535	1.10924294300996	0.222696080429693	0.652681507285888	0.435126949901651	1.28583877847278	1.34900076981477	-0.530691969354431	1.1622222974054	-0.992654150781306	1.12070877595223	-0.842931045468795	1.21438143498041
"UEVLD"	0.883867378802334	-0.403176319427705	-0.317253736315125	-0.291905936271843	-1.07872512725779	-0.92322744518173	-0.350993127695873	0.887055351646489	0.842752392776571	0.894360978419187	-0.899112223479224	0.900659463761143	-0.302923405612361	-0.188714191273752	0.889078580518371	-0.534574513832615	-0.733195439227981	-0.140445582243485	-0.692046753655383	-2.23634909966945	-0.514432288588548	-0.197983880608188	0.815131271963636	0.911292065309537	0.819479795680387	0.943487810677097	0.815187852631928	0.896083578752075	0.908330616290767	0.857076721412074	-0.571811828682707	0.834265576316572	0.883147194629375	-0.449800192837459	0.912733476628672	0.86803030476394	0.903067850959292	-0.445051356693587	0.856830319545157	0.890080954566336	-1.43047196932745	0.85657807571756	0.858958582321064	0.850644959789366	0.845917949714828	-0.253360186792668	1.22505775433139	0.870212687090341	0.842800990428114	0.869058375642631	0.851941899300701	-0.304132166612304	0.846618451633804	0.821234852885398
"FOPNL"	-1.31249721608237	-1.04182954583583	-0.917011065724719	-0.78729685155763	-1.09575028603866	-1.11715207976692	-1.00262350312238	0.816574163169296	-1.2444903807957	-1.07445997016126	-1.20207078173488	-1.18046811431414	0.0249178771314131	-1.16450481697758	0.6249075491826	-1.32169290146437	-1.22857896306524	0.664197205762995	-1.07824619006055	2.29966341669476	0.335121285376224	-0.017420456758747	0.497853109017551	0.40291222013943	0.495978083262213	1.80268053753342	0.4010565024859	1.32355608921536	0.549234023693335	0.67169857532936	-0.967245015527054	-0.469344709340094	1.64470930111801	-1.18302189612876	0.815536297669053	0.668160947387928	-1.06233424580461	0.331140224679625	0.596969693570024	1.28914169960921	0.916568548452159	0.740331915310764	0.547161130255511	0.444812287661198	1.56577840639334	0.640094130583021	1.56115508808959	0.700605712963457	0.780118222750915	0.551447386590991	0.653901879728601	1.17016490898429	0.648313008396831	0.641512832875994
"DCUN1D4"	0.858483506923725	-1.25691908645168	0.510371438553188	0.858667666523225	-1.25691908645168	-1.25691908645168	0.0443064049120111	0.855233609180427	0.858196581700553	0.859379085066991	-1.25691908645168	-1.25691908645168	0.85730587802612	0.918956094342081	-1.25691908645168	-1.25691908645168	-1.25691908645168	-1.25691908645168	0.85775204767435	-1.25691908645168	0.429204023866185	-1.25691908645168	0.335207978163527	0.903506827755054	0.856832847760238	-1.25691908645168	0.85677663698554	0.8783345055803	-1.25691908645168	0.877112684691277	0.865243319981546	0.405163308278279	0.866382583125323	0.852993345372129	0.857821092167793	-1.25691908645168	0.859309673730605	0.907103478445204	0.875345605842653	0.880677974698341	0.856858960392778	0.856698118604584	0.858726774426748	0.859122340639027	0.409626707274911	0.860637960222632	1.03130883918334	0.895211740011535	0.110595475193054	0.861319349046911	0.852993345372129	0.885263991699391	0.858737949983413	0.858583937086623
"ARL6IP5"	-1.41576508343719	-1.41576508343719	-1.41576508343719	-1.41576508343719	-1.41576508343719	-1.41576508343719	-1.41576508343719	0.448012258571342	-1.41576508343719	-1.41576508343719	-1.41576508343719	-1.41576508343719	-0.00807817858954369	-1.41576508343719	0.740225356155802	0.744243211147053	0.132240507566545	-1.41576508343719	-0.0892122757808122	-1.41576508343719	0.52379232647334	-1.41576508343719	0.740225356155802	0.740225356155802	0.740225356155802	0.880156268646117	0.786781281893534	0.75221453553521	0.778740241734913	0.740225356155802	-1.41576508343719	0.820470046043647	0.804557349060849	-0.0349742335994451	0.822165970734264	0.740225356155802	0.835018521974787	0.750307641391762	0.836854179656931	0.830439396037754	0.746330930779772	0.830092638834277	0.740225356155802	0.743714485862515	0.821164324647951	0.503478765153881	0.960571330480396	0.806641923227707	0.740225356155802	0.420632859366468	0.600488121080835	0.867388451975753	0.808905814207233	-1.41576508343719
"PLGLB2"	-0.797565209263785	-1.32610894272236	-0.989606477039823	-1.20247289717366	-1.6004718411908	-0.657839530804541	-1.07442972504595	0.927100002478066	0.79311505215521	-0.940045244457458	-1.04403921235024	-0.717362338765377	-0.801980124986647	0.738515310938792	-0.963460951915598	-1.19232721684924	-1.57072244317475	-0.13044567892034	-0.93210622890631	0.735291401287843	0.688526447680825	-0.71813858565515	1.43377750835673	0.76847074713144	0.520075802508815	1.5789466075882	0.525343773525344	0.530836700713885	0.434213421893072	0.639030620270731	-0.445629812934255	0.626799912773166	1.0244120184307	1.40451609734801	1.71416993040403	0.388498892824967	0.527080014917454	0.567873092421586	-1.21759204390992	-1.0248090464809	0.580250967756326	-0.8669192947507	0.949514374128191	-1.13993292949047	1.25740291458132	0.0127643738183161	2.42832797265466	1.09841192369396	-1.25179661265257	1.77951181282504	0.789494025837716	2.33244142552494	0.451401036650926	0.884124267280001
"RHOT1"	-1.81336495001708	-0.753540556730406	0.043888130735757	-0.24445450339355	-0.277106835603334	0.190214718900336	-0.397663948080517	0.0654092710770374	-0.970514592275868	-0.388537040802044	-0.0423475178123462	-0.321892322489471	0.887966708998444	0.987887764050513	0.765406975118805	1.03005620080695	-1.42767268606173	-0.659162361448642	-1.61164429108269	0.933189874684464	-0.254549810513858	-0.996267500797991	0.974942033233648	0.864337854194842	0.765406975118805	0.795684892999183	0.900314644549146	0.962845914339143	0.889474330463676	0.765406975118805	-1.81336495001708	0.800315231304465	0.779614095184832	0.765406975118805	0.846338935688089	0.839545147426942	0.839885686624616	0.77251211760543	0.765406975118805	0.812243704863255	0.822314538154153	0.957622809734048	0.774309398255793	0.809958095249051	0.765406975118805	-0.427589901628342	1.36531562578494	0.780827172943523	0.805982762873923	0.881142847765241	0.886345269404193	-0.865815618059808	0.765406975118805	-1.56801555135524
"PTER"	-0.866098909376891	-1.24833560297324	-0.571331747405134	-1.41124035591459	-1.22926074973545	-0.710334149811474	-0.943569838635267	-0.682886879948171	0.869935468252176	0.829616026179695	-0.611038228556255	-1.27411065385229	-0.734517859075574	-1.30899972704633	0.87598546485552	0.800800040247623	-1.39377701178197	-1.27900810967197	-1.21528037084674	-0.960887271677622	0.960588803275813	1.08439050988846	1.01474812728809	0.923070292399871	-0.754232773314674	1.01566109538826	-1.14638733932487	-0.625567222094657	0.993636515874116	0.900858769822305	-0.749921289061966	0.845273836386572	1.03414398318195	1.06451781788766	0.82489062243469	0.857334206762763	1.00799637296079	1.0367392316672	0.873913487824588	1.03427376965609	1.04395844936601	0.956080270350726	0.920360858396878	-0.76658202662139	0.928160131276486	0.990093847201719	1.80414627729577	-1.05791540162801	0.893867580367069	-0.786324985777333	1.02582599411929	1.03634178847116	1.01472910946339	0.872559239660935
