"Gene"	"IS01"	"IS02"	"IS03"	"IS04"	"IS05"	"IS06"	"State"	"MaxFC"
"FASTKD1"	"FASTKD1"	0.778159028559517	-0.861621691289943	-0.776500584861732	0.193164761261865	-0.294500943213309	0.408106261073055	"IS01"	0.778159028559517
"ARL8B"	"ARL8B"	0.776374016378181	-0.59918998660862	0.172573409104184	0.217257611967602	-0.893092918914952	-0.0726830686061408	"IS01"	0.776374016378181
"SMIM15"	"SMIM15"	0.77346896979669	-0.365598834955212	0.144244201407686	0.502874433412599	-1.44404329092199	0.015130685734106	"IS01"	0.77346896979669
"SHISA9"	"SHISA9"	0.767588019495346	-0.511953436064946	-1.2590148245093	0.634660269218464	0.381432088171164	-0.0644972300295744	"IS01"	0.767588019495346
"C6orf163"	"C6orf163"	0.753567671815732	0.140506672436895	-0.977760448443809	0.185174308861747	-1.16578538722946	0.65063986565434	"IS01"	0.753567671815732
"NDUFAF5"	"NDUFAF5"	0.751120119553817	-0.412364295158029	0.00545102438753857	-0.111381980184379	-1.54424526189352	0.583371870620257	"IS01"	0.751120119553817
"STAM"	"STAM"	0.742491011255299	0.0471670377480354	0.230166366435872	-0.459568621664882	-1.06835403766429	0.111131883192494	"IS01"	0.742491011255299
"GTF3C3"	"GTF3C3"	0.74116078470939	0.203742301085588	-0.319891348918167	-0.0935990031313841	-0.657545758333417	-0.017449533703312	"IS01"	0.74116078470939
"TMEM64"	"TMEM64"	0.739210555298046	-0.520509289111342	-0.461907028121515	0.614145998100117	-1.00197480559512	0.234608169014693	"IS01"	0.739210555298046
"ANO10"	"ANO10"	0.735729753341441	0.527985930795792	-0.273203097318592	0.21919657277989	-1.47726750566263	0.124002405779746	"IS01"	0.735729753341441
"NIPA1"	"NIPA1"	0.735101153568295	-0.410641798169769	-0.663836557512204	0.0313899628919559	-0.665621107616641	0.470734512758521	"IS01"	0.735101153568295
"RUFY3"	"RUFY3"	0.732655376665099	0.0959597386981203	-0.622338082180512	-0.781934916148723	-0.484012639486414	0.564762959183751	"IS01"	0.732655376665099
"NEK3"	"NEK3"	0.729269228661034	-0.131384176551331	-0.405497305480775	-0.131718481448902	-0.874916444881877	0.37391049323092	"IS01"	0.729269228661034
"CNTF"	"CNTF"	0.727998676825064	-0.0219659532938135	0.0792321053986178	0.223784831350266	-1.74404402288041	0.289361188951257	"IS01"	0.727998676825064
"EHBP1L1"	"EHBP1L1"	0.727368108892898	0.129332227312217	-0.65572260198296	-1.20866205827538	-0.224134814157217	0.667210570280077	"IS01"	0.727368108892898
"DDX3X"	"DDX3X"	0.725841881763254	-0.281176576272539	0.517978372917266	-0.29265837110756	-0.847290252510257	-0.171067522287954	"IS01"	0.725841881763254
"PLG"	"PLG"	0.718891025323125	-0.0533821075211011	-0.786090995588105	0.45066619516154	-0.676377927856217	0.167597412084375	"IS01"	0.718891025323125
"TAS2R46"	"TAS2R46"	0.717640019824623	-1.0645919500094	-0.100740054982501	-0.12038871583157	-1.04500391169878	0.696607198296801	"IS01"	0.717640019824623
"GNB4"	"GNB4"	0.714566478670649	-0.837557983109064	-0.115107030616622	0.566102555392225	-0.505393341472129	-0.135922177789059	"IS01"	0.714566478670649
"ZNF681"	"ZNF681"	0.707727637423794	-0.560430760386809	-0.260986424599046	0.30509821964272	-0.368203592812906	-0.0841151316254028	"IS01"	0.707727637423794
"MIPEP"	"MIPEP"	0.706486681668267	-0.129132425245848	-0.162962885841985	0.101057767938858	-1.32911872577716	0.355073347653825	"IS01"	0.706486681668267
"DOPEY1"	"DOPEY1"	0.703302621795534	-0.591451765232987	-0.0774058758457987	-0.571829566496719	-0.923591594085237	0.655478528924887	"IS01"	0.703302621795534
"STAG3"	"STAG3"	0.702119170540532	0.645751807965287	-0.794422736147465	-0.761997700329158	-0.458622916948659	0.431482183309699	"IS01"	0.702119170540532
"RCBTB2"	"RCBTB2"	0.700927409345714	0.657283497158565	-0.187934167640214	-0.338349320722219	-1.23152317023588	0.201804683348009	"IS01"	0.700927409345714
"ZNF367"	"ZNF367"	0.698695767515971	-0.408285840958066	-0.69906529678288	0.5820297778491	-0.105668490052572	-0.144125634276554	"IS01"	0.698695767515971
"FAM46A"	"FAM46A"	0.696185196459398	-0.619135210071021	0.264617764253024	0.117038756185029	-1.12519292048855	0.138136413458275	"IS01"	0.696185196459398
"NUDT15"	"NUDT15"	0.691364473466173	0.661927298029585	-0.036411505550724	0.23331829929177	-1.39066020029258	-0.142878311571397	"IS01"	0.691364473466173
"PHOSPHO2"	"PHOSPHO2"	0.686792970371013	-0.398713477947467	-0.429286783608382	0.49318448195479	-1.45811366520601	0.550871556811372	"IS01"	0.686792970371013
"BMI1"	"BMI1"	0.685541173153026	-0.638508728724079	0.259154747958699	0.363129736636871	-0.891264472167098	-0.12929790953754	"IS01"	0.685541173153026
"NSUN4"	"NSUN4"	0.680140303711396	0.0313979056034994	-0.436029181181454	-0.19860515356565	-1.12969763398672	0.558638859982229	"IS01"	0.680140303711396
"NUP188"	"NUP188"	0.679046153436329	-0.701502258745406	-0.117633369759502	-0.199406538607995	-0.89825879456278	0.524441691455607	"IS01"	0.679046153436329
"TEX12"	"TEX12"	0.678597057688466	0.242427283552442	-0.215845430411535	0.21345125486935	-1.42341561200974	0.234590013172824	"IS01"	0.678597057688466
"ZNF836"	"ZNF836"	0.676471158159478	-0.170740178067988	-0.309979594451113	-0.27500486785008	-1.07687024856161	0.574735778864164	"IS01"	0.676471158159478
"CKLF.CMTM1"	"CKLF.CMTM1"	0.675362101854675	-0.567964754512259	0.294802203673217	-0.372260628307545	-1.31692613126856	0.514763516256997	"IS01"	0.675362101854675
"CDK19"	"CDK19"	0.673223868084158	0.0448847548406109	-1.16568052189109	0.0935711835560891	-0.215930644662411	0.368778649932501	"IS01"	0.673223868084158
"HECTD2"	"HECTD2"	0.668394076490466	-0.203199385919618	-0.596376915864248	0.164699922132948	-0.207765151016349	0.0147465468442207	"IS01"	0.668394076490466
"TRIM59"	"TRIM59"	0.661378080773851	0.123595222426811	-0.202973095403082	0.262479818155846	-1.31651759634764	0.200688866607104	"IS01"	0.661378080773851
"PLGLB2"	"PLGLB2"	0.66083583497316	-0.575377915169847	-0.307302238634582	-0.00929063618439452	-0.422452552421242	0.215572785502116	"IS01"	0.66083583497316
"SLC23A3"	"SLC23A3"	0.650639849606862	0.487807458901411	-0.116583368087094	-0.539048305374684	-1.20884609713516	0.374595983110483	"IS01"	0.650639849606862
"TMEM237"	"TMEM237"	0.64655296687053	0.468126038162075	-0.608189629832153	-0.00364778891690955	-1.0211850141736	0.327418187181806	"IS01"	0.64655296687053
"YIPF6"	"YIPF6"	0.646135598538566	-0.235787450654219	-1.21180125448907	0.473576157732104	-0.0532844250108561	0.235859890150064	"IS01"	0.646135598538566
"NMNAT3"	"NMNAT3"	0.644763823244935	0.506491685162347	-0.0106318226764956	-0.181335470072538	-1.25705727787864	0.110992662912853	"IS01"	0.644763823244935
"LYRM7"	"LYRM7"	0.639421324070907	-0.952182422913151	-0.718349040334922	0.514548683038403	-0.106472396296782	0.219027084188168	"IS01"	0.639421324070907
"BLM"	"BLM"	0.637275254703413	-0.354910220583086	-0.471230281197708	0.43959378905469	-1.04475182361097	0.377906742937848	"IS01"	0.637275254703413
"COQ10A"	"COQ10A"	0.63586715431623	-0.351291629197751	0.027434165604164	-0.453031192923689	-1.21231077543929	0.629021119792192	"IS01"	0.63586715431623
"ZNF816.ZNF321P"	"ZNF816.ZNF321P"	0.635527578545938	-0.407873543316831	-0.051181957332879	-0.52784686887971	-0.459310791489447	0.29121410626454	"IS01"	0.635527578545938
"ATAD2"	"ATAD2"	0.635169976887093	0.0337157276997637	-0.425751085082056	0.155926615112122	-0.630498089900984	0.0694856146072928	"IS01"	0.635169976887093
"GDAP1"	"GDAP1"	0.633885662577019	-0.150964903133591	-0.461405528398271	0.224155090135997	-0.973752355721203	0.358620375949145	"IS01"	0.633885662577019
"C12orf49"	"C12orf49"	0.63008972799928	0.455388465050678	-0.0160028220292312	0.063933839377902	-1.36802504013091	0.0768728488389328	"IS01"	0.63008972799928
"PGGT1B"	"PGGT1B"	0.62551151249316	-0.589208511835981	-0.417239895224945	0.330034738499916	-0.129108016881902	-0.0465105541091142	"IS01"	0.62551151249316
"SMIM19"	"SMIM19"	0.620042618192161	-0.271721115803023	0.252692908552007	0.367976293212449	-1.11737687243134	-0.105757566954339	"IS01"	0.620042618192161
"TMEM161B"	"TMEM161B"	0.610218671327427	-0.562267751303579	-1.03265994600897	0.403493364303676	-0.369809699475734	0.52416230528959	"IS01"	0.610218671327427
"NAIP"	"NAIP"	0.60320381717963	-0.2837627189785	-0.6964025519905	-0.236752183892745	-0.472155076233463	0.583259052445899	"IS01"	0.60320381717963
"FAM45A"	"FAM45A"	0.592182687452726	-0.630534114387868	0.123364497869156	-0.288219628557645	-0.819612115959575	0.38549824058819	"IS01"	0.592182687452726
"NPIPB9"	"NPIPB9"	0.589276263073705	-0.386660728690347	-0.0225794173063006	0.40017765966284	-1.63823082312465	0.487312819600125	"IS01"	0.589276263073705
"PANX1"	"PANX1"	0.588989524420844	-0.729598938700552	0.0627207392464728	-0.0859211695442388	-0.917818386087981	0.423425186042382	"IS01"	0.588989524420844
"CLEC9A"	"CLEC9A"	0.573558312790334	-0.232156595008399	0.0330848356858158	0.221493028731642	-0.865293213781242	0.00942541134659495	"IS01"	0.573558312790334
"ARMCX2"	"ARMCX2"	0.559468239841881	-0.437459940727734	-0.301210671166503	-0.277762116238447	-0.321315270062764	0.325532627040339	"IS01"	0.559468239841881
"KIF20B"	"KIF20B"	0.556523106844954	-0.298500958718055	-0.0444453023690886	0.354132292051835	-1.14739588475638	0.211390001378097	"IS01"	0.556523106844954
"ATAT1"	"ATAT1"	0.544692839712459	0.126213841360355	-0.363578513607152	0.210169212877958	-1.12309720342355	0.329435910834059	"IS01"	0.544692839712459
"SMPDL3A"	"SMPDL3A"	0.542403059583744	-0.57459903022068	0.36498666505128	0.0531961136586957	-1.12390369448346	0.207709206063728	"IS01"	0.542403059583744
"ASTE1"	"ASTE1"	0.539143306045629	0.139045007268951	-0.0045295529978709	-0.193596030766253	-1.03707479169789	0.24060533828582	"IS01"	0.539143306045629
"GMPS"	"GMPS"	0.534680503022724	-0.238384210082053	-0.0359491320426389	0.244088364132925	-0.724914572101013	-0.00327833604871703	"IS01"	0.534680503022724
"CLEC4A"	"CLEC4A"	0.533183705952787	0.145044103241755	0.105129762222529	-0.146026222913756	-0.861517048158677	0.0230647550662522	"IS01"	0.533183705952787
"PDE7A"	"PDE7A"	0.533073951662068	-0.46237460809707	-0.851305058444139	-0.0255408372564262	0.0126254471908654	0.418886846119422	"IS01"	0.533073951662068
"CRYZL1"	"CRYZL1"	0.527788363679668	-0.0788903393816717	-0.37809837982974	-0.367831232513112	-0.646344206316625	0.494693984756744	"IS01"	0.527788363679668
"ZNF334"	"ZNF334"	0.527297391424101	-0.0692179396453801	-0.534782622081978	0.0050912952083255	-0.863333050925101	0.524857228699071	"IS01"	0.527297391424101
"SBDS"	"SBDS"	0.526114428831207	-0.125393897663978	-0.123694974876113	0.231309513323715	-0.942759141238597	0.15932925412825	"IS01"	0.526114428831207
"C16orf70"	"C16orf70"	0.521593040070331	0.0801031299524714	-0.479125805034581	0.206943532163111	-1.13319314646236	0.466134176614085	"IS01"	0.521593040070331
"ACSL6"	"ACSL6"	0.515279274827436	-0.567806880062095	0.00211091973408913	-0.460352079415027	-0.384677313438442	0.342550656751377	"IS01"	0.515279274827436
"SNX24"	"SNX24"	0.509344582096684	-0.0932143872118744	-0.113169453340423	-0.272682178610997	-0.932997677908431	0.439732525527771	"IS01"	0.509344582096684
"CHRAC1"	"CHRAC1"	0.504111135765523	0.397123770019882	0.240055162476704	0.167757004825184	-1.67481483835721	0.147667389724145	"IS01"	0.504111135765523
"ATP1B3"	"ATP1B3"	0.502364305460665	-0.331601923281484	0.25700128375806	0.126422591008896	-1.09184156769784	0.144543193047427	"IS01"	0.502364305460665
"COL4A5"	"COL4A5"	0.492735805119576	0.125456174961372	0.0907644656697757	0.119397278020869	-0.547488368239973	-0.273538405843007	"IS01"	0.492735805119576
"CEP76"	"CEP76"	0.488062423977437	0.334549094971417	0.348778503076526	-0.203332656793468	-1.40086830383985	0.156283111912098	"IS01"	0.488062423977437
"PPP1R3D"	"PPP1R3D"	0.485706181504463	-0.625155415848477	-0.18439428807503	0.188855949977747	-0.761704605398843	0.389071966329534	"IS01"	0.485706181504463
"PPP4R1"	"PPP4R1"	0.476489412190456	-0.366061035226167	0.060646648137327	-0.511593879318786	-0.466529226431834	0.316196367499698	"IS01"	0.476489412190456
"DDX3Y"	"DDX3Y"	0.453160396260206	-0.60302130018551	-0.167699362293682	0.145653497245722	-0.411313007810346	0.200928598922362	"IS01"	0.453160396260206
"OPTN"	"OPTN"	0.450270604661021	0.226048654820509	0.223934897109084	-1.00488526876618	-0.636178832909635	0.328519621070269	"IS01"	0.450270604661021
"BTBD8"	"BTBD8"	0.443760717557675	0.439809266523369	0.111406726485206	-0.203824397857165	-1.48845260045745	0.37734863791347	"IS01"	0.443760717557675
"TMEM216"	"TMEM216"	0.434418860572636	-0.453951181350906	0.282940466501815	-0.139511567792893	-0.97845904381754	0.325939644439783	"IS01"	0.434418860572636
