"IS01"	"IS02"	"IS03"
"COMTD1__pos"	2.22044604925031e-16	4.17502845152285	10.0558335910746
"CRELD2__pos"	2.22044604925031e-16	2.45170943581424	6.01679227705999
"DCAF12__pos"	6.53011225641374	5.04036893218135	3.71397945456734
"DEFA3__pos"	8.55542744367648	2.22044604925031e-16	8.05387486517611
"DLL1__pos"	2.22044604925031e-16	5.27177189295828	6.54819241108672
"DPP7__pos"	3.04237619329418	2.26757527461067	6.74486600834745
"FAM189A1__pos"	0.195241294851415	3.90009745676981	10.989027949443
"FBXO9__pos"	4.71740493961217	5.17287788435824	3.92247396172546
"FGF6__pos"	2.96161172194572	2.22044604925031e-16	13.1637654736663
"FRAT2__pos"	2.22044604925031e-16	6.31570075858035	6.33274006645341
"FUZ__pos"	2.22044604925031e-16	5.29469541100185	9.19211283569516
"GCFC2__pos"	0.77578794912207	6.24998392197453	7.1085096273069
"GCM2__pos"	4.49372002781996	2.22044604925031e-16	11.6687201483528
"GJA9__pos"	6.12332919672741	2.22044604925031e-16	9.66804571348941
"GK__pos"	4.71974252422705	2.25915696887084	5.20352405399224
"GNG8__pos"	5.30768728573674	2.22044604925031e-16	11.138037683643
"GOLGA6L2__pos"	3.81874201582189	2.22044604925031e-16	12.447146455519
"HEY2__pos"	2.22044604925031e-16	5.13692655590005	9.21096102787082
"HIST2H2BE__pos"	7.43917462817424	1.09534307071103	2.70987540205666
"HK1__pos"	4.38989624687121	2.86796440588092	6.38907625104043
"HRASLS__pos"	4.8864271144916	2.22044604925031e-16	11.4035764491235
"ICAM5__pos"	0.369664126860805	5.01070006353904	6.98138190126513
"IFNA16__pos"	4.17496105460485	2.22044604925031e-16	12.0440668992778
"IFT140__pos"	2.22044604925031e-16	7.06551142919317	7.26636383065502
"IGF2BP2__pos"	3.62069004890735	6.14334877661994	4.55035401053676
"IL4I1__pos"	0.00412221128402787	6.09470197313268	6.49960632354191
"IRAK2__pos"	2.22044604925031e-16	2.57836066315744	5.76942486500211
"KCNQ4__pos"	2.22044604925031e-16	4.6429433317812	10.1572409344656
"KDM6B__pos"	2.22044604925031e-16	4.49259407738834	9.5483196807423
"KIAA1841__pos"	0.691464938034714	3.77345100086367	5.09566287064082
"LAMA5__pos"	2.22044604925031e-16	5.08344120270047	9.54704795284406
"MAGEB4__pos"	4.2165720688971	2.22044604925031e-16	12.1501358102792
"MBNL3__pos"	8.77184699430282	3.62816666644263	2.99034262233768
"MLH3__pos"	6.51372285701033	4.91689157845448	3.54305491652744
"MOCS1__pos"	1.1031193310224	3.53425309178179	6.288007581939
"MRPL2__pos"	2.22044604925031e-16	4.51351333137096	8.07405420263193
"NLRP6__pos"	2.22044604925031e-16	4.31939553912727	8.4007028776797
"NPNT__pos"	1.01228012180742	6.3488777822852	7.27655057128044
"NR2C2AP__pos"	2.22044604925031e-16	5.35032045147053	8.27233788222299
"NTHL1__pos"	2.22044604925031e-16	4.61709414861359	8.27044842711488
"NUP62CL__pos"	0.698998232101508	4.42247885844757	9.31125827088645
"OR2AG2__pos"	2.22044604925031e-16	8.62030598329122	5.8843970811167
"OR5B2__pos"	3.53538051178715	2.13173878825528	10.16046616584
"PADI6__pos"	3.16368612659902	2.22044604925031e-16	13.061639956098
"PDK1__pos"	5.24778873796573	4.80638366865139	1.01820874743353
"PDP1__pos"	3.92558259773577	5.68488143907873	2.68660613970083
"POLR2L__pos"	0.543232989540712	1.95408282892705	10.3228636742907
"PPP1R14D__pos"	2.60933005251592	2.22044604925031e-16	13.1832565816573
"PRDX6__pos"	5.27993645323705	5.35509545515416	4.70052648425092
"PRLHR__pos"	3.80674801860215	2.22044604925031e-16	12.1746542310474
"PROS1__pos"	4.73545998575269	3.40516527658861	4.55510742931193
"PTPRN__pos"	4.41000240358947	0.953814817123769	10.7474464491075
"PYCR2__pos"	2.84253706228594	4.96535163459812	5.51827905887665
"RANBP17__pos"	0.451026058483334	4.13521995828514	8.48616544476216
"RBX1__pos"	8.48476850311121	3.97622135131215	2.62036241238966
"RHD__pos"	3.76805017196754	3.50887434986739	7.16973801847143
"ROGDI__pos"	6.46120923950218	1.8847778529061	3.69813815740973
"S100A9__pos"	3.04576661315193	7.22981471080106	3.97450311418049
"SCYL2__pos"	6.18452041280369	5.2563779247853	2.71236341016593
"SELENBP1__pos"	2.22044604925031e-16	5.78520433104116	5.80366115332016
"SLC25A37__pos"	7.03020165559472	4.79399496759814	2.9167590084349
"SLC35A2__pos"	0.56754531158999	3.95826837901116	7.42941493814519
"SNAPIN__pos"	1.70058278843795	3.88955357642973	2.13201445923772
"SOX2__pos"	2.04929800007648	3.26366764781051	10.1185130465181
"STAC__pos"	0.163242216897124	4.10677556691744	9.11164467259495
"STXBP2__pos"	3.59165415443882	3.55599459507447	4.9874111800843
"SULT1C4__pos"	0.966632773108446	2.91319824165788	8.8046768499531
"TAF6__pos"	2.22044604925031e-16	3.63444691235504	9.29109134525811
"TGFB2__pos"	1.84374659570011	5.33988830544494	4.48913152136313
"TPM1__pos"	5.45384197464086	1.05275814779722	3.3938046000861
"TRAM1L1__pos"	2.22044604925031e-16	5.20360251593809	9.34502773536781
"TSEN2__pos"	3.30483933013051	3.83192594945903	5.64252789684899
"TSPY4__pos"	3.19519988023944	2.22044604925031e-16	13.0147379529237
"UGGT1__pos"	0.788782003167312	3.02589641944385	9.54727511569631
"UQCR11__pos"	2.70951156673817	3.69833979288057	6.01890206549502
"VCL__pos"	6.48119309103479	4.24746936600854	3.56196496625884
"WNT10A__pos"	2.22044604925031e-16	4.68301221821495	9.72205044155932
"ZNF671__pos"	2.1397273509077	5.93157863575003	5.39641113015053
"ZNF782__pos"	1.67321734191741	6.13575323147549	6.54695960325841
"ABCA7__neg"	13.1931951723143	2.96118042875105	2.22044604925031e-16
"ABCF3__neg"	8.57791501416656	5.1658561404045	1.68675154622681
"ACO2__neg"	11.504709209192	2.47907007494795	0.427449163618512
"AICDA__neg"	7.93466459509335	7.56037502412592	2.22044604925031e-16
"BIRC7__neg"	4.80574240588479	8.72581397196103	2.22044604925031e-16
"C19orf60__neg"	15.1613290525131	0.193215632742563	0.573022821612001
"C1orf185__neg"	0.0102334972672042	14.1891356296603	2.22044604925031e-16
"C2CD4C__neg"	11.4080275336001	4.09074326206699	2.22044604925031e-16
"C2orf66__neg"	1.65354353381632	12.6724106436098	2.22044604925031e-16
"C6orf62__neg"	3.69094263868709	1.96958503943556	8.69070430701977
"CA1__neg"	2.62427942359945	10.840030926301	1.15875995048553
"CCHCR1__neg"	11.0244961257575	0.786534622922855	2.22044604925031e-16
"CD58__neg"	5.4559707175024	1.6146973193441	6.62457876336409
"CDC23__neg"	5.6444469139501	2.25894236079876	7.1245549387393
"CDC42__neg"	2.22044604925031e-16	4.38744952188037	9.29280358453768
"CEP41__neg"	5.53960508994013	5.61633738044513	1.5833384883529
"CFAP161__neg"	5.08359924426588	6.82917128240554	3.00166599856906
"CIB1__neg"	6.33349707107394	4.91390604305161	2.02663626247825
"CNNM4__neg"	9.82334938201461	4.15103824915271	0.195643039143483
"DDAH2__neg"	12.3648962588455	3.31163121603217	2.22044604925031e-16
"DLGAP4__neg"	10.8068999225436	3.29121764844968	2.19694962930369
"EID2__neg"	4.94453779031903	4.40184675114331	2.78353921556166
"ENGASE__neg"	8.60254402133468	4.29335005955719	2.7806853198824
"EPOR__neg"	8.66968682899305	3.91779058856546	2.78051352768636
"FAM98C__neg"	10.9523355118469	4.60751140724068	2.26718187788946e-15
"FBXL6__neg"	7.00519337403009	5.69644088513668	2.81137095943937
"FBXO21__neg"	6.52787701917648	2.27291291985746	0.905060539016569
"FHL5__neg"	3.15594237961421	8.91014754826696	2.22044604925031e-16
"FREM1__neg"	9.25132677053516	6.18386892711437	0.746955390998641
"GABARAPL2__neg"	0.588955194852642	5.11611758772416	9.00671837865465
"GLA__neg"	6.69966168848598	1.98691405966089	4.92194062497823
"GPI__neg"	7.51914498935801	4.84670273914423	1.4669059629391
"GPR63__neg"	9.39036547335427	4.06447599312833	1.47859783345904
"GRXCR2__neg"	0.311412504277812	13.9224262368017	2.22044604925031e-16
"GSN__neg"	6.53521672587675	1.89837331924281	3.57121291289572
"HAGHL__neg"	12.143083367883	2.6773648223916	0.960472262299701
"HCST__neg"	4.95432608681402	6.73705981524802	2.83450350174271
"HIST1H4H__neg"	5.13790539931092	4.03598922175791	5.66582533287713
"HSH2D__neg"	10.6168361394895	3.67587209837969	2.22044604925031e-16
"IPO11__neg"	2.89517630611254	3.35449554373536	8.57701027948539
"ITGB5__neg"	6.08939701615514	2.86805536522095	6.14168349664902
"LAMP5__neg"	9.69486149743945	3.186174716001	0.734219670439294
"LRRC42__neg"	7.4912552008785	3.35354253738302	2.38365646270809
"LYN__neg"	9.78766824748303	4.83533768731205	2.22044604925031e-16
"MAGI1__neg"	9.32261054241645	3.47115450812914	3.37054944509088
"MAP2K2__neg"	10.4100003433466	2.41589688463698	1.11815370183463
"MAPKAPK3__neg"	12.6125230871407	1.1122865110825	1.87866537164421
"MOB3C__neg"	8.55588519151832	3.57838396365952	1.1096666123855
"MRPS15__neg"	7.00831624296213	3.60992372979278	2.22044604925031e-16
"MYO6__neg"	7.84903874133094	2.75634060525927	4.43593019096964
"NAPA__neg"	5.80648329601	4.86320205984531	1.97590031937187
"NFIL3__neg"	12.1808976414817	1.2179886650393	0.769986128427446
"OPN4__neg"	2.22044604925031e-16	14.2063426171566	2.22044604925031e-16
"OR10J1__neg"	2.67277599695857	11.9886006662831	2.22044604925031e-16
"OR52E5__neg"	2.22044604925031e-16	14.1883475416536	2.22044604925031e-16
"OST4__neg"	2.51629929898809	3.63034128243909	4.3244333692922
"OVOL2__neg"	2.21125429617314	12.1907837240344	0.191658237905329
"PCDHGA12__neg"	12.2086561345608	0.546482588492539	2.22044604925031e-16
"PKM__neg"	4.56360974781757	4.74080137771129	0.249740208324711
"PPAN.P2RY11__neg"	10.4776159053231	4.91343453835495	2.22044604925031e-16
"PRDM15__neg"	10.2536452665835	1.92944882805842	0.993549738204647
"PRKAR1B__neg"	8.78284048589819	4.41685445326122	0.194201632447566
"PRTG__neg"	9.6269637604348	5.64028739982609	0.362261212498282
"RABL3__neg"	6.55701827994706	3.70435443916411	3.95967593147391
"RACGAP1__neg"	2.53291879205424	4.47308303077877	2.35107924985714
"RASA4__neg"	11.2327802640271	0.00110140111868051	0.384226489314774
"RASSF7__neg"	13.1326613615922	2.81978048939093	0.3262565950376
"RCBTB1__neg"	5.94747772037188	1.38866290956421	5.76745488022709
"RIMS3__neg"	7.41395249145772	4.08030518537535	3.63084508793344
"RMI1__neg"	5.61867029590213	2.23464638786136	7.33067918957218
"SCAI__neg"	6.57941480266626	2.72893683062431	2.7561408959344
"SCO2__neg"	8.19807749692693	2.76549512254035	0.726703459456313
"SEC14L1__neg"	2.06972954815213	1.67529134175105	5.5232879256328
"SERPINB11__neg"	2.22044604925031e-16	13.9031006936692	2.22044604925031e-16
"SPANXN1__neg"	2.22044604925031e-16	14.2412167104249	2.22044604925031e-16
"SPRY4__neg"	9.59573656104413	3.40581366560817	0.768379753795859
"SQSTM1__neg"	4.76571570023304	2.35636719129929	2.83228162211345
"SRGN__neg"	5.87900083402387	2.49213276414095	4.51025244891963
"SUOX__neg"	14.1241219411618	0.873323418829549	2.22044604925031e-16
"TBPL1__neg"	6.03900442400838	3.38984931252658	5.24647715449598
"TMBIM6__neg"	3.30339973386633	2.16568068324734	3.96610569758732
"TMEM50A__neg"	4.04419489209023	1.27210505608212	2.32491347617553
"TMEM91__neg"	8.41785093369498	6.18056512795182	0.522404472307325
"UBE2Q2__neg"	4.4471714331419	5.4452192732154	2.73017669117652
"UBL4A__neg"	3.49835943076085	4.43517951024245	6.29043631149967
"VSIG2__neg"	8.27993709432517	6.74117231814479	2.22044604925031e-16
"ZMYND12__neg"	5.43494774240538	8.43920586022728	0.527331727363651
"ZNF560__neg"	0.792160007713543	13.5095983440976	2.22044604925031e-16
"ABHD16A__neg"	8.88487656085545	2.42747692039338	4.23609268429883
"ABLIM3__neg"	3.75455711473957	4.89807807903053	6.0658271110717
"ACTR1A__neg"	6.31316538319622	2.65596667119453	2.81020914467034
"ACVR2A__neg"	2.22044604925031e-16	5.0971302881399	6.94882705666752
"ADCY3__neg"	10.5715016488593	5.06514815301927	2.22044604925031e-16
"AHCTF1__neg"	16.3682426540639	2.22044604925031e-16	2.22044604925031e-16
"AIFM3__neg"	13.6028692492872	2.62229308962	2.22044604925031e-16
"ANLN__neg"	1.91557942376077	3.4585383137239	5.38917272106312
"APEX2__neg"	8.1625685148885	2.49778947708663	3.25126953839171
"AQP11__neg"	9.97255158529599	5.09363319276407	2.22044604925031e-16
"ARMC3__neg"	2.17488126773072	11.4634231184304	2.22044604925031e-16
"ARPC5__neg"	2.29950213286716	3.39059161423483	7.12123753325739
"ASB11__neg"	0.0363412635497681	14.0470640836299	2.22044604925031e-16
"BNIP3L__neg"	2.22044604925031e-16	3.16458643801247	10.5565850904779
"BRCC3__neg"	10.8470570988945	1.41940040296005	1.15893037033993
"C16orf89__neg"	5.79518158302977	9.39365539629624	0.327762212023576
"C19orf33__neg"	2.43838310555017	10.2628469759551	1.26561939175049
"C7orf77__neg"	2.22044604925031e-16	13.3477092751312	0.925016758775572
"CABS1__neg"	2.22044604925031e-16	14.2113559078029	2.22044604925031e-16
"CAPZA2__neg"	4.83852513548893	2.70703587107562	6.75496755252713
"CASP5__neg"	10.3269591575511	4.0337801616532	1.72791121430778
"CCND1__neg"	2.88385730579903	3.99738391577061	3.64173769872675
"CERS5__neg"	6.01054770257725	4.53277245748709	3.85554257410204
"CFD__neg"	12.994171463496	3.50439350311629	5.7822083253766e-08
"CHTF18__neg"	11.2626240286306	1.22032255470721	0.956535428629373
"COPRS__neg"	10.896843087283	3.32694749867501	0.573487497109206
"CPXM2__neg"	11.9786517989557	4.10210771702041	2.22044604925031e-16
"CRKL__neg"	3.59977771045797	2.41202404724252	7.02698812336924
"CYLC2__neg"	1.12113789964696	13.2943563802287	2.22044604925031e-16
"DBNL__neg"	12.516874738144	2.25049963755485	2.22044604925031e-16
"DENND6B__neg"	11.5555725727195	3.50475963061145	2.22044604925031e-16
"DMBX1__neg"	2.507425604598	10.7246175878302	2.22044604925031e-16
"EDDM3B__neg"	2.22044604925031e-16	14.2186835871288	2.22044604925031e-16
"EPHA1__neg"	7.02732475447858	2.7306578002467	0.085907642762571
"FCGR3B__neg"	4.89718744531096	7.85660221640277	0.141956260432163
"FRMPD1__neg"	9.78306920605525	6.24649281511661	2.22044604925031e-16
"GANAB__neg"	6.95291304869542	3.65531974242692	2.08249822400098
"GNA15__neg"	6.4679030171807	3.89549237900616	4.80555598527627
"GNG11__neg"	5.19234924529846	4.65388343482491	5.72030311915535
"GPR88__neg"	4.0354548142537	9.71010754129511	0.705923102127077
"HBA2__neg"	1.90578524455687	6.13037849133577	5.71384157559795
"HDGFL1__neg"	2.22044604925031e-16	14.1869212786043	2.22044604925031e-16
"HIST1H4D__neg"	2.31843120265828	5.96977274864842	3.52994915360236
"HRH2__neg"	9.60197624701071	1.7373808012787	3.24493994437787
"HSPB2.C11orf52__neg"	6.74796595614909	8.25202769211185	0.0122773004577755
"HTRA2__neg"	8.49212341544747	2.62180464816268	2.61727114509553
"IER5__neg"	7.59723614278278	2.69997500439031	3.00835301450299
"IKBIP__neg"	4.57610956725415	3.42995355258386	4.83473907680225
"KCNK9__neg"	1.50620270375223	12.4831833958329	2.22044604925031e-16
"KRT78__neg"	0.800146406599404	13.2537238034356	2.22044604925031e-16
"KRTAP21.1__neg"	2.22044604925031e-16	13.3477092754641	0.925016758798643
"KRTAP23.1__neg"	2.22044604925031e-16	14.2258047711759	2.22044604925031e-16
"LAPTM4B__neg"	6.32691434819668	2.10104321016085	7.28135199745943
"LILRB3__neg"	10.504706922276	4.37740731532105	0.72058690900828
"LPAR3__neg"	6.85316207104466	7.02598969651789	0.915804600673883
"LRRTM3__neg"	1.32605802385086	12.4602310727587	2.22044604925031e-16
"MKNK2__neg"	10.9653857192819	2.92596340925496	2.22044604925031e-16
"MRPL48__neg"	4.71507611059834	5.60819861998005	4.7335618060422
"MXD1__neg"	6.51496364662497	3.24285389757471	5.19624504348577
"MYL1__neg"	2.22044604925031e-16	13.3490119302388	0.923572534481326
"NBPF6__neg"	2.22044604925031e-16	13.9823592919374	2.22044604925031e-16
"NOSIP__neg"	11.553491502857	4.42790881242782	2.22044604925031e-16
"NR3C2__neg"	9.36628296625965	3.30716326040567	3.84035897854178
"OR1G1__neg"	2.22044604925031e-16	13.9829422270876	2.22044604925031e-16
"OR2M2__neg"	2.22044604925031e-16	14.1677362908987	2.22044604925031e-16
"OR5D18__neg"	2.22044604925031e-16	14.049912700039	2.22044604925031e-16
"OR6C3__neg"	2.22044604925031e-16	13.3477094044871	0.925016767740138
"PAGE4__neg"	0.931491527742668	12.7307903606149	0.699426876287637
"PAPSS1__neg"	3.61696486124967	4.36915442746869	3.43082385338683
"PEX6__neg"	13.1309240975857	2.02169682286885	0.55658959711156
"PHTF1__neg"	7.4849788337382	0.177009671221996	4.86092902898359
"PIK3C2A__neg"	5.24488761699018	2.08315193446561	2.77953116354313
"PIM3__neg"	13.0680095013433	1.20593635986843	0.229619801541174
"PLEKHM2__neg"	14.1976009013631	0.782641674955309	2.22044604925031e-16
"POLRMT__neg"	13.7342373117276	0.285959232137593	2.22044604925031e-16
"POU5F1__neg"	9.01273675625312	4.01379791572294	0.13903521420618
"RAB24__neg"	1.64147302541434	6.69262455299727	3.91419206715707
"RAPGEF2__neg"	2.7302855532394	3.12025145452773	5.92933287909289
"RNF148__neg"	7.20409759692655	6.92838591556351	0.82371777914553
"RUNDC3A__neg"	5.32007673164643	7.28490280072063	0.333533080197577
"SCRT2__neg"	0.670338855648028	13.7159421142238	2.22044604925031e-16
"SIDT2__neg"	5.69310074206101	0.131191997918242	6.67239127388599
"SLC25A11__neg"	11.096374622265	4.19294144193093	2.77977862484309e-11
"SLCO1A2__neg"	9.6484148940047	3.72574554514842	2.22044604925031e-16
"SOCS4__neg"	4.57825929111628	1.94443633172391	8.15862193364632
"SPANXA1__neg"	2.22044604925031e-16	14.2529636444187	2.22044604925031e-16
"SPINK1__neg"	2.22044604925031e-16	13.9229267136153	2.22044604925031e-16
"STRN4__neg"	12.1294969348191	2.26550830985958	2.22044604925031e-16
"TACR3__neg"	2.22044604925031e-16	14.2170695285746	2.22044604925031e-16
"TBCK__neg"	6.09635907158371	3.61969550630885	4.55440670688528
"TMEM257__neg"	3.25274868645509	10.9458855115347	0.746774047706639
"TMEM41A__neg"	8.1885008964933	2.56357321383221	5.25307456986329
"TRIM35__neg"	10.6701810408307	2.44799388917421	2.22044604925031e-16
"TRMT112__neg"	6.89367061035642	5.01195139889548	1.36401773593936
"TST__neg"	7.70786091245872	5.63157326799356	2.19100534609748
"TWSG1__neg"	5.22575701766231	3.05230968116741	6.30361788702393
"UGT2A1__neg"	1.51227616939882	12.7639707434555	2.22044604925031e-16
"VLDLR__neg"	7.61736770244402	5.39535482109544	2.96562355062891
"VPS41__neg"	4.62014406900571	3.49668741034614	7.30997915452886
"ZNF215__neg"	4.90505914021243	5.25825027540867	4.17736040948343
"ZNF774__neg"	9.90226654765286	4.94498052489867	2.22044604925031e-16
"ZNF784__neg"	13.8576378955942	2.51172566434441	2.22044604925031e-16
"ADAMTS14__neg"	11.3503793456538	1.33680181688678	2.54049031233339
"ASL__neg"	10.5613193411179	2.50300787780927	2.97986913976437
"C1QTNF9B__neg"	3.26318314509898	9.57688324203403	1.76164867446567
"CBR1__neg"	0.876453804776239	2.84032797132986	8.82694007353378
"CHD9__neg"	5.2568346247007	2.22044604925031e-16	6.35591491742869
"CTNNA2__neg"	3.54357007270464	10.3280113106905	0.757512718663936
"DEFA1__neg"	2.22044604925031e-16	9.81945260150895	4.40272772205868
"DMC1__neg"	10.4784333946768	4.51905985978744	0.706266715311313
"DNA2__neg"	8.37308642547051	2.85549730811177	3.49291449323501
"DOK4__neg"	11.1459518104628	4.86985539827863	2.22044604925031e-16
"EGR4__neg"	3.08102318259517	11.3163124966255	2.22044604925031e-16
"EMILIN2__neg"	4.9877134779874	3.094674271519	1.6842001946093
"EPN2__neg"	10.6617576869602	3.72512471663738	1.62506353013339
"FASN__neg"	11.785669226171	1.39911416945733	0.585319703874459
"FGFRL1__neg"	10.4726147682347	4.529875333401	0.39931453622523
"FKBP8__neg"	4.34065632757898	4.64787777067662	4.16542666997279
"FLII__neg"	12.7402601565166	0.430684294697843	2.22044604925031e-16
"FOXS1__neg"	10.4895940533059	5.63364133075138	1.54952799358842e-13
"FUK__neg"	13.9089767792563	0.913511139073911	2.22044604925031e-16
"GCH1__neg"	3.01957708154924	4.29518635069635	7.77650076734329
"GMPPA__neg"	7.50408586661046	5.06850785429105	1.263812815419
"GPKOW__neg"	5.79966910866932	2.0148893027428	1.76451662218413
"GRIK1__neg"	4.44599470761266	8.59262712422147	2.20412555727317
"HBG2__neg"	3.64542659544503	6.77230009325008	4.68834075436642
"HIP1__neg"	12.2432634349041	2.0707168332906	0.68721625028437
"ITGB7__neg"	10.533668967268	3.12279117187322	1.30038935953392e-13
"LGALS1__neg"	9.3534380044682	4.05644407281233	2.22044604925031e-16
"LILRA5__neg"	8.29092847459357	6.0493994895451	0.81688265805145
"LIMD1__neg"	7.7743933849126	3.57320063812767	2.50230620848713
"LRRC75A__neg"	13.9983790184392	1.04220833729604	2.22044604925031e-16
"LRRN4__neg"	4.4728131889728	10.5843002139259	2.22044604925031e-16
"MAN2A2__neg"	11.1753466897274	1.91013424171498	1.13929110455722
"MARCO__neg"	7.90455559551694	3.63553456853483	0.722451556010303
"MPP4__neg"	5.87698603609729	9.45815027667139	2.22044604925031e-16
"MRPL13__neg"	4.31001986227336	4.69898505119279	5.47289238693786
"MRPL22__neg"	6.3632293310823	3.95094266462521	2.33721116184555
"MT2A__neg"	1.59441870746662	2.65639884243612	7.27740559956321
"MVK__neg"	12.0672365039989	1.7589579583349	0.826836199707729
"NFKBIE__neg"	8.61739694671752	2.87460080467803	1.29214555886446
"NRXN1__neg"	11.080382768751	4.15300825316704	2.22044604925031e-16
"OAT__neg"	2.89099740054408	4.26999850504925	6.2787745916442
"OR1L1__neg"	2.22044604925031e-16	14.2442939574577	2.22044604925031e-16
"OR4F4__neg"	2.22044604925031e-16	14.1820497043935	2.22044604925031e-16
"OR51G2__neg"	2.22044604925031e-16	14.2068269762625	2.22044604925031e-16
"OSTF1__neg"	0.377958471863911	3.62027736031152	8.639582116503
"PAPSS2__neg"	9.23676506633627	4.76744417839609	0.622778639493658
"PCNP__neg"	1.42843540939029	1.75144541950104	11.0077232860829
"PIRT__neg"	0.430555502817575	13.8184299908812	2.22044604925031e-16
"PLD2__neg"	11.4285118823273	4.64972850747234	2.22044604925031e-16
"PLXNB2__neg"	12.8676778613256	1.89979176223807	1.21085652719045
"PPBP__neg"	2.22044604925031e-16	9.64994993381712	4.53155360458574
"PSPH__neg"	9.26006841898378	5.63651173028434	1.15093695037761
"RERG__neg"	7.77896847482506	4.47657111342098	2.74459754121368
"RFK__neg"	8.74553644518956	2.54761013889228	0.112047918209711
"RHAG__neg"	2.22044604925031e-16	13.9899237978831	0.0358617617001737
"SCAP__neg"	10.3930552628244	3.54748591581312	1.30763754196117
"SEMA7A__neg"	10.2338987138337	3.55740488782281	1.70843205962713
"SERPINB6__neg"	11.1325750131989	2.4401645664415	1.12170493260157
"SLC25A30__neg"	5.64166276436599	3.47609584060428	6.39855782455274
"SNCB__neg"	3.98333722115299	9.51240415306409	1.68406457061145
"SUGP1__neg"	10.88075334996	3.07957875155825	2.22044604925031e-16
"SYTL4__neg"	7.06569969488149	4.79242371737364	3.8682723168781
"TACC3__neg"	8.13902653324758	3.75561507750286	2.44181020218758
"TAX1BP3__neg"	7.27466186039962	7.31166629658045	0.376325119069505
"TMEM191B__neg"	4.75581806996702	10.3401800879608	2.22044604925031e-16
"TMEM8A__neg"	2.55121591957998	3.17547653472965	3.65643524056726
"TNFRSF12A__neg"	7.8767631891371	6.320166232516	2.22044604925031e-16
"TOLLIP__neg"	10.5058542907103	2.53508815818595	1.04606517502881
"TRAF6__neg"	10.5014658406378	2.22044604925031e-16	3.77033926575919
"TRIM26__neg"	13.563950951587	1.5797464678171	2.22044604925031e-16
"TUBAL3__neg"	2.22044604925031e-16	14.1830541468485	2.22044604925031e-16
"UBFD1__neg"	6.90103348577322	1.79450328654786	5.39573944533757
"UBL5__neg"	3.05821295054433	6.08659191350895	2.49082232484273
"VAMP7__neg"	0.0647094444223888	3.43708656791177	11.3541639941077
"VEGFA__neg"	6.42970963399686	4.35962035569657	2.0186289238305
"VSIG1__neg"	9.89923159657591	1.3949498031088	2.53506498151117
"ZC3HAV1L__neg"	12.8712784235856	1.27092030038906	1.15071945726789
"ZDHHC9__neg"	7.95851684814245	1.72145068978609	2.92928428892844
"ZP4__neg"	2.22044604925031e-16	14.2488601522391	2.22044604925031e-16
"ACOX3__neg"	6.19783570443614	2.65150955235968	0.713561441688946
"ADAMTS6__neg"	6.56625574036461	2.61714456278191	4.92529601470002
"APP__neg"	4.34777502448056	5.26484637574616	4.522438695585
"ATG4A__neg"	5.53640436866793	2.64027787285017	5.88807180130926
"ATP5EP2__neg"	2.22044604925031e-16	14.2527169016665	2.22044604925031e-16
"ATXN10__neg"	2.25157933381109	4.87394435396398	4.18847841053859
"BAD__neg"	11.7199564116463	3.95653198822531	2.22044604925031e-16
"BCDIN3D__neg"	10.7714695120427	2.95483987555799	1.84074065539861
"BOC__neg"	8.13138968874012	3.21083955007859	2.48488251180946
"BPI__neg"	2.46177969614133	10.2073475066582	1.26503538045608
"C1QL1__neg"	2.22044604925031e-16	14.2270802433348	2.22044604925031e-16
"C3orf33__neg"	12.9660286739437	0.84320523033258	2.22044604925031e-16
"CAPZB__neg"	5.30342063788347	2.87869780338749	3.97151865682241
"CCDC102A__neg"	11.997959349321	2.4188342691917	2.22044604925031e-16
"CCDC60__neg"	3.40997733620049	11.4776071248918	2.22044604925031e-16
"CD14__neg"	9.74108957006629	1.94457572419706	1.97047882377828
"CEP295NL__neg"	13.6766248326159	0.729782748272411	2.22044604925031e-16
"CFP__neg"	10.1299385891493	4.375476256282	2.34598234161636e-13
"CGB5__neg"	2.22044604925031e-16	14.2079372097744	2.22044604925031e-16
"CPEB4__neg"	4.54984861549079	3.14168235123547	6.98603331499177
"CYP24A1__neg"	9.83076503053814	5.72223838422779	0.857240339794431
"DENND5A__neg"	4.04791437196989	2.16830061029786	5.35937965175834
"DHRS3__neg"	10.1686758109929	1.60180946653607	1.99523236792857
"DHX40__neg"	9.02973484816511	2.86489020123337	2.62443244022085
"ELF4__neg"	8.46923659647029	0.49303670775625	3.24173980043054
"ERVV.1__neg"	1.9977443845355	12.0957723927416	2.22044604925031e-16
"FARSA__neg"	2.22044604925031e-16	4.22788674842656	8.91129690941466
"FLNA__neg"	10.9925913432079	0.930597986860699	3.88232630840632
"FOXD1__neg"	12.8255772726783	4.12929088735365	2.22044604925031e-16
"FPR1__neg"	6.82004543724298	3.65292703813644	3.07410798195398
"FSD1L__neg"	3.43589175538489	2.86843709980047	2.87030275211394
"GABRR2__neg"	11.0365942614848	3.944549491451	1.36751623039116
"GADD45B__neg"	8.86382024919679	4.16840272906452	0.000106707110228114
"GNAS__neg"	1.03477561834385	2.60463518522818	3.50978374544625
"GNG13__neg"	2.2231516835264	11.9873796580275	2.22044604925031e-16
"GRPEL1__neg"	7.78091918668153	3.12744705115728	3.42712467177501
"GSTM2__neg"	11.5072413332302	4.3311844990686	2.22044604925031e-16
"HES4__neg"	12.6808152295771	2.2046616169772	0.57392612133852
