"LP05"	"LP08"	"LP10"	"LP11"	"LP15"	"LP29"	"LP39"	"LP43"	"LP48"	"LP60"	"LP64"	"LP67"	"LP68"	"LP69"	"LP92"	"LP100"	"LP110"	"LP111"	"LP113"	"LP116"	"LP117"	"LP118"	"LP120"	"LP01"	"LP02"	"LP03"	"LP04"	"LP06"	"LP07"	"LP12"	"LP37"	"LP54"	"LP61"	"LP62"	"LP63"	"LP65"
"CNOT3"	1.20795836416868	1.15194615931321	1.29349927656538	1.00326579790663	0.608301904475361	0.707815636085221	0.798530768407941	0.790090510692506	1.05640519016131	-0.62756398593809	1.16104819035268	-1.36030920774277	0.699550872959636	-0.417328547130095	-0.713837612795596	0.791385869268114	-0.352981388446703	1.21046620138986	0.862765030985121	0.734075163002262	-0.421595409336502	-0.901529299721754	0.786793298473649	1.25703297830533	1.13525249856843	0.956651966744907	1.23248015845587	1.05241917920148	1.03149990578875	1.03963742776741	0.720793333786612	1.24232306390271	0.879694017168918	0.681338679537104	0.529375291318506	1.08861921516499
"RAD51"	0.574893528653629	0.874705442559386	0.405258689590325	1.14351538925669	0.566844306063537	0.45570977381935	0.297550851581964	-0.456694572702306	0.774288954255959	1.11152177187786	-0.39214058602079	-1.19067225172278	1.05781910449634	0.474439293911148	0.618759492463506	1.08579060856942	-0.0754899375267842	0.287527885424666	1.12849016532532	0.0249037633418564	0.549060053928285	0.582582713353685	1.08655374227436	0.0324361130895204	0.76807203918258	0.363901355263347	1.15565605999931	1.00217190683139	1.23314610596714	1.18605889925174	1.1352782855918	-0.0270120378344319	1.04461104810201	0.921739420051718	1.16187465819648	0.476678087026988
"PPP1R1B"	0.935124371972666	0.923905057889759	0.943225970310782	0.969460746312996	-0.975683663924792	-1.12437031578695	0.0727478172182426	0.92348108484145	0.92348108484145	1.09673446753324	-0.710529260541123	-1.12437031578695	0.924491145755143	0.936704029273061	1.03709746460758	1.25599131713474	0.493379387565943	0.92348108484145	-1.12437031578695	-1.12437031578695	0.0919663880038959	0.926569242235169	0.928711811871573	0.961773788948047	0.924940056702864	0.953233777212013	0.969121565503236	0.941316454362092	0.951833736600555	0.92348108484145	0.937504581296581	0.938038709016809	0.92348108484145	-1.12437031578695	0.92348108484145	0.92348108484145
"PRB1"	0.960937001241349	0.955514324131612	0.963800127344001	0.95139836578588	-1.00133244900626	0.948343580200066	-1.00133244900626	0.948343580200066	0.948343580200066	0.955374668059629	0.948343580200066	-1.00133244900626	0.948343580200066	-0.975899351790692	-1.00133244900626	2.34291324554711	0.948343580200066	0.948343580200066	0.948343580200066	0.948343580200066	0.948343580200066	0.948343580200066	-1.00133244900626	0.960486636543101	0.972585429643402	0.962286808174265	0.95166799305194	0.965502350337989	0.952395723812582	0.948343580200066	0.948343580200066	0.948343580200066	0.948343580200066	-1.00133244900626	-0.990905670976863	0.948576477874929
"HDLBP"	0.968752154518658	0.646651437400675	0.370773467604669	-0.270424251361003	-1.02183395078188	0.244689005801105	0.444682011037935	-1.47507819034549	0.911091298746272	1.15966661192362	0.801806015391959	-1.64731235005633	-1.10275072699447	0.881498298069518	0.211103312471606	0.882282014859197	0.369925773970968	-0.704566870459147	1.44306095288136	-0.19656060704251	-0.891543551279722	0.546065045026765	0.143330505232459	0.239279543770582	0.225854039465587	1.04592292525976	0.386122036218858	-0.52085493452587	1.07355361311921	1.31605630601156	0.667023274812994	0.4336094005755	-0.701808575077138	0.763622737073543	1.55366207179791	1.85130733760689
"IRF5"	1.86529822897069	-0.220207546507773	1.40027608746972	0.257239234096311	1.41982667300189	0.191959185787456	0.729854439447014	-0.076355145494911	0.308301322139336	0.414889366851428	1.26877443975335	0.00284052159437975	1.08377502527021	1.39093043272638	0.491137901376111	0.885376443320435	0.657740586410051	0.143173305293564	0.365108387419068	0.38933708600364	-0.72730993646099	0.176890500347399	-0.870940706951961	1.13311174706018	1.66520243145977	0.972315701881228	1.43760057508002	-0.318381985133922	-0.1996985103106	0.3829264927342	-0.520630891361835	0.870262574114907	0.570569594623236	0.7649564510886	1.82714538508999	-0.647509835396305
"PRR27"	0.976631111965506	1.01858400134182	0.970304162428674	0.952940649315276	-1.10415358582377	0.941806703614415	-1.10415358582377	0.941806703614415	0.941806703614415	0.955618199108726	0.941806703614415	-1.10415358582377	0.941806703614415	-1.10415358582377	-1.10415358582377	1.24362004845416	0.941806703614415	0.941806703614415	0.941806703614415	0.941806703614415	0.941806703614415	0.941806703614415	-1.10415358582377	0.953666733193674	1.01782606964633	0.953071698354229	0.98674721499833	0.944620121959613	0.995503756709664	0.941806703614415	0.941806703614415	0.944215762569722	0.941806703614415	-1.10415358582377	-1.10415358582377	-1.10415358582377
"MRPL9"	-1.17090705616398	1.03546270930235	0.894543353093058	0.694184268731499	1.50263637284245	0.333675672995084	-1.57485951254471	1.76481360634279	1.29010199218945	-1.72661296060082	0.09279651008397	-0.19121827582348	0.91395939964724	0.373224058045053	1.80929549967434	0.805142759005042	-0.938989914416628	-1.34753736254615	1.60324803027914	0.00732590786766038	0.736523399238865	-0.54594594530122	-0.481117938103161	0.936597126309445	0.606856547509056	1.7188923023054	0.493635637048646	-0.0875014747997968	-0.238681872774709	0.364069859866305	1.30999646940025	-0.138538559442981	-0.262837523367581	1.1476426513648	1.18404808919569	-2.06756843899226
"HMCES"	1.24975847954016	0.405185745596036	-0.443949811619724	0.512027719997652	1.37689684319377	-0.162278435602409	0.290545952352852	1.38296696594924	0.161199386149554	0.667912375370937	0.786550064250237	-1.75765095448602	1.32776422244455	0.67140958502714	0.96528845207886	0.0672103384161858	-0.688953108058686	0.0613463277653848	-0.438637985097215	-1.1034417485931	0.499293051183098	-0.220278199719657	0.178918770384491	1.3857457228062	0.679141096982974	0.523818793008379	-0.465071018966124	-0.779065082046142	0.105710502650384	0.911102565290851	1.29796266831469	1.08421736979103	-1.04748837074425	0.770013661170934	-0.967389279039116	1.26168971911578
"SNTA1"	-0.497858084114624	-0.764880794207136	0.763758775336122	-2.12050988975302	-4.06578883826131	0.168563867045466	-1.014226662417	0.22741859422524	0.193304613168923	-0.136207067998225	-0.110654640169333	-0.512389211884865	-4.32681712276815	0.37934339305588	1.08258129701539	0.779184817147088	0.347624006174312	0.557604904901168	0.347333203264943	0.277321357556596	0.798572011415728	0.4388606284579	-0.0134394721815013	0.557892877506227	0.208559013562953	0.359211016781249	0.859838694752172	0.736716912969266	1.28581681400173	-0.353410205727754	-0.130675292985625	0.368772549414425	0.200372888964926	0.876129768553894	-0.579576651828787	0.125625121223398
