"IS01"	"IS02"	"IS03"
"CHRNB4__pos"	8.0104690223528	2.22044604925031e-16	5.21935212342532
"DEFB116__pos"	13.7619830048642	2.22044604925031e-16	2.22044604925031e-16
"CCDC74B__pos"	6.96395810052203	2.22044604925031e-16	5.53259879486814
"RFPL4A__pos"	11.6881051507863	0.0708700563958187	1.78571082046525
"FAM181A__pos"	13.7113810300131	2.22044604925031e-16	2.22044604925031e-16
"AMER2__pos"	8.11150101290418	1.0028944172909	4.04743915965677
"PCDHA2__pos"	8.20584008334519	0.499725891090897	4.79842151010272
"CPLX4__pos"	12.019002797941	1.07061517924743	0.464924413745964
"ADCY4__pos"	6.70930492778253	2.22044604925031e-16	4.35730006024288
"ZNF836__pos"	7.49955742568756	2.22044604925031e-16	5.70844404855098
"GNAL__pos"	6.75410707074929	0.123644615637643	4.17395868896156
"ERBB3__pos"	7.38461491469911	2.22044604925031e-16	5.49798033070847
"CHRNA2__pos"	7.4231179076949	1.6332429634662e-09	5.34378668767029
"CDCA2__pos"	6.1169090277149	2.22044604925031e-16	5.40580280154619
"TMEM218__pos"	5.73662843203763	1.40115408353623	5.95434458413135
"CPNE6__pos"	10.428466981004	1.66531919626186	1.62997388784071
"TUBB8__pos"	8.2748803377424	0.110209826409995	5.07795794869147
"SOAT2__pos"	8.19405190872718	2.22044604925031e-16	5.00130274351316
"DBX2__pos"	7.20562569857792	2.36779196638025	4.35288581242241
"SMIM17__pos"	10.5567504747711	2.22044604925031e-16	2.47608234941363
"KCNV1__pos"	10.7125515585614	2.22044604925031e-16	2.26224187468732
"ZBTB8B__pos"	8.2157164599721	2.22044604925031e-16	4.7397902867756
"SLC27A5__pos"	7.18693063056931	2.22044604925031e-16	5.73565718216709
"KCNJ13__pos"	6.97949676354465	0.928555753444235	4.7036952903563
"SCN2B__pos"	8.51643881698223	2.22044604925031e-16	4.53965775778832
"C10orf55__pos"	9.35932514702106	2.22044604925031e-16	3.69922114235077
"DCC__pos"	6.54149845833812	2.22044604925031e-16	6.22243331753764
"CPNE4__pos"	8.14378543325191	0.0281090907591322	5.27339790575358
"C3orf80__pos"	8.85678368658267	2.22044604925031e-16	4.35016574945066
"ADAM32__pos"	5.72499630696345	3.37799421199057	2.88944683839885
"DRD3__pos"	8.01223369913442	5.91362657645528e-06	5.27472359127316
"TMEM202__pos"	13.7420114789525	2.22044604925031e-16	2.22044604925031e-16
"MOCS3__pos"	7.05565863881551	0.631749147126545	4.12063280847517
"DNAJB7__pos"	7.67656014929242	0.768054403694644	4.55564041002954
"FOXD4L5__pos"	6.71449339521336	1.31645403977166	5.1463514591204
"FAM19A3__pos"	11.9138415086011	0.57401484374388	1.00108938173263
"KIAA1549__pos"	7.38801226654921	2.22044604925031e-16	4.55549999190445
"INPP5J__pos"	7.36475163185741	2.22044604925031e-16	5.68707696818695
"OR1D5__pos"	13.7572101186245	2.22044604925031e-16	2.22044604925031e-16
"LGALS7__pos"	7.208987357136	2.17662644386533	4.4747719826301
"TLX3__pos"	13.7110450091213	2.22044604925031e-16	2.22044604925031e-16
"C11orf63__pos"	6.09591644897641	2.22044604925031e-16	5.13050709048246
"KIAA1210__pos"	13.5059133909611	2.22044604925031e-16	2.22044604925031e-16
"KRT6A__pos"	8.18860405468467	0.397446742743592	4.9314543608146
"ANO7__pos"	7.61323492681127	2.22044604925031e-16	4.10861656865747
"EDIL3__pos"	6.89369679484291	2.22044604925031e-16	5.71823778373143
"BTNL8__pos"	7.00238525015976	2.22044604925031e-16	5.70269397032626
"TCHH__pos"	6.70023310626058	8.35536494636685e-06	5.44957081194909
"C1orf146__pos"	13.6870150637984	2.22044604925031e-16	2.22044604925031e-16
"CSPG4__pos"	7.41492044761837	2.22044604925031e-16	4.43853190154457
"IL17F__pos"	13.7592308534604	2.22044604925031e-16	2.22044604925031e-16
"CHST6__pos"	7.59902330436713	2.22044604925031e-16	4.87482905371602
"RTBDN__pos"	8.00272051604357	2.22044604925031e-16	5.23434214268937
"WNT6__pos"	6.990121461884	2.22044604925031e-16	6.05230076642704
"FRAS1__pos"	6.32455592113422	2.22044604925031e-16	5.55132889907141
"SLC35G6__pos"	8.59025946571149	2.22044604925031e-16	4.45403528203995
"FANCI__pos"	7.01621750297731	2.22044604925031e-16	5.36306785282334
"OR10G7__pos"	13.6752881208476	2.22044604925031e-16	2.22044604925031e-16
"CNGB3__pos"	8.24540835797661	0.913295297739737	4.14845526960096
"CKMT1A__pos"	10.024175426775	2.22044604925031e-16	3.44603211759076
"HOXC5__pos"	10.4644440392497	2.22044604925031e-16	2.67646817230249
"ART5__pos"	13.7604100253633	2.22044604925031e-16	2.22044604925031e-16
"SLC22A25__pos"	10.2651882208287	2.22044604925031e-16	2.75982238428169
"AC004158.1__pos"	7.80518969476396	2.22044604925031e-16	5.02562825036182
"HAND2__pos"	7.39258807563904	2.22044604925031e-16	5.42435469234035
"OR10H2__pos"	6.46426049289599	2.74632147219488	4.73763151831074
"KLHL34__pos"	6.71675102328991	2.22044604925031e-16	4.93406658352463
"MARC1__pos"	5.63804449105258	0.171283195121224	6.30296775570109
"AC011155.1__pos"	13.7608834379986	2.22044604925031e-16	2.22044604925031e-16
"GFRA4__pos"	13.7451690714062	2.22044604925031e-16	2.22044604925031e-16
"OR9G4__pos"	6.61393094774825	2.97845147194113	4.34339738696949
"F2__pos"	13.0528912474454	0.798911375948266	2.22044604925031e-16
"RETNLB__pos"	13.7256806866946	2.22044604925031e-16	2.22044604925031e-16
"CXorf49__pos"	12.9222407217284	0.749965580239518	2.22044604925031e-16
"NECAB2__pos"	13.4288635766096	2.22044604925031e-16	2.22044604925031e-16
"NR1H4__pos"	12.8072527681544	2.22044604925031e-16	0.676714526058033
"MAGEA8__pos"	13.5782990214142	2.22044604925031e-16	2.22044604925031e-16
"OR4D5__pos"	11.4499718159092	2.22044604925031e-16	2.0408310326495
"RGPD4__pos"	5.97729102837963	0.00125458445825272	6.9874948122064
"PTCHD1__pos"	7.41963456747311	2.22044604925031e-16	5.1240086379502
"MTRNR2L11__pos"	7.59546873931954	2.22044604925031e-16	5.73208612934357
"ULBP2__pos"	7.89683960097706	0.784296137085662	4.6784226009063
"CEACAM20__pos"	13.0808476134076	2.22044604925031e-16	0.498162153885225
"GAL3ST3__pos"	12.7589385899427	3.35681313747992e-06	0.687773588786742
"SLC35F1__pos"	10.3922855356815	2.22044604925031e-16	2.56176148532197
"GPX5__pos"	7.07312124266325	2.22786739484836	4.4571169042823
"KBTBD11__pos"	4.90725456097731	4.86520931879499	3.20817359495383
"SRRM4__pos"	13.4980977938533	2.22044604925031e-16	2.22044604925031e-16
"ZNF597__pos"	4.86197582613628	3.58253556724432	4.37669947511934
"KRTAP10.11__pos"	13.6250015943265	2.22044604925031e-16	2.22044604925031e-16
"HPSE2__pos"	7.52343996507327	1.25582248885292	4.6548835937324
"AC006386.1__pos"	13.7557632852739	2.22044604925031e-16	2.22044604925031e-16
"PLA2G4D__pos"	11.7975217609145	1.61388026664347	2.22044604925031e-16
"NCBP3__pos"	4.75373337662484	1.01050300694076	5.91799007837721
"S100A14__pos"	8.71707313982522	2.22044604925031e-16	4.5646692458643
"C15orf59__pos"	8.86679168896045	2.22044604925031e-16	3.67142561066267
"MESP1__pos"	9.74478627627143	3.38665040556602e-07	3.55250517594766
"FUCA2__pos"	5.86395367390082	2.22044604925031e-16	4.83909874867997
"GRHL3__pos"	11.6301762554625	2.22044604925031e-16	1.78346250454847
"KCNJ6__pos"	6.29701593096224	1.41093212031979	4.79385567013196
"JPH2__pos"	9.19437770297716	2.22044604925031e-16	4.05655574592332
"BRINP2__pos"	7.50742025551559	1.96603628725183	4.38301546328422
"PDE6A__pos"	11.609797820647	2.22044604925031e-16	1.54979569110084
"HCRTR2__pos"	13.4826061218989	2.22044604925031e-16	0.215170526189991
"KCTD16__pos"	7.567995299636	2.22044604925031e-16	5.64398961684118
"C16orf96__pos"	7.27156984962677	2.22044604925031e-16	5.39394917470723
"MYBPC1__pos"	10.741352044297	2.22044604925031e-16	2.74331707801257
"COL6A6__pos"	6.5138015825872	2.22044604925031e-16	6.23160778141322
"PHOX2B__pos"	13.747905673599	2.22044604925031e-16	2.22044604925031e-16
"USP39__pos"	8.08330341682687	2.19808284092429	2.88078350899592
"TMC7__pos"	8.98449766604198	2.22044604925031e-16	3.92448126056576
"TDRD15__pos"	7.83973012747874	2.22044604925031e-16	4.81516577783359
"HEPN1__pos"	7.34490537307715	1.26946510991851	5.03999875958259
"SLC6A2__pos"	13.2996389947728	2.22044604925031e-16	0.288358088618739
"PSMD10__pos"	6.68513542329779	2.22044604925031e-16	4.44186290321133
"OR5M8__pos"	6.32946173566903	3.0065673273014	4.68914308256647
"CCDC166__pos"	6.80782847612943	2.28711030839028	4.72962165802231
"GPX6__pos"	7.15455674583464	1.7036769815878	4.92562933094063
"CALHM1__pos"	8.49536825685961	2.22044604925031e-16	4.87489727699332
"FAM71F1__pos"	10.5385126690641	2.22044604925031e-16	3.04607561327934
"TRIM6__pos"	7.50625188453945	2.22044604925031e-16	5.09850457368184
"AKAP4__pos"	6.69569368470312	2.56881681990947	4.65956394215842
"TRH__pos"	6.21607534656654	2.87876507249658	4.87734545479767
"FGF5__pos"	6.16790611558777	3.02919403960851	3.55295236987047
"UCP3__pos"	7.70021944684656	2.22044604925031e-16	4.79277797675908
"OR10C1__pos"	6.4769105806674	3.02070108068006	4.50898376041679
"ALX1__pos"	6.9953664448902	2.32672335195825	4.51939571489113
"MESP2__pos"	13.6758677767422	2.22044604925031e-16	2.22044604925031e-16
"PGA3__pos"	12.8880197688484	2.22044604925031e-16	0.768793236682855
"PAX4__pos"	7.96525831184113	0.883014866680439	4.63615735540049
"TMEM145__pos"	11.8397166254675	2.22044604925031e-16	1.47027087334839
"OR10G9__pos"	13.6667485719068	2.22044604925031e-16	0.0807030725463354
"SERPIND1__pos"	8.24231605229921	0.485162517068258	4.18465436521426
"C2CD4A__pos"	8.0880722517496	2.22044604925031e-16	4.81004836046393
"OR6C6__pos"	13.7316496322339	2.22044604925031e-16	2.22044604925031e-16
"ZNF322__pos"	5.2116812463105	2.04069810776317	4.70515021715897
"MYBPHL__pos"	13.6962106700103	2.22044604925031e-16	2.22044604925031e-16
"PPCDC__pos"	5.30116938222022	2.22044604925031e-16	5.9044178967306
"AC010655.1__pos"	13.6810516956833	2.22044604925031e-16	2.22044604925031e-16
"PPP1R36__pos"	7.88462529491601	2.22044604925031e-16	5.22033731417797
"HPD__pos"	12.2679146033761	2.22044604925031e-16	1.3328030577796
"RAET1E__pos"	10.4092893302868	2.22044604925031e-16	3.02898690952574
"PROX2__pos"	8.1732754480582	2.22044604925031e-16	4.56475081663715
"ZNF99__pos"	7.43226395727372	2.22044604925031e-16	4.50919175112235
"TDRD1__pos"	7.04964379700316	2.22044604925031e-16	4.62889801711586
"SIKE1__pos"	6.13882059306174	1.57329733277085	4.63185118421207
"TMEM179__pos"	7.16916113061708	2.1820687767923	4.5164798415491
"DEFB119__pos"	13.6996895385644	2.22044604925031e-16	2.22044604925031e-16
"GPR22__pos"	8.81748937078483	2.22044604925031e-16	4.11596753415885
"RETSAT__pos"	5.76505431100264	2.22044604925031e-16	5.70709049118978
"OBP2B__pos"	13.0499519146765	0.794414436614605	2.22044604925031e-16
"RHCG__pos"	11.8905924341207	1.18160505879511	0.560260951714602
"BTBD8__pos"	7.282982393926	2.22044604925031e-16	5.48982206114681
"TNNI3K__pos"	6.90321278466272	2.22044604925031e-16	6.30362681199201
"STRA8__pos"	6.74401893546898	2.3299866175788	4.80069393780088
"F11__pos"	11.9575150122549	2.22044604925031e-16	1.68844618905927
"HOXA4__pos"	7.41431189119188	2.22044604925031e-16	5.36603834760754
"TSPAN19__pos"	7.33549773112294	1.0999087624697	4.85891925522866
"ACTL8__pos"	13.6210815812974	2.22044604925031e-16	0.0848054978271968
"FAM170B__pos"	13.203431172371	2.22044604925031e-16	0.493251221252597
"TSHB__pos"	13.7310913239022	2.22044604925031e-16	2.22044604925031e-16
"UBE2QL1__pos"	6.52196493546432	2.22044604925031e-16	6.49527107123559
"KCNK3__pos"	7.97373194619286	2.22044604925031e-16	4.90127594796611
"SGCA__pos"	7.42287469160661	2.22044604925031e-16	5.08567594374035
"OR10G8__pos"	13.7505283642998	2.22044604925031e-16	2.22044604925031e-16
"FREM2__pos"	6.88615277396779	2.22044604925031e-16	6.30952855905354
"GDA__pos"	7.93658705822845	2.22044604925031e-16	5.11234122912271
"MTNR1A__pos"	6.49367204166895	2.74353403688066	4.7466313588162
"CACNB2__pos"	7.35862567062574	2.22044604925031e-16	5.34025584081312
"OR51A4__pos"	7.04153877181665	2.63512472548633	4.16155578105231
"GNAT3__pos"	6.95454251034472	2.51282477962248	4.47173926920913
"SESN2__pos"	4.91688919546674	2.22044604925031e-16	5.02510936903948
"KRT14__pos"	7.13605609870482	1.49088354090602	5.03623799249062
"MARCH4__pos"	13.5632588700115	2.22044604925031e-16	0.165121460566216
"C9orf24__pos"	7.11370867670701	2.22044604925031e-16	6.11650565111542
"YTHDF1__pos"	6.91692269819198	1.50617754345003	4.36877690168447
"GPR148__pos"	6.56375300515758	2.67190418633274	4.70255006543632
"TULP2__pos"	13.4217853200107	2.22044604925031e-16	0.238101330912245
"ACOXL__pos"	6.58945947840051	2.22044604925031e-16	5.78835337480944
"IFNA7__pos"	6.70612745083241	2.77224505119624	4.47263108675616
"DNAJC22__pos"	7.4083420662185	2.22044604925031e-16	5.59462314623603
"MYO1H__pos"	12.9469070654382	2.22044604925031e-16	0.568693867246026
"CWH43__pos"	13.749810360769	2.22044604925031e-16	2.22044604925031e-16
"PRUNE2__pos"	6.22274222705599	0.525083000346177	5.76491699531538
"OR5A2__pos"	8.03275231962643	2.22044604925031e-16	4.73573522888325
"KRTAP26.1__pos"	13.6996894673522	2.22044604925031e-16	2.22044604925031e-16
"RIIAD1__pos"	13.721912979087	2.22044604925031e-16	2.22044604925031e-16
"CCDC185__pos"	13.7380742959765	2.22044604925031e-16	2.22044604925031e-16
"PPP2R2C__pos"	7.09756526295184	2.22044604925031e-16	5.33921859663602
"NAALADL2__pos"	6.22567875900757	2.22044604925031e-16	4.56085470982798
"ANKRD62__pos"	10.1435141837371	2.22044604925031e-16	3.30391851030319
"TRIM51__pos"	13.7329272514219	2.22044604925031e-16	2.22044604925031e-16
"LCE6A__pos"	6.46466434398118	2.73865801796312	4.73149272708682
"NKPD1__pos"	7.5618298675986	2.22044604925031e-16	5.45542643064875
"ADAMTS15__pos"	6.23338674957061	2.22044604925031e-16	5.50181020152829
"DNAH5__pos"	7.34906203048031	2.22044604925031e-16	5.68676429522822
"PIGL__pos"	6.64664038503996	2.22044604925031e-16	6.08024724941924
"NTN1__pos"	5.73651312223703	2.22044604925031e-16	6.10152801190068
"OR4S1__pos"	6.91703216011839	2.38461882282465	4.60962963243666
"RSPO4__pos"	7.68098406490121	2.22044604925031e-16	5.21622979226814
"CNTNAP5__pos"	11.6982905408338	2.22044604925031e-16	1.61361595985092
"OR6K3__pos"	12.3853535654656	1.0063461856263	0.354121367365976
"EYS__pos"	6.55755402720223	2.22044604925031e-16	5.94910879449347
"TCAF2__pos"	6.6489465234383	9.34290846455706e-05	5.11464538527401
"KIF24__pos"	5.28785404474357	1.75545427163952	4.23700691459618
"HNRNPCL1__pos"	13.7229984158531	2.22044604925031e-16	2.22044604925031e-16
"PAX7__pos"	13.7046636122461	2.22044604925031e-16	2.22044604925031e-16
"CASR__pos"	2.85068272195493	9.46365118533858	1.44826360334384
"NDST3__pos"	7.78604718957242	2.22044604925031e-16	4.89110849072265
"KRT3__pos"	6.80842753593632	2.32729031877547	4.76727426236838
"GPR27__pos"	5.91849623756342	2.22044604925031e-16	6.65983183165325
"GPR179__pos"	8.99810519740089	2.22044604925031e-16	4.41220334485682
"OR2T27__pos"	13.7009408808856	2.22044604925031e-16	2.22044604925031e-16
"FXYD2__pos"	6.79786778541764	2.22044604925031e-16	5.5239687136974
"DEFB106A__pos"	13.6867461344395	2.22044604925031e-16	2.22044604925031e-16
"TMCO5A__pos"	7.32544510918301	1.69223637309378	4.62234054137377
"IL5__pos"	8.38698996870874	0.188303862348589	4.70858164016676
"CELF5__pos"	9.20359439887827	2.22044604925031e-16	3.91020587807429
"PRR23B__pos"	6.76467401697435	2.77047837542744	4.46264835232975
"AZGP1__pos"	7.0600604082963	0.695544289092629	5.69553195995984
"TTLL2__pos"	13.7280912723143	2.22044604925031e-16	2.22044604925031e-16
"KNCN__pos"	6.46165780042979	3.10746148742356	4.34689890941873
"C22orf31__pos"	6.70032169666057	2.50689111206239	4.70684762179799
"OPTC__pos"	6.51116678981824	2.72423692977348	4.73757212101484
"SIX5__pos"	6.48662627400762	2.22044604925031e-16	4.39624202762904
"EPPIN.WFDC6__pos"	13.7379869461219	2.22044604925031e-16	2.22044604925031e-16
"SYTL5__pos"	12.4550596852739	1.42280544634014	9.32463001969485e-09
"CPN1__pos"	6.8279041483449	2.03320553242571	4.96870816456689
"RBP2__pos"	13.7096135399639	2.22044604925031e-16	2.22044604925031e-16
"VWC2__pos"	7.79574132738365	0.31633949436797	5.28010368518747
"SPATA31A7__pos"	7.84941798860235	1.22864960490963	4.41329120098327
"CST11__pos"	13.6971878667988	2.22044604925031e-16	2.22044604925031e-16
"PAQR5__pos"	6.54295089931444	2.22044604925031e-16	6.06024095956487
"OR10Q1__pos"	6.4402106743323	3.0866191065434	4.45845232462503
"S100Z__pos"	6.93517891659778	2.22044604925031e-16	5.64440654467351
"CCDC168__pos"	7.83987297410712	0.192289973135971	4.87432214665648
"LHX4__pos"	8.00273698850301	2.22044604925031e-16	5.00393514571196
"SAG__pos"	7.3482728364192	0.386326767521796	5.58499356142621
"MC3R__pos"	6.71266995832652	2.57904215241378	4.65198729145353
"NKX6.3__pos"	10.9631412395671	2.22044604925031e-16	2.27235614737653
"RPL10L__pos"	6.48966411029623	2.73998052889268	4.74217226359805
"PITX2__pos"	11.1913236952196	1.01702058788929e-08	2.39108696320632
"STARD9__pos"	7.76938870323155	2.22044604925031e-16	4.68883527219309
"OLIG1__pos"	6.36644990723837	2.79514157633442	4.76111102028651
"AQP10__pos"	7.578791167963	2.17687398173597	3.89769325401313
"RGS17__pos"	5.39654609400715	1.55323409610436	4.31077683430962
"QRFPR__pos"	6.69459584034679	2.80629305666778	4.48152369790258
"ADAM7__pos"	13.7026223071596	2.22044604925031e-16	2.22044604925031e-16
"ATCAY__pos"	8.42015254951188	2.22044604925031e-16	4.6164726689948
"AQP7__neg"	2.22044604925031e-16	10.8925896540771	2.45326899786037
"HHLA1__neg"	3.05838011479947	2.63626871214958	7.19118761285617
"MT.CYB__neg"	0.670702991871268	4.46317957759068	4.72042453530453
"SYTL1__neg"	1.81876700886341	8.5236786139483	2.62083861124994
"ZNF525__neg"	4.60851189252922	6.94728628530439	2.12906864246042
"SCAMP5__neg"	0.669197910589859	12.4323849807709	0.356571306584585
"PET100__neg"	2.22044604925031e-16	12.4635529457853	1.05304997226264
"MS4A4E__neg"	2.22044604925031e-16	12.8306055333301	0.420914084040637
"IL10__neg"	0.804472120288751	12.4267980433905	2.22044604925031e-16
"ZNF624__neg"	0.375269060475074	12.7818376975568	0.00011197044814137
"CACNA1D__neg"	2.13063255719629	9.13929211612497	1.60416654226122
"SLC3A2__neg"	0.532526564849601	12.6189398745425	7.93404163409364e-16
"ZNF579__neg"	1.03156083726616	10.9425914495322	0.962460763470686
"ABCA8__neg"	1.51645956365828	8.98197572924954	2.20654447816794
"SLC7A8__neg"	2.22044604925031e-16	10.3690097032732	2.01310195321253
"ZNF85__neg"	1.84885226700498	8.54524761390478	2.10951592375096
"CLTCL1__neg"	1.89822131267772	9.90438072092777	0.667089623045632
"RRP8__neg"	1.40332754215121	10.1556093094554	1.33881601473808
"SDF2L1__neg"	1.07510931865814	10.9840801646107	0.110130318555464
"ABCA9__neg"	2.22044604925031e-16	10.7607900395217	1.48732081577577
"UTS2B__neg"	2.22044604925031e-16	12.7618012435647	0.991031312077267
"TSPAN12__neg"	3.59699299999309	5.61805877598781	3.18407125435959
"GPR137__neg"	2.22044604925031e-16	8.12418086288096	3.59651990377919
"CDC20__neg"	0.67381465296931	12.010227436993	0.774679480322059
"FAM32A__neg"	0.162298625528002	8.43509059790414	3.71196356183531
"SLFN13__neg"	3.30416215527134	5.61515726995625	3.05086694688354
"CAMK1__neg"	0.346050880327619	11.0000335833772	1.32088494984549
"PARD6B__neg"	1.08050301497015	11.3185292150895	0.16901451295361
"TG__neg"	1.11682121180202	9.34303058490994	2.02567730221425
"MPP3__neg"	2.22044604925031e-16	12.6201002212517	0.331755867492822
"NRL__neg"	0.40336698680389	12.741784530298	0.337122366463692
"EMC9__neg"	2.22044604925031e-16	12.4228136349671	0.0498168364710024
"HDAC8__neg"	2.31949296267103	9.35798920821186	0.502415869690165
"NUP188__neg"	5.80076317750323	0.428141376578153	4.7401931941942
"MYCBPAP__neg"	2.22044604925031e-16	12.22804793759	0.0628994784979944
"FKTN__neg"	3.79620701918192	3.91482478138919	5.01743901837572
"AREL1__neg"	3.12947907236382	6.88320139474417	1.41258895565892
"UBE4B__neg"	3.67403324361892	5.35159755401139	2.93826603598536
"DDHD2__neg"	1.39152815514237	7.46220833296948	2.48742568739168
"CACNB1__neg"	0.175395222332594	10.8640815788118	0.980105649550502
"IL17RC__neg"	2.22044604925031e-16	12.0016306527953	2.22044604925031e-16
"CATSPER2__neg"	1.45261339229527	5.43879132180633	4.59293950462226
"CD101__neg"	2.22044604925031e-16	12.2221418071977	0.90336522874031
"USP37__neg"	0.229550895467289	9.42582783573438	1.68750723509266
"TP53I3__neg"	2.22044604925031e-16	13.2609404288269	2.22044604925031e-16
"PHGDH__neg"	2.22044604925031e-16	11.4585681583483	0.273948421203407
"ELMOD3__neg"	2.32062801628984	6.97478837447872	2.73736225919816
"PFKFB4__neg"	2.22044604925031e-16	13.2143935162528	0.236994282374952
"PRDM5__neg"	1.82353134065186	9.40613542898075	1.14348759200975
"CACNA1A__neg"	0.183147590630233	10.8539568628848	1.32301670458414
"RNF121__neg"	1.94819447215347	6.25234313992963	3.71834219071823
"DIRC3__neg"	2.22044604925031e-16	12.8720158975697	0.134438829633857
"PLXNA2__neg"	2.22044604925031e-16	12.3184643195996	2.22044604925031e-16
"SIRPB1__neg"	0.307764101414473	8.39831781857484	2.55300429567883
"ABHD8__neg"	0.738132757701057	10.9392380684162	2.22044604925031e-16
"NFRKB__neg"	3.49094277034646	7.45565867344011	1.14921013342789
"SNUPN__neg"	2.22044604925031e-16	12.4324857203924	0.380151282052846
"CDHR1__neg"	1.70383310120397	9.93808465340816	0.934846705411463
"BBS4__neg"	1.9895261911633	9.02559901816662	0.220322238144647
"DLG2__neg"	2.22044604925031e-16	11.908522891046	2.22044604925031e-16
"SPATA24__neg"	2.22044604925031e-16	13.1319226876832	2.22044604925031e-16
"TMEM150A__neg"	2.22044604925031e-16	11.7236904601265	2.22044604925031e-16
"ZNF788__neg"	0.772908531938033	9.55868725049851	1.44183833219947
"SLC37A3__neg"	3.55489844451413	6.09942781499876	2.27052310852466
"SCRN3__neg"	0.681398674923648	10.3371167604918	0.154783939586806
"MANF__neg"	0.139087620090447	11.2671074716773	0.161859272126283
"EBPL__neg"	0.314120071346389	11.4338338892032	0.0142211756897501
"NUP93__neg"	5.53135727709662	2.69847801636655	3.04289639998698
"ABCB9__neg"	2.22044604925031e-16	12.7488569513257	0.237079007365717
"CAMK2B__neg"	1.79909271557577	9.91492945385666	2.40089122702236
"UBXN8__neg"	2.22044604925031e-16	11.4032469094913	0.131277291845173
"WIPI1__neg"	1.9342967640293	6.26928048374684	2.49152641605493
"HHLA2__neg"	0.467740659365492	11.3767785746685	0.332202294169824
"RHPN2__neg"	1.83359384758818	10.4339986980618	1.88445446141162
"ADH5__neg"	0.00907654875942943	10.421187804739	0.277158397053506
"CDH8__neg"	2.22044604925031e-16	9.24245109397958	2.57239854263038
"ZNF200__neg"	1.95799834667645	9.64962272390571	0.819811274039818
"NDUFAF7__neg"	0.134694051632423	9.01967124846907	2.0130133439293
"ATP10A__neg"	0.480402077138205	10.1247148790373	1.5568541402236
"TMEM132A__neg"	2.22044604925031e-16	11.826567505762	0.934168269641494
"SPINK9__neg"	0.00903406098369414	11.4941056435142	1.2452289074997
"P2RY6__neg"	2.22044604925031e-16	12.4293617600888	2.22044604925031e-16
"GYPE__neg"	1.28774284355327e-06	10.718861790304	0.591312207957729
"HILPDA__neg"	2.22044604925031e-16	11.7917032686841	0.0125468438169038
"TMEM161B__neg"	2.1880140226424	6.67681388293305	2.59967036033849
"AKIRIN2__neg"	0.839329958645706	7.09663886294317	2.81375752016867
"MAPK10__neg"	2.24449171753602	7.17167118673318	1.01956809365987
"AFG3L2__neg"	0.246361600875298	9.95422129469539	1.13110397320816
"CAPS2__neg"	0.44899870818593	11.6814384442314	0.621963793870656
"PCDHGC3__neg"	2.22044604925031e-16	10.8143819430465	0.662781096913709
"REM2__neg"	2.22044604925031e-16	12.3856743029301	0.0554235700870018
"RCE1__neg"	2.22044604925031e-16	10.8139562443471	2.22044604925031e-16
"ADRA1A__neg"	2.22044604925031e-16	11.8848605156824	0.425664510112066
"GNA11__neg"	2.22044604925031e-16	11.8625672083609	0.512900163394707
"RPH3A__neg"	2.87349799399385	9.49869437636046	1.5999325349396
"ZNF440__neg"	2.8788292928745e-11	10.5649003690902	0.440436036062409
"C17orf97__neg"	2.22044604925031e-16	8.20509032351569	3.40280277916435
"SAMD4A__neg"	0.069606975626993	10.411606941356	0.000642347135222186
"FRY__neg"	0.118304246781212	10.9938903129902	0.617851612949292
"PPP5D1__neg"	2.22044604925031e-16	11.3297316104624	0.236479451068409
"NID2__neg"	0.146336271607478	11.1435114775238	2.22044604925031e-16
"PLEKHB1__neg"	1.70433427443878	8.72100487580377	3.20866490484815
"GDPD1__neg"	2.22044604925031e-16	11.0330599387094	0.285540650983026
"VARS2__neg"	1.40330256885324	8.01178824701047	1.17737777801428
"USP18__neg"	2.22044604925031e-16	11.2050185047804	0.0718019567086632
"TTC23__neg"	0.0822196304851221	10.9266906871732	0.113382711493299
"C17orf100__neg"	2.22044604925031e-16	10.8893755783795	0.722236961774861
"METTL25__neg"	1.86140990226269	8.7138659768363	2.9073621118762
"LRRC49__neg"	2.22044604925031e-16	11.0142784379304	0.219189549130626
"WSCD1__neg"	2.22044604925031e-16	12.1198422793364	2.07611194708279
"HMBS__neg"	1.79920252958029	7.9726023757573	3.67476646032321
"PACRGL__neg"	0.14793165324788	10.3531741026185	0.126538578897606
"BTBD9__neg"	1.7744066972408	8.46091761015433	1.03119611249503
"SLC23A1__neg"	2.22044604925031e-16	12.695651347235	1.33763929759526
"SFR1__neg"	3.34385245208979	7.45000012896277	2.68624420769498
"GOLGA8J__neg"	2.22044604925031e-16	12.1032475740226	2.22044604925031e-16
"TACC2__neg"	2.22044604925031e-16	12.2326770289275	0.0963542879041209
"HOXD3__neg"	0.266634441327846	12.0664523263858	0.380068764532986
"CYSLTR1__neg"	2.38465513122419	4.8044168315677	4.23523327753369
"PRAM1__neg"	2.22044604925031e-16	11.8727761868137	2.22044604925031e-16
"NPHP1__neg"	2.22044604925031e-16	11.7842047672884	2.22044604925031e-16
"CCNJL__neg"	1.27549554291343	11.4585057384808	1.42696136333376
"GPHN__neg"	1.38079290120056	8.48426611894369	2.03478188843474
"EPHX1__neg"	2.22044604925031e-16	11.4270340792023	8.58473940129557e-14
"MARK2__neg"	3.94289375008267	1.82225194983545	4.80557504010915
"BORCS8.MEF2B__neg"	1.07481616716379	9.85864041252708	0.125735412390478
"PLEKHG3__neg"	0.0189541252082081	11.1096765866558	2.22044604925031e-16
